window_start,window_end,window_mid,mean_pairwise_corr,median_pairwise_corr,segment,cluster_467_mean_corr
316.69494654794835,346.69494654794835,331.69494654794835,0.027809293617814885,0.04831672684572404,main_meditation,0.027880260375026833
321.69494654794835,351.69494654794835,336.69494654794835,0.031498281823864896,0.10363789087073359,main_meditation,0.011924517082822958
326.69494654794835,356.69494654794835,341.69494654794835,0.028962125814413677,0.05038605275063761,main_meditation,0.04826214206284022
331.69494654794835,361.69494654794835,346.69494654794835,0.02084069346784209,-0.0038314279349237848,main_meditation,-0.00745965884725337
336.69494654794835,366.69494654794835,351.69494654794835,-0.02322522645695852,-0.06064249534071533,main_meditation,-0.07190792323995042
341.69494654794835,371.69494654794835,356.69494654794835,-0.039160849120953384,0.010460511899737453,main_meditation,-0.07354459961128046
346.69494654794835,376.69494654794835,361.69494654794835,-0.052130395770021654,-0.044670314242588834,main_meditation,-0.04640048403490287
351.69494654794835,381.69494654794835,366.69494654794835,0.022074518129892258,0.021220143091278936,main_meditation,0.04017293734942136
356.69494654794835,386.69494654794835,371.69494654794835,-0.0008414660402013978,-0.05131745378704801,main_meditation,0.010531048637139467
361.69494654794835,391.69494654794835,376.69494654794835,0.04196845141365553,0.029983611371166334,main_meditation,0.02417631450646703
366.69494654794835,396.69494654794835,381.69494654794835,0.021205022214505893,-0.01135371102701591,main_meditation,0.013253829873574763
371.69494654794835,401.69494654794835,386.69494654794835,-0.00914038672683164,0.0007107283919756552,main_meditation,-0.06858784773232873
376.69494654794835,406.69494654794835,391.69494654794835,-0.023185870019583624,-0.08528170757033643,main_meditation,-0.09874637383560476
381.69494654794835,411.69494654794835,396.69494654794835,-0.08420060809373457,-0.0661400016669146,main_meditation,-0.19812313341346344
386.69494654794835,416.69494654794835,401.69494654794835,-0.08503324522733598,-0.06548096076604785,main_meditation,-0.17282439405897265
391.69494654794835,421.69494654794835,406.69494654794835,-0.08231816885611515,-0.0635420549502498,main_meditation,-0.17537600543470377
396.69494654794835,426.69494654794835,411.69494654794835,-0.014323768381280874,-0.049385267647674015,main_meditation,-0.11418442128213664
401.69494654794835,431.69494654794835,416.69494654794835,0.08494091770253046,0.08459405454921597,main_meditation,-0.011935543606795078
406.69494654794835,436.69494654794835,421.69494654794835,0.09602872423982362,0.08255206870540499,main_meditation,-0.06331450068890132
411.69494654794835,441.69494654794835,426.69494654794835,0.10220527991031515,0.12201483484954098,main_meditation,-0.0362947078308481
416.69494654794835,446.69494654794835,431.69494654794835,0.08252063538215104,0.10507226460831806,main_meditation,-0.1341067638621356
421.69494654794835,451.69494654794835,436.69494654794835,0.08569319367801641,0.12777224685212246,main_meditation,-0.09593001629474712
426.69494654794835,456.69494654794835,441.69494654794835,0.029378979514710284,0.09518859807505306,main_meditation,-0.10740073332521692
431.69494654794835,461.69494654794835,446.69494654794835,-0.037979861797429515,-0.022846782406227315,main_meditation,-0.09570489786232096
436.69494654794835,466.69494654794835,451.69494654794835,-0.04282925581454045,-0.032022079930849996,main_meditation,-0.09813739839005457
