LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1032497.075313,1032497.075316,1760462426.888157,109194.500,15031,2,EA,1,100,0.192632
1032497.141814,1032497.141817,1760462426.954658,109261.000,15031,2,EA,1,100,0.192621
1032497.208815,1032497.208818,1760462427.021659,109328.000,15048,1,EA,1,100,0.192583
1032497.275316,1032497.275319,1760462427.088161,109394.500,15065,2,EA,1,100,0.192503
1032497.341817,1032497.341820,1760462427.154661,109461.000,15065,2,EA,1,100,0.192498
1032497.408818,1032497.408821,1760462427.221663,109528.000,15081,1,EA,1,100,0.192498
1032497.475319,1032497.475322,1760462427.288164,109594.500,15097,2,EA,1,100,0.192460
1032497.541820,1032497.541823,1760462427.354665,109661.000,15097,2,EA,1,100,0.192455
1032497.608321,1032497.608324,1760462427.421166,109727.500,15112,2,EA,1,100,0.192476
1032497.674822,1032497.674825,1760462427.487667,109794.000,15112,2,EA,1,100,0.192487
1032497.741823,1032497.741826,1760462427.554668,109861.000,15127,1,EA,1,100,0.192487
1032497.808324,1032497.808327,1760462427.621170,109927.500,15145,2,EA,1,100,0.192551
1032497.874825,1032497.874828,1760462427.687671,109994.000,15145,2,EA,1,100,0.192637
1032497.941826,1032497.941829,1760462427.754672,110061.000,15160,1,EA,1,100,0.192637
1032498.008327,1032498.008330,1760462427.821173,110127.500,15177,2,EA,1,100,0.192669
1032498.074828,1032498.074831,1760462427.887674,110194.000,15177,2,EA,1,100,0.192696
1032498.141829,1032498.141832,1760462427.954675,110261.000,15192,1,EA,1,100,0.192680
1032498.208330,1032498.208333,1760462428.021176,110327.500,15209,2,EA,1,100,0.192680
1032498.274831,1032498.274834,1760462428.087677,110394.000,15209,2,EA,1,100,0.192739
1032498.341832,1032498.341835,1760462428.154679,110461.000,15224,1,EA,1,100,0.192798
1032498.408333,1032498.408336,1760462428.221180,110527.500,15241,2,EA,1,100,0.192819
1032498.474834,1032498.474837,1760462428.287681,110594.000,15241,2,EA,1,100,0.192798
1032498.541835,1032498.541838,1760462428.354682,110661.000,15257,2,EA,1,100,0.192760
1032498.608836,1032498.608839,1760462428.421683,110728.000,15257,2,EA,1,100,0.192712
1032498.674837,1032498.674840,1760462428.487684,110794.000,15273,1,EA,1,100,0.192749
1032498.741838,1032498.741841,1760462428.554685,110861.000,15289,2,EA,1,100,0.192744
1032498.808839,1032498.808842,1760462428.621687,110928.000,15289,2,EA,1,100,0.192717
1032498.874840,1032498.874843,1760462428.687688,110994.000,15306,1,EA,1,100,0.192685
1032498.941841,1032498.941843,1760462428.754689,111061.000,15324,2,EA,1,100,0.192669
1032499.008842,1032499.008844,1760462428.821690,111128.000,15324,2,EA,1,100,0.192615
1032499.074843,1032499.074845,1760462428.887691,111194.000,15340,1,EA,1,100,0.192546
1032499.141844,1032499.141846,1760462428.954692,111261.000,15356,2,EA,1,100,0.192525
1032499.208845,1032499.208847,1760462429.021693,111328.000,15356,2,EA,1,100,0.192487
1032499.274846,1032499.274848,1760462429.087695,111394.000,15372,1,EA,1,100,0.192428
1032499.341847,1032499.341849,1760462429.154696,111461.000,15386,2,EA,1,100,0.192322
1032499.408848,1032499.408850,1760462429.221697,111528.000,15386,2,EA,1,100,0.192236
1032499.474849,1032499.474851,1760462429.287698,111594.000,15404,1,EA,1,100,0.192199
1032499.541850,1032499.541852,1760462429.354699,111661.000,15420,2,EA,1,100,0.192109
1032499.608851,1032499.608853,1760462429.421700,111728.000,15420,2,EA,1,100,0.192050
1032499.674852,1032499.674854,1760462429.487701,111794.000,15436,1,EA,1,100,0.191976
1032499.741853,1032499.741855,1760462429.554703,111861.000,15452,2,EA,1,100,0.191869
1032499.808854,1032499.808856,1760462429.621704,111928.000,15452,2,EA,1,100,0.191848
1032499.874855,1032499.874857,1760462429.687705,111994.000,15468,1,EA,1,100,0.191827
1032499.941356,1032499.941358,1760462429.754206,112060.500,15489,2,EA,1,100,0.191822
1032500.007857,1032500.007859,1760462429.820707,112127.000,15489,2,EA,1,100,0.191832
1032500.074858,1032500.074860,1760462429.887708,112194.000,15505,2,EA,1,100,0.191822
1032500.141859,1032500.141861,1760462429.954709,112261.000,15505,2,EA,1,100,0.193254
1032500.207859,1032500.207862,1760462430.020710,112327.000,15521,1,EA,1,100,0.195262
1032500.274860,1032500.274863,1760462430.087712,112394.000,15536,2,EA,1,100,0.195880
1032500.341861,1032500.341864,1760462430.154713,112461.000,15536,2,EA,1,100,0.196051
1032500.407862,1032500.407865,1760462430.220714,112527.000,15551,1,EA,1,100,0.196112
1032500.474863,1032500.474866,1760462430.287715,112594.000,15572,2,EA,1,100,0.196107
1032500.541864,1032500.541867,1760462430.354716,112661.000,15572,2,EA,1,100,0.196057
1032500.607865,1032500.607868,1760462430.420717,112727.000,15587,1,EA,1,100,0.196012
1032500.674866,1032500.674869,1760462430.487718,112794.000,15602,2,EA,1,100,0.195985
1032500.741867,1032500.741870,1760462430.554720,112861.000,15602,2,EA,1,100,0.195918
1032500.807868,1032500.807871,1760462430.620721,112927.000,15618,1,EA,1,100,0.195869
1032500.874869,1032500.874872,1760462430.687722,112994.000,15640,2,EA,1,100,0.195819
1032500.941870,1032500.941873,1760462430.754723,113061.000,15640,2,EA,1,100,0.195780
1032501.007871,1032501.007874,1760462430.820724,113127.000,15659,1,EA,1,100,0.195769
1032501.074872,1032501.074875,1760462430.887725,113194.000,15674,2,EA,1,100,0.195719
1032501.141873,1032501.141876,1760462430.954726,113261.000,15674,2,EA,1,100,0.195692
1032501.207874,1032501.207877,1760462431.020728,113327.000,15690,1,EA,1,100,0.195664
1032501.274875,1032501.274878,1760462431.087729,113394.000,15706,2,EA,1,100,0.195636
1032501.341876,1032501.341879,1760462431.154730,113461.000,15706,2,EA,1,100,0.195565
1032501.407877,1032501.407880,1760462431.220731,113527.000,15721,1,EA,1,100,0.195493
1032501.474878,1032501.474881,1760462431.287732,113594.000,15737,2,EA,1,100,0.195432
1032501.541879,1032501.541882,1760462431.354733,113661.000,15737,2,EA,1,100,0.195350
1032501.607880,1032501.607882,1760462431.420734,113727.000,15754,1,EA,1,100,0.195273
1032501.674881,1032501.674883,1760462431.487736,113794.000,15770,2,EA,1,100,0.195207
1032501.741882,1032501.741884,1760462431.554737,113861.000,15770,2,EA,1,100,0.195147
1032501.808883,1032501.808885,1760462431.621738,113928.000,15786,1,EA,1,100,0.195059
1032501.875384,1032501.875386,1760462431.688239,113994.500,15803,2,EA,1,100,0.195042
1032501.941885,1032501.941887,1760462431.754740,114061.000,15803,2,EA,1,100,0.195004
1032502.007886,1032502.007888,1760462431.820741,114127.000,15819,1,EA,1,100,0.194938
1032502.074887,1032502.074889,1760462431.887742,114194.000,15835,2,EA,1,100,0.194867
1032502.141888,1032502.141890,1760462431.954743,114261.000,15835,2,EA,1,100,0.194829
1032502.208389,1032502.208391,1760462432.021245,114327.500,15853,2,EA,1,100,0.194785
1032502.274890,1032502.274892,1760462432.087746,114394.000,15853,2,EA,1,100,0.194719
1032502.341891,1032502.341893,1760462432.154747,114461.000,15869,1,EA,1,100,0.194621
1032502.408392,1032502.408394,1760462432.221248,114527.500,15883,2,EA,1,100,0.194572
1032502.474893,1032502.474895,1760462432.287749,114594.000,15883,2,EA,1,100,0.194533
1032502.541894,1032502.541896,1760462432.354750,114661.000,15900,1,EA,1,100,0.194506
1032502.608395,1032502.608397,1760462432.421252,114727.500,15915,2,EA,1,100,0.194463
1032502.674896,1032502.674898,1760462432.487753,114794.000,15915,2,EA,1,100,0.194419
1032502.741897,1032502.741899,1760462432.554754,114861.000,15931,1,EA,1,100,0.194354
1032502.808398,1032502.808400,1760462432.621255,114927.500,15949,2,EA,1,100,0.194315
1032502.874899,1032502.874901,1760462432.687756,114994.000,15949,2,EA,1,100,0.194261
1032502.941900,1032502.941902,1760462432.754757,115061.000,15965,1,EA,1,100,0.194179
1032503.008401,1032503.008403,1760462432.821258,115127.500,15982,2,EA,1,100,0.194103
1032503.074902,1032503.074904,1760462432.887759,115194.000,15982,2,EA,1,100,0.194071
1032503.141903,1032503.141905,1760462432.954761,115261.000,15998,1,EA,1,100,0.193989
1032503.208404,1032503.208406,1760462433.021262,115327.500,16013,2,EA,1,100,0.193924
1032503.274905,1032503.274907,1760462433.087763,115394.000,16013,2,EA,1,100,0.193886
1032503.341906,1032503.341908,1760462433.154764,115461.000,16031,1,EA,1,100,0.193843
1032503.408407,1032503.408409,1760462433.221265,115527.500,16046,2,EA,1,100,0.193832
1032503.474908,1032503.474910,1760462433.287766,115594.000,16046,2,EA,1,100,0.193800
1032503.541908,1032503.541911,1760462433.354767,115661.000,16063,1,EA,1,100,0.193805
1032503.608409,1032503.608412,1760462433.421268,115727.500,16077,2,EA,1,100,0.193810
1032503.674910,1032503.674913,1760462433.487770,115794.000,16077,2,EA,1,100,0.193794
1032503.741911,1032503.741914,1760462433.554771,115861.000,16093,1,EA,1,100,0.193789
1032503.808412,1032503.808415,1760462433.621272,115927.500,16110,2,EA,1,100,0.193816
1032503.874913,1032503.874916,1760462433.687773,115994.000,16110,2,EA,1,100,0.193881
1032503.941914,1032503.941917,1760462433.754774,116061.000,16126,1,EA,1,100,0.194016
1032504.008415,1032504.008418,1760462433.821275,116127.500,16145,2,EA,1,100,0.194147
1032504.074916,1032504.074919,1760462433.887777,116194.000,16145,2,EA,1,100,0.194757
1032504.141417,1032504.141420,1760462433.954278,116260.500,16161,2,EA,1,100,0.195449
1032504.207918,1032504.207921,1760462434.020779,116327.000,16161,2,EA,1,100,0.195631
1032504.274919,1032504.274922,1760462434.087780,116394.000,16176,1,EA,1,100,0.195830
1032504.341420,1032504.341422,1760462434.154281,116460.500,16192,2,EA,1,100,0.195957
1032504.407921,1032504.407923,1760462434.220782,116527.000,16192,2,EA,1,100,0.196012
1032504.474922,1032504.474924,1760462434.287783,116594.000,16207,1,EA,1,100,0.196118
1032504.541423,1032504.541425,1760462434.354285,116660.500,16225,2,EA,1,100,0.196140
1032504.607924,1032504.607926,1760462434.420786,116727.000,16225,2,EA,1,100,0.196134
1032504.674925,1032504.674927,1760462434.487787,116794.000,16242,1,EA,1,100,0.196240
1032504.741426,1032504.741428,1760462434.554288,116860.500,16258,2,EA,1,100,0.196157
1032504.807927,1032504.807929,1760462434.620789,116927.000,16258,2,EA,1,100,0.196123
1032504.874928,1032504.874930,1760462434.687790,116994.000,16277,1,EA,1,100,0.196168
1032504.941429,1032504.941431,1760462434.754291,117060.500,16294,2,EA,1,100,0.196240
1032505.007930,1032505.007932,1760462434.820792,117127.000,16294,2,EA,1,100,0.196268
1032505.074931,1032505.074933,1760462434.887794,117194.000,16309,1,EA,1,100,0.196290
1032505.141432,1032505.141434,1760462434.954295,117260.500,16326,2,EA,1,100,0.196323
1032505.207933,1032505.207935,1760462435.020796,117327.000,16326,2,EA,1,100,0.196362
1032505.274934,1032505.274936,1760462435.087797,117394.000,16343,1,EA,1,100,0.196440
1032505.341435,1032505.341437,1760462435.154298,117460.500,16358,2,EA,1,100,0.196496
1032505.407936,1032505.407938,1760462435.220799,117527.000,16358,2,EA,1,100,0.196590
1032505.474937,1032505.474939,1760462435.287800,117594.000,16373,1,EA,1,100,0.196819
1032505.541438,1032505.541440,1760462435.354301,117660.500,16390,2,EA,1,100,0.197065
1032505.607939,1032505.607941,1760462435.420803,117727.000,16390,2,EA,1,100,0.197200
1032505.674940,1032505.674942,1760462435.487804,117794.000,16405,1,EA,1,100,0.197660
1032505.741441,1032505.741443,1760462435.554305,117860.500,16422,2,EA,1,100,0.198418
1032505.807942,1032505.807944,1760462435.620806,117927.000,16422,2,EA,1,100,0.198748
1032505.874943,1032505.874945,1760462435.687807,117994.000,16439,1,EA,1,100,0.198930
1032505.941444,1032505.941446,1760462435.754308,118060.500,16464,2,EA,1,100,0.198919
1032506.007945,1032506.007947,1760462435.820810,118127.000,16464,2,EA,1,100,0.198856
1032506.074446,1032506.074448,1760462435.887311,118193.500,16479,2,EA,1,100,0.198862
1032506.140947,1032506.140949,1760462435.953812,118260.000,16479,2,EA,1,100,0.198811
1032506.207948,1032506.207950,1760462436.020813,118327.000,16498,1,EA,1,100,0.198697
1032506.274449,1032506.274451,1760462436.087314,118393.500,16512,2,EA,1,100,0.198520
1032506.340950,1032506.340952,1760462436.153815,118460.000,16512,2,EA,1,100,0.198390
1032506.407951,1032506.407953,1760462436.220816,118527.000,16528,1,EA,1,100,0.198333
1032506.474452,1032506.474454,1760462436.287318,118593.500,16544,2,EA,1,100,0.198220
1032506.540953,1032506.540955,1760462436.353819,118660.000,16544,2,EA,1,100,0.198118
1032506.607954,1032506.607956,1760462436.420820,118727.000,16560,1,EA,1,100,0.198027
1032506.674455,1032506.674457,1760462436.487321,118793.500,16574,2,EA,1,100,0.197920
1032506.740956,1032506.740958,1760462436.553822,118860.000,16574,2,EA,1,100,0.197847
1032506.807956,1032506.807959,1760462436.620823,118927.000,16593,1,EA,1,100,0.197801
1032506.874457,1032506.874460,1760462436.687324,118993.500,16609,2,EA,1,100,0.197739
1032506.940958,1032506.940961,1760462436.753825,119060.000,16609,2,EA,1,100,0.197683
1032507.007959,1032507.007962,1760462436.820827,119127.000,16627,1,EA,1,100,0.197598
1032507.074460,1032507.074462,1760462436.887328,119193.500,16641,2,EA,1,100,0.197582
1032507.140961,1032507.140963,1760462436.953829,119260.000,16641,2,EA,1,100,0.197909
1032507.207962,1032507.207964,1760462437.020830,119327.000,16658,1,EA,1,100,0.198078
1032507.274463,1032507.274465,1760462437.087331,119393.500,16675,2,EA,1,100,0.198112
1032507.340964,1032507.340966,1760462437.153832,119460.000,16675,2,EA,1,100,0.198106
1032507.407965,1032507.407967,1760462437.220833,119527.000,16691,1,EA,1,100,0.198106
1032507.474466,1032507.474468,1760462437.287334,119593.500,16707,2,EA,1,100,0.198039
1032507.540967,1032507.540969,1760462437.353836,119660.000,16707,2,EA,1,100,0.197999
1032507.607968,1032507.607970,1760462437.420837,119727.000,16722,1,EA,1,100,0.197937
1032507.674469,1032507.674471,1760462437.487338,119793.500,16737,2,EA,1,100,0.197920
1032507.740970,1032507.740972,1760462437.553839,119860.000,16737,2,EA,1,100,0.197886
1032507.807971,1032507.807973,1760462437.620840,119927.000,16754,1,EA,1,100,0.197830
1032507.874472,1032507.874474,1760462437.687341,119993.500,16770,2,EA,1,100,0.197830
1032507.940973,1032507.940975,1760462437.753843,120060.000,16770,2,EA,1,100,0.197903
1032508.007474,1032508.007476,1760462437.820344,120126.500,16785,2,EA,1,100,0.197655
1032508.073975,1032508.073977,1760462437.886845,120193.000,16785,2,EA,1,100,0.197531
1032508.140976,1032508.140978,1760462437.953846,120260.000,16800,1,EA,1,100,0.197582
1032508.207477,1032508.207479,1760462438.020347,120326.500,16819,2,EA,1,100,0.197734
1032508.273978,1032508.273980,1760462438.086848,120393.000,16819,2,EA,1,100,0.197700
1032508.340979,1032508.340981,1760462438.153849,120460.000,16834,1,EA,1,100,0.197666
1032508.407480,1032508.407482,1760462438.220351,120526.500,16849,2,EA,1,100,0.197672
1032508.473981,1032508.473983,1760462438.286852,120593.000,16849,2,EA,1,100,0.197632
1032508.540982,1032508.540984,1760462438.353853,120660.000,16865,1,EA,1,100,0.197463
1032508.607483,1032508.607485,1760462438.420354,120726.500,16881,2,EA,1,100,0.197329
1032508.673984,1032508.673986,1760462438.486855,120793.000,16881,2,EA,1,100,0.197267
1032508.740985,1032508.740987,1760462438.553856,120860.000,16896,1,EA,1,100,0.197233
1032508.807486,1032508.807488,1760462438.620357,120926.500,16914,2,EA,1,100,0.197211
1032508.873987,1032508.873989,1760462438.686858,120993.000,16914,2,EA,1,100,0.197200
1032508.940988,1032508.940990,1760462438.753860,121060.000,16929,1,EA,1,100,0.197160
1032509.007489,1032509.007491,1760462438.820361,121126.500,16945,2,EA,1,100,0.197115
1032509.073990,1032509.073992,1760462438.886862,121193.000,16945,2,EA,1,100,0.197104
1032509.140991,1032509.140993,1760462438.953863,121260.000,16960,1,EA,1,100,0.197093
1032509.207492,1032509.207494,1760462439.020364,121326.500,16976,2,EA,1,100,0.197026
1032509.273993,1032509.273995,1760462439.086865,121393.000,16976,2,EA,1,100,0.196998
1032509.340994,1032509.340996,1760462439.153867,121460.000,16991,1,EA,1,100,0.197099
1032509.407495,1032509.407497,1760462439.220367,121526.500,17009,2,EA,1,100,0.197172
1032509.473996,1032509.473998,1760462439.286869,121593.000,17009,2,EA,1,100,0.197216
1032509.540997,1032509.540999,1760462439.353870,121660.000,17025,1,EA,1,100,0.197357
1032509.607498,1032509.607500,1760462439.420371,121726.500,17040,2,EA,1,100,0.197396
1032509.673999,1032509.674001,1760462439.486872,121793.000,17040,2,EA,1,100,0.197407
1032509.741000,1032509.741001,1760462439.553873,121860.000,17055,1,EA,1,100,0.197413
1032509.807501,1032509.807502,1760462439.620374,121926.500,17072,2,EA,1,100,0.197306
1032509.874002,1032509.874003,1760462439.686876,121993.000,17072,2,EA,1,100,0.197188
1032509.941003,1032509.941004,1760462439.753877,122060.000,17089,1,EA,1,100,0.197054
1032510.007504,1032510.007505,1760462439.820378,122126.500,17107,2,EA,1,100,0.196959
1032510.074004,1032510.074006,1760462439.886879,122193.000,17107,2,EA,1,100,0.196914
1032510.141005,1032510.141007,1760462439.953880,122260.000,17121,1,EA,1,100,0.196908
1032510.207506,1032510.207508,1760462440.020381,122326.500,17138,2,EA,1,100,0.196892
1032510.274007,1032510.274009,1760462440.086882,122393.000,17138,2,EA,1,100,0.196892
1032510.341008,1032510.341010,1760462440.153883,122460.000,17153,2,EA,1,100,0.196836
1032510.408009,1032510.408011,1760462440.220885,122527.000,17153,2,EA,1,100,0.196758
1032510.474010,1032510.474012,1760462440.286886,122593.000,17169,1,EA,1,100,0.196719
1032510.540511,1032510.540513,1760462440.353387,122659.500,17184,2,EA,1,100,0.196691
1032510.607012,1032510.607014,1760462440.419888,122726.000,17184,2,EA,1,100,0.196640
1032510.674013,1032510.674015,1760462440.486889,122793.000,17202,1,EA,1,100,0.196629
1032510.740514,1032510.740516,1760462440.553390,122859.500,17217,2,EA,1,100,0.196657
1032510.807015,1032510.807017,1760462440.619891,122926.000,17217,2,EA,1,100,0.196646
1032510.874016,1032510.874018,1760462440.686893,122993.000,17234,1,EA,1,100,0.196657
1032510.940517,1032510.940519,1760462440.753394,123059.500,17248,2,EA,1,100,0.196663
1032511.007018,1032511.007020,1760462440.819895,123126.000,17248,2,EA,1,100,0.196679
1032511.074019,1032511.074021,1760462440.886896,123193.000,17264,1,EA,1,100,0.196752
1032511.140520,1032511.140522,1760462440.953397,123259.500,17282,2,EA,1,100,0.196825
1032511.207021,1032511.207023,1760462441.019898,123326.000,17282,2,EA,1,100,0.196875
1032511.274022,1032511.274024,1760462441.086900,123393.000,17298,1,EA,1,100,0.196931
1032511.340523,1032511.340525,1760462441.153401,123459.500,17312,2,EA,1,100,0.197054
1032511.407024,1032511.407026,1760462441.219902,123526.000,17312,2,EA,1,100,0.197149
1032511.474025,1032511.474027,1760462441.286903,123593.000,17328,1,EA,1,100,0.197155
1032511.540526,1032511.540528,1760462441.353404,123659.500,17344,2,EA,1,100,0.197160
1032511.607027,1032511.607029,1760462441.419905,123726.000,17344,2,EA,1,100,0.197188
1032511.674028,1032511.674030,1760462441.486906,123793.000,17360,1,EA,1,100,0.197200
1032511.740529,1032511.740531,1760462441.553407,123859.500,17376,2,EA,1,100,0.197205
1032511.807030,1032511.807032,1760462441.619909,123926.000,17376,2,EA,1,100,0.197172
1032511.874031,1032511.874033,1760462441.686910,123993.000,17395,1,EA,1,100,0.197211
1032511.940532,1032511.940534,1760462441.753411,124059.500,17410,2,EA,1,100,0.197222
1032512.007033,1032512.007035,1760462441.819912,124126.000,17410,2,EA,1,100,0.197222
1032512.074034,1032512.074036,1760462441.886913,124193.000,17426,1,EA,1,100,0.197205
1032512.140535,1032512.140537,1760462441.953414,124259.500,17442,2,EA,1,100,0.197188
1032512.207036,1032512.207038,1760462442.019915,124326.000,17442,2,EA,1,100,0.197194
1032512.274037,1032512.274039,1760462442.086916,124393.000,17457,1,EA,1,100,0.197211
1032512.340538,1032512.340540,1760462442.153418,124459.500,17472,2,EA,1,100,0.197244
1032512.407039,1032512.407040,1760462442.219919,124526.000,17472,2,EA,1,100,0.197244
1032512.474040,1032512.474041,1760462442.286920,124593.000,17490,1,EA,1,100,0.197250
1032512.540541,1032512.540542,1760462442.353421,124659.500,17506,2,EA,1,100,0.197267
1032512.607042,1032512.607043,1760462442.419922,124726.000,17506,2,EA,1,100,0.197267
1032512.674043,1032512.674044,1760462442.486923,124793.000,17521,2,EA,1,100,0.197244
1032512.741044,1032512.741045,1760462442.553925,124860.000,17521,2,EA,1,100,0.197239
1032512.807045,1032512.807046,1760462442.619925,124926.000,17536,1,EA,1,100,0.197278
1032512.874046,1032512.874047,1760462442.686927,124993.000,17553,2,EA,1,100,0.197329
1032512.941047,1032512.941048,1760462442.753928,125060.000,17553,2,EA,1,100,0.197334
1032513.007048,1032513.007049,1760462442.819929,125126.000,17570,1,EA,1,100,0.197323
1032513.073549,1032513.073550,1760462442.886430,125192.500,17585,2,EA,1,100,0.197345
1032513.140050,1032513.140051,1760462442.952931,125259.000,17585,2,EA,1,100,0.197424
1032513.207051,1032513.207052,1760462443.019933,125326.000,17601,1,EA,1,100,0.197452
1032513.273552,1032513.273553,1760462443.086434,125392.500,17617,2,EA,1,100,0.197475
1032513.340052,1032513.340054,1760462443.152935,125459.000,17617,2,EA,1,100,0.197520
1032513.407053,1032513.407055,1760462443.219936,125526.000,17632,1,EA,1,100,0.197565
1032513.474054,1032513.474056,1760462443.286937,125593.000,17650,2,EA,1,100,0.197644
1032513.541055,1032513.541057,1760462443.353938,125660.000,17650,2,EA,1,100,0.197689
1032513.607056,1032513.607058,1760462443.419939,125726.000,17665,1,EA,1,100,0.197773
1032513.673557,1032513.673559,1760462443.486440,125792.500,17681,2,EA,1,100,0.197875
1032513.740058,1032513.740060,1760462443.552942,125859.000,17681,2,EA,1,100,0.197903
1032513.807059,1032513.807061,1760462443.619943,125926.000,17696,1,EA,1,100,0.197897
1032513.873560,1032513.873562,1760462443.686444,125992.500,17714,2,EA,1,100,0.197914
1032513.940061,1032513.940063,1760462443.752945,126059.000,17714,2,EA,1,100,0.197988
1032514.007062,1032514.007064,1760462443.819946,126126.000,17731,1,EA,1,100,0.198084
1032514.073563,1032514.073565,1760462443.886447,126192.500,17747,2,EA,1,100,0.198157
1032514.140064,1032514.140066,1760462443.952948,126259.000,17747,2,EA,1,100,0.198225
1032514.207065,1032514.207067,1760462444.019949,126326.000,17763,1,EA,1,100,0.198237
1032514.273566,1032514.273568,1760462444.086451,126392.500,17780,2,EA,1,100,0.198208
1032514.340067,1032514.340069,1760462444.152952,126459.000,17780,2,EA,1,100,0.198140
1032514.407068,1032514.407070,1760462444.219953,126526.000,17795,1,EA,1,100,0.198084
1032514.473569,1032514.473571,1760462444.286454,126592.500,17812,2,EA,1,100,0.198067
1032514.540070,1032514.540072,1760462444.352955,126659.000,17812,2,EA,1,100,0.198050
1032514.607071,1032514.607073,1760462444.419956,126726.000,17829,1,EA,1,100,0.198027
1032514.673572,1032514.673574,1760462444.486457,126792.500,17845,2,EA,1,100,0.198016
1032514.740073,1032514.740075,1760462444.552958,126859.000,17845,2,EA,1,100,0.197982
1032514.807074,1032514.807076,1760462444.619960,126926.000,17859,1,EA,1,100,0.197875
1032514.873575,1032514.873577,1760462444.686461,126992.500,17878,2,EA,1,100,0.197813
1032514.940076,1032514.940078,1760462444.752962,127059.000,17878,2,EA,1,100,0.197717
1032515.007077,1032515.007079,1760462444.819963,127126.000,17893,2,EA,1,100,0.197649
1032515.074078,1032515.074080,1760462444.886964,127193.000,17893,2,EA,1,100,0.197593
1032515.140079,1032515.140080,1760462444.952965,127259.000,17911,1,EA,1,100,0.197537
1032515.207080,1032515.207081,1760462445.019967,127326.000,17926,2,EA,1,100,0.197475
1032515.274081,1032515.274082,1760462445.086968,127393.000,17926,2,EA,1,100,0.197396
1032515.340082,1032515.340083,1760462445.152969,127459.000,17942,1,EA,1,100,0.197340
1032515.407083,1032515.407084,1760462445.219970,127526.000,17957,2,EA,1,100,0.197323
1032515.474084,1032515.474085,1760462445.286971,127593.000,17957,2,EA,1,100,0.197256
1032515.540085,1032515.540086,1760462445.352972,127659.000,17974,1,EA,1,100,0.197256
1032515.607086,1032515.607087,1760462445.419973,127726.000,17988,2,EA,1,100,0.197233
1032515.674087,1032515.674088,1760462445.486974,127793.000,17988,2,EA,1,100,0.197222
1032515.740088,1032515.740089,1760462445.552976,127859.000,18006,1,EA,1,100,0.197222
1032515.807089,1032515.807090,1760462445.619977,127926.000,18022,2,EA,1,100,0.197177
1032515.874090,1032515.874091,1760462445.686978,127993.000,18022,2,EA,1,100,0.197132
1032515.940091,1032515.940092,1760462445.752979,128059.000,18038,1,EA,1,100,0.197138
1032516.007092,1032516.007093,1760462445.819980,128126.000,18052,2,EA,1,100,0.197115
1032516.074093,1032516.074094,1760462445.886981,128193.000,18052,2,EA,1,100,0.197076
1032516.140094,1032516.140095,1760462445.952982,128259.000,18068,1,EA,1,100,0.197031
1032516.207095,1032516.207096,1760462446.019984,128326.000,18086,2,EA,1,100,0.197015
1032516.274096,1032516.274097,1760462446.086985,128393.000,18086,2,EA,1,100,0.197003
1032516.340097,1032516.340098,1760462446.152986,128459.000,18102,1,EA,1,100,0.197009
1032516.406598,1032516.406599,1760462446.219487,128525.500,18116,2,EA,1,100,0.197037
1032516.473099,1032516.473100,1760462446.285988,128592.000,18116,2,EA,1,100,0.197048
1032516.540100,1032516.540101,1760462446.352989,128659.000,18133,1,EA,1,100,0.197059
1032516.606600,1032516.606602,1760462446.419491,128725.500,18148,2,EA,1,100,0.197059
1032516.673101,1032516.673103,1760462446.485992,128792.000,18148,2,EA,1,100,0.197048
1032516.740102,1032516.740104,1760462446.552993,128859.000,18164,1,EA,1,100,0.197054
1032516.806603,1032516.806605,1760462446.619494,128925.500,18181,2,EA,1,100,0.197048
1032516.873104,1032516.873106,1760462446.685995,128992.000,18181,2,EA,1,100,0.196992
1032516.940105,1032516.940107,1760462446.752996,129059.000,18197,1,EA,1,100,0.196936
1032517.006606,1032517.006608,1760462446.819497,129125.500,18212,2,EA,1,100,0.196897
1032517.073107,1032517.073109,1760462446.885998,129192.000,18212,2,EA,1,100,0.196903
1032517.140108,1032517.140110,1760462446.953000,129259.000,18228,1,EA,1,100,0.196875
1032517.206609,1032517.206611,1760462447.019501,129325.500,18244,2,EA,1,100,0.196797
1032517.273110,1032517.273112,1760462447.086002,129392.000,18244,2,EA,1,100,0.196752
1032517.340111,1032517.340113,1760462447.153003,129459.000,18259,1,EA,1,100,0.196496
1032517.406612,1032517.406614,1760462447.219504,129525.500,18274,2,EA,1,100,0.196218
1032517.473113,1032517.473115,1760462447.286005,129592.000,18274,2,EA,1,100,0.196256
1032517.540114,1032517.540116,1760462447.353006,129659.000,18291,2,EA,1,100,0.196306
1032517.607115,1032517.607117,1760462447.420007,129726.000,18291,2,EA,1,100,0.196290
1032517.673116,1032517.673118,1760462447.486009,129792.000,18306,1,EA,1,100,0.194332
1032517.739784,1032517.739785,1760462447.552676,129858.667,18324,3,EA,1,100,0.192119
1032517.806451,1032517.806453,1760462447.619344,129925.333,18324,3,EA,1,100,0.191615
1032517.873119,1032517.873120,1760462447.686012,129992.000,18324,3,EA,1,100,0.191477
1032517.940120,1032517.940121,1760462447.753013,130059.000,18340,2,EA,1,100,0.191330
1032518.007121,1032518.007122,1760462447.820014,130126.000,18340,2,EA,1,100,0.192471
1032518.073122,1032518.073123,1760462447.886015,130192.000,18359,1,EA,1,100,0.194397
