LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1201936.162752,1201936.162752,1760631865.886253,62039.300,7688,10,PR,1,100,112050
1201936.173452,1201936.173452,1760631865.896953,62050.000,7688,10,PR,1,100,112066
1201936.183785,1201936.183785,1760631865.907287,62060.333,7706,9,PR,1,100,112044
1201936.194118,1201936.194118,1760631865.917620,62070.667,7706,9,PR,1,100,112037
1201936.204452,1201936.204452,1760631865.927953,62081.000,7706,9,PR,1,100,112051
1201936.214785,1201936.214785,1760631865.938287,62091.333,7706,9,PR,1,100,112039
1201936.225118,1201936.225118,1760631865.948620,62101.667,7706,9,PR,1,100,112036
1201936.235451,1201936.235452,1760631865.958953,62112.000,7706,9,PR,1,100,112058
1201936.245785,1201936.245785,1760631865.969286,62122.333,7706,9,PR,1,100,112059
1201936.256118,1201936.256118,1760631865.979620,62132.667,7706,9,PR,1,100,112052
1201936.266451,1201936.266451,1760631865.989953,62143.000,7706,9,PR,1,100,112022
1201936.276088,1201936.276088,1760631865.999589,62152.636,7721,11,PR,1,100,112012
1201936.285724,1201936.285724,1760631866.009226,62162.273,7721,11,PR,1,100,112064
1201936.295360,1201936.295360,1760631866.018862,62171.909,7721,11,PR,1,100,112056
1201936.304997,1201936.304997,1760631866.028498,62181.545,7721,11,PR,1,100,112033
1201936.314633,1201936.314633,1760631866.038135,62191.182,7721,11,PR,1,100,112057
1201936.324269,1201936.324269,1760631866.047771,62200.818,7721,11,PR,1,100,112024
1201936.333905,1201936.333906,1760631866.057407,62210.455,7721,11,PR,1,100,112042
1201936.343542,1201936.343542,1760631866.067044,62220.091,7721,11,PR,1,100,112028
1201936.353178,1201936.353178,1760631866.076680,62229.727,7721,11,PR,1,100,112046
1201936.362814,1201936.362815,1760631866.086316,62239.364,7721,11,PR,1,100,112043
1201936.372451,1201936.372451,1760631866.095953,62249.000,7721,11,PR,1,100,112052
1201936.382269,1201936.382269,1760631866.105771,62258.818,7740,11,PR,1,100,112050
1201936.392087,1201936.392087,1760631866.115589,62268.636,7740,11,PR,1,100,112024
1201936.401905,1201936.401905,1760631866.125407,62278.455,7740,11,PR,1,100,112044
1201936.411723,1201936.411723,1760631866.135225,62288.273,7740,11,PR,1,100,112048
1201936.421541,1201936.421542,1760631866.145043,62298.091,7740,11,PR,1,100,112032
1201936.431360,1201936.431360,1760631866.154861,62307.909,7740,11,PR,1,100,112020
1201936.441178,1201936.441178,1760631866.164680,62317.727,7740,11,PR,1,100,112009
1201936.450996,1201936.450996,1760631866.174498,62327.545,7740,11,PR,1,100,112034
1201936.460814,1201936.460814,1760631866.184316,62337.364,7740,11,PR,1,100,112036
1201936.470632,1201936.470632,1760631866.194134,62347.182,7740,11,PR,1,100,112009
1201936.480450,1201936.480450,1760631866.203952,62357.000,7740,11,PR,1,100,112050
1201936.490672,1201936.490672,1760631866.214175,62367.222,7756,9,PR,1,100,112041
1201936.500895,1201936.500895,1760631866.224397,62377.444,7756,9,PR,1,100,112031
1201936.511117,1201936.511117,1760631866.234619,62387.667,7756,9,PR,1,100,112049
1201936.521339,1201936.521339,1760631866.244841,62397.889,7756,9,PR,1,100,112037
1201936.531561,1201936.531561,1760631866.255063,62408.111,7756,9,PR,1,100,112062
1201936.541783,1201936.541783,1760631866.265285,62418.333,7756,9,PR,1,100,112048
1201936.552005,1201936.552005,1760631866.275507,62428.556,7756,9,PR,1,100,112032
1201936.562228,1201936.562228,1760631866.285730,62438.778,7756,9,PR,1,100,112059
1201936.572450,1201936.572450,1760631866.295952,62449.000,7756,9,PR,1,100,112050
1201936.583150,1201936.583150,1760631866.306652,62459.700,7772,10,PR,1,100,112052
1201936.593850,1201936.593850,1760631866.317352,62470.400,7772,10,PR,1,100,112039
1201936.604550,1201936.604550,1760631866.328052,62481.100,7772,10,PR,1,100,112068
1201936.615249,1201936.615250,1760631866.338752,62491.800,7772,10,PR,1,100,112057
1201936.625949,1201936.625950,1760631866.349452,62502.500,7772,10,PR,1,100,112061
1201936.636649,1201936.636649,1760631866.360152,62513.200,7772,10,PR,1,100,112072
1201936.647349,1201936.647349,1760631866.370852,62523.900,7772,10,PR,1,100,112026
1201936.658049,1201936.658049,1760631866.381552,62534.600,7772,10,PR,1,100,112049
1201936.668749,1201936.668749,1760631866.392251,62545.300,7772,10,PR,1,100,112040
1201936.679449,1201936.679449,1760631866.402951,62556.000,7772,10,PR,1,100,112040
1201936.689176,1201936.689176,1760631866.412679,62565.727,7790,11,PR,1,100,112045
1201936.698904,1201936.698904,1760631866.422406,62575.455,7790,11,PR,1,100,112080
1201936.708631,1201936.708631,1760631866.432133,62585.182,7790,11,PR,1,100,112053
1201936.718358,1201936.718358,1760631866.441860,62594.909,7790,11,PR,1,100,112061
1201936.728085,1201936.728085,1760631866.451588,62604.636,7790,11,PR,1,100,112057
1201936.737812,1201936.737813,1760631866.461315,62614.364,7790,11,PR,1,100,112049
1201936.747540,1201936.747540,1760631866.471042,62624.091,7790,11,PR,1,100,112056
1201936.757267,1201936.757267,1760631866.480769,62633.818,7790,11,PR,1,100,112046
1201936.766994,1201936.766994,1760631866.490497,62643.545,7790,11,PR,1,100,112050
1201936.776721,1201936.776721,1760631866.500224,62653.273,7790,11,PR,1,100,112039
1201936.786449,1201936.786449,1760631866.509951,62663.000,7790,11,PR,1,100,112055
1201936.796782,1201936.796782,1760631866.520284,62673.333,7806,9,PR,1,100,112026
1201936.807115,1201936.807115,1760631866.530618,62683.667,7806,9,PR,1,100,112039
1201936.817448,1201936.817449,1760631866.540951,62694.000,7806,9,PR,1,100,112039
1201936.827782,1201936.827782,1760631866.551284,62704.333,7806,9,PR,1,100,112065
1201936.838115,1201936.838115,1760631866.561618,62714.667,7806,9,PR,1,100,112033
1201936.848448,1201936.848448,1760631866.571951,62725.000,7806,9,PR,1,100,112073
1201936.858782,1201936.858782,1760631866.582284,62735.333,7806,9,PR,1,100,112041
1201936.869115,1201936.869115,1760631866.592618,62745.667,7806,9,PR,1,100,112057
1201936.879448,1201936.879448,1760631866.602951,62756.000,7806,9,PR,1,100,112062
1201936.889175,1201936.889175,1760631866.612678,62765.727,7820,11,PR,1,100,112050
1201936.898903,1201936.898903,1760631866.622405,62775.455,7820,11,PR,1,100,112083
1201936.908630,1201936.908630,1760631866.632133,62785.182,7820,11,PR,1,100,112057
1201936.918357,1201936.918357,1760631866.641860,62794.909,7820,11,PR,1,100,112021
1201936.928084,1201936.928084,1760631866.651587,62804.636,7820,11,PR,1,100,112062
1201936.937811,1201936.937812,1760631866.661314,62814.364,7820,11,PR,1,100,112037
1201936.947539,1201936.947539,1760631866.671041,62824.091,7820,11,PR,1,100,112048
1201936.957266,1201936.957266,1760631866.680769,62833.818,7820,11,PR,1,100,112031
1201936.966993,1201936.966993,1760631866.690496,62843.545,7820,11,PR,1,100,112033
1201936.976720,1201936.976720,1760631866.700223,62853.273,7820,11,PR,1,100,112059
1201936.986448,1201936.986448,1760631866.709950,62863.000,7820,11,PR,1,100,112051
1201936.996781,1201936.996781,1760631866.720284,62873.333,7836,9,PR,1,100,112039
1201937.007114,1201937.007114,1760631866.730617,62883.667,7836,9,PR,1,100,112057
1201937.017447,1201937.017448,1760631866.740950,62894.000,7836,9,PR,1,100,112027
1201937.027781,1201937.027781,1760631866.751283,62904.333,7836,9,PR,1,100,112047
1201937.038114,1201937.038114,1760631866.761617,62914.667,7836,9,PR,1,100,112056
1201937.048447,1201937.048447,1760631866.771950,62925.000,7836,9,PR,1,100,112070
1201937.058780,1201937.058781,1760631866.782283,62935.333,7836,9,PR,1,100,112070
1201937.069114,1201937.069114,1760631866.792617,62945.667,7836,9,PR,1,100,112069
1201937.079447,1201937.079447,1760631866.802950,62956.000,7836,9,PR,1,100,112075
1201937.089174,1201937.089174,1760631866.812677,62965.727,7854,11,PR,1,100,112020
1201937.098901,1201937.098902,1760631866.822404,62975.455,7854,11,PR,1,100,112021
1201937.108629,1201937.108629,1760631866.832132,62985.182,7854,11,PR,1,100,112039
1201937.118356,1201937.118356,1760631866.841859,62994.909,7854,11,PR,1,100,112058
1201937.128083,1201937.128083,1760631866.851586,63004.636,7854,11,PR,1,100,112044
1201937.137810,1201937.137811,1760631866.861313,63014.364,7854,11,PR,1,100,112074
1201937.147538,1201937.147538,1760631866.871041,63024.091,7854,11,PR,1,100,112040
1201937.157265,1201937.157265,1760631866.880768,63033.818,7854,11,PR,1,100,112053
1201937.166992,1201937.166992,1760631866.890495,63043.545,7854,11,PR,1,100,112050
1201937.176719,1201937.176719,1760631866.900222,63053.273,7854,11,PR,1,100,112052
1201937.186446,1201937.186447,1760631866.909950,63063.000,7854,11,PR,1,100,112035
1201937.197046,1201937.197047,1760631866.920550,63073.600,7870,10,PR,1,100,112039
1201937.207646,1201937.207647,1760631866.931149,63084.200,7870,10,PR,1,100,112054
1201937.218246,1201937.218246,1760631866.941749,63094.800,7870,10,PR,1,100,112078
1201937.228846,1201937.228846,1760631866.952349,63105.400,7870,10,PR,1,100,112039
1201937.239446,1201937.239446,1760631866.962949,63116.000,7870,10,PR,1,100,112061
1201937.250046,1201937.250046,1760631866.973549,63126.600,7870,10,PR,1,100,112022
1201937.260646,1201937.260646,1760631866.984149,63137.200,7870,10,PR,1,100,112027
1201937.271246,1201937.271246,1760631866.994749,63147.800,7870,10,PR,1,100,112089
1201937.281846,1201937.281846,1760631867.005349,63158.400,7870,10,PR,1,100,112056
1201937.292446,1201937.292446,1760631867.015949,63169.000,7870,10,PR,1,100,112072
1201937.301846,1201937.301846,1760631867.025349,63178.400,7884,10,PR,1,100,112041
1201937.311246,1201937.311246,1760631867.034749,63187.800,7884,10,PR,1,100,112083
1201937.320646,1201937.320646,1760631867.044149,63197.200,7884,10,PR,1,100,112061
1201937.330046,1201937.330046,1760631867.053549,63206.600,7884,10,PR,1,100,112042
1201937.339446,1201937.339446,1760631867.062949,63216.000,7884,10,PR,1,100,112084
1201937.348846,1201937.348846,1760631867.072349,63225.400,7884,10,PR,1,100,112039
1201937.358246,1201937.358246,1760631867.081749,63234.800,7884,10,PR,1,100,112060
1201937.367646,1201937.367646,1760631867.091149,63244.200,7884,10,PR,1,100,112070
1201937.377046,1201937.377046,1760631867.100549,63253.600,7884,10,PR,1,100,112053
1201937.386445,1201937.386446,1760631867.109949,63263.000,7884,10,PR,1,100,112077
1201937.397045,1201937.397046,1760631867.120549,63273.600,7901,10,PR,1,100,112063
1201937.407645,1201937.407645,1760631867.131149,63284.200,7901,10,PR,1,100,112088
1201937.418245,1201937.418245,1760631867.141749,63294.800,7901,10,PR,1,100,112078
1201937.428845,1201937.428845,1760631867.152349,63305.400,7901,10,PR,1,100,112065
1201937.439445,1201937.439445,1760631867.162949,63316.000,7901,10,PR,1,100,112056
1201937.450045,1201937.450045,1760631867.173548,63326.600,7901,10,PR,1,100,112061
1201937.460645,1201937.460645,1760631867.184149,63337.200,7901,10,PR,1,100,112076
1201937.471245,1201937.471245,1760631867.194748,63347.800,7901,10,PR,1,100,112079
1201937.481845,1201937.481845,1760631867.205348,63358.400,7901,10,PR,1,100,112055
1201937.492445,1201937.492445,1760631867.215948,63369.000,7901,10,PR,1,100,112058
1201937.502889,1201937.502889,1760631867.226393,63379.444,7916,9,PR,1,100,112026
1201937.513334,1201937.513334,1760631867.236837,63389.889,7916,9,PR,1,100,112041
1201937.523778,1201937.523778,1760631867.247282,63400.333,7916,9,PR,1,100,112031
1201937.534222,1201937.534223,1760631867.257726,63410.778,7916,9,PR,1,100,112062
1201937.544667,1201937.544667,1760631867.268170,63421.222,7916,9,PR,1,100,112042
1201937.555111,1201937.555111,1760631867.278615,63431.667,7916,9,PR,1,100,112061
1201937.565556,1201937.565556,1760631867.289059,63442.111,7916,9,PR,1,100,112078
1201937.576000,1201937.576000,1760631867.299504,63452.556,7916,9,PR,1,100,112052
1201937.586444,1201937.586445,1760631867.309948,63463.000,7916,9,PR,1,100,112067
1201937.596081,1201937.596081,1760631867.319584,63472.636,7932,11,PR,1,100,112048
1201937.605717,1201937.605717,1760631867.329221,63482.273,7932,11,PR,1,100,112051
1201937.615353,1201937.615353,1760631867.338857,63491.909,7932,11,PR,1,100,112053
1201937.624990,1201937.624990,1760631867.348493,63501.545,7932,11,PR,1,100,112058
1201937.634626,1201937.634626,1760631867.358130,63511.182,7932,11,PR,1,100,112074
1201937.644262,1201937.644262,1760631867.367766,63520.818,7932,11,PR,1,100,112047
1201937.653899,1201937.653899,1760631867.377402,63530.455,7932,11,PR,1,100,112054
1201937.663535,1201937.663535,1760631867.387039,63540.091,7932,11,PR,1,100,112044
1201937.673171,1201937.673171,1760631867.396675,63549.727,7932,11,PR,1,100,112039
1201937.682808,1201937.682808,1760631867.406311,63559.364,7932,11,PR,1,100,112065
1201937.692444,1201937.692444,1760631867.415948,63569.000,7932,11,PR,1,100,112050
1201937.702171,1201937.702171,1760631867.425675,63578.727,7949,11,PR,1,100,112044
1201937.711898,1201937.711898,1760631867.435402,63588.455,7949,11,PR,1,100,112051
1201937.721626,1201937.721626,1760631867.445129,63598.182,7949,11,PR,1,100,112055
1201937.731353,1201937.731353,1760631867.454857,63607.909,7949,11,PR,1,100,112039
1201937.741080,1201937.741080,1760631867.464584,63617.636,7949,11,PR,1,100,112053
1201937.750807,1201937.750807,1760631867.474311,63627.364,7949,11,PR,1,100,112041
1201937.760534,1201937.760535,1760631867.484038,63637.091,7949,11,PR,1,100,112069
1201937.770262,1201937.770262,1760631867.493766,63646.818,7949,11,PR,1,100,112069
1201937.779989,1201937.779989,1760631867.503493,63656.545,7949,11,PR,1,100,112064
1201937.789716,1201937.789716,1760631867.513220,63666.273,7949,11,PR,1,100,112049
1201937.799443,1201937.799443,1760631867.522947,63676.000,7949,11,PR,1,100,112093
1201937.809888,1201937.809888,1760631867.533392,63686.444,7965,9,PR,1,100,112059
1201937.820332,1201937.820332,1760631867.543836,63696.889,7965,9,PR,1,100,112027
1201937.830776,1201937.830777,1760631867.554281,63707.333,7965,9,PR,1,100,112046
1201937.841221,1201937.841221,1760631867.564725,63717.778,7965,9,PR,1,100,112065
1201937.851665,1201937.851665,1760631867.575169,63728.222,7965,9,PR,1,100,112071
1201937.862110,1201937.862110,1760631867.585614,63738.667,7965,9,PR,1,100,112035
1201937.872554,1201937.872554,1760631867.596058,63749.111,7965,9,PR,1,100,112072
1201937.882998,1201937.882999,1760631867.606503,63759.556,7965,9,PR,1,100,112076
1201937.893443,1201937.893443,1760631867.616947,63770.000,7965,9,PR,1,100,112076
1201937.904043,1201937.904043,1760631867.627547,63780.600,7980,10,PR,1,100,112048
1201937.914643,1201937.914643,1760631867.638147,63791.200,7980,10,PR,1,100,112071
1201937.925243,1201937.925243,1760631867.648747,63801.800,7980,10,PR,1,100,112091
1201937.935843,1201937.935843,1760631867.659347,63812.400,7980,10,PR,1,100,112051
1201937.946443,1201937.946443,1760631867.669947,63823.000,7980,10,PR,1,100,112066
1201937.957042,1201937.957043,1760631867.680547,63833.600,7980,10,PR,1,100,112106
1201937.967642,1201937.967643,1760631867.691147,63844.200,7980,10,PR,1,100,112088
1201937.978242,1201937.978243,1760631867.701746,63854.800,7980,10,PR,1,100,112044
1201937.988842,1201937.988842,1760631867.712347,63865.400,7980,10,PR,1,100,112074
1201937.999442,1201937.999442,1760631867.722946,63876.000,7980,10,PR,1,100,112073
1201938.008842,1201938.008842,1760631867.732347,63885.400,7996,10,PR,1,100,112093
1201938.018242,1201938.018242,1760631867.741746,63894.800,7996,10,PR,1,100,112044
1201938.027642,1201938.027642,1760631867.751146,63904.200,7996,10,PR,1,100,112077
1201938.037042,1201938.037042,1760631867.760546,63913.600,7996,10,PR,1,100,112071
1201938.046442,1201938.046442,1760631867.769946,63923.000,7996,10,PR,1,100,112056
1201938.055842,1201938.055842,1760631867.779346,63932.400,7996,10,PR,1,100,112058
1201938.065242,1201938.065242,1760631867.788746,63941.800,7996,10,PR,1,100,112069
1201938.074642,1201938.074642,1760631867.798146,63951.200,7996,10,PR,1,100,112070
1201938.084042,1201938.084042,1760631867.807546,63960.600,7996,10,PR,1,100,112100
1201938.093442,1201938.093442,1760631867.816946,63970.000,7996,10,PR,1,100,112041
1201938.104042,1201938.104042,1760631867.827546,63980.600,8011,10,PR,1,100,112061
1201938.114642,1201938.114642,1760631867.838146,63991.200,8011,10,PR,1,100,112061
1201938.125242,1201938.125242,1760631867.848746,64001.800,8011,10,PR,1,100,112080
1201938.135842,1201938.135842,1760631867.859346,64012.400,8011,10,PR,1,100,111999
1201938.146442,1201938.146442,1760631867.869946,64023.000,8011,10,PR,1,100,112052
1201938.157041,1201938.157042,1760631867.880546,64033.600,8011,10,PR,1,100,112045
1201938.167641,1201938.167642,1760631867.891146,64044.200,8011,10,PR,1,100,112058
1201938.178241,1201938.178241,1760631867.901746,64054.800,8011,10,PR,1,100,112033
1201938.188841,1201938.188841,1760631867.912346,64065.400,8011,10,PR,1,100,112065
1201938.199441,1201938.199441,1760631867.922946,64076.000,8011,10,PR,1,100,112043
1201938.209168,1201938.209169,1760631867.932673,64085.727,8027,11,PR,1,100,112079
1201938.218896,1201938.218896,1760631867.942400,64095.455,8027,11,PR,1,100,112062
1201938.228623,1201938.228623,1760631867.952127,64105.182,8027,11,PR,1,100,112069
1201938.238350,1201938.238350,1760631867.961855,64114.909,8027,11,PR,1,100,112060
1201938.248077,1201938.248077,1760631867.971582,64124.636,8027,11,PR,1,100,112064
1201938.257805,1201938.257805,1760631867.981309,64134.364,8027,11,PR,1,100,112050
1201938.267532,1201938.267532,1760631867.991036,64144.091,8027,11,PR,1,100,112049
1201938.277259,1201938.277259,1760631868.000764,64153.818,8027,11,PR,1,100,112068
1201938.286986,1201938.286986,1760631868.010491,64163.545,8027,11,PR,1,100,112081
1201938.296713,1201938.296714,1760631868.020218,64173.273,8027,11,PR,1,100,112045
1201938.306441,1201938.306441,1760631868.029945,64183.000,8027,11,PR,1,100,112063
1201938.316774,1201938.316774,1760631868.040279,64193.333,8051,9,PR,1,100,112041
1201938.327107,1201938.327107,1760631868.050612,64203.667,8051,9,PR,1,100,112069
1201938.337441,1201938.337441,1760631868.060945,64214.000,8051,9,PR,1,100,112026
1201938.347774,1201938.347774,1760631868.071279,64224.333,8051,9,PR,1,100,112061
1201938.358107,1201938.358107,1760631868.081612,64234.667,8051,9,PR,1,100,112055
1201938.368440,1201938.368440,1760631868.091945,64245.000,8051,9,PR,1,100,112062
1201938.378774,1201938.378774,1760631868.102278,64255.333,8051,9,PR,1,100,112035
1201938.389107,1201938.389107,1760631868.112612,64265.667,8051,9,PR,1,100,112042
1201938.399440,1201938.399440,1760631868.122945,64276.000,8051,9,PR,1,100,112048
1201938.409167,1201938.409168,1760631868.132672,64285.727,8068,11,PR,1,100,112056
1201938.418895,1201938.418895,1760631868.142400,64295.455,8068,11,PR,1,100,112047
1201938.428622,1201938.428622,1760631868.152127,64305.182,8068,11,PR,1,100,112046
1201938.438349,1201938.438349,1760631868.161854,64314.909,8068,11,PR,1,100,112065
1201938.448076,1201938.448076,1760631868.171581,64324.636,8068,11,PR,1,100,112041
1201938.457804,1201938.457804,1760631868.181308,64334.364,8068,11,PR,1,100,112038
1201938.467531,1201938.467531,1760631868.191036,64344.091,8068,11,PR,1,100,112047
1201938.477258,1201938.477258,1760631868.200763,64353.818,8068,11,PR,1,100,112061
1201938.486985,1201938.486985,1760631868.210490,64363.545,8068,11,PR,1,100,112090
1201938.496712,1201938.496713,1760631868.220217,64373.273,8068,11,PR,1,100,112073
1201938.506440,1201938.506440,1760631868.229944,64383.000,8068,11,PR,1,100,112067
1201938.517040,1201938.517040,1760631868.240545,64393.600,8082,10,PR,1,100,112068
1201938.527640,1201938.527640,1760631868.251144,64404.200,8082,10,PR,1,100,112080
1201938.538239,1201938.538240,1760631868.261744,64414.800,8082,10,PR,1,100,112054
1201938.548839,1201938.548840,1760631868.272344,64425.400,8082,10,PR,1,100,112057
1201938.559439,1201938.559440,1760631868.282944,64436.000,8082,10,PR,1,100,112064
1201938.570039,1201938.570039,1760631868.293544,64446.600,8082,10,PR,1,100,112072
1201938.580639,1201938.580639,1760631868.304144,64457.200,8082,10,PR,1,100,112038
1201938.591239,1201938.591239,1760631868.314744,64467.800,8082,10,PR,1,100,112051
1201938.601839,1201938.601839,1760631868.325344,64478.400,8082,10,PR,1,100,112081
1201938.612439,1201938.612439,1760631868.335944,64489.000,8082,10,PR,1,100,112085
1201938.621839,1201938.621839,1760631868.345344,64498.400,8098,10,PR,1,100,112043
1201938.631239,1201938.631239,1760631868.354744,64507.800,8098,10,PR,1,100,112073
1201938.640639,1201938.640639,1760631868.364144,64517.200,8098,10,PR,1,100,112077
1201938.650039,1201938.650039,1760631868.373544,64526.600,8098,10,PR,1,100,112093
1201938.659439,1201938.659439,1760631868.382944,64536.000,8098,10,PR,1,100,112060
1201938.668839,1201938.668839,1760631868.392344,64545.400,8098,10,PR,1,100,112087
1201938.678239,1201938.678239,1760631868.401744,64554.800,8098,10,PR,1,100,112071
1201938.687639,1201938.687639,1760631868.411144,64564.200,8098,10,PR,1,100,112096
1201938.697039,1201938.697039,1760631868.420544,64573.600,8098,10,PR,1,100,112080
1201938.706439,1201938.706439,1760631868.429944,64583.000,8098,10,PR,1,100,112061
1201938.717039,1201938.717039,1760631868.440544,64593.600,8114,10,PR,1,100,112071
1201938.727638,1201938.727639,1760631868.451144,64604.200,8114,10,PR,1,100,112063
1201938.738238,1201938.738239,1760631868.461744,64614.800,8114,10,PR,1,100,112071
1201938.748838,1201938.748839,1760631868.472344,64625.400,8114,10,PR,1,100,112046
1201938.759438,1201938.759438,1760631868.482944,64636.000,8114,10,PR,1,100,112078
1201938.770038,1201938.770038,1760631868.493544,64646.600,8114,10,PR,1,100,112091
1201938.780638,1201938.780638,1760631868.504143,64657.200,8114,10,PR,1,100,112047
1201938.791238,1201938.791238,1760631868.514744,64667.800,8114,10,PR,1,100,112062
1201938.801838,1201938.801838,1760631868.525343,64678.400,8114,10,PR,1,100,112058
1201938.812438,1201938.812438,1760631868.535944,64689.000,8114,10,PR,1,100,112070
1201938.822882,1201938.822883,1760631868.546388,64699.444,8130,9,PR,1,100,112027
1201938.833327,1201938.833327,1760631868.556832,64709.889,8130,9,PR,1,100,112036
1201938.843771,1201938.843771,1760631868.567277,64720.333,8130,9,PR,1,100,112095
1201938.854216,1201938.854216,1760631868.577721,64730.778,8130,9,PR,1,100,112066
1201938.864660,1201938.864660,1760631868.588166,64741.222,8130,9,PR,1,100,112081
1201938.875104,1201938.875105,1760631868.598610,64751.667,8130,9,PR,1,100,112072
1201938.885549,1201938.885549,1760631868.609054,64762.111,8130,9,PR,1,100,112078
1201938.895993,1201938.895993,1760631868.619499,64772.556,8130,9,PR,1,100,112080
1201938.906438,1201938.906438,1760631868.629943,64783.000,8130,9,PR,1,100,112104
1201938.916074,1201938.916074,1760631868.639579,64792.636,8145,11,PR,1,100,112046
1201938.925710,1201938.925710,1760631868.649216,64802.273,8145,11,PR,1,100,112057
1201938.935346,1201938.935347,1760631868.658852,64811.909,8145,11,PR,1,100,112085
1201938.944983,1201938.944983,1760631868.668488,64821.545,8145,11,PR,1,100,112044
1201938.954619,1201938.954619,1760631868.678125,64831.182,8145,11,PR,1,100,112053
1201938.964255,1201938.964256,1760631868.687761,64840.818,8145,11,PR,1,100,112076
1201938.973892,1201938.973892,1760631868.697397,64850.455,8145,11,PR,1,100,112071
1201938.983528,1201938.983528,1760631868.707034,64860.091,8145,11,PR,1,100,112065
1201938.993164,1201938.993165,1760631868.716670,64869.727,8145,11,PR,1,100,112042
1201939.002801,1201939.002801,1760631868.726306,64879.364,8145,11,PR,1,100,112068
1201939.012437,1201939.012437,1760631868.735943,64889.000,8145,11,PR,1,100,112070
1201939.022164,1201939.022164,1760631868.745670,64898.727,8163,11,PR,1,100,112067
1201939.031891,1201939.031892,1760631868.755397,64908.455,8163,11,PR,1,100,112053
1201939.041619,1201939.041619,1760631868.765124,64918.182,8163,11,PR,1,100,112047
1201939.051346,1201939.051346,1760631868.774852,64927.909,8163,11,PR,1,100,112067
1201939.061073,1201939.061073,1760631868.784579,64937.636,8163,11,PR,1,100,112048
1201939.070800,1201939.070800,1760631868.794306,64947.364,8163,11,PR,1,100,112045
1201939.080528,1201939.080528,1760631868.804033,64957.091,8163,11,PR,1,100,112075
1201939.090255,1201939.090255,1760631868.813761,64966.818,8163,11,PR,1,100,112058
1201939.099982,1201939.099982,1760631868.823488,64976.545,8163,11,PR,1,100,112090
1201939.109709,1201939.109709,1760631868.833215,64986.273,8163,11,PR,1,100,112060
1201939.119436,1201939.119437,1760631868.842942,64996.000,8163,11,PR,1,100,112057
1201939.129770,1201939.129770,1760631868.853276,65006.333,8178,9,PR,1,100,112079
1201939.140103,1201939.140103,1760631868.863609,65016.667,8178,9,PR,1,100,112070
1201939.150436,1201939.150436,1760631868.873942,65027.000,8178,9,PR,1,100,112043
1201939.160770,1201939.160770,1760631868.884275,65037.333,8178,9,PR,1,100,112094
1201939.171103,1201939.171103,1760631868.894609,65047.667,8178,9,PR,1,100,112057
1201939.181436,1201939.181436,1760631868.904942,65058.000,8178,9,PR,1,100,112080
1201939.191769,1201939.191770,1760631868.915275,65068.333,8178,9,PR,1,100,112038
1201939.202103,1201939.202103,1760631868.925609,65078.667,8178,9,PR,1,100,112037
1201939.212436,1201939.212436,1760631868.935942,65089.000,8178,9,PR,1,100,112081
1201939.223136,1201939.223136,1760631868.946642,65099.700,8194,10,PR,1,100,112070
1201939.233836,1201939.233836,1760631868.957342,65110.400,8194,10,PR,1,100,112074
1201939.244536,1201939.244536,1760631868.968042,65121.100,8194,10,PR,1,100,112082
1201939.255236,1201939.255236,1760631868.978742,65131.800,8194,10,PR,1,100,112078
1201939.265936,1201939.265936,1760631868.989442,65142.500,8194,10,PR,1,100,112077
1201939.276636,1201939.276636,1760631869.000142,65153.200,8194,10,PR,1,100,112073
1201939.287336,1201939.287336,1760631869.010842,65163.900,8194,10,PR,1,100,112095
1201939.298036,1201939.298036,1760631869.021542,65174.600,8194,10,PR,1,100,112065
1201939.308735,1201939.308736,1760631869.032242,65185.300,8194,10,PR,1,100,112068
1201939.319435,1201939.319436,1760631869.042942,65196.000,8194,10,PR,1,100,112092
1201939.328835,1201939.328836,1760631869.052341,65205.400,8209,10,PR,1,100,112052
1201939.338235,1201939.338235,1760631869.061741,65214.800,8209,10,PR,1,100,112098
1201939.347635,1201939.347635,1760631869.071141,65224.200,8209,10,PR,1,100,112068
1201939.357035,1201939.357035,1760631869.080541,65233.600,8209,10,PR,1,100,112036
1201939.366435,1201939.366435,1760631869.089941,65243.000,8209,10,PR,1,100,112048
1201939.375835,1201939.375835,1760631869.099341,65252.400,8209,10,PR,1,100,112069
1201939.385235,1201939.385235,1760631869.108741,65261.800,8209,10,PR,1,100,112074
1201939.394635,1201939.394635,1760631869.118141,65271.200,8209,10,PR,1,100,112059
1201939.404035,1201939.404035,1760631869.127541,65280.600,8209,10,PR,1,100,112046
1201939.413435,1201939.413435,1760631869.136941,65290.000,8209,10,PR,1,100,112068
1201939.424035,1201939.424035,1760631869.147541,65300.600,8225,10,PR,1,100,112073
1201939.434635,1201939.434635,1760631869.158141,65311.200,8225,10,PR,1,100,112065
1201939.445235,1201939.445235,1760631869.168741,65321.800,8225,10,PR,1,100,112079
1201939.455835,1201939.455835,1760631869.179341,65332.400,8225,10,PR,1,100,112055
1201939.466435,1201939.466435,1760631869.189941,65343.000,8225,10,PR,1,100,112081
1201939.477035,1201939.477035,1760631869.200541,65353.600,8225,10,PR,1,100,112075
1201939.487635,1201939.487635,1760631869.211141,65364.200,8225,10,PR,1,100,112065
