LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1759437257.499157,188749.000,27037,3,PI,1,100,175482
1759437257.539159,188789.000,27052,3,PI,1,100,175479
1759437257.579160,188829.000,27052,3,PI,1,100,175472
1759437257.619162,188869.000,27052,3,PI,1,100,175497
1759437257.659163,188909.000,27068,2,PI,1,100,175515
1759437257.699164,188949.000,27068,2,PI,1,100,175491
1759437257.739166,188989.000,27085,3,PI,1,100,175506
1759437257.779167,189029.000,27085,3,PI,1,100,175520
1759437257.819169,189069.000,27085,3,PI,1,100,175526
1759437257.859170,189109.000,27101,2,PI,1,100,175514
1759437257.899171,189149.000,27101,2,PI,1,100,175530
1759437257.939173,189189.000,27116,3,PI,1,100,175529
1759437257.979174,189229.000,27116,3,PI,1,100,175525
1759437258.019176,189269.000,27116,3,PI,1,100,175546
1759437258.059177,189309.000,27132,2,PI,1,100,175528
1759437258.099178,189349.000,27132,2,PI,1,100,175557
1759437258.138846,189388.667,27147,3,PI,1,100,175563
1759437258.178514,189428.333,27147,3,PI,1,100,175562
1759437258.218182,189468.000,27147,3,PI,1,100,175553
1759437258.258184,189508.000,27163,2,PI,1,100,175549
1759437258.298185,189548.000,27163,2,PI,1,100,175554
1759437258.338187,189588.000,27179,3,PI,1,100,175560
1759437258.378188,189628.000,27179,3,PI,1,100,175574
1759437258.418189,189668.000,27179,3,PI,1,100,175569
1759437258.458191,189708.000,27194,2,PI,1,100,175560
1759437258.498192,189748.000,27194,2,PI,1,100,175557
1759437258.538193,189788.000,27209,3,PI,1,100,175568
1759437258.578195,189828.000,27209,3,PI,1,100,175571
1759437258.618196,189868.000,27209,3,PI,1,100,175581
1759437258.658198,189908.000,27226,2,PI,1,100,175562
1759437258.698199,189948.000,27226,2,PI,1,100,175568
1759437258.738200,189988.000,27241,3,PI,1,100,175571
1759437258.778202,190028.000,27241,3,PI,1,100,175582
1759437258.818203,190068.000,27241,3,PI,1,100,175593
1759437258.858205,190108.000,27256,2,PI,1,100,175604
1759437258.898206,190148.000,27256,2,PI,1,100,175588
1759437258.938207,190188.000,27271,3,PI,1,100,175611
1759437258.978209,190228.000,27271,3,PI,1,100,175603
1759437259.018210,190268.000,27271,3,PI,1,100,175597
1759437259.058212,190308.000,27288,3,PI,1,100,175600
1759437259.098213,190348.000,27288,3,PI,1,100,175606
1759437259.138214,190388.000,27288,3,PI,1,100,175615
1759437259.178216,190428.000,27303,2,PI,1,100,175598
1759437259.218217,190468.000,27303,2,PI,1,100,175619
1759437259.258219,190508.000,27319,3,PI,1,100,175636
1759437259.298220,190548.000,27319,3,PI,1,100,175623
1759437259.338221,190588.000,27319,3,PI,1,100,175623
1759437259.378223,190628.000,27334,2,PI,1,100,175607
1759437259.418224,190668.000,27334,2,PI,1,100,175612
1759437259.458225,190708.000,27350,3,PI,1,100,175607
1759437259.498227,190748.000,27350,3,PI,1,100,175625
1759437259.538228,190788.000,27350,3,PI,1,100,175627
1759437259.578230,190828.000,27365,2,PI,1,100,175606
1759437259.618231,190868.000,27365,2,PI,1,100,175633
1759437259.658232,190908.000,27382,3,PI,1,100,175628
1759437259.698234,190948.000,27382,3,PI,1,100,175624
1759437259.738235,190988.000,27382,3,PI,1,100,175619
1759437259.778237,191028.000,27396,2,PI,1,100,175622
1759437259.818238,191068.000,27396,2,PI,1,100,175636
1759437259.858239,191108.000,27412,3,PI,1,100,175643
1759437259.898241,191148.000,27412,3,PI,1,100,175649
1759437259.938242,191188.000,27412,3,PI,1,100,175647
1759437259.978244,191228.000,27428,2,PI,1,100,175665
1759437260.018245,191268.000,27428,2,PI,1,100,175651
1759437260.058246,191308.000,27444,3,PI,1,100,175654
1759437260.098248,191348.000,27444,3,PI,1,100,175633
1759437260.138249,191388.000,27444,3,PI,1,100,175658
1759437260.178251,191428.000,27458,2,PI,1,100,175647
1759437260.218252,191468.000,27458,2,PI,1,100,175664
1759437260.258253,191508.000,27474,3,PI,1,100,175653
1759437260.298255,191548.000,27474,3,PI,1,100,175665
1759437260.338256,191588.000,27474,3,PI,1,100,175647
1759437260.378258,191628.000,27490,2,PI,1,100,175653
1759437260.418259,191668.000,27490,2,PI,1,100,175644
1759437260.458260,191708.000,27506,3,PI,1,100,175645
1759437260.498262,191748.000,27506,3,PI,1,100,175638
1759437260.538263,191788.000,27506,3,PI,1,100,175642
1759437260.578264,191828.000,27520,3,PI,1,100,175658
1759437260.618266,191868.000,27520,3,PI,1,100,175651
1759437260.658267,191908.000,27520,3,PI,1,100,175654
1759437260.698269,191948.000,27537,2,PI,1,100,175669
1759437260.738270,191988.000,27537,2,PI,1,100,175671
1759437260.778271,192028.000,27552,3,PI,1,100,175662
1759437260.818273,192068.000,27552,3,PI,1,100,175662
1759437260.858274,192108.000,27552,3,PI,1,100,175662
1759437260.898276,192148.000,27568,2,PI,1,100,175682
1759437260.938277,192188.000,27568,2,PI,1,100,175690
1759437260.978278,192228.000,27583,3,PI,1,100,175685
1759437261.018280,192268.000,27583,3,PI,1,100,175698
1759437261.058281,192308.000,27583,3,PI,1,100,175692
1759437261.098283,192348.000,27599,2,PI,1,100,175699
1759437261.138284,192388.000,27599,2,PI,1,100,175693
1759437261.178285,192428.000,27614,3,PI,1,100,175675
1759437261.218287,192468.000,27614,3,PI,1,100,175683
1759437261.258288,192508.000,27614,3,PI,1,100,175700
1759437261.305290,192555.000,27630,2,PI,1,100,175669
1759437261.352292,192602.000,27630,2,PI,1,100,175682
1759437261.392293,192642.000,27645,2,PI,1,100,175701
1759437261.432294,192682.000,27645,2,PI,1,100,175692
1759437261.471962,192721.667,27661,3,PI,1,100,175701
1759437261.511631,192761.333,27661,3,PI,1,100,175692
1759437261.551298,192801.000,27661,3,PI,1,100,175690
1759437261.591300,192841.000,27676,3,PI,1,100,175700
1759437261.631301,192881.000,27676,3,PI,1,100,175703
1759437261.671303,192921.000,27676,3,PI,1,100,175697
1759437261.711304,192961.000,27693,2,PI,1,100,175702
1759437261.751305,193001.000,27693,2,PI,1,100,175713
1759437261.791307,193041.000,27708,3,PI,1,100,175724
1759437261.831308,193081.000,27708,3,PI,1,100,175716
1759437261.871310,193121.000,27708,3,PI,1,100,175710
1759437261.911311,193161.000,27723,2,PI,1,100,175689
1759437261.951312,193201.000,27723,2,PI,1,100,175699
1759437261.991314,193241.000,27739,3,PI,1,100,175701
1759437262.031315,193281.000,27739,3,PI,1,100,175692
1759437262.071316,193321.000,27739,3,PI,1,100,175692
1759437262.111818,193361.500,27755,2,PI,1,100,175672
1759437262.152319,193402.000,27755,2,PI,1,100,175700
1759437262.191988,193441.667,27770,3,PI,1,100,175699
1759437262.231656,193481.333,27770,3,PI,1,100,175675
1759437262.271323,193521.000,27770,3,PI,1,100,175677
1759437262.311825,193561.500,27786,2,PI,1,100,175670
1759437262.352326,193602.000,27786,2,PI,1,100,175680
1759437262.391994,193641.667,27801,3,PI,1,100,175674
1759437262.431663,193681.333,27801,3,PI,1,100,175685
1759437262.471330,193721.000,27801,3,PI,1,100,175701
1759437262.511332,193761.000,27817,2,PI,1,100,175696
1759437262.551333,193801.000,27817,2,PI,1,100,175699
1759437262.591335,193841.000,27832,3,PI,1,100,175680
1759437262.631336,193881.000,27832,3,PI,1,100,175672
1759437262.671337,193921.000,27832,3,PI,1,100,175686
1759437262.711339,193961.000,27850,2,PI,1,100,175691
1759437262.751340,194001.000,27850,2,PI,1,100,175690
1759437262.791342,194041.000,27865,3,PI,1,100,175650
1759437262.831343,194081.000,27865,3,PI,1,100,175680
1759437262.871345,194121.000,27865,3,PI,1,100,175677
1759437262.911346,194161.000,27881,2,PI,1,100,175656
1759437262.951347,194201.000,27881,2,PI,1,100,175656
1759437262.991349,194241.000,27897,3,PI,1,100,175660
1759437263.031350,194281.000,27897,3,PI,1,100,175659
1759437263.071352,194321.000,27897,3,PI,1,100,175659
1759437263.111353,194361.000,27912,3,PI,1,100,175643
1759437263.151354,194401.000,27912,3,PI,1,100,175636
1759437263.191356,194441.000,27912,3,PI,1,100,175631
1759437263.231357,194481.000,27927,2,PI,1,100,175654
1759437263.271358,194521.000,27927,2,PI,1,100,175646
1759437263.311360,194561.000,27944,3,PI,1,100,175628
1759437263.351361,194601.000,27944,3,PI,1,100,175618
1759437263.391363,194641.000,27944,3,PI,1,100,175634
1759437263.431364,194681.000,27959,2,PI,1,100,175632
1759437263.471365,194721.000,27959,2,PI,1,100,175651
1759437263.511367,194761.000,27974,3,PI,1,100,175635
1759437263.551368,194801.000,27974,3,PI,1,100,175650
1759437263.591370,194841.000,27974,3,PI,1,100,175647
1759437263.631371,194881.000,27989,2,PI,1,100,175620
1759437263.671372,194921.000,27989,2,PI,1,100,175626
1759437263.711374,194961.000,28006,3,PI,1,100,175626
1759437263.751375,195001.000,28006,3,PI,1,100,175630
1759437263.791377,195041.000,28006,3,PI,1,100,175628
1759437263.831378,195081.000,28021,2,PI,1,100,175607
1759437263.871379,195121.000,28021,2,PI,1,100,175604
1759437263.911381,195161.000,28036,3,PI,1,100,175626
1759437263.951382,195201.000,28036,3,PI,1,100,175629
1759437263.991384,195241.000,28036,3,PI,1,100,175619
1759437264.031385,195281.000,28052,2,PI,1,100,175618
1759437264.071386,195321.000,28052,2,PI,1,100,175615
1759437264.111388,195361.000,28068,3,PI,1,100,175609
1759437264.151389,195401.000,28068,3,PI,1,100,175622
1759437264.191391,195441.000,28068,3,PI,1,100,175615
1759437264.231392,195481.000,28083,2,PI,1,100,175611
1759437264.271393,195521.000,28083,2,PI,1,100,175619
1759437264.311395,195561.000,28100,3,PI,1,100,175621
1759437264.351396,195601.000,28100,3,PI,1,100,175603
1759437264.391397,195641.000,28100,3,PI,1,100,175594
1759437264.431399,195681.000,28114,2,PI,1,100,175576
1759437264.471400,195721.000,28114,2,PI,1,100,175579
1759437264.511402,195761.000,28130,3,PI,1,100,175581
1759437264.551403,195801.000,28130,3,PI,1,100,175600
1759437264.591404,195841.000,28130,3,PI,1,100,175605
1759437264.631406,195881.000,28146,2,PI,1,100,175595
1759437264.671407,195921.000,28146,2,PI,1,100,175609
1759437264.711409,195961.000,28162,3,PI,1,100,175614
1759437264.751410,196001.000,28162,3,PI,1,100,175612
1759437264.791411,196041.000,28162,3,PI,1,100,175617
1759437264.831413,196081.000,28176,3,PI,1,100,175614
1759437264.871414,196121.000,28176,3,PI,1,100,175629
1759437264.911416,196161.000,28176,3,PI,1,100,175629
1759437264.951417,196201.000,28192,2,PI,1,100,175630
1759437264.991418,196241.000,28192,2,PI,1,100,175639
1759437265.031420,196281.000,28208,3,PI,1,100,175653
1759437265.071421,196321.000,28208,3,PI,1,100,175647
1759437265.111423,196361.000,28208,3,PI,1,100,175651
1759437265.151424,196401.000,28224,2,PI,1,100,175644
1759437265.191425,196441.000,28224,2,PI,1,100,175638
1759437265.231427,196481.000,28238,3,PI,1,100,175637
1759437265.271428,196521.000,28238,3,PI,1,100,175631
1759437265.311430,196561.000,28238,3,PI,1,100,175624
1759437265.351431,196601.000,28255,2,PI,1,100,175623
1759437265.391432,196641.000,28255,2,PI,1,100,175640
1759437265.431434,196681.000,28270,3,PI,1,100,175627
1759437265.471435,196721.000,28270,3,PI,1,100,175622
1759437265.511436,196761.000,28270,3,PI,1,100,175622
1759437265.551438,196801.000,28286,2,PI,1,100,175612
1759437265.591439,196841.000,28286,2,PI,1,100,175610
1759437265.631441,196881.000,28303,3,PI,1,100,175629
1759437265.671442,196921.000,28303,3,PI,1,100,175631
1759437265.711443,196961.000,28303,3,PI,1,100,175624
1759437265.751445,197001.000,28319,2,PI,1,100,175624
1759437265.791446,197041.000,28319,2,PI,1,100,175636
1759437265.831448,197081.000,28334,3,PI,1,100,175630
1759437265.871449,197121.000,28334,3,PI,1,100,175621
1759437265.911450,197161.000,28334,3,PI,1,100,175620
1759437265.951452,197201.000,28350,3,PI,1,100,175646
1759437265.991453,197241.000,28350,3,PI,1,100,175644
1759437266.031455,197281.000,28350,3,PI,1,100,175624
1759437266.071456,197321.000,28365,2,PI,1,100,175611
1759437266.111457,197361.000,28365,2,PI,1,100,175606
1759437266.151459,197401.000,28381,3,PI,1,100,175631
1759437266.191460,197441.000,28381,3,PI,1,100,175629
1759437266.231462,197481.000,28381,3,PI,1,100,175628
1759437266.271463,197521.000,28396,2,PI,1,100,175601
1759437266.311464,197561.000,28396,2,PI,1,100,175606
1759437266.351466,197601.000,28413,3,PI,1,100,175576
1759437266.391467,197641.000,28413,3,PI,1,100,175583
1759437266.431468,197681.000,28413,3,PI,1,100,175593
1759437266.471470,197721.000,28428,2,PI,1,100,175615
1759437266.511471,197761.000,28428,2,PI,1,100,175612
1759437266.551473,197801.000,28443,3,PI,1,100,175621
1759437266.591474,197841.000,28443,3,PI,1,100,175623
1759437266.631475,197881.000,28443,3,PI,1,100,175632
1759437266.671477,197921.000,28459,2,PI,1,100,175643
1759437266.711478,197961.000,28459,2,PI,1,100,175655
1759437266.751480,198001.000,28475,3,PI,1,100,175662
1759437266.791481,198041.000,28475,3,PI,1,100,175650
1759437266.831482,198081.000,28475,3,PI,1,100,175643
1759437266.871484,198121.000,28490,2,PI,1,100,175641
1759437266.911485,198161.000,28490,2,PI,1,100,175624
1759437266.951487,198201.000,28506,3,PI,1,100,175614
1759437266.991488,198241.000,28506,3,PI,1,100,175610
1759437267.031489,198281.000,28506,3,PI,1,100,175620
1759437267.077991,198327.500,28521,2,PI,1,100,175620
1759437267.124493,198374.000,28521,2,PI,1,100,175634
1759437267.164494,198414.000,28537,3,PI,1,100,175608
1759437267.204495,198454.000,28537,3,PI,1,100,175626
1759437267.244497,198494.000,28537,3,PI,1,100,175637
1759437267.284498,198534.000,28552,2,PI,1,100,175618
1759437267.324500,198574.000,28552,2,PI,1,100,175621
1759437267.364501,198614.000,28568,3,PI,1,100,175618
1759437267.404502,198654.000,28568,3,PI,1,100,175615
1759437267.444504,198694.000,28568,3,PI,1,100,175631
1759437267.484505,198734.000,28583,2,PI,1,100,175616
1759437267.524507,198774.000,28583,2,PI,1,100,175627
1759437267.564508,198814.000,28599,3,PI,1,100,175641
1759437267.604509,198854.000,28599,3,PI,1,100,175638
1759437267.644511,198894.000,28599,3,PI,1,100,175639
1759437267.684512,198934.000,28615,2,PI,1,100,175636
1759437267.724514,198974.000,28615,2,PI,1,100,175614
1759437267.764515,199014.000,28632,3,PI,1,100,175641
1759437267.804516,199054.000,28632,3,PI,1,100,175642
1759437267.844518,199094.000,28632,3,PI,1,100,175643
1759437267.884519,199134.000,28647,2,PI,1,100,175643
1759437267.924520,199174.000,28647,2,PI,1,100,175628
1759437267.964522,199214.000,28664,3,PI,1,100,175626
1759437268.004523,199254.000,28664,3,PI,1,100,175655
1759437268.044525,199294.000,28664,3,PI,1,100,175645
1759437268.084526,199334.000,28679,2,PI,1,100,175649
1759437268.124527,199374.000,28679,2,PI,1,100,175636
1759437268.164529,199414.000,28694,3,PI,1,100,175641
1759437268.204530,199454.000,28694,3,PI,1,100,175647
1759437268.244532,199494.000,28694,3,PI,1,100,175647
1759437268.284533,199534.000,28709,2,PI,1,100,175649
1759437268.324534,199574.000,28709,2,PI,1,100,175653
1759437268.364536,199614.000,28726,3,PI,1,100,175665
1759437268.404537,199654.000,28726,3,PI,1,100,175644
1759437268.444539,199694.000,28726,3,PI,1,100,175648
1759437268.484540,199734.000,28741,3,PI,1,100,175641
1759437268.524541,199774.000,28741,3,PI,1,100,175635
1759437268.564543,199814.000,28741,3,PI,1,100,175659
1759437268.604544,199854.000,28756,2,PI,1,100,175657
1759437268.644546,199894.000,28756,2,PI,1,100,175651
1759437268.684547,199934.000,28772,3,PI,1,100,175664
1759437268.724548,199974.000,28772,3,PI,1,100,175666
1759437268.764550,200014.000,28772,3,PI,1,100,175654
1759437268.804551,200054.000,28788,2,PI,1,100,175657
1759437268.844553,200094.000,28788,2,PI,1,100,175650
1759437268.884554,200134.000,28803,3,PI,1,100,175657
1759437268.924555,200174.000,28803,3,PI,1,100,175658
1759437268.964557,200214.000,28803,3,PI,1,100,175674
1759437269.004558,200254.000,28820,2,PI,1,100,175669
1759437269.044559,200294.000,28820,2,PI,1,100,175652
1759437269.084561,200334.000,28834,3,PI,1,100,175677
1759437269.124562,200374.000,28834,3,PI,1,100,175685
1759437269.164564,200414.000,28834,3,PI,1,100,175677
1759437269.204565,200454.000,28850,2,PI,1,100,175650
1759437269.244566,200494.000,28850,2,PI,1,100,175656
1759437269.284568,200534.000,28865,3,PI,1,100,175667
1759437269.324569,200574.000,28865,3,PI,1,100,175665
1759437269.364571,200614.000,28865,3,PI,1,100,175658
1759437269.404572,200654.000,28882,2,PI,1,100,175675
1759437269.444573,200694.000,28882,2,PI,1,100,175661
1759437269.484575,200734.000,28896,3,PI,1,100,175680
1759437269.524576,200774.000,28896,3,PI,1,100,175672
1759437269.564578,200814.000,28896,3,PI,1,100,175655
1759437269.604579,200854.000,28914,5,PI,1,100,175654
1759437269.644580,200894.000,28914,5,PI,1,100,175651
1759437269.684582,200934.000,28914,5,PI,1,100,175665
1759437269.724583,200974.000,28914,5,PI,1,100,175674
1759437269.764585,201014.000,28914,5,PI,1,100,175685
1759437269.804586,201054.000,28930,2,PI,1,100,175686
1759437269.844587,201094.000,28930,2,PI,1,100,175680
1759437269.884589,201134.000,28945,3,PI,1,100,175678
1759437269.924590,201174.000,28945,3,PI,1,100,175685
1759437269.964592,201214.000,28945,3,PI,1,100,175679
1759437270.004593,201254.000,28962,2,PI,1,100,175669
1759437270.044594,201294.000,28962,2,PI,1,100,175684
1759437270.084596,201334.000,28977,3,PI,1,100,175681
1759437270.124597,201374.000,28977,3,PI,1,100,175674
1759437270.164598,201414.000,28977,3,PI,1,100,175706
1759437270.204600,201454.000,28993,2,PI,1,100,175714
1759437270.244601,201494.000,28993,2,PI,1,100,175712
1759437270.284603,201534.000,29007,3,PI,1,100,175710
1759437270.324604,201574.000,29007,3,PI,1,100,175699
1759437270.364605,201614.000,29007,3,PI,1,100,175708
1759437270.404607,201654.000,29024,2,PI,1,100,175731
1759437270.444608,201694.000,29024,2,PI,1,100,175735
1759437270.484610,201734.000,29039,3,PI,1,100,175721
1759437270.524611,201774.000,29039,3,PI,1,100,175707
1759437270.564612,201814.000,29039,3,PI,1,100,175727
1759437270.604614,201854.000,29055,2,PI,1,100,175723
1759437270.644615,201894.000,29055,2,PI,1,100,175716
1759437270.684617,201934.000,29070,3,PI,1,100,175718
1759437270.724618,201974.000,29070,3,PI,1,100,175743
1759437270.764619,202014.000,29070,3,PI,1,100,175732
1759437270.804621,202054.000,29086,2,PI,1,100,175720
1759437270.844622,202094.000,29086,2,PI,1,100,175720
1759437270.884624,202134.000,29101,3,PI,1,100,175732
1759437270.924625,202174.000,29101,3,PI,1,100,175725
1759437270.964626,202214.000,29101,3,PI,1,100,175746
1759437271.004628,202254.000,29118,2,PI,1,100,175738
1759437271.044629,202294.000,29118,2,PI,1,100,175733
1759437271.084630,202334.000,29134,3,PI,1,100,175738
1759437271.124632,202374.000,29134,3,PI,1,100,175756
1759437271.164633,202414.000,29134,3,PI,1,100,175745
1759437271.204635,202454.000,29150,3,PI,1,100,175756
1759437271.244636,202494.000,29150,3,PI,1,100,175759
1759437271.284637,202534.000,29150,3,PI,1,100,175743
1759437271.324639,202574.000,29166,2,PI,1,100,175760
1759437271.364640,202614.000,29166,2,PI,1,100,175770
1759437271.404642,202654.000,29182,3,PI,1,100,175766
1759437271.444643,202694.000,29182,3,PI,1,100,175762
1759437271.484644,202734.000,29182,3,PI,1,100,175780
1759437271.524646,202774.000,29196,2,PI,1,100,175780
1759437271.564647,202814.000,29196,2,PI,1,100,175787
1759437271.604649,202854.000,29212,3,PI,1,100,175788
1759437271.644650,202894.000,29212,3,PI,1,100,175797
1759437271.684651,202934.000,29212,3,PI,1,100,175804
1759437271.724653,202974.000,29228,2,PI,1,100,175779
1759437271.764654,203014.000,29228,2,PI,1,100,175800
1759437271.804656,203054.000,29244,3,PI,1,100,175797
1759437271.844657,203094.000,29244,3,PI,1,100,175804
1759437271.884658,203134.000,29244,3,PI,1,100,175814
1759437271.924660,203174.000,29258,2,PI,1,100,175801
1759437271.964661,203214.000,29258,2,PI,1,100,175817
1759437272.004663,203254.000,29275,3,PI,1,100,175828
1759437272.044664,203294.000,29275,3,PI,1,100,175821
1759437272.084665,203334.000,29275,3,PI,1,100,175819
1759437272.124667,203374.000,29290,2,PI,1,100,175817
1759437272.164668,203414.000,29290,2,PI,1,100,175822
1759437272.204669,203454.000,29306,3,PI,1,100,175811
1759437272.244671,203494.000,29306,3,PI,1,100,175825
1759437272.284672,203534.000,29306,3,PI,1,100,175839
1759437272.324674,203574.000,29321,2,PI,1,100,175822
1759437272.364675,203614.000,29321,2,PI,1,100,175811
1759437272.404676,203654.000,29337,3,PI,1,100,175824
1759437272.444678,203694.000,29337,3,PI,1,100,175830
1759437272.484679,203734.000,29337,3,PI,1,100,175815
1759437272.524681,203774.000,29352,3,PI,1,100,175817
1759437272.564682,203814.000,29352,3,PI,1,100,175847
1759437272.604683,203854.000,29352,3,PI,1,100,175863
1759437272.644685,203894.000,29368,2,PI,1,100,175877
1759437272.684686,203934.000,29368,2,PI,1,100,175901
1759437272.724688,203974.000,29386,3,PI,1,100,175896
1759437272.764689,204014.000,29386,3,PI,1,100,175898
1759437272.804690,204054.000,29386,3,PI,1,100,175902
1759437272.844692,204094.000,29401,2,PI,1,100,175879
1759437272.884693,204134.000,29401,2,PI,1,100,175876
1759437272.924695,204174.000,29416,2,PI,1,100,175905
1759437272.964696,204214.000,29416,2,PI,1,100,175902
1759437273.009031,204258.333,29433,3,PI,1,100,175899
1759437273.053366,204302.667,29433,3,PI,1,100,175883
1759437273.097701,204347.000,29433,3,PI,1,100,175899
1759437273.137702,204387.000,29448,2,PI,1,100,175901
1759437273.177703,204427.000,29448,2,PI,1,100,175887
1759437273.217705,204467.000,29463,3,PI,1,100,175874
1759437273.257706,204507.000,29463,3,PI,1,100,175869
1759437273.297708,204547.000,29463,3,PI,1,100,175860
1759437273.337709,204587.000,29479,2,PI,1,100,175864
1759437273.377710,204627.000,29479,2,PI,1,100,175873
1759437273.417712,204667.000,29495,3,PI,1,100,175877
1759437273.457713,204707.000,29495,3,PI,1,100,175855
1759437273.497715,204747.000,29495,3,PI,1,100,175860
1759437273.537716,204787.000,29510,3,PI,1,100,175867
1759437273.577717,204827.000,29510,3,PI,1,100,175852
1759437273.617719,204867.000,29510,3,PI,1,100,175870
1759437273.657720,204907.000,29528,2,PI,1,100,175881
1759437273.697721,204947.000,29528,2,PI,1,100,175876
1759437273.737723,204987.000,29543,3,PI,1,100,175890
1759437273.777724,205027.000,29543,3,PI,1,100,175899
1759437273.817726,205067.000,29543,3,PI,1,100,175906
1759437273.857727,205107.000,29559,2,PI,1,100,175937
1759437273.897728,205147.000,29559,2,PI,1,100,175926
1759437273.937730,205187.000,29574,3,PI,1,100,175932
1759437273.977731,205227.000,29574,3,PI,1,100,175898
1759437274.017733,205267.000,29574,3,PI,1,100,175940
1759437274.057734,205307.000,29590,2,PI,1,100,175930
1759437274.097735,205347.000,29590,2,PI,1,100,175940
1759437274.137737,205387.000,29605,3,PI,1,100,175901
1759437274.177738,205427.000,29605,3,PI,1,100,175915
1759437274.217740,205467.000,29605,3,PI,1,100,175913
1759437274.257741,205507.000,29621,2,PI,1,100,175878
1759437274.297742,205547.000,29621,2,PI,1,100,175897
1759437274.337744,205587.000,29637,3,PI,1,100,175873
1759437274.377745,205627.000,29637,3,PI,1,100,175898
1759437274.417747,205667.000,29637,3,PI,1,100,175893
1759437274.457748,205707.000,29652,2,PI,1,100,175890
1759437274.497749,205747.000,29652,2,PI,1,100,175869
1759437274.537751,205787.000,29669,3,PI,1,100,175912
1759437274.577752,205827.000,29669,3,PI,1,100,175920
1759437274.617754,205867.000,29669,3,PI,1,100,175915
1759437274.657755,205907.000,29686,2,PI,1,100,175894
1759437274.697757,205947.000,29686,2,PI,1,100,175900
1759437274.737758,205987.000,29706,3,PI,1,100,175889
1759437274.777759,206027.000,29706,3,PI,1,100,175897
1759437274.817761,206067.000,29706,3,PI,1,100,175906
1759437274.857762,206107.000,29721,2,PI,1,100,175906
1759437274.897763,206147.000,29721,2,PI,1,100,175884
1759437274.937765,206187.000,29736,3,PI,1,100,175894
1759437274.977766,206227.000,29736,3,PI,1,100,175895
1759437275.017768,206267.000,29736,3,PI,1,100,175893
1759437275.057769,206307.000,29753,3,PI,1,100,175902
1759437275.097770,206347.000,29753,3,PI,1,100,175889
1759437275.137772,206387.000,29753,3,PI,1,100,175885
1759437275.177773,206427.000,29768,2,PI,1,100,175920
1759437275.217775,206467.000,29768,2,PI,1,100,175925
1759437275.257776,206507.000,29786,3,PI,1,100,175908
1759437275.297777,206547.000,29786,3,PI,1,100,175931
1759437275.337779,206587.000,29786,3,PI,1,100,175934
1759437275.377780,206627.000,29801,2,PI,1,100,175926
1759437275.417782,206667.000,29801,2,PI,1,100,175932
1759437275.457783,206707.000,29817,3,PI,1,100,175918
1759437275.497784,206747.000,29817,3,PI,1,100,175933
1759437275.537786,206787.000,29817,3,PI,1,100,175921
1759437275.577787,206827.000,29832,2,PI,1,100,175909
1759437275.617789,206867.000,29832,2,PI,1,100,175926
1759437275.657790,206907.000,29849,3,PI,1,100,175940
1759437275.697791,206947.000,29849,3,PI,1,100,175932
1759437275.737793,206987.000,29849,3,PI,1,100,175931
1759437275.777794,207027.000,29863,2,PI,1,100,175944
1759437275.817796,207067.000,29863,2,PI,1,100,175945
1759437275.857797,207107.000,29879,3,PI,1,100,175938
1759437275.897798,207147.000,29879,3,PI,1,100,175960
1759437275.937800,207187.000,29879,3,PI,1,100,175963
1759437275.977801,207227.000,29895,2,PI,1,100,175935
1759437276.017802,207267.000,29895,2,PI,1,100,175969
1759437276.057804,207307.000,29911,3,PI,1,100,175960
1759437276.097805,207347.000,29911,3,PI,1,100,175968
1759437276.137807,207387.000,29911,3,PI,1,100,175966
1759437276.177808,207427.000,29925,2,PI,1,100,175939
1759437276.217809,207467.000,29925,2,PI,1,100,175946
1759437276.257811,207507.000,29941,3,PI,1,100,175938
1759437276.297812,207547.000,29941,3,PI,1,100,175959
1759437276.337814,207587.000,29941,3,PI,1,100,175951
1759437276.377815,207627.000,29957,2,PI,1,100,175944
1759437276.417816,207667.000,29957,2,PI,1,100,175950
1759437276.457818,207707.000,29973,3,PI,1,100,175967
1759437276.497819,207747.000,29973,3,PI,1,100,175950
1759437276.537821,207787.000,29973,3,PI,1,100,175948
1759437276.577822,207827.000,29987,3,PI,1,100,175966
1759437276.617823,207867.000,29987,3,PI,1,100,175962
1759437276.657825,207907.000,29987,3,PI,1,100,175975
1759437276.697826,207947.000,30004,2,PI,1,100,175967
1759437276.737828,207987.000,30004,2,PI,1,100,175966
1759437276.777829,208027.000,30019,3,PI,1,100,175991
1759437276.817830,208067.000,30019,3,PI,1,100,176008
1759437276.857832,208107.000,30019,3,PI,1,100,176001
1759437276.897833,208147.000,30035,2,PI,1,100,175983
1759437276.937835,208187.000,30035,2,PI,1,100,175988
1759437276.977836,208227.000,30050,3,PI,1,100,176009
1759437277.017837,208267.000,30050,3,PI,1,100,175995
1759437277.057839,208307.000,30050,3,PI,1,100,175998
1759437277.097840,208347.000,30066,2,PI,1,100,175989
1759437277.137841,208387.000,30066,2,PI,1,100,176015
1759437277.177843,208427.000,30081,3,PI,1,100,175993
1759437277.217844,208467.000,30081,3,PI,1,100,175994
1759437277.257846,208507.000,30081,3,PI,1,100,175990
1759437277.297847,208547.000,30097,2,PI,1,100,175980
1759437277.337848,208587.000,30097,2,PI,1,100,175969
1759437277.377850,208627.000,30112,3,PI,1,100,175982
