LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1759437260.484261,191734.000,27511,2,AX,1,100,-0.118
1759437260.524263,191774.000,27511,2,AX,1,100,-0.116
1759437260.564264,191814.000,27526,3,AX,1,100,-0.113
1759437260.604265,191854.000,27526,3,AX,1,100,-0.114
1759437260.644267,191894.000,27526,3,AX,1,100,-0.116
1759437260.684268,191934.000,27543,2,AX,1,100,-0.116
1759437260.724270,191974.000,27543,2,AX,1,100,-0.116
1759437260.764271,192014.000,27558,3,AX,1,100,-0.111
1759437260.804272,192054.000,27558,3,AX,1,100,-0.116
1759437260.844274,192094.000,27558,3,AX,1,100,-0.118
1759437260.884275,192134.000,27573,2,AX,1,100,-0.116
1759437260.924277,192174.000,27573,2,AX,1,100,-0.118
1759437260.964278,192214.000,27589,3,AX,1,100,-0.113
1759437261.004279,192254.000,27589,3,AX,1,100,-0.115
1759437261.044281,192294.000,27589,3,AX,1,100,-0.118
1759437261.084282,192334.000,27605,3,AX,1,100,-0.116
1759437261.124284,192374.000,27605,3,AX,1,100,-0.115
1759437261.164285,192414.000,27605,3,AX,1,100,-0.117
1759437261.204286,192454.000,27620,2,AX,1,100,-0.113
1759437261.244288,192494.000,27620,2,AX,1,100,-0.118
1759437261.284289,192534.000,27635,3,AX,1,100,-0.116
1759437261.324291,192574.000,27635,3,AX,1,100,-0.115
1759437261.364292,192614.000,27635,3,AX,1,100,-0.116
1759437261.404293,192654.000,27651,2,AX,1,100,-0.111
1759437261.444295,192694.000,27651,2,AX,1,100,-0.117
1759437261.484296,192734.000,27667,3,AX,1,100,-0.117
1759437261.524297,192774.000,27667,3,AX,1,100,-0.117
1759437261.564299,192814.000,27667,3,AX,1,100,-0.112
1759437261.604300,192854.000,27682,2,AX,1,100,-0.115
1759437261.644302,192894.000,27682,2,AX,1,100,-0.114
1759437261.684303,192934.000,27699,3,AX,1,100,-0.120
1759437261.724304,192974.000,27699,3,AX,1,100,-0.118
1759437261.764306,193014.000,27699,3,AX,1,100,-0.115
1759437261.804307,193054.000,27713,2,AX,1,100,-0.114
1759437261.844309,193094.000,27713,2,AX,1,100,-0.120
1759437261.884310,193134.000,27729,3,AX,1,100,-0.115
1759437261.924311,193174.000,27729,3,AX,1,100,-0.117
1759437261.964313,193214.000,27729,3,AX,1,100,-0.113
1759437262.004314,193254.000,27745,2,AX,1,100,-0.115
1759437262.044316,193294.000,27745,2,AX,1,100,-0.113
1759437262.084317,193334.000,27761,3,AX,1,100,-0.116
1759437262.124318,193374.000,27761,3,AX,1,100,-0.118
1759437262.164320,193414.000,27761,3,AX,1,100,-0.117
1759437262.204321,193454.000,27775,2,AX,1,100,-0.116
1759437262.244323,193494.000,27775,2,AX,1,100,-0.115
1759437262.284324,193534.000,27792,3,AX,1,100,-0.116
1759437262.324325,193574.000,27792,3,AX,1,100,-0.118
1759437262.364327,193614.000,27792,3,AX,1,100,-0.115
1759437262.404328,193654.000,27807,2,AX,1,100,-0.115
1759437262.444330,193694.000,27807,2,AX,1,100,-0.116
1759437262.484331,193734.000,27823,3,AX,1,100,-0.117
1759437262.524332,193774.000,27823,3,AX,1,100,-0.116
1759437262.564334,193814.000,27823,3,AX,1,100,-0.117
1759437262.604335,193854.000,27837,3,AX,1,100,-0.117
1759437262.644336,193894.000,27837,3,AX,1,100,-0.114
1759437262.684338,193934.000,27837,3,AX,1,100,-0.117
1759437262.724339,193974.000,27856,2,AX,1,100,-0.116
1759437262.764341,194014.000,27856,2,AX,1,100,-0.116
1759437262.804342,194054.000,27871,3,AX,1,100,-0.115
1759437262.844343,194094.000,27871,3,AX,1,100,-0.114
1759437262.884345,194134.000,27871,3,AX,1,100,-0.118
1759437262.930846,194180.500,27887,2,AX,1,100,-0.116
1759437262.977348,194227.000,27887,2,AX,1,100,-0.117
1759437263.017349,194267.000,27902,2,AX,1,100,-0.117
1759437263.057351,194307.000,27902,2,AX,1,100,-0.115
1759437263.097352,194347.000,27918,3,AX,1,100,-0.116
1759437263.137354,194387.000,27918,3,AX,1,100,-0.116
1759437263.177355,194427.000,27918,3,AX,1,100,-0.115
1759437263.217356,194467.000,27933,2,AX,1,100,-0.115
1759437263.257358,194507.000,27933,2,AX,1,100,-0.113
1759437263.297359,194547.000,27950,3,AX,1,100,-0.116
1759437263.337361,194587.000,27950,3,AX,1,100,-0.115
1759437263.377362,194627.000,27950,3,AX,1,100,-0.116
1759437263.417363,194667.000,27964,2,AX,1,100,-0.113
1759437263.457365,194707.000,27964,2,AX,1,100,-0.117
1759437263.497366,194747.000,27980,3,AX,1,100,-0.117
1759437263.537368,194787.000,27980,3,AX,1,100,-0.119
1759437263.577369,194827.000,27980,3,AX,1,100,-0.114
1759437263.617370,194867.000,27995,3,AX,1,100,-0.112
1759437263.657372,194907.000,27995,3,AX,1,100,-0.115
1759437263.697373,194947.000,27995,3,AX,1,100,-0.118
1759437263.737375,194987.000,28012,2,AX,1,100,-0.116
1759437263.777376,195027.000,28012,2,AX,1,100,-0.116
1759437263.817377,195067.000,28026,3,AX,1,100,-0.116
1759437263.857379,195107.000,28026,3,AX,1,100,-0.117
1759437263.897380,195147.000,28026,3,AX,1,100,-0.119
1759437263.937382,195187.000,28042,2,AX,1,100,-0.117
1759437263.977383,195227.000,28042,2,AX,1,100,-0.118
1759437264.017384,195267.000,28058,3,AX,1,100,-0.113
1759437264.057386,195307.000,28058,3,AX,1,100,-0.115
1759437264.097387,195347.000,28058,3,AX,1,100,-0.118
1759437264.137388,195387.000,28074,2,AX,1,100,-0.117
1759437264.177390,195427.000,28074,2,AX,1,100,-0.118
1759437264.217391,195467.000,28089,3,AX,1,100,-0.118
1759437264.257393,195507.000,28089,3,AX,1,100,-0.114
1759437264.297394,195547.000,28089,3,AX,1,100,-0.111
1759437264.337395,195587.000,28105,2,AX,1,100,-0.128
1759437264.377397,195627.000,28105,2,AX,1,100,-0.114
1759437264.417398,195667.000,28120,3,AX,1,100,-0.112
1759437264.457400,195707.000,28120,3,AX,1,100,-0.118
1759437264.497401,195747.000,28120,3,AX,1,100,-0.112
1759437264.537402,195787.000,28136,2,AX,1,100,-0.114
1759437264.577404,195827.000,28136,2,AX,1,100,-0.119
1759437264.617405,195867.000,28152,3,AX,1,100,-0.117
1759437264.657407,195907.000,28152,3,AX,1,100,-0.113
1759437264.697408,195947.000,28152,3,AX,1,100,-0.114
1759437264.737409,195987.000,28167,2,AX,1,100,-0.115
1759437264.777411,196027.000,28167,2,AX,1,100,-0.121
1759437264.817412,196067.000,28182,3,AX,1,100,-0.119
1759437264.857414,196107.000,28182,3,AX,1,100,-0.116
1759437264.897415,196147.000,28182,3,AX,1,100,-0.115
1759437264.937416,196187.000,28198,2,AX,1,100,-0.112
1759437264.977418,196227.000,28198,2,AX,1,100,-0.115
1759437265.017419,196267.000,28214,3,AX,1,100,-0.113
1759437265.057420,196307.000,28214,3,AX,1,100,-0.111
1759437265.097422,196347.000,28214,3,AX,1,100,-0.108
1759437265.137423,196387.000,28229,3,AX,1,100,-0.114
1759437265.177425,196427.000,28229,3,AX,1,100,-0.116
1759437265.217426,196467.000,28229,3,AX,1,100,-0.109
1759437265.257427,196507.000,28244,2,AX,1,100,-0.119
1759437265.297429,196547.000,28244,2,AX,1,100,-0.121
1759437265.337430,196587.000,28261,3,AX,1,100,-0.109
1759437265.377432,196627.000,28261,3,AX,1,100,-0.113
1759437265.417433,196667.000,28261,3,AX,1,100,-0.112
1759437265.457434,196707.000,28276,2,AX,1,100,-0.112
1759437265.497436,196747.000,28276,2,AX,1,100,-0.116
1759437265.537437,196787.000,28291,3,AX,1,100,-0.118
1759437265.577439,196827.000,28291,3,AX,1,100,-0.112
1759437265.617440,196867.000,28291,3,AX,1,100,-0.112
1759437265.657442,196907.000,28309,2,AX,1,100,-0.116
1759437265.697443,196947.000,28309,2,AX,1,100,-0.116
1759437265.737444,196987.000,28325,3,AX,1,100,-0.115
1759437265.777446,197027.000,28325,3,AX,1,100,-0.117
1759437265.817447,197067.000,28325,3,AX,1,100,-0.119
1759437265.857449,197107.000,28340,2,AX,1,100,-0.114
1759437265.897450,197147.000,28340,2,AX,1,100,-0.115
1759437265.937451,197187.000,28355,3,AX,1,100,-0.108
1759437265.977453,197227.000,28355,3,AX,1,100,-0.099
1759437266.017454,197267.000,28355,3,AX,1,100,-0.115
1759437266.064456,197314.000,28371,2,AX,1,100,-0.112
1759437266.111457,197361.000,28371,2,AX,1,100,-0.117
1759437266.151459,197401.000,28387,3,AX,1,100,-0.113
1759437266.191460,197441.000,28387,3,AX,1,100,-0.110
1759437266.231462,197481.000,28387,3,AX,1,100,-0.108
1759437266.271463,197521.000,28402,2,AX,1,100,-0.127
1759437266.311464,197561.000,28402,2,AX,1,100,-0.117
1759437266.351466,197601.000,28419,3,AX,1,100,-0.116
1759437266.391467,197641.000,28419,3,AX,1,100,-0.115
1759437266.431468,197681.000,28419,3,AX,1,100,-0.119
1759437266.471470,197721.000,28433,2,AX,1,100,-0.109
1759437266.511471,197761.000,28433,2,AX,1,100,-0.114
1759437266.551473,197801.000,28449,3,AX,1,100,-0.113
1759437266.591474,197841.000,28449,3,AX,1,100,-0.115
1759437266.631475,197881.000,28449,3,AX,1,100,-0.111
1759437266.671477,197921.000,28465,2,AX,1,100,-0.108
1759437266.711478,197961.000,28465,2,AX,1,100,-0.113
1759437266.751480,198001.000,28481,3,AX,1,100,-0.111
1759437266.791481,198041.000,28481,3,AX,1,100,-0.108
1759437266.831482,198081.000,28481,3,AX,1,100,-0.116
1759437266.871484,198121.000,28495,2,AX,1,100,-0.113
1759437266.911485,198161.000,28495,2,AX,1,100,-0.117
1759437266.951487,198201.000,28512,3,AX,1,100,-0.116
1759437266.991488,198241.000,28512,3,AX,1,100,-0.113
1759437267.031489,198281.000,28512,3,AX,1,100,-0.116
1759437267.070991,198320.500,28527,2,AX,1,100,-0.115
1759437267.110492,198360.000,28527,2,AX,1,100,-0.113
1759437267.150494,198400.000,28543,3,AX,1,100,-0.116
1759437267.190495,198440.000,28543,3,AX,1,100,-0.111
1759437267.230496,198480.000,28543,3,AX,1,100,-0.115
1759437267.270498,198520.000,28557,2,AX,1,100,-0.115
1759437267.310499,198560.000,28557,2,AX,1,100,-0.117
1759437267.350501,198600.000,28574,3,AX,1,100,-0.115
1759437267.390502,198640.000,28574,3,AX,1,100,-0.116
1759437267.430503,198680.000,28574,3,AX,1,100,-0.118
1759437267.470505,198720.000,28589,2,AX,1,100,-0.116
1759437267.510506,198760.000,28589,2,AX,1,100,-0.115
1759437267.550508,198800.000,28605,3,AX,1,100,-0.115
1759437267.590509,198840.000,28605,3,AX,1,100,-0.117
1759437267.630510,198880.000,28605,3,AX,1,100,-0.114
1759437267.670512,198920.000,28620,3,AX,1,100,-0.113
1759437267.710513,198960.000,28620,3,AX,1,100,-0.112
1759437267.750515,199000.000,28620,3,AX,1,100,-0.114
1759437267.790516,199040.000,28638,2,AX,1,100,-0.116
1759437267.830517,199080.000,28638,2,AX,1,100,-0.116
1759437267.870519,199120.000,28653,3,AX,1,100,-0.113
1759437267.910520,199160.000,28653,3,AX,1,100,-0.114
1759437267.950521,199200.000,28653,3,AX,1,100,-0.115
1759437267.990523,199240.000,28670,2,AX,1,100,-0.116
1759437268.030524,199280.000,28670,2,AX,1,100,-0.120
1759437268.070526,199320.000,28684,3,AX,1,100,-0.116
1759437268.110527,199360.000,28684,3,AX,1,100,-0.116
1759437268.150528,199400.000,28684,3,AX,1,100,-0.112
1759437268.190530,199440.000,28700,2,AX,1,100,-0.118
1759437268.230531,199480.000,28700,2,AX,1,100,-0.113
1759437268.270533,199520.000,28715,3,AX,1,100,-0.114
1759437268.310534,199560.000,28715,3,AX,1,100,-0.115
1759437268.350535,199600.000,28715,3,AX,1,100,-0.111
1759437268.390537,199640.000,28732,2,AX,1,100,-0.116
1759437268.430538,199680.000,28732,2,AX,1,100,-0.115
1759437268.470540,199720.000,28746,3,AX,1,100,-0.117
1759437268.510541,199760.000,28746,3,AX,1,100,-0.111
1759437268.550542,199800.000,28746,3,AX,1,100,-0.115
1759437268.590544,199840.000,28762,2,AX,1,100,-0.113
1759437268.630545,199880.000,28762,2,AX,1,100,-0.118
1759437268.670547,199920.000,28778,3,AX,1,100,-0.111
1759437268.710548,199960.000,28778,3,AX,1,100,-0.112
1759437268.750549,200000.000,28778,3,AX,1,100,-0.114
1759437268.790551,200040.000,28794,2,AX,1,100,-0.110
1759437268.830552,200080.000,28794,2,AX,1,100,-0.120
1759437268.870553,200120.000,28809,3,AX,1,100,-0.112
1759437268.910555,200160.000,28809,3,AX,1,100,-0.116
1759437268.950556,200200.000,28809,3,AX,1,100,-0.111
1759437268.990558,200240.000,28825,2,AX,1,100,-0.113
1759437269.030559,200280.000,28825,2,AX,1,100,-0.113
1759437269.075227,200324.667,28840,3,AX,1,100,-0.113
1759437269.119895,200369.333,28840,3,AX,1,100,-0.111
1759437269.164564,200414.000,28840,3,AX,1,100,-0.116
1759437269.204565,200454.000,28856,2,AX,1,100,-0.116
1759437269.244566,200494.000,28856,2,AX,1,100,-0.112
1759437269.284568,200534.000,28871,3,AX,1,100,-0.117
1759437269.324569,200574.000,28871,3,AX,1,100,-0.110
1759437269.364571,200614.000,28871,3,AX,1,100,-0.109
1759437269.404572,200654.000,28887,2,AX,1,100,-0.116
1759437269.444573,200694.000,28887,2,AX,1,100,-0.115
1759437269.484575,200734.000,28902,3,AX,1,100,-0.119
1759437269.524576,200774.000,28902,3,AX,1,100,-0.115
1759437269.564578,200814.000,28902,3,AX,1,100,-0.115
1759437269.604579,200854.000,28920,5,AX,1,100,-0.114
1759437269.644580,200894.000,28920,5,AX,1,100,-0.116
1759437269.684582,200934.000,28920,5,AX,1,100,-0.116
1759437269.724583,200974.000,28920,5,AX,1,100,-0.115
1759437269.764585,201014.000,28920,5,AX,1,100,-0.115
1759437269.804586,201054.000,28936,2,AX,1,100,-0.114
1759437269.844587,201094.000,28936,2,AX,1,100,-0.114
1759437269.884589,201134.000,28951,3,AX,1,100,-0.115
1759437269.924590,201174.000,28951,3,AX,1,100,-0.115
1759437269.964592,201214.000,28951,3,AX,1,100,-0.117
1759437270.004593,201254.000,28968,2,AX,1,100,-0.117
1759437270.044594,201294.000,28968,2,AX,1,100,-0.111
1759437270.084596,201334.000,28983,3,AX,1,100,-0.117
1759437270.124597,201374.000,28983,3,AX,1,100,-0.114
1759437270.164598,201414.000,28983,3,AX,1,100,-0.117
1759437270.204600,201454.000,28998,2,AX,1,100,-0.114
1759437270.244601,201494.000,28998,2,AX,1,100,-0.112
1759437270.284603,201534.000,29013,3,AX,1,100,-0.115
1759437270.324604,201574.000,29013,3,AX,1,100,-0.115
1759437270.364605,201614.000,29013,3,AX,1,100,-0.113
1759437270.404607,201654.000,29030,2,AX,1,100,-0.115
1759437270.444608,201694.000,29030,2,AX,1,100,-0.114
1759437270.484610,201734.000,29045,3,AX,1,100,-0.115
1759437270.524611,201774.000,29045,3,AX,1,100,-0.116
1759437270.564612,201814.000,29045,3,AX,1,100,-0.112
1759437270.604614,201854.000,29060,2,AX,1,100,-0.115
1759437270.644615,201894.000,29060,2,AX,1,100,-0.117
1759437270.684617,201934.000,29076,3,AX,1,100,-0.116
1759437270.724618,201974.000,29076,3,AX,1,100,-0.115
1759437270.764619,202014.000,29076,3,AX,1,100,-0.115
1759437270.804621,202054.000,29092,2,AX,1,100,-0.112
1759437270.844622,202094.000,29092,2,AX,1,100,-0.117
1759437270.884624,202134.000,29107,3,AX,1,100,-0.115
1759437270.924625,202174.000,29107,3,AX,1,100,-0.117
1759437270.964626,202214.000,29107,3,AX,1,100,-0.115
1759437271.004628,202254.000,29123,2,AX,1,100,-0.114
1759437271.044629,202294.000,29123,2,AX,1,100,-0.118
1759437271.084630,202334.000,29140,3,AX,1,100,-0.112
1759437271.124632,202374.000,29140,3,AX,1,100,-0.115
1759437271.164633,202414.000,29140,3,AX,1,100,-0.114
1759437271.204635,202454.000,29156,3,AX,1,100,-0.116
1759437271.244636,202494.000,29156,3,AX,1,100,-0.112
1759437271.284637,202534.000,29156,3,AX,1,100,-0.114
1759437271.324639,202574.000,29172,2,AX,1,100,-0.114
1759437271.364640,202614.000,29172,2,AX,1,100,-0.118
1759437271.404642,202654.000,29187,3,AX,1,100,-0.112
1759437271.444643,202694.000,29187,3,AX,1,100,-0.108
1759437271.484644,202734.000,29187,3,AX,1,100,-0.115
1759437271.524646,202774.000,29202,2,AX,1,100,-0.114
1759437271.564647,202814.000,29202,2,AX,1,100,-0.111
1759437271.604649,202854.000,29218,3,AX,1,100,-0.112
1759437271.644650,202894.000,29218,3,AX,1,100,-0.121
1759437271.684651,202934.000,29218,3,AX,1,100,-0.114
1759437271.724653,202974.000,29234,2,AX,1,100,-0.122
1759437271.764654,203014.000,29234,2,AX,1,100,-0.113
1759437271.804656,203054.000,29249,3,AX,1,100,-0.115
1759437271.844657,203094.000,29249,3,AX,1,100,-0.115
1759437271.884658,203134.000,29249,3,AX,1,100,-0.112
1759437271.924660,203174.000,29264,2,AX,1,100,-0.113
1759437271.964661,203214.000,29264,2,AX,1,100,-0.113
1759437272.004663,203254.000,29281,3,AX,1,100,-0.115
1759437272.044664,203294.000,29281,3,AX,1,100,-0.111
1759437272.084665,203334.000,29281,3,AX,1,100,-0.113
1759437272.124667,203374.000,29296,2,AX,1,100,-0.114
1759437272.164668,203414.000,29296,2,AX,1,100,-0.115
1759437272.204669,203454.000,29311,3,AX,1,100,-0.118
1759437272.244671,203494.000,29311,3,AX,1,100,-0.107
1759437272.284672,203534.000,29311,3,AX,1,100,-0.119
1759437272.330674,203580.000,29327,2,AX,1,100,-0.116
1759437272.376676,203626.000,29327,2,AX,1,100,-0.113
1759437272.416677,203666.000,29343,3,AX,1,100,-0.110
1759437272.456678,203706.000,29343,3,AX,1,100,-0.128
1759437272.496680,203746.000,29343,3,AX,1,100,-0.119
1759437272.536681,203786.000,29358,2,AX,1,100,-0.106
1759437272.576683,203826.000,29358,2,AX,1,100,-0.117
1759437272.616684,203866.000,29374,3,AX,1,100,-0.103
1759437272.656685,203906.000,29374,3,AX,1,100,-0.113
1759437272.696687,203946.000,29374,3,AX,1,100,-0.113
1759437272.736688,203986.000,29391,2,AX,1,100,-0.109
1759437272.776690,204026.000,29391,2,AX,1,100,-0.109
1759437272.817024,204066.333,29407,3,AX,1,100,-0.117
1759437272.857359,204106.667,29407,3,AX,1,100,-0.114
1759437272.897694,204147.000,29407,3,AX,1,100,-0.108
1759437272.937195,204186.500,29422,2,AX,1,100,-0.114
1759437272.976696,204226.000,29422,2,AX,1,100,-0.114
1759437273.017031,204266.333,29439,3,AX,1,100,-0.112
1759437273.057366,204306.667,29439,3,AX,1,100,-0.110
1759437273.097701,204347.000,29439,3,AX,1,100,-0.113
1759437273.137702,204387.000,29453,2,AX,1,100,-0.112
1759437273.177703,204427.000,29453,2,AX,1,100,-0.120
1759437273.217705,204467.000,29469,3,AX,1,100,-0.114
1759437273.257706,204507.000,29469,3,AX,1,100,-0.122
1759437273.297708,204547.000,29469,3,AX,1,100,-0.112
1759437273.337709,204587.000,29485,2,AX,1,100,-0.119
1759437273.377710,204627.000,29485,2,AX,1,100,-0.123
1759437273.417712,204667.000,29501,3,AX,1,100,-0.115
1759437273.457713,204707.000,29501,3,AX,1,100,-0.127
1759437273.497715,204747.000,29501,3,AX,1,100,-0.122
1759437273.537716,204787.000,29515,2,AX,1,100,-0.119
1759437273.577717,204827.000,29515,2,AX,1,100,-0.118
1759437273.617719,204867.000,29534,3,AX,1,100,-0.122
1759437273.657720,204907.000,29534,3,AX,1,100,-0.119
1759437273.697721,204947.000,29534,3,AX,1,100,-0.122
1759437273.737723,204987.000,29549,3,AX,1,100,-0.119
1759437273.777724,205027.000,29549,3,AX,1,100,-0.108
1759437273.817726,205067.000,29549,3,AX,1,100,-0.115
1759437273.857727,205107.000,29565,2,AX,1,100,-0.109
1759437273.897728,205147.000,29565,2,AX,1,100,-0.121
1759437273.937730,205187.000,29579,3,AX,1,100,-0.113
1759437273.977731,205227.000,29579,3,AX,1,100,-0.110
1759437274.017733,205267.000,29579,3,AX,1,100,-0.109
1759437274.057734,205307.000,29596,2,AX,1,100,-0.110
1759437274.097735,205347.000,29596,2,AX,1,100,-0.123
1759437274.137737,205387.000,29611,3,AX,1,100,-0.121
1759437274.177738,205427.000,29611,3,AX,1,100,-0.115
1759437274.217740,205467.000,29611,3,AX,1,100,-0.118
1759437274.257741,205507.000,29627,2,AX,1,100,-0.120
1759437274.297742,205547.000,29627,2,AX,1,100,-0.119
1759437274.337744,205587.000,29642,3,AX,1,100,-0.115
1759437274.377745,205627.000,29642,3,AX,1,100,-0.115
1759437274.417747,205667.000,29642,3,AX,1,100,-0.115
1759437274.457748,205707.000,29658,2,AX,1,100,-0.117
1759437274.497749,205747.000,29658,2,AX,1,100,-0.113
1759437274.537751,205787.000,29675,3,AX,1,100,-0.115
1759437274.577752,205827.000,29675,3,AX,1,100,-0.115
1759437274.617754,205867.000,29675,3,AX,1,100,-0.116
1759437274.657755,205907.000,29692,2,AX,1,100,-0.114
1759437274.697757,205947.000,29692,2,AX,1,100,-0.114
1759437274.737758,205987.000,29711,3,AX,1,100,-0.117
1759437274.777759,206027.000,29711,3,AX,1,100,-0.105
1759437274.817761,206067.000,29711,3,AX,1,100,-0.115
1759437274.857762,206107.000,29727,2,AX,1,100,-0.117
1759437274.897763,206147.000,29727,2,AX,1,100,-0.113
1759437274.937765,206187.000,29742,3,AX,1,100,-0.116
1759437274.977766,206227.000,29742,3,AX,1,100,-0.114
1759437275.017768,206267.000,29742,3,AX,1,100,-0.119
1759437275.057769,206307.000,29759,3,AX,1,100,-0.113
1759437275.097770,206347.000,29759,3,AX,1,100,-0.118
1759437275.137772,206387.000,29759,3,AX,1,100,-0.117
1759437275.177773,206427.000,29774,2,AX,1,100,-0.117
1759437275.217775,206467.000,29774,2,AX,1,100,-0.114
1759437275.257776,206507.000,29791,3,AX,1,100,-0.113
1759437275.297777,206547.000,29791,3,AX,1,100,-0.116
1759437275.337779,206587.000,29791,3,AX,1,100,-0.114
1759437275.383780,206633.000,29807,2,AX,1,100,-0.120
1759437275.429782,206679.000,29807,2,AX,1,100,-0.116
1759437275.470283,206719.500,29823,2,AX,1,100,-0.117
1759437275.510785,206760.000,29823,2,AX,1,100,-0.114
1759437275.550786,206800.000,29838,3,AX,1,100,-0.119
1759437275.590787,206840.000,29838,3,AX,1,100,-0.118
1759437275.630789,206880.000,29838,3,AX,1,100,-0.121
1759437275.670290,206919.500,29854,2,AX,1,100,-0.118
1759437275.709792,206959.000,29854,2,AX,1,100,-0.115
1759437275.750126,206999.333,29869,3,AX,1,100,-0.119
1759437275.790461,207039.667,29869,3,AX,1,100,-0.116
1759437275.830796,207080.000,29869,3,AX,1,100,-0.115
1759437275.870297,207119.500,29885,2,AX,1,100,-0.116
1759437275.909799,207159.000,29885,2,AX,1,100,-0.113
1759437275.949800,207199.000,29901,3,AX,1,100,-0.118
1759437275.989801,207239.000,29901,3,AX,1,100,-0.117
1759437276.029803,207279.000,29901,3,AX,1,100,-0.120
1759437276.069804,207319.000,29916,3,AX,1,100,-0.112
1759437276.109806,207359.000,29916,3,AX,1,100,-0.115
1759437276.149807,207399.000,29916,3,AX,1,100,-0.117
1759437276.189808,207439.000,29931,2,AX,1,100,-0.117
1759437276.229810,207479.000,29931,2,AX,1,100,-0.118
1759437276.270144,207519.333,29947,3,AX,1,100,-0.117
1759437276.310479,207559.667,29947,3,AX,1,100,-0.118
1759437276.350814,207600.000,29947,3,AX,1,100,-0.120
1759437276.390315,207639.500,29963,2,AX,1,100,-0.119
1759437276.429817,207679.000,29963,2,AX,1,100,-0.119
1759437276.469818,207719.000,29978,3,AX,1,100,-0.114
1759437276.509820,207759.000,29978,3,AX,1,100,-0.116
1759437276.549821,207799.000,29978,3,AX,1,100,-0.118
1759437276.589822,207839.000,29993,2,AX,1,100,-0.117
1759437276.629824,207879.000,29993,2,AX,1,100,-0.117
1759437276.669825,207919.000,30010,3,AX,1,100,-0.120
1759437276.709826,207959.000,30010,3,AX,1,100,-0.116
1759437276.749828,207999.000,30010,3,AX,1,100,-0.114
1759437276.789829,208039.000,30025,2,AX,1,100,-0.118
1759437276.829831,208079.000,30025,2,AX,1,100,-0.117
1759437276.869832,208119.000,30040,3,AX,1,100,-0.117
1759437276.909833,208159.000,30040,3,AX,1,100,-0.117
1759437276.949835,208199.000,30040,3,AX,1,100,-0.116
1759437276.989836,208239.000,30056,2,AX,1,100,-0.117
1759437277.029838,208279.000,30056,2,AX,1,100,-0.117
1759437277.069839,208319.000,30072,3,AX,1,100,-0.116
1759437277.109840,208359.000,30072,3,AX,1,100,-0.116
1759437277.149842,208399.000,30072,3,AX,1,100,-0.115
1759437277.189843,208439.000,30087,2,AX,1,100,-0.117
1759437277.229845,208479.000,30087,2,AX,1,100,-0.119
1759437277.269846,208519.000,30102,3,AX,1,100,-0.114
1759437277.309847,208559.000,30102,3,AX,1,100,-0.120
1759437277.349849,208599.000,30102,3,AX,1,100,-0.110
1759437277.389850,208639.000,30118,2,AX,1,100,-0.120
1759437277.429852,208679.000,30118,2,AX,1,100,-0.111
1759437277.469853,208719.000,30134,3,AX,1,100,-0.116
1759437277.509854,208759.000,30134,3,AX,1,100,-0.116
1759437277.549856,208799.000,30134,3,AX,1,100,-0.116
1759437277.589857,208839.000,30149,3,AX,1,100,-0.117
1759437277.629858,208879.000,30149,3,AX,1,100,-0.117
1759437277.669860,208919.000,30149,3,AX,1,100,-0.118
1759437277.709861,208959.000,30166,2,AX,1,100,-0.118
1759437277.749863,208999.000,30166,2,AX,1,100,-0.116
1759437277.789864,209039.000,30182,3,AX,1,100,-0.117
1759437277.829865,209079.000,30182,3,AX,1,100,-0.115
1759437277.869867,209119.000,30182,3,AX,1,100,-0.116
1759437277.909868,209159.000,30198,2,AX,1,100,-0.116
1759437277.949870,209199.000,30198,2,AX,1,100,-0.115
1759437277.989871,209239.000,30214,3,AX,1,100,-0.115
1759437278.029872,209279.000,30214,3,AX,1,100,-0.118
1759437278.069874,209319.000,30214,3,AX,1,100,-0.117
1759437278.109875,209359.000,30230,2,AX,1,100,-0.115
1759437278.149877,209399.000,30230,2,AX,1,100,-0.118
1759437278.189878,209439.000,30244,3,AX,1,100,-0.118
1759437278.229879,209479.000,30244,3,AX,1,100,-0.115
1759437278.269881,209519.000,30244,3,AX,1,100,-0.115
1759437278.316882,209566.000,30261,2,AX,1,100,-0.117
1759437278.363884,209613.000,30261,2,AX,1,100,-0.118
1759437278.403886,209653.000,30276,2,AX,1,100,-0.115
1759437278.443887,209693.000,30276,2,AX,1,100,-0.114
1759437278.483555,209732.667,30292,3,AX,1,100,-0.118
1759437278.523223,209772.333,30292,3,AX,1,100,-0.114
1759437278.562891,209812.000,30292,3,AX,1,100,-0.119
1759437278.603392,209852.500,30306,2,AX,1,100,-0.117
1759437278.643894,209893.000,30306,2,AX,1,100,-0.117
1759437278.683562,209932.667,30323,3,AX,1,100,-0.118
1759437278.723230,209972.333,30323,3,AX,1,100,-0.114
1759437278.762898,210012.000,30323,3,AX,1,100,-0.120
1759437278.802899,210052.000,30338,3,AX,1,100,-0.116
1759437278.842901,210092.000,30338,3,AX,1,100,-0.119
1759437278.882902,210132.000,30338,3,AX,1,100,-0.115
1759437278.922904,210172.000,30354,2,AX,1,100,-0.118
1759437278.962905,210212.000,30354,2,AX,1,100,-0.117
1759437279.002906,210252.000,30369,3,AX,1,100,-0.119
1759437279.042908,210292.000,30369,3,AX,1,100,-0.117
1759437279.082909,210332.000,30369,3,AX,1,100,-0.115
