LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1032534.673366,1032534.673366,1760462464.486299,146792.000,21017,2,AY,1,100,0.054
1032534.713367,1032534.713367,1760462464.526300,146832.000,21033,3,AY,1,100,0.049
1032534.753367,1032534.753367,1760462464.566300,146872.000,21033,3,AY,1,100,0.053
1032534.793368,1032534.793368,1760462464.606301,146912.000,21033,3,AY,1,100,0.051
1032534.833368,1032534.833369,1760462464.646302,146952.000,21050,2,AY,1,100,0.054
1032534.873369,1032534.873369,1760462464.686302,146992.000,21050,2,AY,1,100,0.050
1032534.913370,1032534.913370,1760462464.726303,147032.000,21069,3,AY,1,100,0.053
1032534.953370,1032534.953370,1760462464.766304,147072.000,21069,3,AY,1,100,0.049
1032534.993371,1032534.993371,1760462464.806304,147112.000,21069,3,AY,1,100,0.052
1032535.033371,1032535.033372,1760462464.846305,147152.000,21086,3,AY,1,100,0.050
1032535.073372,1032535.073372,1760462464.886306,147192.000,21086,3,AY,1,100,0.056
1032535.113372,1032535.113373,1760462464.926306,147232.000,21086,3,AY,1,100,0.049
1032535.153373,1032535.153373,1760462464.966307,147272.000,21103,2,AY,1,100,0.053
1032535.193374,1032535.193374,1760462465.006308,147312.000,21103,2,AY,1,100,0.055
1032535.239874,1032535.239875,1760462465.052809,147358.500,21117,2,AY,1,100,0.047
1032535.286375,1032535.286375,1760462465.099309,147405.000,21117,2,AY,1,100,0.056
1032535.326376,1032535.326376,1760462465.139310,147445.000,21135,3,AY,1,100,0.049
1032535.366376,1032535.366376,1760462465.179311,147485.000,21135,3,AY,1,100,0.049
1032535.406377,1032535.406377,1760462465.219311,147525.000,21135,3,AY,1,100,0.049
1032535.446377,1032535.446378,1760462465.259312,147565.000,21150,2,AY,1,100,0.049
1032535.486378,1032535.486378,1760462465.299313,147605.000,21150,2,AY,1,100,0.050
1032535.526379,1032535.526379,1760462465.339314,147645.000,21167,3,AY,1,100,0.052
1032535.566379,1032535.566379,1760462465.379314,147685.000,21167,3,AY,1,100,0.047
1032535.606380,1032535.606380,1760462465.419315,147725.000,21167,3,AY,1,100,0.048
1032535.646380,1032535.646381,1760462465.459316,147765.000,21181,3,AY,1,100,0.047
1032535.686381,1032535.686381,1760462465.499316,147805.000,21181,3,AY,1,100,0.051
1032535.726381,1032535.726382,1760462465.539317,147845.000,21181,3,AY,1,100,0.048
1032535.766382,1032535.766382,1760462465.579318,147885.000,21197,2,AY,1,100,0.048
1032535.806383,1032535.806383,1760462465.619318,147925.000,21197,2,AY,1,100,0.048
1032535.846383,1032535.846383,1760462465.659319,147965.000,21213,3,AY,1,100,0.046
1032535.886384,1032535.886384,1760462465.699320,148005.000,21213,3,AY,1,100,0.046
1032535.926384,1032535.926385,1760462465.739320,148045.000,21213,3,AY,1,100,0.044
1032535.966885,1032535.966885,1760462465.779821,148085.500,21232,2,AY,1,100,0.046
1032536.007386,1032536.007386,1760462465.820322,148126.000,21232,2,AY,1,100,0.044
1032536.047053,1032536.047053,1760462465.859989,148165.667,21249,3,AY,1,100,0.042
1032536.086720,1032536.086720,1760462465.899657,148205.333,21249,3,AY,1,100,0.050
1032536.126387,1032536.126388,1760462465.939324,148245.000,21249,3,AY,1,100,0.049
1032536.166388,1032536.166388,1760462465.979324,148285.000,21265,2,AY,1,100,0.046
1032536.206389,1032536.206389,1760462466.019325,148325.000,21265,2,AY,1,100,0.051
1032536.246389,1032536.246389,1760462466.059326,148365.000,21280,3,AY,1,100,0.046
1032536.286390,1032536.286390,1760462466.099327,148405.000,21280,3,AY,1,100,0.050
1032536.326390,1032536.326390,1760462466.139327,148445.000,21280,3,AY,1,100,0.050
1032536.373391,1032536.373391,1760462466.186328,148492.000,21296,2,AY,1,100,0.047
1032536.420392,1032536.420392,1760462466.233329,148539.000,21296,2,AY,1,100,0.055
1032536.460392,1032536.460392,1760462466.273329,148579.000,21316,2,AY,1,100,0.045
1032536.500393,1032536.500393,1760462466.313330,148619.000,21316,2,AY,1,100,0.054
1032536.540393,1032536.540394,1760462466.353331,148659.000,21331,3,AY,1,100,0.051
1032536.580394,1032536.580394,1760462466.393332,148699.000,21331,3,AY,1,100,0.048
1032536.620395,1032536.620395,1760462466.433332,148739.000,21331,3,AY,1,100,0.050
1032536.660395,1032536.660395,1760462466.473333,148779.000,21348,3,AY,1,100,0.050
1032536.700396,1032536.700396,1760462466.513334,148819.000,21348,3,AY,1,100,0.055
1032536.740396,1032536.740397,1760462466.553334,148859.000,21348,3,AY,1,100,0.049
1032536.780397,1032536.780397,1760462466.593335,148899.000,21364,2,AY,1,100,0.050
1032536.820398,1032536.820398,1760462466.633336,148939.000,21364,2,AY,1,100,0.048
1032536.860065,1032536.860065,1760462466.673003,148978.667,21380,3,AY,1,100,0.052
1032536.899732,1032536.899732,1760462466.712670,149018.333,21380,3,AY,1,100,0.049
1032536.939399,1032536.939399,1760462466.752338,149058.000,21380,3,AY,1,100,0.054
1032536.979900,1032536.979900,1760462466.792838,149098.500,21400,2,AY,1,100,0.054
1032537.020401,1032537.020401,1760462466.833339,149139.000,21400,2,AY,1,100,0.050
1032537.060401,1032537.060401,1760462466.873340,149179.000,21415,3,AY,1,100,0.055
1032537.100402,1032537.100402,1760462466.913340,149219.000,21415,3,AY,1,100,0.049
1032537.140402,1032537.140402,1760462466.953341,149259.000,21415,3,AY,1,100,0.047
1032537.180403,1032537.180403,1760462466.993342,149299.000,21432,2,AY,1,100,0.063
1032537.220403,1032537.220404,1760462467.033342,149339.000,21432,2,AY,1,100,0.040
1032537.260071,1032537.260071,1760462467.073010,149378.667,21447,3,AY,1,100,0.052
1032537.299738,1032537.299738,1760462467.112677,149418.333,21447,3,AY,1,100,0.057
1032537.339405,1032537.339405,1760462467.152344,149458.000,21447,3,AY,1,100,0.048
1032537.379906,1032537.379906,1760462467.192845,149498.500,21462,2,AY,1,100,0.046
1032537.420406,1032537.420406,1760462467.233346,149539.000,21462,2,AY,1,100,0.056
1032537.464740,1032537.464740,1760462467.277680,149583.333,21478,3,AY,1,100,0.046
1032537.509074,1032537.509074,1760462467.322014,149627.667,21478,3,AY,1,100,0.051
1032537.553408,1032537.553408,1760462467.366348,149672.000,21478,3,AY,1,100,0.049
1032537.593409,1032537.593409,1760462467.406349,149712.000,21496,2,AY,1,100,0.045
1032537.633410,1032537.633410,1760462467.446349,149752.000,21496,2,AY,1,100,0.050
1032537.673410,1032537.673410,1760462467.486350,149792.000,21511,3,AY,1,100,0.051
1032537.713411,1032537.713411,1760462467.526351,149832.000,21511,3,AY,1,100,0.045
1032537.753411,1032537.753411,1760462467.566352,149872.000,21511,3,AY,1,100,0.033
1032537.793412,1032537.793412,1760462467.606352,149912.000,21526,2,AY,1,100,0.068
1032537.833412,1032537.833413,1760462467.646353,149952.000,21526,2,AY,1,100,0.050
1032537.873413,1032537.873413,1760462467.686354,149992.000,21542,3,AY,1,100,0.049
1032537.913414,1032537.913414,1760462467.726354,150032.000,21542,3,AY,1,100,0.047
1032537.953414,1032537.953414,1760462467.766355,150072.000,21542,3,AY,1,100,0.056
1032537.993415,1032537.993415,1760462467.806356,150112.000,21559,2,AY,1,100,0.059
1032538.033415,1032538.033415,1760462467.846356,150152.000,21559,2,AY,1,100,0.045
1032538.073416,1032538.073416,1760462467.886357,150192.000,21576,3,AY,1,100,0.040
1032538.113417,1032538.113417,1760462467.926358,150232.000,21576,3,AY,1,100,0.069
1032538.153417,1032538.153417,1760462467.966358,150272.000,21576,3,AY,1,100,0.046
1032538.193418,1032538.193418,1760462468.006359,150312.000,21598,5,AY,1,100,0.022
1032538.233418,1032538.233418,1760462468.046360,150352.000,21598,5,AY,1,100,0.063
1032538.273419,1032538.273419,1760462468.086360,150392.000,21598,5,AY,1,100,0.042
1032538.313420,1032538.313420,1760462468.126361,150432.000,21598,5,AY,1,100,0.067
1032538.353420,1032538.353420,1760462468.166362,150472.000,21598,5,AY,1,100,0.048
1032538.393421,1032538.393421,1760462468.206362,150512.000,21615,2,AY,1,100,0.058
1032538.433421,1032538.433421,1760462468.246363,150552.000,21615,2,AY,1,100,0.052
1032538.473422,1032538.473422,1760462468.286364,150592.000,21631,3,AY,1,100,0.059
1032538.513422,1032538.513422,1760462468.326365,150632.000,21631,3,AY,1,100,0.061
1032538.553423,1032538.553423,1760462468.366365,150672.000,21631,3,AY,1,100,0.062
1032538.593424,1032538.593424,1760462468.406366,150712.000,21646,2,AY,1,100,0.056
1032538.633424,1032538.633424,1760462468.446367,150752.000,21646,2,AY,1,100,0.059
1032538.677758,1032538.677758,1760462468.490701,150796.333,21661,3,AY,1,100,0.056
1032538.722092,1032538.722092,1760462468.535035,150840.667,21661,3,AY,1,100,0.060
1032538.766426,1032538.766426,1760462468.579369,150885.000,21661,3,AY,1,100,0.057
1032538.806427,1032538.806427,1760462468.619370,150925.000,21677,2,AY,1,100,0.051
1032538.846427,1032538.846427,1760462468.659370,150965.000,21677,2,AY,1,100,0.062
1032538.886428,1032538.886428,1760462468.699371,151005.000,21693,3,AY,1,100,0.049
1032538.926429,1032538.926429,1760462468.739372,151045.000,21693,3,AY,1,100,0.060
1032538.966429,1032538.966429,1760462468.779372,151085.000,21693,3,AY,1,100,0.056
1032539.006430,1032539.006430,1760462468.819373,151125.000,21709,2,AY,1,100,0.050
1032539.046430,1032539.046430,1760462468.859374,151165.000,21709,2,AY,1,100,0.064
1032539.086431,1032539.086431,1760462468.899374,151205.000,21723,3,AY,1,100,0.055
1032539.126431,1032539.126431,1760462468.939375,151245.000,21723,3,AY,1,100,0.056
1032539.166432,1032539.166432,1760462468.979376,151285.000,21723,3,AY,1,100,0.050
1032539.206433,1032539.206433,1760462469.019376,151325.000,21742,2,AY,1,100,0.053
1032539.246433,1032539.246433,1760462469.059377,151365.000,21742,2,AY,1,100,0.049
1032539.286434,1032539.286434,1760462469.099378,151405.000,21757,3,AY,1,100,0.052
1032539.326434,1032539.326434,1760462469.139378,151445.000,21757,3,AY,1,100,0.053
1032539.366435,1032539.366435,1760462469.179379,151485.000,21757,3,AY,1,100,0.050
1032539.406436,1032539.406436,1760462469.219380,151525.000,21773,2,AY,1,100,0.052
1032539.446436,1032539.446436,1760462469.259380,151565.000,21773,2,AY,1,100,0.053
1032539.486437,1032539.486437,1760462469.299381,151605.000,21788,3,AY,1,100,0.053
1032539.526437,1032539.526437,1760462469.339382,151645.000,21788,3,AY,1,100,0.053
1032539.566438,1032539.566438,1760462469.379383,151685.000,21788,3,AY,1,100,0.045
1032539.606439,1032539.606438,1760462469.419383,151725.000,21804,2,AY,1,100,0.065
1032539.646439,1032539.646439,1760462469.459384,151765.000,21804,2,AY,1,100,0.054
1032539.686440,1032539.686440,1760462469.499385,151805.000,21819,3,AY,1,100,0.052
1032539.726440,1032539.726440,1760462469.539385,151845.000,21819,3,AY,1,100,0.053
1032539.766441,1032539.766441,1760462469.579386,151885.000,21819,3,AY,1,100,0.055
1032539.812942,1032539.812941,1760462469.625887,151931.500,21838,2,AY,1,100,0.052
1032539.859442,1032539.859442,1760462469.672388,151978.000,21838,2,AY,1,100,0.053
1032539.899443,1032539.899443,1760462469.712388,152018.000,21854,3,AY,1,100,0.050
1032539.939443,1032539.939443,1760462469.752389,152058.000,21854,3,AY,1,100,0.052
1032539.979444,1032539.979444,1760462469.792390,152098.000,21854,3,AY,1,100,0.054
1032540.019445,1032540.019444,1760462469.832390,152138.000,21870,2,AY,1,100,0.049
1032540.059445,1032540.059445,1760462469.872391,152178.000,21870,2,AY,1,100,0.051
1032540.099446,1032540.099446,1760462469.912392,152218.000,21885,3,AY,1,100,0.053
1032540.139446,1032540.139446,1760462469.952392,152258.000,21885,3,AY,1,100,0.044
1032540.179447,1032540.179447,1760462469.992393,152298.000,21885,3,AY,1,100,0.055
1032540.219448,1032540.219447,1760462470.032394,152338.000,21902,2,AY,1,100,0.051
1032540.259448,1032540.259448,1760462470.072394,152378.000,21902,2,AY,1,100,0.046
1032540.299449,1032540.299449,1760462470.112395,152418.000,21916,3,AY,1,100,0.051
1032540.339449,1032540.339449,1760462470.152396,152458.000,21916,3,AY,1,100,0.046
1032540.379450,1032540.379450,1760462470.192396,152498.000,21916,3,AY,1,100,0.054
1032540.419450,1032540.419450,1760462470.232397,152538.000,21934,2,AY,1,100,0.044
1032540.459451,1032540.459451,1760462470.272398,152578.000,21934,2,AY,1,100,0.054
1032540.499452,1032540.499452,1760462470.312398,152618.000,21950,3,AY,1,100,0.040
1032540.539452,1032540.539452,1760462470.352399,152658.000,21950,3,AY,1,100,0.054
1032540.579453,1032540.579453,1760462470.392400,152698.000,21950,3,AY,1,100,0.043
1032540.619453,1032540.619453,1760462470.432400,152738.000,21966,2,AY,1,100,0.050
1032540.659454,1032540.659454,1760462470.472401,152778.000,21966,2,AY,1,100,0.046
1032540.699455,1032540.699454,1760462470.512402,152818.000,21980,3,AY,1,100,0.046
1032540.739455,1032540.739455,1760462470.552402,152858.000,21980,3,AY,1,100,0.054
1032540.779456,1032540.779456,1760462470.592403,152898.000,21980,3,AY,1,100,0.046
1032540.819456,1032540.819456,1760462470.632404,152938.000,21997,2,AY,1,100,0.052
1032540.859457,1032540.859457,1760462470.672405,152978.000,21997,2,AY,1,100,0.048
1032540.899458,1032540.899457,1760462470.712405,153018.000,22012,3,AY,1,100,0.052
1032540.939458,1032540.939458,1760462470.752406,153058.000,22012,3,AY,1,100,0.047
1032540.979459,1032540.979459,1760462470.792407,153098.000,22012,3,AY,1,100,0.055
1032541.025959,1032541.025959,1760462470.838907,153144.500,22030,2,AY,1,100,0.047
1032541.072460,1032541.072460,1760462470.885408,153191.000,22030,2,AY,1,100,0.054
1032541.112461,1032541.112460,1760462470.925409,153231.000,22045,3,AY,1,100,0.056
1032541.152461,1032541.152461,1760462470.965410,153271.000,22045,3,AY,1,100,0.047
1032541.192462,1032541.192462,1760462471.005410,153311.000,22045,3,AY,1,100,0.051
1032541.232462,1032541.232462,1760462471.045411,153351.000,22061,2,AY,1,100,0.052
1032541.272463,1032541.272463,1760462471.085412,153391.000,22061,2,AY,1,100,0.049
1032541.312797,1032541.312797,1760462471.125746,153431.333,22076,3,AY,1,100,0.048
1032541.353131,1032541.353131,1760462471.166080,153471.667,22076,3,AY,1,100,0.058
1032541.393465,1032541.393465,1760462471.206414,153512.000,22076,3,AY,1,100,0.051
1032541.433465,1032541.433465,1760462471.246414,153552.000,22092,2,AY,1,100,0.052
1032541.473466,1032541.473466,1760462471.286415,153592.000,22092,2,AY,1,100,0.055
1032541.513467,1032541.513466,1760462471.326416,153632.000,22110,3,AY,1,100,0.052
1032541.553467,1032541.553467,1760462471.366416,153672.000,22110,3,AY,1,100,0.054
1032541.593468,1032541.593468,1760462471.406417,153712.000,22110,3,AY,1,100,0.049
1032541.633468,1032541.633468,1760462471.446418,153752.000,22125,2,AY,1,100,0.054
1032541.673469,1032541.673469,1760462471.486418,153792.000,22125,2,AY,1,100,0.057
1032541.713136,1032541.713136,1760462471.526086,153831.667,22140,3,AY,1,100,0.049
1032541.752803,1032541.752803,1760462471.565753,153871.333,22140,3,AY,1,100,0.057
1032541.792471,1032541.792470,1760462471.605421,153911.000,22140,3,AY,1,100,0.054
1032541.832471,1032541.832471,1760462471.645421,153951.000,22157,2,AY,1,100,0.054
1032541.872472,1032541.872472,1760462471.685422,153991.000,22157,2,AY,1,100,0.053
1032541.912472,1032541.912472,1760462471.725423,154031.000,22172,3,AY,1,100,0.055
1032541.952473,1032541.952473,1760462471.765423,154071.000,22172,3,AY,1,100,0.049
1032541.992474,1032541.992473,1760462471.805424,154111.000,22172,3,AY,1,100,0.053
1032542.032474,1032542.032474,1760462471.845425,154151.000,22187,2,AY,1,100,0.054
1032542.072475,1032542.072475,1760462471.885425,154191.000,22187,2,AY,1,100,0.054
1032542.117142,1032542.117142,1760462471.930093,154235.667,22205,3,AY,1,100,0.055
1032542.161809,1032542.161809,1760462471.974760,154280.333,22205,3,AY,1,100,0.052
1032542.206477,1032542.206476,1760462472.019428,154325.000,22205,3,AY,1,100,0.055
1032542.246477,1032542.246477,1760462472.059428,154365.000,22221,2,AY,1,100,0.052
1032542.286478,1032542.286478,1760462472.099429,154405.000,22221,2,AY,1,100,0.053
1032542.326478,1032542.326478,1760462472.139430,154445.000,22236,3,AY,1,100,0.054
1032542.366479,1032542.366479,1760462472.179430,154485.000,22236,3,AY,1,100,0.055
1032542.406480,1032542.406479,1760462472.219431,154525.000,22236,3,AY,1,100,0.049
1032542.446480,1032542.446480,1760462472.259432,154565.000,22251,2,AY,1,100,0.056
1032542.486481,1032542.486481,1760462472.299432,154605.000,22251,2,AY,1,100,0.049
1032542.526481,1032542.526481,1760462472.339433,154645.000,22267,3,AY,1,100,0.056
1032542.566482,1032542.566482,1760462472.379434,154685.000,22267,3,AY,1,100,0.051
1032542.606483,1032542.606482,1760462472.419434,154725.000,22267,3,AY,1,100,0.051
1032542.646483,1032542.646483,1760462472.459435,154765.000,22285,2,AY,1,100,0.047
1032542.686484,1032542.686484,1760462472.499436,154805.000,22285,2,AY,1,100,0.056
1032542.726484,1032542.726484,1760462472.539437,154845.000,22300,3,AY,1,100,0.048
1032542.766485,1032542.766485,1760462472.579437,154885.000,22300,3,AY,1,100,0.047
1032542.806486,1032542.806485,1760462472.619438,154925.000,22300,3,AY,1,100,0.048
1032542.846486,1032542.846486,1760462472.659439,154965.000,22316,2,AY,1,100,0.049
1032542.886487,1032542.886486,1760462472.699439,155005.000,22316,2,AY,1,100,0.052
1032542.926487,1032542.926487,1760462472.739440,155045.000,22331,3,AY,1,100,0.045
1032542.966488,1032542.966488,1760462472.779441,155085.000,22331,3,AY,1,100,0.051
1032543.006488,1032543.006488,1760462472.819441,155125.000,22331,3,AY,1,100,0.049
1032543.046489,1032543.046489,1760462472.859442,155165.000,22347,3,AY,1,100,0.045
1032543.086490,1032543.086489,1760462472.899443,155205.000,22347,3,AY,1,100,0.050
1032543.126490,1032543.126490,1760462472.939443,155245.000,22347,3,AY,1,100,0.045
1032543.166491,1032543.166491,1760462472.979444,155285.000,22365,2,AY,1,100,0.045
1032543.206491,1032543.206491,1760462473.019445,155325.000,22365,2,AY,1,100,0.052
1032543.252992,1032543.252992,1760462473.065945,155371.500,22381,2,AY,1,100,0.049
1032543.299493,1032543.299492,1760462473.112446,155418.000,22381,2,AY,1,100,0.046
1032543.339493,1032543.339493,1760462473.152447,155458.000,22395,3,AY,1,100,0.051
1032543.379494,1032543.379494,1760462473.192448,155498.000,22395,3,AY,1,100,0.051
1032543.419495,1032543.419494,1760462473.232448,155538.000,22395,3,AY,1,100,0.043
1032543.459495,1032543.459495,1760462473.272449,155578.000,22411,2,AY,1,100,0.053
1032543.499496,1032543.499495,1760462473.312450,155618.000,22411,2,AY,1,100,0.051
1032543.539496,1032543.539496,1760462473.352450,155658.000,22429,3,AY,1,100,0.049
1032543.579497,1032543.579497,1760462473.392451,155698.000,22429,3,AY,1,100,0.053
1032543.619497,1032543.619497,1760462473.432452,155738.000,22429,3,AY,1,100,0.046
1032543.659498,1032543.659498,1760462473.472452,155778.000,22445,2,AY,1,100,0.059
1032543.699499,1032543.699498,1760462473.512453,155818.000,22445,2,AY,1,100,0.049
1032543.739499,1032543.739499,1760462473.552454,155858.000,22459,3,AY,1,100,0.048
1032543.779500,1032543.779500,1760462473.592454,155898.000,22459,3,AY,1,100,0.054
1032543.819500,1032543.819500,1760462473.632455,155938.000,22459,3,AY,1,100,0.056
1032543.859501,1032543.859501,1760462473.672456,155978.000,22476,3,AY,1,100,0.047
1032543.899502,1032543.899501,1760462473.712456,156018.000,22476,3,AY,1,100,0.052
1032543.939502,1032543.939502,1760462473.752457,156058.000,22476,3,AY,1,100,0.056
1032543.979503,1032543.979502,1760462473.792458,156098.000,22491,2,AY,1,100,0.052
1032544.019503,1032544.019503,1760462473.832458,156138.000,22491,2,AY,1,100,0.052
1032544.059504,1032544.059504,1760462473.872459,156178.000,22509,3,AY,1,100,0.053
1032544.099505,1032544.099504,1760462473.912460,156218.000,22509,3,AY,1,100,0.051
1032544.139505,1032544.139505,1760462473.952461,156258.000,22509,3,AY,1,100,0.056
1032544.179506,1032544.179505,1760462473.992461,156298.000,22524,2,AY,1,100,0.054
1032544.219506,1032544.219506,1760462474.032462,156338.000,22524,2,AY,1,100,0.049
1032544.259507,1032544.259507,1760462474.072463,156378.000,22540,3,AY,1,100,0.052
1032544.299507,1032544.299507,1760462474.112463,156418.000,22540,3,AY,1,100,0.049
1032544.339508,1032544.339508,1760462474.152464,156458.000,22540,3,AY,1,100,0.057
1032544.379509,1032544.379508,1760462474.192465,156498.000,22555,2,AY,1,100,0.049
1032544.419509,1032544.419509,1760462474.232465,156538.000,22555,2,AY,1,100,0.056
1032544.466010,1032544.466010,1760462474.278966,156584.500,22572,2,AY,1,100,0.052
1032544.512511,1032544.512510,1760462474.325467,156631.000,22572,2,AY,1,100,0.051
1032544.552511,1032544.552511,1760462474.365468,156671.000,22588,3,AY,1,100,0.051
1032544.592512,1032544.592511,1760462474.405468,156711.000,22588,3,AY,1,100,0.053
1032544.632512,1032544.632512,1760462474.445469,156751.000,22588,3,AY,1,100,0.051
1032544.672513,1032544.672513,1760462474.485470,156791.000,22604,3,AY,1,100,0.051
1032544.712514,1032544.712513,1760462474.525470,156831.000,22604,3,AY,1,100,0.056
1032544.752514,1032544.752514,1760462474.565471,156871.000,22604,3,AY,1,100,0.049
1032544.792515,1032544.792514,1760462474.605472,156911.000,22619,2,AY,1,100,0.050
1032544.832515,1032544.832515,1760462474.645473,156951.000,22619,2,AY,1,100,0.052
1032544.872516,1032544.872516,1760462474.685473,156991.000,22638,3,AY,1,100,0.053
1032544.912516,1032544.912516,1760462474.725474,157031.000,22638,3,AY,1,100,0.052
1032544.952517,1032544.952517,1760462474.765475,157071.000,22638,3,AY,1,100,0.048
1032544.992518,1032544.992517,1760462474.805475,157111.000,22652,2,AY,1,100,0.049
1032545.032518,1032545.032518,1760462474.845476,157151.000,22652,2,AY,1,100,0.046
1032545.072519,1032545.072518,1760462474.885477,157191.000,22668,3,AY,1,100,0.056
1032545.112519,1032545.112519,1760462474.925477,157231.000,22668,3,AY,1,100,0.047
1032545.152520,1032545.152520,1760462474.965478,157271.000,22668,3,AY,1,100,0.048
1032545.192521,1032545.192520,1760462475.005479,157311.000,22686,2,AY,1,100,0.052
1032545.232521,1032545.232521,1760462475.045479,157351.000,22686,2,AY,1,100,0.052
1032545.272522,1032545.272521,1760462475.085480,157391.000,22702,3,AY,1,100,0.050
1032545.312522,1032545.312522,1760462475.125481,157431.000,22702,3,AY,1,100,0.052
1032545.352523,1032545.352523,1760462475.165481,157471.000,22702,3,AY,1,100,0.044
1032545.392524,1032545.392523,1760462475.205482,157511.000,22717,2,AY,1,100,0.049
1032545.432524,1032545.432524,1760462475.245483,157551.000,22717,2,AY,1,100,0.048
1032545.472525,1032545.472524,1760462475.285483,157591.000,22733,3,AY,1,100,0.048
1032545.512525,1032545.512525,1760462475.325484,157631.000,22733,3,AY,1,100,0.046
1032545.552526,1032545.552525,1760462475.365485,157671.000,22733,3,AY,1,100,0.050
1032545.599027,1032545.599026,1760462475.411985,157717.500,22748,2,AY,1,100,0.050
1032545.645527,1032545.645527,1760462475.458486,157764.000,22748,2,AY,1,100,0.053
1032545.685528,1032545.685527,1760462475.498487,157804.000,22766,3,AY,1,100,0.053
1032545.725528,1032545.725528,1760462475.538488,157844.000,22766,3,AY,1,100,0.048
1032545.765529,1032545.765529,1760462475.578488,157884.000,22766,3,AY,1,100,0.053
1032545.805530,1032545.805529,1760462475.618489,157924.000,22782,2,AY,1,100,0.051
1032545.845530,1032545.845530,1760462475.658490,157964.000,22782,2,AY,1,100,0.055
1032545.885531,1032545.885530,1760462475.698490,158004.000,22797,3,AY,1,100,0.053
1032545.925531,1032545.925531,1760462475.738491,158044.000,22797,3,AY,1,100,0.051
1032545.965532,1032545.965531,1760462475.778492,158084.000,22797,3,AY,1,100,0.052
1032546.005533,1032546.005532,1760462475.818492,158124.000,22812,2,AY,1,100,0.058
1032546.045533,1032546.045533,1760462475.858493,158164.000,22812,2,AY,1,100,0.055
1032546.085534,1032546.085533,1760462475.898494,158204.000,22828,3,AY,1,100,0.052
1032546.125534,1032546.125534,1760462475.938494,158244.000,22828,3,AY,1,100,0.051
1032546.165535,1032546.165534,1760462475.978495,158284.000,22828,3,AY,1,100,0.055
1032546.205535,1032546.205535,1760462476.018496,158324.000,22844,2,AY,1,100,0.043
1032546.245536,1032546.245536,1760462476.058496,158364.000,22844,2,AY,1,100,0.053
1032546.285537,1032546.285536,1760462476.098497,158404.000,22861,3,AY,1,100,0.058
1032546.325537,1032546.325537,1760462476.138498,158444.000,22861,3,AY,1,100,0.042
1032546.365538,1032546.365537,1760462476.178499,158484.000,22861,3,AY,1,100,0.051
1032546.405538,1032546.405538,1760462476.218499,158524.000,22876,2,AY,1,100,0.059
1032546.445539,1032546.445539,1760462476.258500,158564.000,22876,2,AY,1,100,0.056
1032546.485540,1032546.485539,1760462476.298501,158604.000,22893,3,AY,1,100,0.061
1032546.525540,1032546.525540,1760462476.338501,158644.000,22893,3,AY,1,100,0.055
1032546.565541,1032546.565540,1760462476.378502,158684.000,22893,3,AY,1,100,0.054
1032546.605541,1032546.605541,1760462476.418503,158724.000,22908,2,AY,1,100,0.053
1032546.645542,1032546.645541,1760462476.458503,158764.000,22908,2,AY,1,100,0.056
1032546.690209,1032546.690209,1760462476.503171,158808.667,22923,3,AY,1,100,0.060
1032546.734877,1032546.734876,1760462476.547838,158853.333,22923,3,AY,1,100,0.067
1032546.779544,1032546.779543,1760462476.592506,158898.000,22923,3,AY,1,100,0.047
1032546.819545,1032546.819544,1760462476.632506,158938.000,22939,2,AY,1,100,0.062
1032546.859545,1032546.859545,1760462476.672507,158978.000,22939,2,AY,1,100,0.048
1032546.899546,1032546.899545,1760462476.712508,159018.000,22957,3,AY,1,100,0.055
1032546.939546,1032546.939546,1760462476.752508,159058.000,22957,3,AY,1,100,0.050
1032546.979547,1032546.979546,1760462476.792509,159098.000,22957,3,AY,1,100,0.064
1032547.019547,1032547.019547,1760462476.832510,159138.000,22972,2,AY,1,100,0.057
1032547.059548,1032547.059548,1760462476.872510,159178.000,22972,2,AY,1,100,0.049
1032547.099549,1032547.099548,1760462476.912511,159218.000,22987,3,AY,1,100,0.063
1032547.139549,1032547.139549,1760462476.952512,159258.000,22987,3,AY,1,100,0.063
1032547.179550,1032547.179549,1760462476.992512,159298.000,22987,3,AY,1,100,0.060
1032547.219050,1032547.219050,1760462477.032013,159337.500,23003,2,AY,1,100,0.052
1032547.258551,1032547.258550,1760462477.071514,159377.000,23003,2,AY,1,100,0.053
1032547.298552,1032547.298551,1760462477.111515,159417.000,23019,3,AY,1,100,0.063
1032547.338552,1032547.338552,1760462477.151515,159457.000,23019,3,AY,1,100,0.049
1032547.378553,1032547.378552,1760462477.191516,159497.000,23019,3,AY,1,100,0.051
1032547.418553,1032547.418553,1760462477.231517,159537.000,23036,2,AY,1,100,0.048
1032547.458554,1032547.458553,1760462477.271517,159577.000,23036,2,AY,1,100,0.061
1032547.498554,1032547.498554,1760462477.311518,159617.000,23052,3,AY,1,100,0.056
1032547.538555,1032547.538555,1760462477.351519,159657.000,23052,3,AY,1,100,0.047
1032547.578556,1032547.578555,1760462477.391519,159697.000,23052,3,AY,1,100,0.057
1032547.618556,1032547.618556,1760462477.431520,159737.000,23067,2,AY,1,100,0.054
1032547.658557,1032547.658556,1760462477.471521,159777.000,23067,2,AY,1,100,0.062
1032547.698557,1032547.698557,1760462477.511521,159817.000,23083,3,AY,1,100,0.056
