LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1032498.038828,1032498.038830,1760462427.851673,110158,15173,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032498.238831,1032498.238833,1760462428.051677,110358,15204,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032498.439834,1032498.439836,1760462428.252680,110559,15235,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032498.653837,1032498.653839,1760462428.466684,110773,15269,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032498.858840,1032498.858842,1760462428.671687,110978,15301,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032499.068843,1032499.068845,1760462428.881691,111188,15336,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032499.269846,1032499.269848,1760462429.082695,111389,15368,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032499.470849,1032499.470851,1760462429.283698,111590,15398,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032499.673852,1032499.673854,1760462429.486701,111793,15432,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032499.877855,1032499.877857,1760462429.690705,111997,15463,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032500.084858,1032500.084860,1760462429.897708,112204,15501,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032500.296861,1032500.296863,1760462430.109712,112416,15532,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032500.497864,1032500.497866,1760462430.310715,112617,15563,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032500.698867,1032500.698869,1760462430.511719,112818,15598,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032500.919870,1032500.919872,1760462430.732723,113039,15635,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032501.121873,1032501.121875,1760462430.934726,113241,15670,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032501.321876,1032501.321878,1760462431.134729,113441,15702,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032501.522879,1032501.522881,1760462431.335733,113642,15732,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032501.723882,1032501.723884,1760462431.536736,113843,15766,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032501.924885,1032501.924887,1760462431.737740,114044,15798,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032502.125888,1032502.125890,1760462431.938743,114245,15831,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032502.326891,1032502.326893,1760462432.139747,114446,15865,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032502.530894,1032502.530896,1760462432.343750,114650,15895,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032502.731897,1032502.731899,1760462432.544754,114851,15927,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032502.932900,1032502.932902,1760462432.745757,115052,15961,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032503.133903,1032503.133905,1760462432.946760,115253,15994,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032503.335905,1032503.335908,1760462433.148764,115455,16025,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032503.536908,1032503.536911,1760462433.349767,115656,16058,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032503.737911,1032503.737914,1760462433.550771,115857,16089,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032503.939914,1032503.939917,1760462433.752774,116059,16122,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032504.146917,1032504.146920,1760462433.959778,116266,16156,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032504.349920,1032504.349923,1760462434.162781,116469,16188,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032504.550923,1032504.550926,1760462434.363785,116670,16218,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032504.757926,1032504.757929,1760462434.570788,116877,16254,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032504.960929,1032504.960932,1760462434.773792,117080,16290,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032505.161932,1032505.161934,1760462434.974795,117281,16321,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032505.362935,1032505.362937,1760462435.175798,117482,16354,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032505.564938,1032505.564940,1760462435.377802,117684,16385,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032505.765941,1032505.765943,1760462435.578805,117885,16416,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032505.970944,1032505.970946,1760462435.783809,118090,16451,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032506.187947,1032506.187950,1760462436.000813,118307,16491,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032506.389950,1032506.389952,1760462436.202816,118509,16524,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032506.590953,1032506.590955,1760462436.403820,118710,16556,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032506.795956,1032506.795958,1760462436.608823,118915,16586,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032506.997959,1032506.997961,1760462436.810826,119117,16621,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032507.203962,1032507.203964,1760462437.016830,119323,16653,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032507.414965,1032507.414967,1760462437.227834,119534,16687,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032507.615968,1032507.615970,1760462437.428837,119735,16718,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032507.816971,1032507.816973,1760462437.629840,119936,16749,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
