LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1032507.407965,1032507.407967,1760462437.220833,119527.000,16692,1,EL,1,100,-12542.400391
1032507.474466,1032507.474468,1760462437.287334,119593.500,16708,2,EL,1,100,-12540.000000
1032507.540967,1032507.540969,1760462437.353836,119660.000,16708,2,EL,1,100,-12538.599609
1032507.607968,1032507.607970,1760462437.420837,119727.000,16723,1,EL,1,100,-12536.400391
1032507.674469,1032507.674471,1760462437.487338,119793.500,16738,2,EL,1,100,-12535.799805
1032507.740970,1032507.740972,1760462437.553839,119860.000,16738,2,EL,1,100,-12534.599609
1032507.807971,1032507.807973,1760462437.620840,119927.000,16755,1,EL,1,100,-12532.599609
1032507.874472,1032507.874474,1760462437.687341,119993.500,16771,2,EL,1,100,-12532.599609
1032507.940973,1032507.940975,1760462437.753843,120060.000,16771,2,EL,1,100,-12535.200195
1032508.007474,1032508.007476,1760462437.820344,120126.500,16786,2,EL,1,100,-12526.400391
1032508.073975,1032508.073977,1760462437.886845,120193.000,16786,2,EL,1,100,-12522.000000
1032508.140976,1032508.140978,1760462437.953846,120260.000,16801,1,EL,1,100,-12523.799805
1032508.207477,1032508.207479,1760462438.020347,120326.500,16820,2,EL,1,100,-12529.200195
1032508.273978,1032508.273980,1760462438.086848,120393.000,16820,2,EL,1,100,-12528.000000
1032508.340979,1032508.340981,1760462438.153849,120460.000,16835,1,EL,1,100,-12526.799805
1032508.407480,1032508.407482,1760462438.220351,120526.500,16850,2,EL,1,100,-12527.000000
1032508.473981,1032508.473983,1760462438.286852,120593.000,16850,2,EL,1,100,-12525.599609
1032508.540982,1032508.540984,1760462438.353853,120660.000,16866,1,EL,1,100,-12519.599609
1032508.607483,1032508.607485,1760462438.420354,120726.500,16882,2,EL,1,100,-12514.799805
1032508.673984,1032508.673986,1760462438.486855,120793.000,16882,2,EL,1,100,-12512.599609
1032508.740985,1032508.740987,1760462438.553856,120860.000,16897,1,EL,1,100,-12511.400391
1032508.807486,1032508.807488,1760462438.620357,120926.500,16915,2,EL,1,100,-12510.599609
1032508.873987,1032508.873989,1760462438.686858,120993.000,16915,2,EL,1,100,-12510.200195
1032508.940988,1032508.940990,1760462438.753860,121060.000,16930,1,EL,1,100,-12508.799805
1032509.007489,1032509.007491,1760462438.820361,121126.500,16946,2,EL,1,100,-12507.200195
1032509.073990,1032509.073992,1760462438.886862,121193.000,16946,2,EL,1,100,-12506.799805
1032509.140991,1032509.140993,1760462438.953863,121260.000,16961,1,EL,1,100,-12506.400391
1032509.207492,1032509.207494,1760462439.020364,121326.500,16977,2,EL,1,100,-12504.000000
1032509.273993,1032509.273995,1760462439.086865,121393.000,16977,2,EL,1,100,-12503.000000
1032509.340994,1032509.340996,1760462439.153867,121460.000,16992,1,EL,1,100,-12506.599609
1032509.407495,1032509.407497,1760462439.220367,121526.500,17010,2,EL,1,100,-12509.200195
1032509.473996,1032509.473998,1760462439.286869,121593.000,17010,2,EL,1,100,-12510.799805
1032509.540997,1032509.540999,1760462439.353870,121660.000,17026,1,EL,1,100,-12515.799805
1032509.607498,1032509.607500,1760462439.420371,121726.500,17041,2,EL,1,100,-12517.200195
1032509.673999,1032509.674001,1760462439.486872,121793.000,17041,2,EL,1,100,-12517.599609
1032509.741000,1032509.741001,1760462439.553873,121860.000,17056,1,EL,1,100,-12517.799805
1032509.807501,1032509.807502,1760462439.620374,121926.500,17073,2,EL,1,100,-12514.000000
1032509.874002,1032509.874003,1760462439.686876,121993.000,17073,2,EL,1,100,-12509.799805
1032509.941003,1032509.941004,1760462439.753877,122060.000,17090,1,EL,1,100,-12505.000000
1032510.007504,1032510.007505,1760462439.820378,122126.500,17108,2,EL,1,100,-12501.599609
1032510.074004,1032510.074006,1760462439.886879,122193.000,17108,2,EL,1,100,-12500.000000
1032510.141005,1032510.141007,1760462439.953880,122260.000,17122,1,EL,1,100,-12499.799805
1032510.207506,1032510.207508,1760462440.020381,122326.500,17139,2,EL,1,100,-12499.200195
1032510.274007,1032510.274009,1760462440.086882,122393.000,17139,2,EL,1,100,-12499.200195
1032510.341008,1032510.341010,1760462440.153883,122460.000,17154,2,EL,1,100,-12497.200195
1032510.408009,1032510.408011,1760462440.220885,122527.000,17154,2,EL,1,100,-12494.400391
1032510.474010,1032510.474012,1760462440.286886,122593.000,17170,1,EL,1,100,-12493.000000
1032510.540511,1032510.540513,1760462440.353387,122659.500,17185,2,EL,1,100,-12492.000000
1032510.607012,1032510.607014,1760462440.419888,122726.000,17185,2,EL,1,100,-12490.200195
1032510.674013,1032510.674015,1760462440.486889,122793.000,17203,1,EL,1,100,-12489.799805
1032510.740514,1032510.740516,1760462440.553390,122859.500,17218,2,EL,1,100,-12490.799805
1032510.807015,1032510.807017,1760462440.619891,122926.000,17218,2,EL,1,100,-12490.400391
1032510.874016,1032510.874018,1760462440.686893,122993.000,17235,1,EL,1,100,-12490.799805
1032510.940517,1032510.940519,1760462440.753394,123059.500,17249,2,EL,1,100,-12491.000000
1032511.007018,1032511.007020,1760462440.819895,123126.000,17249,2,EL,1,100,-12491.599609
1032511.074019,1032511.074021,1760462440.886896,123193.000,17265,1,EL,1,100,-12494.200195
1032511.140520,1032511.140522,1760462440.953397,123259.500,17283,2,EL,1,100,-12496.799805
1032511.207021,1032511.207023,1760462441.019898,123326.000,17283,2,EL,1,100,-12498.599609
1032511.274022,1032511.274024,1760462441.086900,123393.000,17299,1,EL,1,100,-12500.599609
1032511.340523,1032511.340525,1760462441.153401,123459.500,17313,2,EL,1,100,-12505.000000
1032511.407024,1032511.407026,1760462441.219902,123526.000,17313,2,EL,1,100,-12508.400391
1032511.474025,1032511.474027,1760462441.286903,123593.000,17329,1,EL,1,100,-12508.599609
1032511.540526,1032511.540528,1760462441.353404,123659.500,17345,2,EL,1,100,-12508.799805
1032511.607027,1032511.607029,1760462441.419905,123726.000,17345,2,EL,1,100,-12509.799805
1032511.674028,1032511.674030,1760462441.486906,123793.000,17361,1,EL,1,100,-12510.200195
1032511.740529,1032511.740531,1760462441.553407,123859.500,17377,2,EL,1,100,-12510.400391
1032511.807030,1032511.807032,1760462441.619909,123926.000,17377,2,EL,1,100,-12509.200195
1032511.874031,1032511.874033,1760462441.686910,123993.000,17396,1,EL,1,100,-12510.599609
1032511.940532,1032511.940534,1760462441.753411,124059.500,17411,2,EL,1,100,-12511.000000
1032512.007033,1032512.007035,1760462441.819912,124126.000,17411,2,EL,1,100,-12511.000000
1032512.074034,1032512.074036,1760462441.886913,124193.000,17427,1,EL,1,100,-12510.400391
1032512.140535,1032512.140537,1760462441.953414,124259.500,17443,2,EL,1,100,-12509.799805
1032512.207036,1032512.207038,1760462442.019915,124326.000,17443,2,EL,1,100,-12510.000000
1032512.274037,1032512.274039,1760462442.086916,124393.000,17458,1,EL,1,100,-12510.599609
1032512.340538,1032512.340540,1760462442.153418,124459.500,17473,2,EL,1,100,-12511.799805
1032512.407039,1032512.407040,1760462442.219919,124526.000,17473,2,EL,1,100,-12511.799805
1032512.474040,1032512.474041,1760462442.286920,124593.000,17491,1,EL,1,100,-12512.000000
1032512.540541,1032512.540542,1760462442.353421,124659.500,17507,2,EL,1,100,-12512.599609
1032512.607042,1032512.607043,1760462442.419922,124726.000,17507,2,EL,1,100,-12512.599609
1032512.674043,1032512.674044,1760462442.486923,124793.000,17522,2,EL,1,100,-12511.799805
1032512.741044,1032512.741045,1760462442.553925,124860.000,17522,2,EL,1,100,-12511.599609
1032512.807045,1032512.807046,1760462442.619925,124926.000,17537,1,EL,1,100,-12513.000000
1032512.874046,1032512.874047,1760462442.686927,124993.000,17554,2,EL,1,100,-12514.799805
1032512.941047,1032512.941048,1760462442.753928,125060.000,17554,2,EL,1,100,-12515.000000
1032513.007048,1032513.007049,1760462442.819929,125126.000,17571,1,EL,1,100,-12514.599609
1032513.073549,1032513.073550,1760462442.886430,125192.500,17586,2,EL,1,100,-12515.400391
1032513.140050,1032513.140051,1760462442.952931,125259.000,17586,2,EL,1,100,-12518.200195
1032513.207051,1032513.207052,1760462443.019933,125326.000,17602,1,EL,1,100,-12519.200195
1032513.273552,1032513.273553,1760462443.086434,125392.500,17618,2,EL,1,100,-12520.000000
1032513.340052,1032513.340054,1760462443.152935,125459.000,17618,2,EL,1,100,-12521.599609
1032513.407053,1032513.407055,1760462443.219936,125526.000,17633,1,EL,1,100,-12523.200195
1032513.474054,1032513.474056,1760462443.286937,125593.000,17651,2,EL,1,100,-12526.000000
1032513.541055,1032513.541057,1760462443.353938,125660.000,17651,2,EL,1,100,-12527.599609
1032513.607056,1032513.607058,1760462443.419939,125726.000,17666,1,EL,1,100,-12530.599609
1032513.673557,1032513.673559,1760462443.486440,125792.500,17682,2,EL,1,100,-12534.200195
1032513.740058,1032513.740060,1760462443.552942,125859.000,17682,2,EL,1,100,-12535.200195
1032513.807059,1032513.807061,1760462443.619943,125926.000,17697,1,EL,1,100,-12535.000000
1032513.873560,1032513.873562,1760462443.686444,125992.500,17715,2,EL,1,100,-12535.599609
1032513.940061,1032513.940063,1760462443.752945,126059.000,17715,2,EL,1,100,-12538.200195
1032514.007062,1032514.007064,1760462443.819946,126126.000,17732,1,EL,1,100,-12541.599609
1032514.073563,1032514.073565,1760462443.886447,126192.500,17748,2,EL,1,100,-12544.200195
1032514.140064,1032514.140066,1760462443.952948,126259.000,17748,2,EL,1,100,-12546.599609
1032514.207065,1032514.207067,1760462444.019949,126326.000,17764,1,EL,1,100,-12547.000000
1032514.273566,1032514.273568,1760462444.086451,126392.500,17781,2,EL,1,100,-12546.000000
1032514.340067,1032514.340069,1760462444.152952,126459.000,17781,2,EL,1,100,-12543.599609
1032514.407068,1032514.407070,1760462444.219953,126526.000,17796,1,EL,1,100,-12541.599609
1032514.473569,1032514.473571,1760462444.286454,126592.500,17813,2,EL,1,100,-12541.000000
1032514.540070,1032514.540072,1760462444.352955,126659.000,17813,2,EL,1,100,-12540.400391
1032514.607071,1032514.607073,1760462444.419956,126726.000,17830,1,EL,1,100,-12539.599609
1032514.673572,1032514.673574,1760462444.486457,126792.500,17846,2,EL,1,100,-12539.200195
1032514.740073,1032514.740075,1760462444.552958,126859.000,17846,2,EL,1,100,-12538.000000
1032514.807074,1032514.807076,1760462444.619960,126926.000,17860,1,EL,1,100,-12534.200195
1032514.873575,1032514.873577,1760462444.686461,126992.500,17879,2,EL,1,100,-12532.000000
1032514.940076,1032514.940078,1760462444.752962,127059.000,17879,2,EL,1,100,-12528.599609
1032515.007077,1032515.007079,1760462444.819963,127126.000,17894,2,EL,1,100,-12526.200195
1032515.074078,1032515.074080,1760462444.886964,127193.000,17894,2,EL,1,100,-12524.200195
1032515.140079,1032515.140080,1760462444.952965,127259.000,17912,1,EL,1,100,-12522.200195
1032515.207080,1032515.207081,1760462445.019967,127326.000,17927,2,EL,1,100,-12520.000000
1032515.274081,1032515.274082,1760462445.086968,127393.000,17927,2,EL,1,100,-12517.200195
1032515.340082,1032515.340083,1760462445.152969,127459.000,17943,1,EL,1,100,-12515.200195
1032515.407083,1032515.407084,1760462445.219970,127526.000,17958,2,EL,1,100,-12514.599609
1032515.474084,1032515.474085,1760462445.286971,127593.000,17958,2,EL,1,100,-12512.200195
1032515.540085,1032515.540086,1760462445.352972,127659.000,17975,1,EL,1,100,-12512.200195
1032515.607086,1032515.607087,1760462445.419973,127726.000,17989,2,EL,1,100,-12511.400391
1032515.674087,1032515.674088,1760462445.486974,127793.000,17989,2,EL,1,100,-12511.000000
1032515.740088,1032515.740089,1760462445.552976,127859.000,18007,1,EL,1,100,-12511.000000
1032515.807089,1032515.807090,1760462445.619977,127926.000,18023,2,EL,1,100,-12509.400391
1032515.874090,1032515.874091,1760462445.686978,127993.000,18023,2,EL,1,100,-12507.799805
1032515.940091,1032515.940092,1760462445.752979,128059.000,18039,1,EL,1,100,-12508.000000
1032516.007092,1032516.007093,1760462445.819980,128126.000,18053,2,EL,1,100,-12507.200195
1032516.074093,1032516.074094,1760462445.886981,128193.000,18053,2,EL,1,100,-12505.799805
1032516.140094,1032516.140095,1760462445.952982,128259.000,18069,1,EL,1,100,-12504.200195
1032516.207095,1032516.207096,1760462446.019984,128326.000,18087,2,EL,1,100,-12503.599609
1032516.274096,1032516.274097,1760462446.086985,128393.000,18087,2,EL,1,100,-12503.200195
1032516.340097,1032516.340098,1760462446.152986,128459.000,18103,1,EL,1,100,-12503.400391
1032516.406598,1032516.406599,1760462446.219487,128525.500,18117,2,EL,1,100,-12504.400391
1032516.473099,1032516.473100,1760462446.285988,128592.000,18117,2,EL,1,100,-12504.799805
1032516.540100,1032516.540101,1760462446.352989,128659.000,18134,1,EL,1,100,-12505.200195
1032516.606600,1032516.606602,1760462446.419491,128725.500,18149,2,EL,1,100,-12505.200195
1032516.673101,1032516.673103,1760462446.485992,128792.000,18149,2,EL,1,100,-12504.799805
1032516.740102,1032516.740104,1760462446.552993,128859.000,18165,1,EL,1,100,-12505.000000
1032516.806603,1032516.806605,1760462446.619494,128925.500,18182,2,EL,1,100,-12504.799805
1032516.873104,1032516.873106,1760462446.685995,128992.000,18182,2,EL,1,100,-12502.799805
1032516.940105,1032516.940107,1760462446.752996,129059.000,18198,1,EL,1,100,-12500.799805
1032517.006606,1032517.006608,1760462446.819497,129125.500,18213,2,EL,1,100,-12499.400391
1032517.073107,1032517.073109,1760462446.885998,129192.000,18213,2,EL,1,100,-12499.599609
1032517.140108,1032517.140110,1760462446.953000,129259.000,18229,1,EL,1,100,-12498.599609
1032517.206609,1032517.206611,1760462447.019501,129325.500,18245,2,EL,1,100,-12495.799805
1032517.273110,1032517.273112,1760462447.086002,129392.000,18245,2,EL,1,100,-12494.200195
1032517.340111,1032517.340113,1760462447.153003,129459.000,18260,1,EL,1,100,-12485.000000
1032517.406612,1032517.406614,1760462447.219504,129525.500,18275,2,EL,1,100,-12475.000000
1032517.473113,1032517.473115,1760462447.286005,129592.000,18275,2,EL,1,100,-12476.400391
1032517.540114,1032517.540116,1760462447.353006,129659.000,18292,2,EL,1,100,-12478.200195
1032517.607115,1032517.607117,1760462447.420007,129726.000,18292,2,EL,1,100,-12477.599609
1032517.673116,1032517.673118,1760462447.486009,129792.000,18307,1,EL,1,100,-12406.400391
1032517.739784,1032517.739785,1760462447.552676,129858.667,18325,3,EL,1,100,-12324.200195
1032517.806451,1032517.806453,1760462447.619344,129925.333,18325,3,EL,1,100,-12305.200195
1032517.873119,1032517.873120,1760462447.686012,129992.000,18325,3,EL,1,100,-12300.000000
1032517.940120,1032517.940121,1760462447.753013,130059.000,18341,2,EL,1,100,-12294.400391
1032518.007121,1032518.007122,1760462447.820014,130126.000,18341,2,EL,1,100,-12337.400391
1032518.073122,1032518.073123,1760462447.886015,130192.000,18360,1,EL,1,100,-12408.799805
1032518.140123,1032518.140124,1760462447.953017,130259.000,18376,2,EL,1,100,-12448.400391
1032518.207124,1032518.207125,1760462448.020018,130326.000,18376,2,EL,1,100,-12455.400391
1032518.273125,1032518.273126,1760462448.086019,130392.000,18391,1,EL,1,100,-12456.400391
1032518.340126,1032518.340127,1760462448.153020,130459.000,18407,2,EL,1,100,-12457.200195
1032518.407127,1032518.407128,1760462448.220021,130526.000,18407,2,EL,1,100,-12456.799805
1032518.473128,1032518.473129,1760462448.286022,130592.000,18424,1,EL,1,100,-12457.400391
1032518.540129,1032518.540130,1760462448.353024,130659.000,18441,2,EL,1,100,-12454.200195
1032518.607130,1032518.607131,1760462448.420025,130726.000,18441,2,EL,1,100,-12452.000000
1032518.673131,1032518.673132,1760462448.486026,130792.000,18455,1,EL,1,100,-12450.400391
1032518.740132,1032518.740133,1760462448.553027,130859.000,18471,2,EL,1,100,-12450.799805
1032518.807133,1032518.807134,1760462448.620028,130926.000,18471,2,EL,1,100,-12449.400391
1032518.873634,1032518.873635,1760462448.686529,130992.500,18488,2,EL,1,100,-12447.200195
1032518.940135,1032518.940136,1760462448.753030,131059.000,18488,2,EL,1,100,-12446.400391
1032519.007136,1032519.007137,1760462448.820031,131126.000,18506,1,EL,1,100,-12447.599609
1032519.073637,1032519.073638,1760462448.886533,131192.500,18520,2,EL,1,100,-12447.799805
1032519.140138,1032519.140139,1760462448.953034,131259.000,18520,2,EL,1,100,-12446.799805
1032519.207139,1032519.207140,1760462449.020035,131326.000,18539,1,EL,1,100,-12451.799805
1032519.273640,1032519.273641,1760462449.086536,131392.500,18554,2,EL,1,100,-12452.599609
1032519.340141,1032519.340142,1760462449.153037,131459.000,18554,2,EL,1,100,-12449.599609
1032519.407142,1032519.407143,1760462449.220038,131526.000,18570,1,EL,1,100,-12446.200195
1032519.473643,1032519.473644,1760462449.286539,131592.500,18585,2,EL,1,100,-12444.400391
1032519.540144,1032519.540145,1760462449.353040,131659.000,18585,2,EL,1,100,-12444.000000
1032519.607145,1032519.607146,1760462449.420042,131726.000,18601,1,EL,1,100,-12445.000000
1032519.673646,1032519.673647,1760462449.486543,131792.500,18616,2,EL,1,100,-12445.000000
1032519.740147,1032519.740148,1760462449.553044,131859.000,18616,2,EL,1,100,-12445.200195
1032519.807148,1032519.807149,1760462449.620045,131926.000,18634,1,EL,1,100,-12445.799805
1032519.873649,1032519.873650,1760462449.686546,131992.500,18652,2,EL,1,100,-12448.200195
1032519.940149,1032519.940151,1760462449.753047,132059.000,18652,2,EL,1,100,-12449.599609
1032520.007150,1032520.007152,1760462449.820049,132126.000,18670,1,EL,1,100,-12448.400391
1032520.073651,1032520.073653,1760462449.886550,132192.500,18685,2,EL,1,100,-12448.000000
1032520.140152,1032520.140154,1760462449.953051,132259.000,18685,2,EL,1,100,-12449.000000
1032520.206153,1032520.206155,1760462450.019052,132325.000,18702,1,EL,1,100,-12450.599609
1032520.273154,1032520.273156,1760462450.086053,132392.000,18719,2,EL,1,100,-12451.000000
1032520.340155,1032520.340157,1760462450.153054,132459.000,18719,2,EL,1,100,-12451.599609
1032520.406156,1032520.406158,1760462450.219055,132525.000,18734,1,EL,1,100,-12452.200195
1032520.473157,1032520.473159,1760462450.286057,132592.000,18750,2,EL,1,100,-12452.799805
1032520.540158,1032520.540159,1760462450.353058,132659.000,18750,2,EL,1,100,-12452.400391
1032520.606659,1032520.606660,1760462450.419559,132725.500,18766,2,EL,1,100,-12450.400391
1032520.673160,1032520.673161,1760462450.486060,132792.000,18766,2,EL,1,100,-12447.799805
1032520.739661,1032520.739662,1760462450.552561,132858.500,18781,2,EL,1,100,-12444.799805
1032520.806162,1032520.806163,1760462450.619062,132925.000,18781,2,EL,1,100,-12442.799805
1032520.873163,1032520.873164,1760462450.686063,132992.000,18801,1,EL,1,100,-12440.400391
1032520.939664,1032520.939665,1760462450.752564,133058.500,18815,2,EL,1,100,-12439.599609
1032521.006165,1032521.006166,1760462450.819066,133125.000,18815,2,EL,1,100,-12439.200195
1032521.073166,1032521.073167,1760462450.886067,133192.000,18833,1,EL,1,100,-12437.599609
1032521.139667,1032521.139668,1760462450.952568,133258.500,18849,2,EL,1,100,-12435.200195
1032521.206168,1032521.206169,1760462451.019069,133325.000,18849,2,EL,1,100,-12434.799805
1032521.273169,1032521.273170,1760462451.086070,133392.000,18865,1,EL,1,100,-12432.000000
1032521.339670,1032521.339671,1760462451.152571,133458.500,18882,2,EL,1,100,-12429.000000
1032521.406171,1032521.406172,1760462451.219072,133525.000,18882,2,EL,1,100,-12427.400391
1032521.473172,1032521.473173,1760462451.286074,133592.000,18898,2,EL,1,100,-12427.400391
1032521.540173,1032521.540174,1760462451.353075,133659.000,18898,2,EL,1,100,-12428.200195
1032521.606174,1032521.606175,1760462451.419076,133725.000,18913,1,EL,1,100,-12428.799805
1032521.673175,1032521.673176,1760462451.486077,133792.000,18929,2,EL,1,100,-12427.200195
1032521.740176,1032521.740177,1760462451.553078,133859.000,18929,2,EL,1,100,-12425.400391
1032521.806177,1032521.806178,1760462451.619079,133925.000,18944,1,EL,1,100,-12424.000000
1032521.873178,1032521.873179,1760462451.686080,133992.000,18963,2,EL,1,100,-12423.000000
1032521.940179,1032521.940180,1760462451.753082,134059.000,18963,2,EL,1,100,-12423.000000
1032522.006180,1032522.006181,1760462451.819083,134125.000,18978,1,EL,1,100,-12423.599609
1032522.073181,1032522.073182,1760462451.886084,134192.000,18996,2,EL,1,100,-12425.000000
1032522.140182,1032522.140183,1760462451.953085,134259.000,18996,2,EL,1,100,-12426.200195
1032522.206183,1032522.206184,1760462452.019086,134325.000,19012,1,EL,1,100,-12426.599609
1032522.273184,1032522.273185,1760462452.086087,134392.000,19027,2,EL,1,100,-12426.000000
1032522.340185,1032522.340186,1760462452.153088,134459.000,19027,2,EL,1,100,-12425.400391
1032522.406186,1032522.406187,1760462452.219090,134525.000,19044,1,EL,1,100,-12422.799805
1032522.473187,1032522.473188,1760462452.286091,134592.000,19061,2,EL,1,100,-12420.599609
1032522.540188,1032522.540189,1760462452.353092,134659.000,19061,2,EL,1,100,-12418.000000
1032522.606189,1032522.606190,1760462452.419093,134725.000,19076,1,EL,1,100,-12416.799805
1032522.672690,1032522.672691,1760462452.485594,134791.500,19091,2,EL,1,100,-12416.000000
1032522.739191,1032522.739192,1760462452.552095,134858.000,19091,2,EL,1,100,-12413.799805
1032522.806192,1032522.806193,1760462452.619096,134925.000,19106,1,EL,1,100,-12408.000000
1032522.873193,1032522.873194,1760462452.686097,134992.000,19129,2,EL,1,100,-12404.200195
1032522.940194,1032522.940195,1760462452.753099,135059.000,19129,2,EL,1,100,-12404.000000
1032523.006695,1032523.006696,1760462452.819600,135125.500,19146,2,EL,1,100,-12403.799805
1032523.073196,1032523.073197,1760462452.886101,135192.000,19146,2,EL,1,100,-12404.000000
1032523.140197,1032523.140198,1760462452.953102,135259.000,19162,1,EL,1,100,-12404.000000
1032523.206697,1032523.206699,1760462453.019603,135325.500,19177,2,EL,1,100,-12405.000000
1032523.273198,1032523.273199,1760462453.086104,135392.000,19177,2,EL,1,100,-12405.200195
1032523.339199,1032523.339200,1760462453.152105,135458.000,19193,1,EL,1,100,-12405.000000
1032523.406200,1032523.406201,1760462453.219107,135525.000,19208,2,EL,1,100,-12405.400391
1032523.473201,1032523.473202,1760462453.286108,135592.000,19208,2,EL,1,100,-12409.000000
1032523.539202,1032523.539203,1760462453.352109,135658.000,19227,1,EL,1,100,-12413.000000
1032523.606203,1032523.606204,1760462453.419110,135725.000,19241,2,EL,1,100,-12417.400391
1032523.673204,1032523.673205,1760462453.486111,135792.000,19241,2,EL,1,100,-12419.400391
1032523.739205,1032523.739206,1760462453.552112,135858.000,19257,1,EL,1,100,-12420.799805
1032523.806206,1032523.806207,1760462453.619113,135925.000,19273,2,EL,1,100,-12423.400391
1032523.873207,1032523.873208,1760462453.686115,135992.000,19273,2,EL,1,100,-12424.400391
1032523.939208,1032523.939209,1760462453.752116,136058.000,19292,1,EL,1,100,-12426.000000
1032524.006209,1032524.006210,1760462453.819117,136125.000,19306,2,EL,1,100,-12426.599609
1032524.073210,1032524.073211,1760462453.886118,136192.000,19306,2,EL,1,100,-12427.200195
1032524.139211,1032524.139212,1760462453.952119,136258.000,19324,1,EL,1,100,-12428.000000
1032524.206212,1032524.206213,1760462454.019120,136325.000,19340,2,EL,1,100,-12429.599609
1032524.273213,1032524.273214,1760462454.086121,136392.000,19340,2,EL,1,100,-12430.200195
1032524.339214,1032524.339215,1760462454.152122,136458.000,19358,1,EL,1,100,-12430.200195
1032524.406215,1032524.406216,1760462454.219124,136525.000,19372,2,EL,1,100,-12428.599609
1032524.473216,1032524.473217,1760462454.286125,136592.000,19372,2,EL,1,100,-12427.000000
1032524.540217,1032524.540218,1760462454.353126,136659.000,19389,1,EL,1,100,-12426.200195
1032524.606718,1032524.606719,1760462454.419627,136725.500,19404,2,EL,1,100,-12425.200195
1032524.673219,1032524.673220,1760462454.486128,136792.000,19404,2,EL,1,100,-12424.000000
1032524.739220,1032524.739221,1760462454.552129,136858.000,19422,1,EL,1,100,-12426.599609
1032524.806221,1032524.806222,1760462454.619130,136925.000,19438,2,EL,1,100,-12424.400391
1032524.873222,1032524.873223,1760462454.686132,136992.000,19438,2,EL,1,100,-12421.200195
1032524.939723,1032524.939724,1760462454.752633,137058.500,19456,2,EL,1,100,-12418.400391
1032525.006224,1032525.006225,1760462454.819134,137125.000,19456,2,EL,1,100,-12415.799805
1032525.073225,1032525.073226,1760462454.886135,137192.000,19473,1,EL,1,100,-12413.599609
1032525.139726,1032525.139727,1760462454.952636,137258.500,19490,2,EL,1,100,-12413.200195
1032525.206227,1032525.206228,1760462455.019137,137325.000,19490,2,EL,1,100,-12412.799805
1032525.273228,1032525.273229,1760462455.086138,137392.000,19507,1,EL,1,100,-12412.599609
1032525.339729,1032525.339730,1760462455.152640,137458.500,19522,2,EL,1,100,-12412.000000
1032525.406230,1032525.406231,1760462455.219141,137525.000,19522,2,EL,1,100,-12410.599609
1032525.473231,1032525.473232,1760462455.286142,137592.000,19537,1,EL,1,100,-12408.599609
1032525.539732,1032525.539733,1760462455.352643,137658.500,19554,2,EL,1,100,-12406.400391
1032525.606233,1032525.606234,1760462455.419144,137725.000,19554,2,EL,1,100,-12406.200195
1032525.673234,1032525.673235,1760462455.486145,137792.000,19569,1,EL,1,100,-12405.400391
1032525.739735,1032525.739736,1760462455.552646,137858.500,19584,2,EL,1,100,-12404.799805
1032525.806236,1032525.806237,1760462455.619148,137925.000,19584,2,EL,1,100,-12407.799805
1032525.873237,1032525.873238,1760462455.686149,137992.000,19602,1,EL,1,100,-12412.000000
1032525.939738,1032525.939738,1760462455.752650,138058.500,19619,2,EL,1,100,-12415.000000
1032526.006239,1032526.006239,1760462455.819151,138125.000,19619,2,EL,1,100,-12420.000000
1032526.073240,1032526.073240,1760462455.886152,138192.000,19636,1,EL,1,100,-12422.400391
1032526.139741,1032526.139741,1760462455.952653,138258.500,19652,2,EL,1,100,-12422.200195
1032526.206242,1032526.206242,1760462456.019154,138325.000,19652,2,EL,1,100,-12424.599609
1032526.273243,1032526.273243,1760462456.086155,138392.000,19667,1,EL,1,100,-12426.799805
1032526.339744,1032526.339744,1760462456.152657,138458.500,19683,2,EL,1,100,-12426.599609
1032526.406245,1032526.406245,1760462456.219158,138525.000,19683,2,EL,1,100,-12423.400391
1032526.473246,1032526.473246,1760462456.286159,138592.000,19700,1,EL,1,100,-12423.400391
1032526.539746,1032526.539747,1760462456.352660,138658.500,19717,2,EL,1,100,-12421.400391
1032526.606247,1032526.606248,1760462456.419161,138725.000,19717,2,EL,1,100,-12418.200195
1032526.672248,1032526.672249,1760462456.485162,138791.000,19731,1,EL,1,100,-12418.400391
1032526.739249,1032526.739250,1760462456.552164,138858.000,19747,2,EL,1,100,-12420.400391
1032526.806250,1032526.806251,1760462456.619165,138925.000,19747,2,EL,1,100,-12422.799805
1032526.872251,1032526.872252,1760462456.685166,138991.000,19764,1,EL,1,100,-12420.200195
1032526.939252,1032526.939253,1760462456.752167,139058.000,19782,2,EL,1,100,-12420.400391
1032527.006253,1032527.006254,1760462456.819168,139125.000,19782,2,EL,1,100,-12420.200195
1032527.072754,1032527.072755,1760462456.885669,139191.500,19798,2,EL,1,100,-12419.000000
1032527.139255,1032527.139256,1760462456.952170,139258.000,19798,2,EL,1,100,-12421.000000
1032527.206256,1032527.206257,1760462457.019171,139325.000,19815,1,EL,1,100,-12424.599609
1032527.272757,1032527.272758,1760462457.085673,139391.500,19830,2,EL,1,100,-12426.000000
1032527.339258,1032527.339259,1760462457.152174,139458.000,19830,2,EL,1,100,-12428.200195
1032527.406259,1032527.406260,1760462457.219175,139525.000,19846,1,EL,1,100,-12430.799805
1032527.472760,1032527.472761,1760462457.285676,139591.500,19863,2,EL,1,100,-12434.400391
