subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz,lle_1,lle_2
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,62997.245155774894,63007.3348577158,63002.290006745345,143.41511995348992,10.0,1.0,True,0.5,8.0,-0.003084581309371791,-0.0015565262582158217
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,62998.255135949155,63008.34483789007,63003.299986919614,144.42510012775892,10.0,1.0,True,0.5,8.0,-0.0016635208898048489,-0.00374985923683598
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,62999.265116123424,63009.354818064334,63004.30996709388,145.43508030202793,10.0,1.0,True,0.5,8.0,-0.002652602239478634,-0.0032561782072846475
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63000.275096297686,63010.3647982386,63005.319947268144,146.44506047628963,10.0,1.0,True,0.5,8.0,-0.0005169169147128983,-0.0020579407775726676
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63001.285076471955,63011.37477841287,63006.32992744241,147.45504065055866,10.0,1.0,True,0.5,8.0,-0.002358588686077909,-0.0023919859649897063
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63002.29505664622,63012.38475858713,63007.339907616675,148.4650208248204,10.0,1.0,True,0.5,8.0,-0.0002595463735563172,-0.003558120382803914
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63003.305036820486,63013.3947387614,63008.349887790944,149.4750009990894,10.0,1.0,True,0.5,8.0,0.0011646785533970196,-0.0020782365727305793
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63004.315016994755,63014.404718935664,63009.359867965206,150.48498117335112,10.0,1.0,True,0.5,8.0,0.00017161349774642807,-0.0012944780618439685
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63005.32499716902,63015.41469910993,63010.369848139475,151.49496134762012,10.0,1.0,True,0.5,8.0,0.0001732324103410901,-0.0003390793592871943
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63006.334977343286,63016.424679284195,63011.379828313744,152.50494152188912,10.0,1.0,True,0.5,8.0,-0.002476504030128386,-6.69581317180118e-05
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63007.34495751755,63017.434659458464,63012.389808488006,153.51492169615085,10.0,1.0,True,0.5,8.0,-0.0008433300905570837,-0.0016856074619632782
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63008.354937691816,63018.444639632726,63013.39978866227,154.52490187041258,10.0,1.0,True,0.5,8.0,-0.0011931550755697872,-0.002452164424384413
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63009.36491786608,63019.454619806995,63014.40976883654,155.53488204468158,10.0,1.0,True,0.5,8.0,-0.000980412676460822,-0.0025076727597588984
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63010.37489804035,63020.464599981264,63015.419749010805,156.54486221895058,10.0,1.0,True,0.5,8.0,-0.0014919047746100944,-0.002546302200095544
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63011.38487821461,63021.474580155525,63016.42972918507,157.5548423932123,10.0,1.0,True,0.5,8.0,0.0007536868451317836,-0.0010137206703622575
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63012.39485838888,63022.484560329794,63017.439709359336,158.56482256748131,10.0,1.0,True,0.5,8.0,-0.0015156915158596577,-0.0013491386193211301
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63013.40483856314,63023.494540504056,63018.4496895336,159.57480274174304,10.0,1.0,True,0.5,8.0,-0.0014751757775444112,-0.0009959822878349448
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63014.41481873741,63024.504520678325,63019.45966970787,160.58478291601205,10.0,1.0,True,0.5,8.0,-0.0017260574717938763,-0.0008263119869248538
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63015.42479891168,63025.51450085259,63020.46964988213,161.59476309027377,10.0,1.0,True,0.5,8.0,-0.0028544042432263428,-0.0011424353059239826
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63016.43477908594,63026.524481026856,63021.4796300564,162.60474326454278,10.0,1.0,True,0.5,8.0,-0.0008889866540264051,-0.003102698880074766
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63017.44475926021,63027.53446120112,63022.48961023067,163.61472343881178,10.0,1.0,True,0.5,8.0,-0.0015523928067066315,-0.000650760043674617
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63018.45473943447,63028.54444137539,63023.49959040493,164.6247036130735,10.0,1.0,True,0.5,8.0,-0.0030035393586485375,2.0161144715090953e-05
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63019.46471960874,63029.554421549656,63024.5095705792,165.6346837873425,10.0,1.0,True,0.5,8.0,-0.002343555619484976,-0.0024113175959716636
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63020.474699783,63030.56440172392,63025.51955075346,166.64466396160424,10.0,1.0,True,0.5,8.0,-0.002075053931131362,-0.0032405730495474066
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63021.48467995727,63031.57438189819,63026.52953092773,167.65464413587324,10.0,1.0,True,0.5,8.0,-0.0001551082592643142,-0.0022705437582668142
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63022.49466013153,63032.58436207245,63027.53951110199,168.66462431013497,10.0,1.0,True,0.5,8.0,-0.0014681764318202185,-0.0026863925696132703
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63023.5046403058,63033.59434224672,63028.54949127626,169.67460448440397,10.0,1.0,True,0.5,8.0,-0.0017530515737447416,-0.0025593367673336794
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63024.51462048007,63034.60432242098,63029.55947145053,170.68458465867295,10.0,1.0,True,0.5,8.0,-0.002821649299666245,-0.0026472863207673922
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63025.52460065433,63035.61430259525,63030.56945162479,171.6945648329347,10.0,1.0,True,0.5,8.0,-0.0003113578489788434,-0.001408154276378924
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63026.5345808286,63036.62428276951,63031.57943179905,172.70454500719643,10.0,1.0,True,0.5,8.0,-0.00042144183906319197,-0.0006113568881914828
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63027.54456100286,63037.63426294378,63032.58941197332,173.71452518146543,10.0,1.0,True,0.5,8.0,-0.0007671139422199562,-0.0015807866962698743
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63028.55454117713,63038.64424311805,63033.59939214759,174.72450535573444,10.0,1.0,True,0.5,8.0,-0.0001333053350374274,-4.8761797055379614e-05
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63029.56452135139,63039.65422329231,63034.60937232185,175.73448552999616,10.0,1.0,True,0.5,8.0,-0.002926435052885513,-0.001105111808226014
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63030.57450152566,63040.66420346658,63035.61935249612,176.74446570426517,10.0,1.0,True,0.5,8.0,-0.0010242783116335792,-0.0027574030376249785
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63031.58448169992,63041.67418364084,63036.62933267038,177.7544458785269,10.0,1.0,True,0.5,8.0,-0.0008187969684289763,-0.0021602151426379427
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63032.59446187419,63042.68416381511,63037.63931284465,178.7644260527959,10.0,1.0,True,0.5,8.0,-0.001624857281967301,-0.001206414141147587
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63033.60444204846,63043.69414398937,63038.64929301891,179.77440622705765,10.0,1.0,True,0.5,8.0,-0.0019019264804923525,-0.0018783122736158301
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63034.61442222272,63044.70412416364,63039.65927319318,180.78438640132663,10.0,1.0,True,0.5,8.0,0.0002083592205327354,-0.001945936026120902
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63035.62440239699,63045.7141043379,63040.66925336745,181.79436657559563,10.0,1.0,True,0.5,8.0,-0.0010298464740089556,-0.0006021396915537016
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63036.634382571254,63046.72408451217,63041.67923354171,182.80434674985736,10.0,1.0,True,0.5,8.0,-0.002078312975386811,-0.0012947020298685235
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63037.64436274552,63047.73406468644,63042.68921371598,183.81432692412636,10.0,1.0,True,0.5,8.0,-0.002356444197367448,8.496855115582213e-05
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63038.654342919785,63048.7440448607,63043.69919389024,184.8243070983881,10.0,1.0,True,0.5,8.0,9.83064241658499e-05,-0.003260284834486315
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63039.66432309405,63049.75402503497,63044.70917406451,185.8342872726571,10.0,1.0,True,0.5,8.0,0.0005581622504898303,-0.0016753605076557394
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63040.674303268315,63050.76400520923,63045.71915423877,186.8442674469188,10.0,1.0,True,0.5,8.0,0.0003009349617639847,-0.004894648543621824
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63041.684283442584,63051.7739853835,63046.72913441304,187.85424762118785,10.0,1.0,True,0.5,8.0,-0.0009776483764947763,-0.002105781752858438
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63042.69426361685,63052.78396555776,63047.73911458731,188.86422779545683,10.0,1.0,True,0.5,8.0,-0.0005525709196309025,-0.0017452152697143915
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63043.704243791115,63053.79394573203,63048.74909476157,189.87420796971855,10.0,1.0,True,0.5,8.0,-0.0028201550189699137,-0.002995344920657045
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63044.714223965384,63054.80392590629,63049.759074935835,190.88418814398028,10.0,1.0,True,0.5,8.0,-0.003836819690208555,-0.0016916131441659613
EmotiBit_5,PPG_EmotiBit_5,1,99.01184452184796,pre,63045.724204139646,63055.81390608056,63050.769055110104,191.89416831824929,10.0,1.0,True,0.5,8.0,-0.002014382147081548,-0.002270404885111256
