LslMarkerSourceTimestamp,EmotiBitTimestamp,PI,PG,PR
1201939.729161,65605.727,181724,7721,112098
1201939.738888,65615.455,181735,7701,112041
1201939.748615,65625.182,181789,7741,112065
1201939.758342,65634.909,181763,7709,112070
1201939.768069,65644.636,181771,7717,112046
1201939.777797,65654.364,181785,7745,112080
1201939.787524,65664.091,181771,7732,112078
1201939.797251,65673.818,181773,7714,112057
1201939.806978,65683.545,181759,7740,112082
1201939.816706,65693.273,181736,7696,112047
1201939.826433,65703.000,181749,7725,112074
1201939.837033,65713.600,181776,7713,112081
1201939.847633,65724.200,181783,7741,112071
1201939.858233,65734.800,181760,7695,112039
1201939.868833,65745.400,181806,7741,112076
1201939.879432,65756.000,181766,7725,112059
1201939.890032,65766.600,181801,7730,112094
1201939.900632,65777.200,181771,7714,112058
1201939.911232,65787.800,181781,7733,112070
1201939.921832,65798.400,181782,7723,112062
1201939.932432,65809.000,181799,7738,112095
1201939.942766,65819.333,181759,7716,112059
1201939.953099,65829.667,181780,7710,112074
1201939.963432,65840.000,181775,7747,112070
1201939.973765,65850.333,181765,7740,112076
1201939.984099,65860.667,181791,7733,112091
1201939.994432,65871.000,181761,7703,112086
1201940.004765,65881.333,181802,7753,112076
1201940.015098,65891.667,181782,7729,112080
1201940.025432,65902.000,181768,7731,112039
1201940.035159,65911.727,181787,7731,112054
1201940.044886,65921.455,181791,7707,112067
1201940.054613,65931.182,181799,7747,112078
1201940.064341,65940.909,181765,7718,112077
1201940.074068,65950.636,181804,7740,112080
1201940.083795,65960.364,181820,7771,112118
1201940.093522,65970.091,181807,7741,112077
1201940.10325,65979.818,181770,7737,112045
1201940.112977,65989.545,181834,7728,112100
1201940.122704,65999.273,181828,7747,112092
1201940.132431,66009.000,181780,7729,112086
1201940.142764,66019.333,181814,7759,112107
1201940.153098,66029.667,181798,7721,112065
1201940.163431,66040.000,181818,7756,112100
1201940.173764,66050.333,181789,7740,112079
1201940.184098,66060.667,181777,7732,112076
1201940.194431,66071.000,181762,7721,112066
1201940.204764,66081.333,181752,7745,112064
1201940.215097,66091.667,181774,7738,112081
1201940.225431,66102.000,181774,7763,112053
1201940.235158,66111.727,181763,7741,112045
1201940.244885,66121.455,181775,7718,112069
1201940.254612,66131.182,181777,7738,112076
1201940.26434,66140.909,181762,7716,112063
1201940.274067,66150.636,181761,7715,112051
1201940.283794,66160.364,181791,7747,112071
1201940.293521,66170.091,181776,7728,112067
1201940.303248,66179.818,181757,7736,112087
1201940.312976,66189.545,181764,7705,112059
1201940.322703,66199.273,181773,7734,112057
1201940.33243,66209.000,181784,7729,112078
1201940.34313,66219.700,181792,7734,112097
1201940.35383,66230.400,181802,7749,112080
1201940.36453,66241.100,181753,7719,112051
1201940.37523,66251.800,181800,7752,112079
1201940.38593,66262.500,181789,7738,112081
1201940.39663,66273.200,181741,7705,112033
1201940.40733,66283.900,181797,7764,112080
1201940.41803,66294.600,181787,7750,112070
1201940.42873,66305.300,181790,7730,112093
1201940.43943,66316.000,181813,7731,112069
1201940.44873,66325.300,181823,7770,112103
1201940.458029,66334.600,181814,7724,112087
1201940.467329,66343.900,181786,7742,112070
1201940.476629,66353.200,181757,7718,112074
1201940.485929,66362.500,181808,7763,112077
1201940.495229,66371.800,181820,7748,112078
1201940.504529,66381.100,181806,7742,112076
1201940.513829,66390.400,181775,7723,112065
1201940.523129,66399.700,181810,7765,112058
1201940.532429,66409.000,181812,7767,112078
1201940.543129,66419.700,181793,7733,112080
1201940.553829,66430.400,181807,7753,112108
1201940.564529,66441.100,181806,7767,112103
1201940.575229,66451.800,181834,7773,112096
1201940.585929,66462.500,181816,7744,112086
1201940.596629,66473.200,181804,7737,112068
1201940.607329,66483.900,181832,7758,112093
1201940.618029,66494.600,181805,7736,112082
1201940.628729,66505.300,181808,7751,112087
1201940.639429,66516.000,181822,7757,112082
1201940.649065,66525.636,181805,7777,112065
1201940.658701,66535.273,181782,7750,112081
1201940.668337,66544.909,181785,7735,112057
1201940.677974,66554.545,181803,7731,112069
1201940.68761,66564.182,181843,7769,112107
1201940.697246,66573.818,181833,7741,112076
1201940.706883,66583.455,181824,7759,112084
1201940.716519,66593.091,181819,7749,112058
1201940.726155,66602.727,181846,7765,112114
1201940.735792,66612.364,181812,7760,112078
1201940.745428,66622.000,181836,7767,112098
1201940.755872,66632.444,181810,7777,112111
1201940.766317,66642.889,181845,7783,112097
1201940.776761,66653.333,181863,7777,112110
1201940.787206,66663.778,181835,7765,112097
1201940.79765,66674.222,181801,7764,112079
1201940.808094,66684.667,181801,7778,112061
1201940.818539,66695.111,181796,7762,112082
1201940.828983,66705.556,181841,7791,112092
1201940.839428,66716.000,181855,7776,112118
1201940.849155,66725.727,181856,7772,112083
1201940.858882,66735.455,181827,7758,112071
1201940.868609,66745.182,181807,7764,112072
1201940.878336,66754.909,181823,7775,112094
1201940.888064,66764.636,181825,7802,112098
1201940.897791,66774.364,181812,7779,112110
1201940.907518,66784.091,181844,7757,112102
1201940.917245,66793.818,181819,7766,112097
1201940.926973,66803.545,181834,7726,112067
1201940.9367,66813.273,181789,7764,112063
1201940.946427,66823.000,181818,7764,112071
1201940.95676,66833.333,181819,7761,112077
1201940.967094,66843.667,181836,7768,112118
1201940.977427,66854.000,181843,7792,112097
1201940.98776,66864.333,181802,7743,112060
1201940.998093,66874.667,181815,7769,112087
1201941.008427,66885.000,181830,7758,112059
1201941.01876,66895.333,181835,7749,112058
1201941.029093,66905.667,181815,7735,112093
1201941.039426,66916.000,181827,7753,112093
1201941.049154,66925.727,181824,7771,112097
1201941.058881,66935.455,181797,7756,112070
1201941.068608,66945.182,181837,7758,112132
1201941.078335,66954.909,181829,7773,112080
1201941.088063,66964.636,181846,7776,112076
1201941.09779,66974.364,181855,7759,112108
1201941.107517,66984.091,181799,7750,112074
1201941.117244,66993.818,181817,7768,112093
1201941.126971,67003.545,181836,7758,112112
1201941.136699,67013.273,181818,7756,112065
1201941.146426,67023.000,181826,7760,112082
1201941.157026,67033.600,181813,7769,112079
1201941.167626,67044.200,181838,7762,112100
1201941.178226,67054.800,181833,7760,112065
1201941.188826,67065.400,181827,7760,112092
1201941.199426,67076.000,181840,7788,112072
1201941.210026,67086.600,181817,7771,112100
1201941.220626,67097.200,181809,7771,112076
1201941.231225,67107.800,181849,7800,112104
1201941.241825,67118.400,181842,7788,112089
1201941.252425,67129.000,181845,7778,112111
1201941.262759,67139.333,181812,7768,112064
1201941.273092,67149.667,181862,7773,112090
1201941.283425,67160.000,181853,7761,112094
1201941.293758,67170.333,181840,7769,112096
1201941.304092,67180.667,181835,7775,112076
1201941.314425,67191.000,181858,7792,112112
1201941.324758,67201.333,181838,7800,112087
1201941.335092,67211.667,181796,7749,112062
1201941.345425,67222.000,181825,7763,112077
1201941.355152,67231.727,181848,7762,112088
1201941.364879,67241.455,181859,7799,112112
1201941.374607,67251.182,181846,7783,112081
1201941.384334,67260.909,181850,7783,112083
1201941.394061,67270.636,181821,7768,112089
1201941.403788,67280.364,181828,7778,112085
1201941.413515,67290.091,181858,7789,112094
1201941.423243,67299.818,181850,7782,112070
1201941.43297,67309.545,181859,7783,112087
1201941.442697,67319.273,181872,7776,112125
1201941.452424,67329.000,181869,7789,112091
1201941.462758,67339.333,181847,7802,112074
1201941.473091,67349.667,181862,7789,112110
1201941.483424,67360.000,181864,7818,112061
1201941.493757,67370.333,181871,7803,112099
1201941.504091,67380.667,181870,7778,112089
1201941.514424,67391.000,181897,7782,112119
1201941.524757,67401.333,181886,7823,112102
1201941.535091,67411.667,181873,7794,112102
1201941.545424,67422.000,181852,7800,112099
1201941.555151,67431.727,181853,7782,112118
1201941.564878,67441.455,181922,7835,112128
1201941.574606,67451.182,181872,7806,112109
1201941.584333,67460.909,181852,7811,112086
1201941.59406,67470.636,181819,7786,112050
1201941.603787,67480.364,181862,7800,112104
1201941.613514,67490.091,181847,7800,112094
1201941.623242,67499.818,181865,7790,112074
1201941.632969,67509.545,181850,7795,112096
1201941.642696,67519.273,181869,7826,112119
1201941.652423,67529.000,181842,7795,112111
1201941.663123,67539.700,181860,7810,112096
1201941.673823,67550.400,181856,7790,112098
1201941.684523,67561.100,181876,7818,112082
1201941.695223,67571.800,181837,7810,112080
1201941.705923,67582.500,181851,7803,112106
1201941.716623,67593.200,181838,7791,112102
1201941.727323,67603.900,181865,7826,112120
1201941.738023,67614.600,181843,7817,112098
1201941.748723,67625.300,181864,7800,112100
1201941.759423,67636.000,181827,7790,112070
1201941.768723,67645.300,181891,7790,112124
1201941.778023,67654.600,181852,7779,112095
1201941.787323,67663.900,181869,7809,112094
1201941.796623,67673.200,181867,7797,112080
1201941.805922,67682.500,181879,7789,112102
1201941.815222,67691.800,181848,7794,112105
1201941.824522,67701.100,181870,7807,112106
1201941.833822,67710.400,181864,7793,112102
1201941.843122,67719.700,181880,7826,112095
1201941.852422,67729.000,181862,7827,112070
1201941.863122,67739.700,181842,7784,112069
1201941.873822,67750.400,181842,7784,112092
1201941.884522,67761.100,181884,7815,112112
1201941.895222,67771.800,181882,7831,112086
1201941.905922,67782.500,181866,7800,112104
1201941.916622,67793.200,181834,7795,112081
1201941.927322,67803.900,181863,7833,112123
1201941.938022,67814.600,181875,7804,112106
1201941.948722,67825.300,181886,7805,112105
1201941.959422,67836.000,181850,7790,112093
1201941.969755,67846.333,181847,7814,112114
1201941.980088,67856.667,181910,7839,112117
1201941.990422,67867.000,181901,7815,112111
1201942.000755,67877.333,181863,7786,112096
1201942.011088,67887.667,181908,7839,112114
1201942.021421,67898.000,181861,7830,112082
1201942.031755,67908.333,181901,7789,112106
1201942.042088,67918.667,181873,7835,112102
1201942.052421,67929.000,181888,7826,112112
1201942.062148,67938.727,181904,7835,112113
1201942.071876,67948.455,181855,7804,112116
1201942.081603,67958.182,181893,7820,112097
1201942.09133,67967.909,181893,7799,112107
1201942.101057,67977.636,181897,7855,112112
1201942.110785,67987.364,181926,7857,112112
1201942.120512,67997.091,181897,7820,112135
1201942.130239,68006.818,181905,7832,112162
1201942.139966,68016.545,181880,7821,112098
1201942.149693,68026.273,181878,7847,112074
1201942.159421,68036.000,181900,7833,112110
1201942.169057,68045.636,181877,7823,112085
1201942.178693,68055.273,181939,7854,112123
1201942.18833,68064.909,181891,7827,112101
1201942.197966,68074.545,181910,7835,112113
1201942.207602,68084.182,181925,7840,112102
1201942.217239,68093.818,181927,7858,112139
1201942.226875,68103.455,181897,7827,112092
1201942.236511,68113.091,181909,7842,112108
1201942.246147,68122.727,181904,7834,112113
1201942.255784,68132.364,181936,7877,112139
1201942.26542,68142.000,181888,7826,112084
1201942.275864,68152.444,181917,7842,112125
1201942.286309,68162.889,181899,7831,112111
1201942.296753,68173.333,181947,7868,112121
1201942.307198,68183.778,181892,7835,112100
1201942.317642,68194.222,181902,7839,112124
1201942.328086,68204.667,181886,7864,112090
1201942.338531,68215.111,181930,7860,112143
1201942.348975,68225.556,181896,7838,112108
1201942.35942,68236.000,181908,7842,112105
1201942.37002,68246.600,181886,7836,112080
1201942.380619,68257.200,181925,7873,112151
1201942.391219,68267.800,181891,7822,112099
1201942.401819,68278.400,181893,7829,112091
1201942.412419,68289.000,181884,7829,112111
1201942.423019,68299.600,181917,7854,112112
1201942.433619,68310.200,181875,7820,112090
1201942.444219,68320.800,181903,7847,112118
1201942.454819,68331.400,181901,7832,112154
1201942.465419,68342.000,181898,7862,112147
1201942.475146,68351.727,181889,7841,112090
1201942.484873,68361.455,181876,7824,112122
1201942.494601,68371.182,181910,7852,112107
1201942.504328,68380.909,181921,7863,112156
1201942.514055,68390.636,181902,7835,112076
1201942.523782,68400.364,181898,7831,112097
1201942.53351,68410.091,181914,7843,112141
1201942.543237,68419.818,181924,7855,112120
1201942.552964,68429.545,181907,7843,112115
1201942.562691,68439.273,181901,7836,112111
1201942.572418,68449.000,181913,7854,112132
1201942.582752,68459.333,181914,7874,112138
1201942.593085,68469.667,181922,7864,112150
1201942.603418,68480.000,181905,7849,112148
1201942.613752,68490.333,181915,7852,112124
1201942.624085,68500.667,181928,7878,112115
1201942.634418,68511.000,181924,7871,112099
1201942.644751,68521.333,181908,7835,112101
1201942.655085,68531.667,181929,7858,112120
1201942.665418,68542.000,181895,7848,112091
1201942.675145,68551.727,181903,7887,112131
1201942.684872,68561.455,181895,7837,112088
1201942.6946,68571.182,181928,7855,112115
1201942.704327,68580.909,181945,7866,112139
1201942.714054,68590.636,181948,7863,112122
1201942.723781,68600.364,181923,7853,112116
1201942.733509,68610.091,181931,7855,112124
1201942.743236,68619.818,181924,7885,112139
1201942.752963,68629.545,181953,7876,112123
1201942.76269,68639.273,181921,7850,112102
1201942.772417,68649.000,181932,7870,112126
1201942.782751,68659.333,181940,7899,112136
1201942.793084,68669.667,181940,7869,112135
1201942.803417,68680.000,181903,7851,112117
1201942.813751,68690.333,181925,7871,112118
1201942.824084,68700.667,181949,7866,112139
1201942.834417,68711.000,181945,7881,112134
1201942.84475,68721.333,181906,7856,112093
1201942.855084,68731.667,181945,7844,112132
1201942.865417,68742.000,181914,7889,112124
1201942.875144,68751.727,181939,7857,112134
1201942.884871,68761.455,181928,7873,112111
1201942.894599,68771.182,181922,7859,112129
1201942.904326,68780.909,181962,7879,112112
1201942.914053,68790.636,181979,7884,112142
1201942.92378,68800.364,181955,7878,112110
1201942.933508,68810.091,181920,7860,112104
1201942.943235,68819.818,181951,7883,112133
1201942.952962,68829.545,181959,7880,112104
1201942.962689,68839.273,181950,7862,112125
1201942.972416,68849.000,181932,7888,112116
1201942.983016,68859.600,181952,,112136
1201942.983116,68859.700,,7878,
1201942.993616,68870.200,181940,,112133
1201942.993816,68870.400,,7874,
1201943.004216,68880.800,181941,,112117
1201943.004516,68881.100,,7852,
1201943.014816,68891.400,181932,,112120
1201943.015216,68891.800,,7851,
1201943.025416,68902.000,181941,,112132
1201943.025916,68902.500,,7877,
1201943.036016,68912.600,181959,,112129
1201943.036616,68913.200,,7893,
1201943.046616,68923.200,181930,,112108
1201943.047316,68923.900,,7863,
1201943.057216,68933.800,181915,,112112
1201943.058016,68934.600,,7855,
1201943.067816,68944.400,181939,,112126
1201943.068716,68945.300,,7879,
1201943.078416,68955.000,181950,,112144
1201943.079416,68956.000,,7869,
1201943.087816,68964.400,181933,,112099
1201943.088716,68965.300,,7887,
1201943.097216,68973.800,181913,,112102
1201943.098016,68974.600,,7879,
1201943.106616,68983.200,181958,,112135
1201943.107316,68983.900,,7876,
1201943.116016,68992.600,181959,,112119
1201943.116616,68993.200,,7873,
1201943.125416,69002.000,181915,,112127
1201943.125916,69002.500,,7847,
1201943.134816,69011.400,181970,,112132
1201943.135216,69011.800,,7859,
1201943.144216,69020.800,181966,,112133
1201943.144516,69021.100,,7874,
1201943.153615,69030.200,181949,,112112
1201943.153815,69030.400,,7876,
1201943.163015,69039.600,181942,,112150
1201943.163115,69039.700,,7865,
1201943.172415,69049.000,181957,7859,112101
1201943.183015,69059.600,181951,7883,112136
1201943.193615,69070.200,181940,7887,112132
1201943.204215,69080.800,181935,7891,112118
1201943.214815,69091.400,181921,7858,112121
1201943.225415,69102.000,181955,7880,112133
1201943.236015,69112.600,181959,7899,112171
1201943.246615,69123.200,181963,7872,112116
1201943.257215,69133.800,181931,7876,112117
1201943.267815,69144.400,181963,7874,112134
1201943.278415,69155.000,181936,7882,112141
1201943.288142,69164.727,181993,7907,112153
1201943.297869,69174.455,181951,7879,112118
1201943.307596,69184.182,181965,7899,112137
1201943.317324,69193.909,181957,7889,112148
1201943.327051,69203.636,181974,7878,112120
1201943.336778,69213.364,181922,7869,112138
1201943.346505,69223.091,181957,7897,112134
1201943.356233,69232.818,181954,7893,112141
1201943.36596,69242.545,181952,7890,112120
1201943.375687,69252.273,181943,7880,112130
1201943.385414,69262.000,181938,7906,112109
1201943.395859,69272.444,181973,7890,112126
1201943.406303,69282.889,181972,7906,112159
1201943.416747,69293.333,181933,7881,112117
1201943.427192,69303.778,181946,7903,112147
1201943.437636,69314.222,181971,7896,112137
1201943.448081,69324.667,181972,7896,112128
1201943.458525,69335.111,181965,7892,112108
1201943.468969,69345.556,181921,7863,112093
1201943.479414,69356.000,181966,7901,112140
1201943.48905,69365.636,181961,7890,112127
1201943.498686,69375.273,181956,7917,112116
1201943.508323,69384.909,182002,7918,112155
1201943.517959,69394.545,181974,7895,112136
1201943.527595,69404.182,181985,7905,112167
1201943.537232,69413.818,181947,7894,112126
1201943.546868,69423.455,181988,7916,112173
1201943.556504,69433.091,181979,7904,112144
1201943.566141,69442.727,181976,7907,112164
1201943.575777,69452.364,181960,7910,112124
1201943.585413,69462.000,181977,7875,112139
1201943.595747,69472.333,181973,7899,112134
1201943.60608,69482.667,182004,7929,112154
1201943.616413,69493.000,181966,7902,112128
1201943.626746,69503.333,181991,7931,112151
1201943.63708,69513.667,181985,7912,112144
1201943.647413,69524.000,182001,7903,112156
1201943.657746,69534.333,181987,7939,112139
1201943.668079,69544.667,181950,7903,112121
1201943.678413,69555.000,181983,7881,112156
1201943.689113,69565.700,181949,7914,112130
1201943.699813,69576.400,181984,7918,112137
1201943.710513,69587.100,181989,7915,112160
1201943.721213,69597.800,181971,7912,112139
1201943.731912,69608.500,181973,7905,112127
1201943.742612,69619.200,181938,7890,112101
1201943.753312,69629.900,181973,7913,112145
1201943.764012,69640.600,181948,7893,112122
1201943.774712,69651.300,181970,7907,112134
1201943.785412,69662.000,181978,7911,112111
1201943.795139,69671.727,181954,7891,112123
1201943.804867,69681.455,181972,7894,112131
1201943.814594,69691.182,181965,7899,112136
1201943.824321,69700.909,181959,7901,112115
1201943.834048,69710.636,181940,7922,112114
1201943.843776,69720.364,181963,7920,112137
1201943.853503,69730.091,181977,7908,112139
1201943.86323,69739.818,181976,7920,112099
1201943.872957,69749.545,181984,7898,112147
1201943.882684,69759.273,181957,7899,112107
1201943.892412,69769.000,181967,7910,112136
1201943.902745,69779.333,181951,7909,112127
1201943.913078,69789.667,181986,7938,112162
1201943.923411,69800.000,181997,7930,112134
1201943.933745,69810.333,181979,7912,112132
1201943.944078,69820.667,181959,7899,112109
1201943.954411,69831.000,181971,7898,112121
1201943.964745,69841.333,181982,7890,112130
1201943.975078,69851.667,181990,7909,112137
1201943.985411,69862.000,182001,7911,112119
1201943.995138,69871.727,181979,7895,112136
1201944.004866,69881.455,181938,7890,112125
1201944.014593,69891.182,181971,7909,112130
1201944.02432,69900.909,181959,7893,112116
1201944.034047,69910.636,181994,7923,112119
1201944.043774,69920.364,182015,7910,112149
1201944.053502,69930.091,181990,7920,112140
1201944.063229,69939.818,181994,7893,112143
1201944.072956,69949.545,182010,7947,112159
1201944.082683,69959.273,181945,7918,112117
1201944.092411,69969.000,182001,7921,112134
1201944.103011,69979.600,181973,7911,112116
1201944.11361,69990.200,181975,7909,112129
1201944.12421,70000.800,182026,7897,112158
1201944.13481,70011.400,182000,7938,112143
1201944.14541,70022.000,181983,7923,112122
1201944.15601,70032.600,181972,7935,112127
1201944.16661,70043.200,181977,7915,112156
1201944.17721,70053.800,181978,7904,112136
1201944.18781,70064.400,182004,7916,112150
1201944.19841,70075.000,182020,7924,112173
1201944.20781,70084.400,182017,7915,112154
1201944.21721,70093.800,181994,7898,112143
1201944.22661,70103.200,181999,7936,112137
1201944.23601,70112.600,181982,7924,112116
1201944.24541,70122.000,182032,7943,112148
1201944.25481,70131.400,181977,7924,112144
1201944.26421,70140.800,182037,7949,112155
1201944.27361,70150.200,182019,7948,112137
1201944.28301,70159.600,182022,7951,112120
1201944.29241,70169.000,182000,7916,112132
1201944.30301,70179.600,182011,7938,112146
1201944.313609,70190.200,182024,7920,112159
1201944.324209,70200.800,181982,7941,112167
1201944.334809,70211.400,181993,7917,112126
1201944.345409,70222.000,182002,7925,112147
1201944.356009,70232.600,182020,7943,112122
1201944.366609,70243.200,182006,7927,112145
1201944.377209,70253.800,181983,7898,112138
1201944.387809,70264.400,181982,7920,112144
1201944.398409,70275.000,181964,7925,112090
1201944.407809,70284.400,181994,7940,112112
1201944.417209,70293.800,181974,7909,112117
1201944.426609,70303.200,181985,7918,112135
1201944.436009,70312.600,181993,7914,112140
1201944.445409,70322.000,181992,7902,112148
1201944.454809,70331.400,181984,7905,112141
1201944.464209,70340.800,182003,7915,112138
1201944.473609,70350.200,181981,7935,112142
1201944.483009,70359.600,181988,7935,112154
1201944.492409,70369.000,181979,7914,112135
1201944.503008,70379.600,181994,7922,112144
1201944.513608,70390.200,181974,7911,112157
1201944.524208,70400.800,181982,7904,112132
1201944.534808,70411.400,181966,7922,112132
1201944.545408,70422.000,181988,7943,112147
1201944.556008,70432.600,181998,7923,112165
1201944.566608,70443.200,181975,7927,112136
1201944.577208,70453.800,182003,7905,112122
1201944.587808,70464.400,181999,7904,112139
1201944.598408,70475.000,182002,7928,112124
1201944.608135,70484.727,182004,7920,112129
1201944.617862,70494.455,181984,7898,112139
1201944.62759,70504.182,181992,7933,112147
1201944.637317,70513.909,182000,7916,112148
1201944.647044,70523.636,181977,7910,112137
1201944.656771,70533.364,181961,7897,112109
1201944.666499,70543.091,181987,7926,112184
1201944.676226,70552.818,181997,7924,112132
1201944.685953,70562.545,182010,7943,112107
1201944.69568,70572.273,181986,7920,112119
1201944.705407,70582.000,182017,7922,112128
1201944.715741,70592.333,182015,7915,112135
1201944.726074,70602.667,181991,7941,112149
1201944.736407,70613.000,182018,7909,112124
1201944.746741,70623.333,181983,7914,112110
1201944.757074,70633.667,181998,7917,112137
1201944.767407,70644.000,182017,7915,112108
1201944.77774,70654.333,181979,7903,112125
1201944.788074,70664.667,182016,7932,112164
1201944.798407,70675.000,182045,7933,112117
1201944.808134,70684.727,182019,7953,112145
1201944.817861,70694.455,181978,7930,112112
1201944.827589,70704.182,182034,7939,112159
1201944.837316,70713.909,182025,7936,112133
1201944.847043,70723.636,181992,7900,112131
1201944.85677,70733.364,182018,7929,112125
1201944.866497,70743.091,182005,7926,112119
1201944.876225,70752.818,182021,7932,112148
1201944.885952,70762.545,182023,7948,112167
1201944.895679,70772.273,182030,7920,112124
1201944.905406,70782.000,182016,7925,112123
1201944.915851,70792.444,182029,7934,112141
1201944.926295,70802.889,182028,7930,112148
1201944.93674,70813.333,182006,7917,112136
1201944.947184,70823.778,182044,7924,112163
1201944.957628,70834.222,182026,7944,112129
1201944.968073,70844.667,182026,7938,112151
1201944.978517,70855.111,181996,7934,112118
1201944.988961,70865.556,182008,7919,112147
1201944.999406,70876.000,182057,7959,112156
1201945.010006,70886.600,182035,7939,112168
1201945.020606,70897.200,182024,7948,112122
1201945.031206,70907.800,182041,7936,112130
1201945.041806,70918.400,182044,7945,112155
1201945.052406,70929.000,182018,7936,112137
1201945.063006,70939.600,181973,7900,112118
1201945.073605,70950.200,182004,7925,112135
1201945.084205,70960.800,182027,7940,112161
1201945.094805,70971.400,182002,7931,112151
1201945.105405,70982.000,182005,7914,112140
1201945.115133,70991.727,182013,7912,112148
1201945.12486,71001.455,182026,7959,112138
1201945.134587,71011.182,182008,7923,112139
1201945.144314,71020.909,181972,7939,112126
1201945.154041,71030.636,181984,7925,112118
1201945.163769,71040.364,182054,7943,112166
1201945.173496,71050.091,182013,7932,112144
1201945.183223,71059.818,182021,7922,112121
1201945.19295,71069.545,181977,7906,112121
1201945.202678,71079.273,182040,7957,112172
1201945.212405,71089.000,181991,7932,112143
1201945.222738,71099.333,182011,7966,112133
1201945.233071,71109.667,182006,7905,112112
1201945.243405,71120.000,182019,7953,112152
1201945.253738,71130.333,182017,7925,112140
1201945.264071,71140.667,181995,7905,112125
1201945.274404,71151.000,181996,7926,112110
1201945.284738,71161.333,182045,7943,112136
1201945.295071,71171.667,182020,7921,112146
1201945.305404,71182.000,182017,7940,112145
1201945.315132,71191.727,182003,7913,112131
1201945.324859,71201.455,182023,7930,112162
1201945.334586,71211.182,182016,7949,112148
1201945.344313,71220.909,182018,7932,112111
1201945.35404,71230.636,181953,7896,112119
1201945.363768,71240.364,182042,7938,112156
1201945.373495,71250.091,182025,7926,112139
1201945.383222,71259.818,182009,7935,112163
1201945.392949,71269.545,181972,7903,112109
1201945.402677,71279.273,182005,7914,112164
1201945.412404,71289.000,182032,7951,112140
1201945.423004,71299.600,182006,7929,112150
1201945.433604,71310.200,182005,7922,112110
1201945.444204,71320.800,182041,7946,112150
1201945.454804,71331.400,182018,7926,112132
1201945.465403,71342.000,182010,7943,112160
1201945.476003,71352.600,182000,7929,112124
1201945.486603,71363.200,182015,7943,112171
1201945.497203,71373.800,182021,7951,112173
1201945.507803,71384.400,182021,7935,112143
1201945.518403,71395.000,182019,7924,112136
1201945.527803,71404.400,182041,7919,112133
1201945.537203,71413.800,182056,7942,112138
1201945.546603,71423.200,182023,7933,112144
1201945.556003,71432.600,182009,7919,112127
1201945.565403,71442.000,182043,7952,112131
1201945.574803,71451.400,182065,7957,112151
1201945.584203,71460.800,182034,7936,112141
1201945.593603,71470.200,182001,7945,112109
1201945.603003,71479.600,182044,7923,112132
1201945.612403,71489.000,182049,7924,112154
1201945.623003,71499.600,182026,7936,112148
1201945.633603,71510.200,182019,7962,112120
1201945.644203,71520.800,182037,7952,112159
1201945.654802,71531.400,182041,7965,112166
1201945.665402,71542.000,182020,7945,112139
1201945.676002,71552.600,182026,7924,112127
1201945.686602,71563.200,182025,7922,112138
1201945.697202,71573.800,182055,7950,112148
1201945.707802,71584.400,182023,7930,112133
1201945.718402,71595.000,182009,7942,112158
1201945.728847,71605.444,182009,7908,112139
1201945.739291,71615.889,182040,7937,112168
1201945.749735,71626.333,182030,7939,112136
1201945.76018,71636.778,181995,7931,112106
1201945.770624,71647.222,182033,7933,112120
1201945.781068,71657.667,182040,7948,112156
1201945.791513,71668.111,182020,7953,112149
1201945.801957,71678.556,182013,7949,112128
1201945.812402,71689.000,182017,7922,112143
1201945.822038,71698.636,181996,7941,112148
1201945.831674,71708.273,182031,7943,112134
1201945.841311,71717.909,182022,7917,112160
1201945.850947,71727.545,182010,7908,112142
1201945.860583,71737.182,182036,7950,112140
1201945.87022,71746.818,181998,7941,112135
1201945.879856,71756.455,182003,7928,112135
1201945.889492,71766.091,181973,7901,112131
1201945.899128,71775.727,182046,7949,112136
1201945.908765,71785.364,182032,7944,112163
1201945.918401,71795.000,182032,7925,112149
1201945.928128,71804.727,182024,7903,112134
1201945.937856,71814.455,182026,7893,112138
1201945.947583,71824.182,181993,7922,112111
1201945.95731,71833.909,182023,7925,112129
1201945.967037,71843.636,181987,7913,112087
1201945.976764,71853.364,181999,7946,112153
1201945.986492,71863.091,182040,7935,112149
1201945.996219,71872.818,182009,7937,112118
1201946.005946,71882.545,182013,7922,112142
1201946.015673,71892.273,182031,7935,112131
1201946.025401,71902.000,182055,7939,112165
1201946.035734,71912.333,182034,7934,112137
1201946.046067,71922.667,181997,7935,112134
1201946.0564,71933.000,182019,7943,112158
1201946.066734,71943.333,182005,7931,112124
1201946.077067,71953.667,182024,7940,112150
1201946.0874,71964.000,182016,7912,112145
1201946.097734,71974.333,182028,7910,112151
1201946.108067,71984.667,182019,7955,112155
1201946.1184,71995.000,182020,7929,112155
1201946.1291,72005.700,181965,7921,112155
1201946.1398,72016.400,181983,7920,112149
1201946.1505,72027.100,181987,7921,112148
1201946.1612,72037.800,182007,7939,112138
1201946.1719,72048.500,182004,7930,112123
1201946.1826,72059.200,182045,7948,112157
1201946.1933,72069.900,182044,7964,112168
1201946.204,72080.600,182041,7918,112150
1201946.2147,72091.300,181995,7931,112151
1201946.2254,72102.000,182006,7925,112138
1201946.235127,72111.727,182011,7955,112172
1201946.244854,72121.455,182032,7946,112154
1201946.254581,72131.182,182022,7935,112165
1201946.264308,72140.909,182017,7929,112161
1201946.274036,72150.636,181968,7968,112147
1201946.283763,72160.364,181955,7931,112118
