LslMarkerSourceTimestamp,EmotiBitTimestamp,PI,PG,PR
1032506.555689,117360.200,174661,,
1032506.556089,117360.600,,7423,113973
1032506.56639,117370.900,174663,,
1032506.56669,117371.200,,7396,114001
1032506.57709,117381.600,174688,,
1032506.57729,117381.800,,7418,114026
1032506.587791,117392.300,174706,,
1032506.587891,117392.400,,7424,114013
1032506.598492,117403.000,174740,7425,114002
1032506.60822,117412.727,174716,7408,114029
1032506.617948,117422.455,174755,7449,114060
1032506.627676,117432.182,174740,7424,114032
1032506.637404,117441.909,174728,7429,114000
1032506.647132,117451.636,174750,7453,114040
1032506.65686,117461.364,174726,7422,114023
1032506.666588,117471.091,174741,7419,114007
1032506.676316,117480.818,174749,7419,114037
1032506.686044,117490.545,174778,7440,114046
1032506.695772,117500.273,174734,7444,114020
1032506.7055,117510.000,174747,7438,114040
1032506.715834,117520.333,174712,7416,114040
1032506.726168,117530.667,174772,7464,114056
1032506.736502,117541.000,174768,7419,114048
1032506.746836,117551.333,174761,7444,114052
1032506.75717,117561.667,174755,7463,114066
1032506.767505,117572.000,174758,7460,114025
1032506.777839,117582.333,174755,7428,114039
1032506.788173,117592.667,174763,7458,114049
1032506.798507,117603.000,174752,7486,114014
1032506.808235,117612.727,174747,7456,114022
1032506.817963,117622.455,174775,7453,114018
1032506.827691,117632.182,174785,7459,114048
1032506.837419,117641.909,174785,7442,114064
1032506.847147,117651.636,174793,7479,114083
1032506.856875,117661.364,174844,7476,114086
1032506.866603,117671.091,174814,7480,114064
1032506.876331,117680.818,174792,7479,114046
1032506.886059,117690.545,174805,7460,114080
1032506.895787,117700.273,174864,7487,114097
1032506.905515,117710.000,174849,7459,114082
1032506.916116,117720.600,174803,7502,114065
1032506.926717,117731.200,174783,7461,114085
1032506.937317,117741.800,174745,7445,114034
1032506.947918,117752.400,174748,7467,114056
1032506.958519,117763.000,174732,7452,114035
1032506.96912,117773.600,174704,7457,114024
1032506.97972,117784.200,174720,7435,114017
1032506.990321,117794.800,174714,7434,114040
1032507.000922,117805.400,174700,7433,114050
1032507.011523,117816.000,174690,7417,114017
1032507.020924,117825.400,174634,7406,114000
1032507.030324,117834.800,174668,7395,114047
1032507.039725,117844.200,174663,7414,114020
1032507.049126,117853.600,174623,7414,114020
1032507.058526,117863.000,174640,7424,114042
1032507.067927,117872.400,174618,7401,114024
1032507.077328,117881.800,174639,7413,114007
1032507.086728,117891.200,174638,7398,113999
1032507.096129,117900.600,174672,7380,114024
1032507.10553,117910.000,174660,7448,114026
1032507.116131,117920.600,174671,7416,114029
1032507.126731,117931.200,174647,7400,114005
1032507.137332,117941.800,174633,7424,114014
1032507.147933,117952.400,174637,7412,114013
1032507.158534,117963.000,174668,7435,114042
1032507.169135,117973.600,174694,7433,114055
1032507.179735,117984.200,174688,7423,114012
1032507.190336,117994.800,174675,7423,114021
1032507.200937,118005.400,174706,7427,114051
1032507.211538,118016.000,174707,7433,114059
1032507.220939,118025.400,174674,7434,114031
1032507.230339,118034.800,174685,7418,114038
1032507.23974,118044.200,174693,7449,114040
1032507.249141,118053.600,174667,7487,114034
1032507.258541,118063.000,174666,7428,114024
1032507.267942,118072.400,174702,7463,114054
1032507.277343,118081.800,174694,7444,114042
1032507.286743,118091.200,174731,7442,114041
1032507.296144,118100.600,174712,7468,114029
1032507.305545,118110.000,174724,7468,114077
1032507.316146,118120.600,174724,7458,114052
1032507.326746,118131.200,174670,7443,114043
1032507.337347,118141.800,174717,7484,114053
1032507.347948,118152.400,174678,7442,114044
1032507.358549,118163.000,174707,7473,114057
1032507.36915,118173.600,174721,7429,114057
1032507.37975,118184.200,174706,7471,114044
1032507.390351,118194.800,174701,7489,114061
1032507.400952,118205.400,174720,7451,114056
1032507.411553,118216.000,174699,7497,114060
1032507.421887,118226.333,174733,7499,114070
1032507.432221,118236.667,174763,7516,114054
1032507.442555,118247.000,174763,7513,114078
1032507.452889,118257.333,174780,7500,114083
1032507.463223,118267.667,174714,7464,114054
1032507.473557,118278.000,174731,7493,114099
1032507.483892,118288.333,174718,7467,114055
1032507.494226,118298.667,174696,7470,114054
1032507.50456,118309.000,174707,7475,114032
1032507.514288,118318.727,174690,7485,114072
1032507.524016,118328.455,174678,7427,114044
1032507.533744,118338.182,174634,7450,114036
1032507.543472,118347.909,174609,7441,114011
1032507.5532,118357.636,174590,7433,114024
1032507.562928,118367.364,174584,7420,114017
1032507.572656,118377.091,174572,7437,114025
1032507.582384,118386.818,174537,7421,113981
1032507.592112,118396.545,174606,7420,114035
1032507.60184,118406.273,174531,7397,113993
1032507.611568,118416.000,174574,7426,114011
1032507.621296,118425.727,174571,7434,114014
1032507.631024,118435.455,174572,7447,114036
1032507.640752,118445.182,174607,7453,114030
1032507.65048,118454.909,174595,7441,114019
1032507.660208,118464.636,174606,7457,114037
1032507.669936,118474.364,174581,7429,114021
1032507.679664,118484.091,174598,7428,114006
1032507.689392,118493.818,174632,7461,114037
1032507.69912,118503.545,174630,7470,114033
1032507.708848,118513.273,174541,7436,113998
1032507.718576,118523.000,174517,7471,113995
1032507.72891,118533.333,174582,7465,113963
1032507.739244,118543.667,174553,7469,113990
1032507.749578,118554.000,174604,7481,114032
1032507.759912,118564.333,174566,7459,113980
1032507.770246,118574.667,174581,7456,113999
1032507.78058,118585.000,174588,7452,113996
1032507.790914,118595.333,174556,7452,113992
1032507.801249,118605.667,174575,7462,113979
1032507.811583,118616.000,174561,7462,114009
1032507.821311,118625.727,174542,7459,113988
1032507.831039,118635.455,174561,7464,114029
1032507.840767,118645.182,174617,7468,114016
1032507.850495,118654.909,174588,7476,114004
1032507.860223,118664.636,174634,7499,114034
1032507.869951,118674.364,174573,7457,113997
1032507.879679,118684.091,174585,7493,113993
1032507.889407,118693.818,174607,7480,114019
1032507.899135,118703.545,174592,7486,114020
1032507.908863,118713.273,174642,7508,114057
1032507.918591,118723.000,174634,7499,114008
1032507.929258,118733.667,174643,7502,114024
1032507.939926,118744.333,174629,7496,114004
1032507.950593,118755.000,174644,7498,114043
1032507.961261,118765.667,174622,7495,113999
1032507.971928,118776.333,174646,7507,114026
1032507.982595,118787.000,174662,7508,114022
1032507.993263,118797.667,174676,7524,114005
1032508.00393,118808.333,174677,7515,114015
1032508.014598,118819.000,174694,7498,114036
1032508.025265,118829.667,174642,7494,114038
1032508.035933,118840.333,174599,7478,114031
1032508.0466,118851.000,174626,7502,114046
1032508.057268,118861.667,174580,7467,113990
1032508.067935,118872.333,174584,7481,113999
1032508.078603,118883.000,174537,7459,113998
1032508.087903,118892.300,174562,7472,114032
1032508.097204,118901.600,174517,7444,113966
1032508.106505,118910.900,174522,7442,113982
1032508.115805,118920.200,174514,7424,113985
1032508.125106,118929.500,174540,7451,114002
1032508.134407,118938.800,174545,7491,113949
1032508.143708,118948.100,174490,7451,113959
1032508.153008,118957.400,174507,7468,113981
1032508.162309,118966.700,174472,7423,113953
1032508.17161,118976.000,174466,7425,113961
1032508.18231,118986.700,174515,7450,113992
1032508.193011,118997.400,174496,7450,113953
1032508.203712,119008.100,174519,7466,113982
1032508.214413,119018.800,174570,7477,113998
1032508.225114,119029.500,174551,7466,113998
1032508.235814,119040.200,174560,7471,114026
1032508.246515,119050.900,174582,7481,114008
1032508.257216,119061.600,174574,7478,113983
1032508.267917,119072.300,174520,7438,113981
1032508.278618,119083.000,174546,7487,113981
1032508.288255,119092.636,174582,7456,114019
1032508.297892,119102.273,174561,7459,113985
1032508.307529,119111.909,174584,7474,114009
1032508.317166,119121.545,174590,7462,114009
1032508.326803,119131.182,174587,7493,114015
1032508.33644,119140.818,174576,7475,113992
1032508.346077,119150.455,174570,7478,114003
1032508.355714,119160.091,174570,7469,113953
1032508.365351,119169.727,174589,7469,114020
1032508.374988,119179.364,174602,7467,114024
1032508.384626,119189.000,174608,7488,114010
1032508.395071,119199.444,174619,7479,114021
1032508.405516,119209.889,174578,7454,114020
1032508.415961,119220.333,174590,7498,114005
1032508.426406,119230.778,174608,7480,114020
1032508.436852,119241.222,174622,7500,114055
1032508.447297,119251.667,174644,7491,114028
1032508.457742,119262.111,174652,7505,114047
1032508.468187,119272.556,174624,7469,114034
1032508.478633,119283.000,174661,7497,114012
1032508.48827,119292.636,174661,7499,114062
1032508.497907,119302.273,174667,7494,114037
1032508.507544,119311.909,174635,7492,114043
1032508.517181,119321.545,174659,7504,114048
1032508.526818,119331.182,174624,7493,114025
1032508.536455,119340.818,174668,7503,114028
1032508.546092,119350.455,174699,7511,114074
1032508.555729,119360.091,174698,7505,114054
1032508.565366,119369.727,174687,7530,114074
1032508.575003,119379.364,174673,7490,114048
1032508.58464,119389.000,174660,7514,114063
1032508.595086,119399.444,174614,7491,114023
1032508.605531,119409.889,174572,7447,113999
1032508.615976,119420.333,174569,7435,114038
1032508.626421,119430.778,174547,7470,114005
1032508.636867,119441.222,174554,7446,113985
1032508.647312,119451.667,174532,7443,114012
1032508.657757,119462.111,174508,7449,114009
1032508.668202,119472.556,174492,7438,113983
1032508.678648,119483.000,174520,7442,113971
1032508.688285,119492.636,174488,,113984
1032508.688376,119492.727,,7435,
1032508.697922,119502.273,174526,,113992
1032508.698104,119502.455,,7452,
1032508.707559,119511.909,174533,,113994
1032508.707832,119512.182,,7456,
1032508.717196,119521.545,174514,,113978
1032508.71756,119521.909,,7438,
1032508.726833,119531.182,174514,,113992
1032508.727288,119531.636,,7431,
1032508.73647,119540.818,174506,,113990
1032508.737016,119541.364,,7427,
1032508.746107,119550.455,174534,,113989
1032508.746744,119551.091,,7434,
1032508.755744,119560.091,174531,,113992
1032508.756472,119560.818,,7450,
1032508.765381,119569.727,174533,,114003
1032508.7662,119570.545,,7474,
1032508.775018,119579.364,174525,,113976
1032508.775928,119580.273,,7439,
1032508.784655,119589.000,174535,,114014
1032508.785656,119590.000,,7462,
1032508.795356,119599.700,174555,,114005
1032508.796256,119600.600,,7467,
1032508.806057,119610.400,174532,,113984
1032508.806857,119611.200,,7436,
1032508.816758,119621.100,174575,,114011
1032508.817458,119621.800,,7462,
1032508.827459,119631.800,174548,,113999
1032508.828059,119632.400,,7459,
1032508.838159,119642.500,174565,,114000
1032508.838659,119643.000,,7458,
1032508.84886,119653.200,174534,,114007
1032508.84926,119653.600,,7465,
1032508.859561,119663.900,174539,,113998
1032508.859861,119664.200,,7451,
1032508.870262,119674.600,174557,,114005
1032508.870462,119674.800,,7441,
1032508.880963,119685.300,174582,,114004
1032508.881063,119685.400,,7463,
1032508.891663,119696.000,174560,7447,114011
1032508.901998,119706.333,174585,7462,114009
1032508.912332,119716.667,174545,7479,113978
1032508.922666,119727.000,174567,7462,113999
1032508.933,119737.333,174581,7488,114062
1032508.943334,119747.667,174542,7447,113986
1032508.953668,119758.000,174554,7438,114001
1032508.964002,119768.333,174579,7471,114003
1032508.974336,119778.667,174587,7471,113978
1032508.98467,119789.000,174589,7479,113986
1032508.994398,119798.727,174619,7489,114051
1032509.004126,119808.455,174628,7494,114024
1032509.013854,119818.182,174607,7484,114044
1032509.023582,119827.909,174593,7481,114002
1032509.03331,119837.636,174628,7477,114012
1032509.043038,119847.364,174584,7492,114006
1032509.052766,119857.091,174619,7490,114032
1032509.062494,119866.818,174609,7488,114023
1032509.072222,119876.545,174638,7518,114042
1032509.08195,119886.273,174608,7489,114006
1032509.091678,119896.000,174629,7501,114027
1032509.102013,119906.333,174620,7492,114003
1032509.112347,119916.667,174664,7521,114065
1032509.122681,119927.000,174609,7475,114026
1032509.133015,119937.333,174635,7490,114035
1032509.143349,119947.667,174597,7464,114014
1032509.153683,119958.000,174597,7476,113999
1032509.164017,119968.333,174583,7468,113991
1032509.174351,119978.667,174562,7454,114018
1032509.184685,119989.000,174557,7459,114003
1032509.194413,119998.727,174516,7418,113979
1032509.204141,120008.455,174527,7448,114001
1032509.213869,120018.182,174484,7441,113977
1032509.223597,120027.909,174473,7440,113959
1032509.233325,120037.636,174477,7431,113955
1032509.243053,120047.364,174471,7406,113994
1032509.252781,120057.091,174457,7419,113971
1032509.262509,120066.818,174450,7419,113954
1032509.272237,120076.545,174452,7412,113994
1032509.281965,120086.273,174456,7446,113967
1032509.291693,120096.000,174445,7420,113968
1032509.301421,120105.727,174426,7412,113950
1032509.311149,120115.455,174470,7417,113994
1032509.320877,120125.182,174469,7409,113987
1032509.330605,120134.909,174457,7417,113958
1032509.340333,120144.636,174483,7436,113978
1032509.350061,120154.364,174477,7440,113966
1032509.359789,120164.091,174457,7460,113963
1032509.369517,120173.818,174470,7440,113973
1032509.379245,120183.545,174484,7419,113973
1032509.388973,120193.273,174478,7423,113969
1032509.398701,120203.000,174480,7427,113971
1032509.409035,120213.333,174503,7446,113995
1032509.41937,120223.667,174500,7455,114001
1032509.429704,120234.000,174470,7420,113969
1032509.440038,120244.333,174516,7429,113989
1032509.450372,120254.667,174498,7467,113990
1032509.460706,120265.000,174455,7437,113963
1032509.47104,120275.333,174488,7446,113982
1032509.481374,120285.667,174505,7480,114010
1032509.491708,120296.000,174496,7444,113993
1032509.502409,120306.700,174500,7449,113983
1032509.51311,120317.400,174530,7437,114001
1032509.523811,120328.100,174512,7472,114007
1032509.534512,120338.800,174484,7441,113969
1032509.545212,120349.500,174504,7458,113976
1032509.555913,120360.200,174526,7459,113996
1032509.566614,120370.900,174490,7451,114002
1032509.577315,120381.600,174518,7442,113992
1032509.588016,120392.300,174507,7470,113989
1032509.598716,120403.000,174517,7493,113990
1032509.608353,120412.636,174498,7459,113985
1032509.61799,120422.273,174493,7462,114008
1032509.627628,120431.909,174544,7471,114009
1032509.637265,120441.545,174539,7472,113989
1032509.646902,120451.182,174548,7493,114036
1032509.656539,120460.818,174564,7495,114019
1032509.666176,120470.455,174561,7484,114012
1032509.675813,120480.091,174556,7467,114004
1032509.68545,120489.727,174575,7481,114023
1032509.695087,120499.364,174613,7512,114021
1032509.704724,120509.000,174572,7489,114016
1032509.715169,120519.444,174533,7467,113989
1032509.725615,120529.889,174547,7476,113988
1032509.73606,120540.333,174522,7467,114019
1032509.746505,120550.778,174508,7458,113990
1032509.75695,120561.222,174485,7452,114003
1032509.767396,120571.667,174444,7431,113984
1032509.777841,120582.111,174435,7431,113932
1032509.788286,120592.556,174420,7437,113955
1032509.798731,120603.000,174403,7456,113974
1032509.808368,120612.636,174439,7445,113973
1032509.818005,120622.273,174412,7435,113943
1032509.827643,120631.909,174405,7415,113948
1032509.83728,120641.545,174398,7408,113931
1032509.846917,120651.182,174359,7411,113923
1032509.856554,120660.818,174366,7417,113926
1032509.866191,120670.455,174378,7444,113959
1032509.875828,120680.091,174346,7395,113933
1032509.885465,120689.727,174363,7410,113951
1032509.895102,120699.364,174413,7421,113966
1032509.904739,120709.000,174417,7422,113957
1032509.91544,120719.700,174385,7423,113934
1032509.926141,120730.400,174407,7416,113934
1032509.936842,120741.100,174435,7448,113945
1032509.947542,120751.800,174445,7421,113963
1032509.958243,120762.500,174407,7437,113951
1032509.968944,120773.200,174470,7457,113985
1032509.979645,120783.900,174440,7441,113956
1032509.990346,120794.600,174440,7431,113959
1032510.001046,120805.300,174445,7455,113947
1032510.011747,120816.000,174467,7448,113990
1032510.021048,120825.300,174438,7460,113958
1032510.030349,120834.600,174444,7428,113958
1032510.039649,120843.900,174466,7443,113974
1032510.04895,120853.200,174443,7436,113941
1032510.058251,120862.500,174419,7439,113942
1032510.067551,120871.800,174473,7456,113988
1032510.076852,120881.100,174473,7451,113969
1032510.086153,120890.400,174452,7470,113967
1032510.095453,120899.700,174469,7450,113973
1032510.104754,120909.000,174492,7469,113960
1032510.115455,120919.700,174468,7459,113977
1032510.126156,120930.400,174489,7444,113965
1032510.136857,120941.100,174503,7474,113986
1032510.147557,120951.800,174493,7481,113983
1032510.158258,120962.500,174494,7466,113981
1032510.168959,120973.200,174536,7505,113993
1032510.17966,120983.900,174505,7481,113973
1032510.190361,120994.600,174505,7459,113978
1032510.201061,121005.300,174529,7476,113999
1032510.211762,121016.000,174537,7454,114005
1032510.221063,121025.300,174552,7487,114005
1032510.230364,121034.600,174524,7479,113996
1032510.239664,121043.900,174552,7483,114003
1032510.248965,121053.200,174584,7485,113985
1032510.258266,121062.500,174567,7450,113994
1032510.267566,121071.800,174595,7488,114037
1032510.276867,121081.100,174578,7492,114018
1032510.286168,121090.400,174563,7504,114026
1032510.295468,121099.700,174525,7474,113993
1032510.304769,121109.000,174567,7503,113992
1032510.31547,121119.700,174533,7467,114001
1032510.326171,121130.400,174542,7478,113985
1032510.336872,121141.100,174488,7439,113978
1032510.347572,121151.800,174485,7459,113985
1032510.358273,121162.500,174441,7440,113963
1032510.368974,121173.200,174412,7432,113939
1032510.379675,121183.900,174436,7454,113982
1032510.390376,121194.600,174427,7456,113966
1032510.401076,121205.300,174386,7415,113928
1032510.411777,121216.000,174386,7411,113950
1032510.421505,121225.727,174397,7417,113917
1032510.431233,121235.455,174367,7431,113932
1032510.440961,121245.182,174392,7416,113934
1032510.450689,121254.909,174401,7425,113971
1032510.460417,121264.636,174412,7412,113940
1032510.470145,121274.364,174394,7410,113944
1032510.479873,121284.091,174411,7440,113958
1032510.489601,121293.818,174406,7440,113945
1032510.499329,121303.545,174462,7466,113981
1032510.509057,121313.273,174402,7422,113972
1032510.518785,121323.000,174483,7462,113965
1032510.529119,121333.333,174442,7458,113976
1032510.539453,121343.667,174463,7444,113941
1032510.549787,121354.000,174480,7459,113985
1032510.560122,121364.333,174418,7431,113953
1032510.570456,121374.667,174442,7448,113964
1032510.58079,121385.000,174424,7457,113946
1032510.591124,121395.333,174444,7453,113972
1032510.601458,121405.667,174428,7451,113944
1032510.611792,121416.000,174455,7450,113969
1032510.62152,121425.727,174448,7442,113950
1032510.631248,121435.455,174484,7436,113990
1032510.640976,121445.182,174447,7436,113971
1032510.650704,121454.909,174463,7451,113970
1032510.660432,121464.636,174451,7487,113951
1032510.67016,121474.364,174478,7476,113978
1032510.679888,121484.091,174493,7447,113960
1032510.689616,121493.818,174497,7456,113993
1032510.699344,121503.545,174534,7448,114009
1032510.709072,121513.273,174533,7477,114018
1032510.7188,121523.000,174509,7466,114012
1032510.729401,121533.600,174517,7468,113991
1032510.740002,121544.200,174555,7485,114014
1032510.750602,121554.800,174510,7465,113972
1032510.761203,121565.400,174491,7486,113971
1032510.771804,121576.000,174537,7477,113996
1032510.782405,121586.600,174524,7513,113981
1032510.793006,121597.200,174507,7473,113977
1032510.803606,121607.800,174545,7494,114010
1032510.814207,121618.400,174535,7486,114003
1032510.824808,121629.000,174513,7474,113975
1032510.834536,121638.727,174595,7519,114031
1032510.844264,121648.455,174589,7479,114007
1032510.853992,121658.182,174605,7487,114012
1032510.86372,121667.909,174575,7477,114003
1032510.873448,121677.636,174565,7495,113998
1032510.883176,121687.364,174527,7460,113996
1032510.892904,121697.091,174544,7473,114005
1032510.902632,121706.818,174546,7472,113972
1032510.91236,121716.545,174537,7485,114008
1032510.922088,121726.273,174491,7449,113988
1032510.931816,121736.000,174455,7445,113992
1032510.942417,121746.600,174437,7424,113954
1032510.953018,121757.200,174421,7430,113964
1032510.963618,121767.800,174443,7438,113990
1032510.974219,121778.400,174434,7441,113972
1032510.98482,121789.000,174434,7425,114006
1032510.995421,121799.600,174407,7415,113949
1032511.006022,121810.200,174431,7444,113960
1032511.016622,121820.800,174461,7436,113971
1032511.027223,121831.400,174438,7428,113987
1032511.037824,121842.000,174439,7416,113952
1032511.047225,121851.400,174432,7422,113948
1032511.056625,121860.800,174464,7414,114000
1032511.066026,121870.200,174443,7426,113991
1032511.075427,121879.600,174400,7421,113978
1032511.084827,121889.000,174432,7420,113946
1032511.094228,121898.400,174449,7416,113965
1032511.103629,121907.800,174465,7431,113968
1032511.11303,121917.200,174491,7435,113971
1032511.12243,121926.600,174522,7430,114016
1032511.131831,121936.000,174461,7407,113979
1032511.141468,121945.636,174505,7441,113982
1032511.151105,121955.273,174509,7454,113975
1032511.160742,121964.909,174505,7432,113983
1032511.170379,121974.545,174527,7451,113996
1032511.180016,121984.182,174527,7451,113996
1032511.189653,121993.818,174498,7440,113990
1032511.199291,122003.455,174521,7455,113966
1032511.208928,122013.091,174526,7467,113978
1032511.218565,122022.727,174489,7429,113982
1032511.228202,122032.364,174505,7439,113980
1032511.237839,122042.000,174513,7451,114018
1032511.247567,122051.727,174487,7424,113974
1032511.257295,122061.455,174500,7435,113983
1032511.267023,122071.182,174525,7450,114012
1032511.276751,122080.909,174517,7445,114008
1032511.286479,122090.636,174572,7479,114014
1032511.296207,122100.364,174530,7483,114017
1032511.305935,122110.091,174542,7461,114007
1032511.315663,122119.818,174539,7451,113988
1032511.325391,122129.545,174577,7476,114025
1032511.335119,122139.273,174535,7449,113990
1032511.344847,122149.000,174554,7475,114014
1032511.355181,122159.333,174552,7461,114032
1032511.365515,122169.667,174563,7465,113997
1032511.375849,122180.000,174594,7480,114003
1032511.386183,122190.333,174572,7487,114014
1032511.396517,122200.667,174622,7511,114059
1032511.406852,122211.000,174565,7484,114042
1032511.417186,122221.333,174593,7496,114012
1032511.42752,122231.667,174601,7481,114033
1032511.437854,122242.000,174580,7487,114026
1032511.447582,122251.727,174599,7483,114026
1032511.45731,122261.455,174541,7461,114004
1032511.467038,122271.182,174545,7446,114006
1032511.476766,122280.909,174501,7468,113997
1032511.486494,122290.636,174478,7448,113985
1032511.496222,122300.364,174480,7441,114006
1032511.50595,122310.091,174471,7421,113979
1032511.515678,122319.818,174447,7421,113956
1032511.525406,122329.545,174416,7420,113958
1032511.535134,122339.273,174429,7419,113936
1032511.544862,122349.000,174401,7417,113942
1032511.555196,122359.333,174410,7409,113962
1032511.56553,122369.667,174390,7390,113972
1032511.575864,122380.000,174388,7391,113932
1032511.586198,122390.333,174425,7416,113976
1032511.596532,122400.667,174409,7411,113966
1032511.606866,122411.000,174398,7410,113959
1032511.617201,122421.333,174412,7409,113959
1032511.627535,122431.667,174400,7403,113971
1032511.637869,122442.000,174434,7416,113960
1032511.647597,122451.727,174488,7438,113970
1032511.657325,122461.455,174443,7407,113947
1032511.667053,122471.182,174456,7428,113960
1032511.676781,122480.909,174460,7434,113988
1032511.686509,122490.636,174437,7416,113965
1032511.696237,122500.364,174474,7443,113961
1032511.705965,122510.091,174481,7441,113989
1032511.715693,122519.818,174480,7433,113995
1032511.725421,122529.545,174466,7423,113976
1032511.735149,122539.273,174463,7422,113965
1032511.744877,122549.000,174481,7450,113985
1032511.755578,122559.700,174470,7431,113976
1032511.766278,122570.400,174450,7447,113961
1032511.776979,122581.100,174456,7417,113966
1032511.78768,122591.800,174470,7423,113962
1032511.798381,122602.500,174478,7433,113988
1032511.809082,122613.200,174461,7439,113967
1032511.819782,122623.900,174490,7473,114010
1032511.830483,122634.600,174486,7420,113978
1032511.841184,122645.300,174491,7441,113994
1032511.851885,122656.000,174495,7447,113996
1032511.861186,122665.300,174538,7472,113975
1032511.870486,122674.600,174493,7439,113962
1032511.879787,122683.900,174513,7453,113996
1032511.889088,122693.200,174532,7459,114023
1032511.898388,122702.500,174515,7437,113992
1032511.907689,122711.800,174531,7450,114008
1032511.91699,122721.100,174502,7474,114000
1032511.92629,122730.400,174528,7449,113981
1032511.935591,122739.700,174512,7451,113991
1032511.944892,122749.000,174554,7488,114027
1032511.955593,122759.700,174542,7461,114013
1032511.966293,122770.400,174549,7499,114019
1032511.976994,122781.100,174573,7473,114013
1032511.987695,122791.800,174572,7516,114050
1032511.998396,122802.500,174531,7473,113996
1032512.009097,122813.200,174557,7470,113994
1032512.019797,122823.900,174522,7451,114034
1032512.030498,122834.600,174486,7487,113997
1032512.041199,122845.300,174473,7438,113982
1032512.0519,122856.000,174468,7445,114010
1032512.062234,122866.333,174430,7430,114003
1032512.072568,122876.667,174405,7403,113968
1032512.082902,122887.000,174434,7400,113985
1032512.093236,122897.333,174398,7414,113968
1032512.10357,122907.667,174364,7400,113960
1032512.113904,122918.000,174389,7432,113997
1032512.124239,122928.333,174388,7424,113979
1032512.134573,122938.667,174361,7400,113963
1032512.144907,122949.000,174333,7391,113930
1032512.154635,122958.727,174331,7415,113957
1032512.164363,122968.455,174392,7432,113978
1032512.174091,122978.182,174391,7410,113966
1032512.183819,122987.909,174368,7402,113967
1032512.193547,122997.636,174359,7418,113990
1032512.203275,123007.364,174367,7392,113958
1032512.213003,123017.091,174400,7416,113975
1032512.222731,123026.818,174444,7413,114004
1032512.232459,123036.545,174437,7442,114002
1032512.242187,123046.273,174397,7414,113951
1032512.251915,123056.000,174421,7428,113975
1032512.261643,123065.727,174424,7439,114010
1032512.271371,123075.455,174416,7436,113956
1032512.281099,123085.182,174417,7414,113972
1032512.290827,123094.909,174421,7429,113981
1032512.300555,123104.636,174417,7464,113967
1032512.310283,123114.364,174407,7431,113956
1032512.320011,123124.091,174414,7447,114011
1032512.329739,123133.818,174438,7438,113992
1032512.339467,123143.545,174464,7456,114001
1032512.349195,123153.273,174425,7428,113977
1032512.358923,123163.000,174472,7451,114004
1032512.369257,123173.333,174463,7444,113989
1032512.379591,123183.667,174430,7451,113986
1032512.389925,123194.000,174443,7443,114009
1032512.400259,123204.333,174418,7427,113991
1032512.410593,123214.667,174440,7450,113985
1032512.420927,123225.000,174457,7446,113981
1032512.431261,123235.333,174485,7461,114007
1032512.441596,123245.667,174459,7464,113996
1032512.45193,123256.000,174493,7440,114018
1032512.46253,123266.600,174450,7466,114021
1032512.473131,123277.200,174505,7484,114019
1032512.483732,123287.800,174476,7461,114000
1032512.494333,123298.400,174491,7478,114010
1032512.504934,123309.000,174500,7473,114008
1032512.515534,123319.600,174496,7487,113998
1032512.526135,123330.200,174499,7465,114013
1032512.536736,123340.800,174555,7502,114029
1032512.547337,123351.400,174546,7491,114048
1032512.557938,123362.000,174543,7477,114011
1032512.567338,123371.400,174556,7480,114011
1032512.576739,123380.800,174567,7511,114048
1032512.58614,123390.200,174562,7482,114030
1032512.59554,123399.600,174541,7476,114032
1032512.604941,123409.000,174521,7443,114020
1032512.614342,123418.400,174499,7457,113995
1032512.623743,123427.800,174498,7456,114017
1032512.633143,123437.200,174465,7434,113980
1032512.642544,123446.600,174493,7439,114011
1032512.651945,123456.000,174450,7411,113978
1032512.662545,123466.600,174422,7426,113960
1032512.673146,123477.200,174443,7443,113997
1032512.683747,123487.800,174422,7410,113958
1032512.694348,123498.400,174403,7393,113963
1032512.704949,123509.000,174421,7422,113985
1032512.715549,123519.600,174389,7430,113969
1032512.72615,123530.200,174374,7400,113962
1032512.736751,123540.800,174415,7411,113983
1032512.747352,123551.400,174418,7420,113989
1032512.757953,123562.000,174445,7424,113990
1032512.767681,123571.727,174414,7420,113969
1032512.777409,123581.455,174474,7421,114030
1032512.787137,123591.182,174459,7430,113995
1032512.796865,123600.909,174421,7429,113954
1032512.806593,123610.636,174460,7455,114012
1032512.816321,123620.364,174470,7467,113980
1032512.826049,123630.091,174478,7438,114012
1032512.835777,123639.818,174504,7423,114005
1032512.845505,123649.545,174477,7444,114019
1032512.855233,123659.273,174497,7475,114013
1032512.864961,123669.000,174501,7448,114021
1032512.875295,123679.333,174493,7435,113981
1032512.885629,123689.667,174520,7461,114004
1032512.895963,123700.000,174492,7437,114011
1032512.906297,123710.333,174518,7440,114018
1032512.916631,123720.667,174514,7446,114032
1032512.926965,123731.000,174455,7450,113985
1032512.937299,123741.333,174492,7439,114008
1032512.947633,123751.667,174498,7460,114012
1032512.957968,123762.000,174501,7454,114030
1032512.967696,123771.727,174495,7430,114005
1032512.977424,123781.455,174551,7443,114040
1032512.987152,123791.182,174527,7482,114019
1032512.99688,123800.909,174530,7458,114044
1032513.006608,123810.636,174545,7491,114024
1032513.016336,123820.364,174542,7493,114050
1032513.026064,123830.091,174513,7455,114031
1032513.035792,123839.818,174546,7480,114038
1032513.04552,123849.545,174564,7447,114039
