LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1759437273.885268,201994.000,29401,3,GZ,1,100,-0.336
1759437273.925268,202034.000,29401,3,GZ,1,100,-0.183
1759437273.965269,202074.000,29401,3,GZ,1,100,-0.427
1759437274.005270,202114.000,29417,2,GZ,1,100,-0.183
1759437274.045271,202154.000,29417,2,GZ,1,100,0.061
1759437274.085272,202194.000,29432,3,GZ,1,100,0.214
1759437274.125273,202234.000,29432,3,GZ,1,100,0.214
1759437274.165273,202274.000,29432,3,GZ,1,100,0.092
1759437274.205274,202314.000,29449,2,GZ,1,100,-0.122
1759437274.245275,202354.000,29449,2,GZ,1,100,-0.183
1759437274.285276,202394.000,29463,3,GZ,1,100,-0.336
1759437274.325277,202434.000,29463,3,GZ,1,100,-0.305
1759437274.365278,202474.000,29463,3,GZ,1,100,-0.366
1759437274.405278,202514.000,29481,2,GZ,1,100,-0.366
1759437274.445279,202554.000,29481,2,GZ,1,100,-0.244
1759437274.485280,202594.000,29497,3,GZ,1,100,-0.275
1759437274.525281,202634.000,29497,3,GZ,1,100,-0.275
1759437274.565282,202674.000,29497,3,GZ,1,100,-0.183
1759437274.605282,202714.000,29513,2,GZ,1,100,-0.153
1759437274.645283,202754.000,29513,2,GZ,1,100,-0.092
1759437274.689617,202798.333,29527,3,GZ,1,100,-0.061
1759437274.733952,202842.667,29527,3,GZ,1,100,-0.092
1759437274.778286,202887.000,29527,3,GZ,1,100,-0.122
1759437274.818787,202927.500,29544,2,GZ,1,100,-0.366
1759437274.859288,202968.000,29544,2,GZ,1,100,-0.092
1759437274.898955,203007.667,29559,3,GZ,1,100,-0.122
1759437274.938622,203047.333,29559,3,GZ,1,100,-0.183
1759437274.978290,203087.000,29559,3,GZ,1,100,-0.061
1759437275.018291,203127.000,29575,2,GZ,1,100,-0.122
1759437275.058292,203167.000,29575,2,GZ,1,100,-0.122
1759437275.098292,203207.000,29589,3,GZ,1,100,-0.244
1759437275.138293,203247.000,29589,3,GZ,1,100,-0.153
1759437275.178294,203287.000,29589,3,GZ,1,100,-0.183
1759437275.218295,203327.000,29606,2,GZ,1,100,-0.092
1759437275.258296,203367.000,29606,2,GZ,1,100,-0.183
1759437275.298296,203407.000,29623,3,GZ,1,100,-0.122
1759437275.338297,203447.000,29623,3,GZ,1,100,-0.122
1759437275.378298,203487.000,29623,3,GZ,1,100,-0.061
1759437275.418299,203527.000,29639,2,GZ,1,100,0.000
1759437275.458300,203567.000,29639,2,GZ,1,100,-0.031
1759437275.498301,203607.000,29654,3,GZ,1,100,0.000
1759437275.538301,203647.000,29654,3,GZ,1,100,-0.061
1759437275.578302,203687.000,29654,3,GZ,1,100,-0.092
1759437275.618303,203727.000,29670,2,GZ,1,100,-0.214
1759437275.658304,203767.000,29670,2,GZ,1,100,-0.214
1759437275.702971,203811.667,29685,3,GZ,1,100,-0.305
1759437275.747639,203856.333,29685,3,GZ,1,100,-0.244
1759437275.792307,203901.000,29685,3,GZ,1,100,-0.183
1759437275.832307,203941.000,29702,2,GZ,1,100,-0.183
1759437275.872308,203981.000,29702,2,GZ,1,100,-0.122
1759437275.912309,204021.000,29717,3,GZ,1,100,-0.122
1759437275.952310,204061.000,29717,3,GZ,1,100,-0.031
1759437275.992311,204101.000,29717,3,GZ,1,100,-0.092
1759437276.032311,204141.000,29732,2,GZ,1,100,-0.153
1759437276.072312,204181.000,29732,2,GZ,1,100,-0.061
1759437276.112313,204221.000,29747,3,GZ,1,100,-0.061
1759437276.152314,204261.000,29747,3,GZ,1,100,-0.122
1759437276.192315,204301.000,29747,3,GZ,1,100,-0.092
1759437276.232316,204341.000,29764,2,GZ,1,100,-0.061
1759437276.272316,204381.000,29764,2,GZ,1,100,-0.092
1759437276.312317,204421.000,29781,3,GZ,1,100,-0.092
1759437276.352318,204461.000,29781,3,GZ,1,100,-0.061
1759437276.392319,204501.000,29781,3,GZ,1,100,-0.122
1759437276.432320,204541.000,29796,2,GZ,1,100,-0.244
1759437276.472321,204581.000,29796,2,GZ,1,100,-0.183
1759437276.512321,204621.000,29812,3,GZ,1,100,-0.183
1759437276.552322,204661.000,29812,3,GZ,1,100,-0.122
1759437276.592323,204701.000,29812,3,GZ,1,100,-0.214
1759437276.632324,204741.000,29828,2,GZ,1,100,-0.275
1759437276.672325,204781.000,29828,2,GZ,1,100,-0.275
1759437276.712325,204821.000,29843,3,GZ,1,100,-0.244
1759437276.752326,204861.000,29843,3,GZ,1,100,-0.275
1759437276.792327,204901.000,29843,3,GZ,1,100,-0.214
1759437276.838328,204947.000,29859,2,GZ,1,100,-0.214
1759437276.884329,204993.000,29859,2,GZ,1,100,-0.214
1759437276.924330,205033.000,29874,3,GZ,1,100,-0.122
1759437276.964330,205073.000,29874,3,GZ,1,100,-0.122
1759437277.004331,205113.000,29874,3,GZ,1,100,-0.183
1759437277.044332,205153.000,29890,2,GZ,1,100,-0.122
1759437277.084333,205193.000,29890,2,GZ,1,100,-0.153
1759437277.124334,205233.000,29906,3,GZ,1,100,-0.122
1759437277.164335,205273.000,29906,3,GZ,1,100,-0.122
1759437277.204335,205313.000,29906,3,GZ,1,100,-0.183
1759437277.244336,205353.000,29921,2,GZ,1,100,-0.214
1759437277.284337,205393.000,29921,2,GZ,1,100,-0.244
1759437277.324338,205433.000,29936,3,GZ,1,100,-0.153
1759437277.364339,205473.000,29936,3,GZ,1,100,-0.275
1759437277.404340,205513.000,29936,3,GZ,1,100,-0.153
1759437277.444340,205553.000,29952,2,GZ,1,100,-0.214
1759437277.484341,205593.000,29952,2,GZ,1,100,-0.153
1759437277.524342,205633.000,29968,3,GZ,1,100,-0.092
1759437277.564343,205673.000,29968,3,GZ,1,100,-0.153
1759437277.604344,205713.000,29968,3,GZ,1,100,-0.153
1759437277.644344,205753.000,29985,2,GZ,1,100,-0.153
1759437277.684345,205793.000,29985,2,GZ,1,100,-0.153
1759437277.724346,205833.000,30002,3,GZ,1,100,-0.153
1759437277.764347,205873.000,30002,3,GZ,1,100,-0.153
1759437277.804348,205913.000,30002,3,GZ,1,100,-0.183
1759437277.851349,205960.000,30019,2,GZ,1,100,-0.153
1759437277.898350,206007.000,30019,2,GZ,1,100,-0.153
1759437277.938350,206047.000,30036,3,GZ,1,100,-0.153
1759437277.978351,206087.000,30036,3,GZ,1,100,-0.183
1759437278.018352,206127.000,30036,3,GZ,1,100,-0.122
1759437278.057853,206166.500,30051,2,GZ,1,100,-0.153
1759437278.097354,206206.000,30051,2,GZ,1,100,-0.244
1759437278.137354,206246.000,30067,3,GZ,1,100,-0.214
1759437278.177355,206286.000,30067,3,GZ,1,100,-0.183
1759437278.217356,206326.000,30067,3,GZ,1,100,-0.153
1759437278.257357,206366.000,30083,2,GZ,1,100,-0.214
1759437278.297358,206406.000,30083,2,GZ,1,100,-0.244
1759437278.337358,206446.000,30098,3,GZ,1,100,-0.214
1759437278.377359,206486.000,30098,3,GZ,1,100,-0.153
1759437278.417360,206526.000,30098,3,GZ,1,100,-0.183
1759437278.457361,206566.000,30114,2,GZ,1,100,-0.153
1759437278.497362,206606.000,30114,2,GZ,1,100,-0.092
1759437278.537696,206646.333,30131,3,GZ,1,100,-0.183
1759437278.578030,206686.667,30131,3,GZ,1,100,-0.153
1759437278.618364,206727.000,30131,3,GZ,1,100,-0.183
1759437278.657865,206766.500,30147,2,GZ,1,100,-0.122
1759437278.697366,206806.000,30147,2,GZ,1,100,-0.153
1759437278.737367,206846.000,30162,3,GZ,1,100,-0.214
1759437278.777368,206886.000,30162,3,GZ,1,100,-0.092
1759437278.817368,206926.000,30162,3,GZ,1,100,-0.214
1759437278.864369,206973.000,30181,2,GZ,1,100,-0.122
1759437278.911370,207020.000,30181,2,GZ,1,100,-0.122
1759437278.951371,207060.000,30195,3,GZ,1,100,-0.092
1759437278.991372,207100.000,30195,3,GZ,1,100,-0.122
1759437279.031373,207140.000,30195,3,GZ,1,100,-0.183
1759437279.071373,207180.000,30211,2,GZ,1,100,-0.214
1759437279.111374,207220.000,30211,2,GZ,1,100,-0.183
1759437279.151375,207260.000,30227,3,GZ,1,100,-0.183
1759437279.191376,207300.000,30227,3,GZ,1,100,-0.214
1759437279.231377,207340.000,30227,3,GZ,1,100,-0.122
1759437279.271378,207380.000,30243,2,GZ,1,100,-0.122
1759437279.311378,207420.000,30243,2,GZ,1,100,-0.183
1759437279.351379,207460.000,30257,3,GZ,1,100,-0.183
1759437279.391380,207500.000,30257,3,GZ,1,100,-0.122
1759437279.431381,207540.000,30257,3,GZ,1,100,-0.061
1759437279.471382,207580.000,30276,2,GZ,1,100,-0.122
1759437279.511383,207620.000,30276,2,GZ,1,100,-0.153
1759437279.551383,207660.000,30291,3,GZ,1,100,-0.092
1759437279.591384,207700.000,30291,3,GZ,1,100,-0.183
1759437279.631385,207740.000,30291,3,GZ,1,100,-0.183
1759437279.671386,207780.000,30307,2,GZ,1,100,-0.122
1759437279.711387,207820.000,30307,2,GZ,1,100,-0.183
1759437279.751387,207860.000,30321,3,GZ,1,100,-0.183
1759437279.791388,207900.000,30321,3,GZ,1,100,-0.153
1759437279.831389,207940.000,30321,3,GZ,1,100,-0.122
1759437279.878390,207987.000,30338,2,GZ,1,100,-0.183
1759437279.925391,208034.000,30338,2,GZ,1,100,-0.214
1759437279.965392,208074.000,30353,3,GZ,1,100,-0.153
1759437280.005393,208114.000,30353,3,GZ,1,100,-0.244
1759437280.045393,208154.000,30353,3,GZ,1,100,-0.183
1759437280.085394,208194.000,30369,2,GZ,1,100,-0.214
1759437280.125395,208234.000,30369,2,GZ,1,100,-0.183
1759437280.165396,208274.000,30384,3,GZ,1,100,-0.153
1759437280.205397,208314.000,30384,3,GZ,1,100,-0.153
1759437280.245398,208354.000,30384,3,GZ,1,100,-0.122
1759437280.285398,208394.000,30400,2,GZ,1,100,-0.183
1759437280.325399,208434.000,30400,2,GZ,1,100,-0.153
1759437280.365400,208474.000,30415,3,GZ,1,100,-0.183
1759437280.405401,208514.000,30415,3,GZ,1,100,-0.153
1759437280.445402,208554.000,30415,3,GZ,1,100,-0.183
1759437280.485402,208594.000,30434,2,GZ,1,100,-0.183
1759437280.525403,208634.000,30434,2,GZ,1,100,-0.214
1759437280.565404,208674.000,30448,3,GZ,1,100,-0.244
1759437280.605405,208714.000,30448,3,GZ,1,100,-0.031
1759437280.645406,208754.000,30448,3,GZ,1,100,-0.153
1759437280.685406,208794.000,30464,2,GZ,1,100,-0.153
1759437280.725407,208834.000,30464,2,GZ,1,100,-0.183
1759437280.765408,208874.000,30479,3,GZ,1,100,-0.153
1759437280.805409,208914.000,30479,3,GZ,1,100,-0.153
1759437280.845410,208954.000,30479,3,GZ,1,100,-0.122
1759437280.885411,208994.000,30496,3,GZ,1,100,-0.153
1759437280.925411,209034.000,30496,3,GZ,1,100,-0.153
1759437280.965412,209074.000,30496,3,GZ,1,100,-0.153
1759437281.011413,209120.000,30511,2,GZ,1,100,-0.183
1759437281.057414,209166.000,30511,2,GZ,1,100,-0.183
1759437281.097415,209206.000,30528,2,GZ,1,100,-0.183
1759437281.137416,209246.000,30528,2,GZ,1,100,-0.183
1759437281.177417,209286.000,30544,3,GZ,1,100,-0.183
1759437281.217417,209326.000,30544,3,GZ,1,100,-0.153
1759437281.257418,209366.000,30544,3,GZ,1,100,-0.122
1759437281.297419,209406.000,30560,2,GZ,1,100,-0.183
1759437281.337420,209446.000,30560,2,GZ,1,100,-0.153
1759437281.377421,209486.000,30575,3,GZ,1,100,-0.214
1759437281.417421,209526.000,30575,3,GZ,1,100,-0.183
1759437281.457422,209566.000,30575,3,GZ,1,100,-0.183
1759437281.497423,209606.000,30591,2,GZ,1,100,-0.183
1759437281.537424,209646.000,30591,2,GZ,1,100,-0.122
1759437281.577758,209686.333,30606,3,GZ,1,100,-0.122
1759437281.618092,209726.667,30606,3,GZ,1,100,-0.153
1759437281.658426,209767.000,30606,3,GZ,1,100,-0.153
1759437281.698427,209807.000,30624,3,GZ,1,100,-0.153
1759437281.738428,209847.000,30624,3,GZ,1,100,-0.153
1759437281.778429,209887.000,30624,3,GZ,1,100,-0.214
1759437281.818430,209927.000,30640,2,GZ,1,100,-0.183
1759437281.858430,209967.000,30640,2,GZ,1,100,-0.153
1759437281.898431,210007.000,30655,3,GZ,1,100,-0.214
1759437281.938432,210047.000,30655,3,GZ,1,100,-0.153
1759437281.978433,210087.000,30655,3,GZ,1,100,-0.122
1759437282.024434,210133.000,30672,2,GZ,1,100,-0.183
1759437282.070435,210179.000,30672,2,GZ,1,100,-0.183
1759437282.110435,210219.000,30688,2,GZ,1,100,-0.153
1759437282.150436,210259.000,30688,2,GZ,1,100,-0.122
1759437282.190437,210299.000,30704,3,GZ,1,100,-0.122
1759437282.230438,210339.000,30704,3,GZ,1,100,-0.183
1759437282.270439,210379.000,30704,3,GZ,1,100,-0.153
1759437282.310440,210419.000,30719,2,GZ,1,100,-0.153
1759437282.350441,210459.000,30719,2,GZ,1,100,-0.031
1759437282.390441,210499.000,30734,3,GZ,1,100,-0.122
1759437282.430442,210539.000,30734,3,GZ,1,100,-0.153
1759437282.470443,210579.000,30734,3,GZ,1,100,-0.122
1759437282.510444,210619.000,30751,2,GZ,1,100,-0.153
1759437282.550445,210659.000,30751,2,GZ,1,100,-0.183
1759437282.590445,210699.000,30768,3,GZ,1,100,-0.122
1759437282.630446,210739.000,30768,3,GZ,1,100,-0.214
1759437282.670447,210779.000,30768,3,GZ,1,100,-0.214
1759437282.710448,210819.000,30783,2,GZ,1,100,-0.153
1759437282.750449,210859.000,30783,2,GZ,1,100,-0.244
1759437282.790449,210899.000,30799,3,GZ,1,100,-0.153
1759437282.830450,210939.000,30799,3,GZ,1,100,-0.153
1759437282.870451,210979.000,30799,3,GZ,1,100,-0.183
1759437282.910452,211019.000,30815,3,GZ,1,100,-0.214
1759437282.950453,211059.000,30815,3,GZ,1,100,-0.183
1759437282.990453,211099.000,30815,3,GZ,1,100,-0.153
1759437283.037455,211146.000,30830,2,GZ,1,100,-0.153
1759437283.084455,211193.000,30830,2,GZ,1,100,-0.122
1759437283.124456,211233.000,30845,2,GZ,1,100,-0.122
1759437283.164457,211273.000,30845,2,GZ,1,100,-0.214
1759437283.204458,211313.000,30863,3,GZ,1,100,-0.122
1759437283.244459,211353.000,30863,3,GZ,1,100,-0.183
1759437283.284460,211393.000,30863,3,GZ,1,100,-0.183
1759437283.324460,211433.000,30879,2,GZ,1,100,-0.092
1759437283.364461,211473.000,30879,2,GZ,1,100,-0.183
1759437283.404462,211513.000,30894,3,GZ,1,100,-0.153
1759437283.444463,211553.000,30894,3,GZ,1,100,-0.153
1759437283.484464,211593.000,30894,3,GZ,1,100,-0.153
1759437283.524464,211633.000,30911,2,GZ,1,100,-0.183
1759437283.564465,211673.000,30911,2,GZ,1,100,-0.153
1759437283.604466,211713.000,30925,3,GZ,1,100,-0.214
1759437283.644467,211753.000,30925,3,GZ,1,100,-0.153
1759437283.684468,211793.000,30925,3,GZ,1,100,-0.153
1759437283.724468,211833.000,30941,2,GZ,1,100,-0.183
1759437283.764469,211873.000,30941,2,GZ,1,100,-0.153
1759437283.804470,211913.000,30957,3,GZ,1,100,-0.153
1759437283.844471,211953.000,30957,3,GZ,1,100,-0.153
1759437283.884472,211993.000,30957,3,GZ,1,100,-0.122
1759437283.924473,212033.000,30975,3,GZ,1,100,-0.153
1759437283.964473,212073.000,30975,3,GZ,1,100,-0.153
1759437284.004474,212113.000,30975,3,GZ,1,100,-0.183
1759437284.044475,212153.000,30991,2,GZ,1,100,-0.122
1759437284.084476,212193.000,30991,2,GZ,1,100,-0.214
1759437284.131477,212240.000,31008,2,GZ,1,100,-0.183
1759437284.178478,212287.000,31008,2,GZ,1,100,-0.153
1759437284.218479,212327.000,31023,3,GZ,1,100,-0.122
1759437284.258479,212367.000,31023,3,GZ,1,100,-0.153
1759437284.298480,212407.000,31023,3,GZ,1,100,-0.183
1759437284.338481,212447.000,31039,2,GZ,1,100,-0.061
1759437284.378482,212487.000,31039,2,GZ,1,100,-0.183
1759437284.418483,212527.000,31055,3,GZ,1,100,-0.153
1759437284.458483,212567.000,31055,3,GZ,1,100,-0.183
1759437284.498484,212607.000,31055,3,GZ,1,100,-0.183
1759437284.538485,212647.000,31072,2,GZ,1,100,-0.244
1759437284.578486,212687.000,31072,2,GZ,1,100,-0.153
1759437284.618153,212726.667,31087,3,GZ,1,100,-0.122
1759437284.657821,212766.333,31087,3,GZ,1,100,-0.214
1759437284.697488,212806.000,31087,3,GZ,1,100,-0.153
1759437284.737489,212846.000,31105,3,GZ,1,100,-0.153
1759437284.777490,212886.000,31105,3,GZ,1,100,-0.092
1759437284.817491,212926.000,31105,3,GZ,1,100,-0.214
1759437284.857492,212966.000,31120,2,GZ,1,100,-0.122
1759437284.897492,213006.000,31120,2,GZ,1,100,-0.183
1759437284.937493,213046.000,31136,3,GZ,1,100,-0.153
1759437284.977494,213086.000,31136,3,GZ,1,100,-0.183
1759437285.017495,213126.000,31136,3,GZ,1,100,-0.153
1759437285.057496,213166.000,31151,2,GZ,1,100,-0.122
1759437285.097497,213206.000,31151,2,GZ,1,100,-0.153
1759437285.144498,213253.000,31168,2,GZ,1,100,-0.153
1759437285.191499,213300.000,31168,2,GZ,1,100,-0.183
1759437285.231499,213340.000,31182,3,GZ,1,100,-0.183
1759437285.271500,213380.000,31182,3,GZ,1,100,-0.214
1759437285.311501,213420.000,31182,3,GZ,1,100,-0.122
1759437285.351502,213460.000,31198,2,GZ,1,100,-0.183
1759437285.391503,213500.000,31198,2,GZ,1,100,-0.183
1759437285.431503,213540.000,31213,3,GZ,1,100,-0.153
1759437285.471504,213580.000,31213,3,GZ,1,100,-0.214
1759437285.511505,213620.000,31213,3,GZ,1,100,-0.214
1759437285.551506,213660.000,31230,3,GZ,1,100,-0.092
1759437285.591507,213700.000,31230,3,GZ,1,100,-0.153
1759437285.631507,213740.000,31230,3,GZ,1,100,-0.153
1759437285.671508,213780.000,31247,2,GZ,1,100,-0.122
1759437285.711509,213820.000,31247,2,GZ,1,100,-0.214
1759437285.751510,213860.000,31262,3,GZ,1,100,-0.183
1759437285.791511,213900.000,31262,3,GZ,1,100,-0.183
1759437285.831511,213940.000,31262,3,GZ,1,100,-0.214
1759437285.871512,213980.000,31278,2,GZ,1,100,-0.092
1759437285.911513,214020.000,31278,2,GZ,1,100,-0.122
1759437285.951514,214060.000,31294,3,GZ,1,100,-0.092
1759437285.991515,214100.000,31294,3,GZ,1,100,-0.092
1759437286.031516,214140.000,31294,3,GZ,1,100,-0.153
1759437286.071517,214180.000,31309,2,GZ,1,100,-0.122
1759437286.111517,214220.000,31309,2,GZ,1,100,-0.183
1759437286.151518,214260.000,31325,3,GZ,1,100,-0.153
1759437286.191519,214300.000,31325,3,GZ,1,100,-0.183
1759437286.231520,214340.000,31325,3,GZ,1,100,-0.153
1759437286.277521,214386.000,31342,2,GZ,1,100,-0.214
1759437286.323522,214432.000,31342,2,GZ,1,100,-0.214
1759437286.363522,214472.000,31358,3,GZ,1,100,-0.183
1759437286.403523,214512.000,31358,3,GZ,1,100,-0.153
1759437286.443524,214552.000,31358,3,GZ,1,100,-0.122
1759437286.483525,214592.000,31374,2,GZ,1,100,-0.183
1759437286.523526,214632.000,31374,2,GZ,1,100,-0.153
1759437286.563526,214672.000,31389,3,GZ,1,100,-0.153
1759437286.603527,214712.000,31389,3,GZ,1,100,-0.183
1759437286.643528,214752.000,31389,3,GZ,1,100,-0.183
1759437286.683529,214792.000,31404,2,GZ,1,100,-0.153
1759437286.723530,214832.000,31404,2,GZ,1,100,-0.153
1759437286.763530,214872.000,31420,3,GZ,1,100,-0.153
1759437286.803531,214912.000,31420,3,GZ,1,100,-0.092
1759437286.843532,214952.000,31420,3,GZ,1,100,-0.183
1759437286.883533,214992.000,31436,2,GZ,1,100,-0.122
1759437286.923534,215032.000,31436,2,GZ,1,100,-0.092
1759437286.963535,215072.000,31451,3,GZ,1,100,-0.122
1759437287.003536,215112.000,31451,3,GZ,1,100,-0.183
1759437287.043536,215152.000,31451,3,GZ,1,100,-0.153
1759437287.083537,215192.000,31468,2,GZ,1,100,-0.122
1759437287.123538,215232.000,31468,2,GZ,1,100,-0.214
1759437287.163539,215272.000,31485,2,GZ,1,100,-0.183
1759437287.203540,215312.000,31485,2,GZ,1,100,-0.183
1759437287.248207,215356.667,31500,3,GZ,1,100,-0.214
1759437287.292875,215401.333,31500,3,GZ,1,100,-0.153
1759437287.337542,215446.000,31500,3,GZ,1,100,-0.122
1759437287.377543,215486.000,31515,2,GZ,1,100,-0.153
1759437287.417544,215526.000,31515,2,GZ,1,100,-0.153
1759437287.457545,215566.000,31533,3,GZ,1,100,-0.153
1759437287.497545,215606.000,31533,3,GZ,1,100,-0.183
1759437287.537546,215646.000,31533,3,GZ,1,100,-0.092
1759437287.577547,215686.000,31549,3,GZ,1,100,-0.153
1759437287.617548,215726.000,31549,3,GZ,1,100,-0.183
1759437287.657549,215766.000,31549,3,GZ,1,100,-0.153
1759437287.697550,215806.000,31564,2,GZ,1,100,-0.183
1759437287.737550,215846.000,31564,2,GZ,1,100,-0.153
1759437287.777551,215886.000,31580,3,GZ,1,100,-0.183
1759437287.817552,215926.000,31580,3,GZ,1,100,-0.122
1759437287.857553,215966.000,31580,3,GZ,1,100,-0.122
1759437287.897554,216006.000,31595,2,GZ,1,100,-0.122
1759437287.937555,216046.000,31595,2,GZ,1,100,-0.183
1759437287.977222,216085.667,31611,3,GZ,1,100,-0.153
1759437288.016890,216125.333,31611,3,GZ,1,100,-0.214
1759437288.056557,216165.000,31611,3,GZ,1,100,-0.214
1759437288.097058,216205.500,31626,2,GZ,1,100,-0.122
1759437288.137559,216246.000,31626,2,GZ,1,100,-0.183
1759437288.177226,216285.667,31645,3,GZ,1,100,-0.183
1759437288.216894,216325.333,31645,3,GZ,1,100,-0.153
1759437288.256561,216365.000,31645,3,GZ,1,100,-0.153
1759437288.303562,216412.000,31659,2,GZ,1,100,-0.183
1759437288.350563,216459.000,31659,2,GZ,1,100,-0.153
1759437288.390564,216499.000,31675,2,GZ,1,100,-0.183
1759437288.430565,216539.000,31675,2,GZ,1,100,-0.153
1759437288.470565,216579.000,31691,3,GZ,1,100,-0.153
1759437288.510566,216619.000,31691,3,GZ,1,100,-0.153
1759437288.550567,216659.000,31691,3,GZ,1,100,-0.183
1759437288.590568,216699.000,31709,3,GZ,1,100,-0.153
1759437288.630569,216739.000,31709,3,GZ,1,100,-0.122
1759437288.670569,216779.000,31709,3,GZ,1,100,-0.153
1759437288.710570,216819.000,31723,2,GZ,1,100,-0.122
1759437288.750571,216859.000,31723,2,GZ,1,100,-0.183
1759437288.790572,216899.000,31740,3,GZ,1,100,-0.183
1759437288.830573,216939.000,31740,3,GZ,1,100,-0.122
1759437288.870574,216979.000,31740,3,GZ,1,100,-0.183
1759437288.910574,217019.000,31757,2,GZ,1,100,-0.153
1759437288.950575,217059.000,31757,2,GZ,1,100,-0.244
1759437288.990576,217099.000,31773,3,GZ,1,100,-0.153
1759437289.030577,217139.000,31773,3,GZ,1,100,-0.183
1759437289.070578,217179.000,31773,3,GZ,1,100,-0.153
1759437289.110579,217219.000,31787,2,GZ,1,100,-0.153
1759437289.150579,217259.000,31787,2,GZ,1,100,-0.122
1759437289.190580,217299.000,31804,4,GZ,1,100,-0.153
1759437289.230581,217339.000,31804,4,GZ,1,100,-0.183
1759437289.270582,217379.000,31804,4,GZ,1,100,-0.183
1759437289.310583,217419.000,31804,4,GZ,1,100,-0.153
1759437289.357584,217466.000,31819,2,GZ,1,100,-0.122
1759437289.404584,217513.000,31819,2,GZ,1,100,-0.183
1759437289.444585,217553.000,31837,2,GZ,1,100,-0.122
1759437289.484586,217593.000,31837,2,GZ,1,100,-0.122
1759437289.524587,217633.000,31853,3,GZ,1,100,-0.183
1759437289.564588,217673.000,31853,3,GZ,1,100,-0.122
1759437289.604589,217713.000,31853,3,GZ,1,100,-0.183
1759437289.644589,217753.000,31868,2,GZ,1,100,-0.122
1759437289.684590,217793.000,31868,2,GZ,1,100,-0.153
1759437289.724591,217833.000,31883,3,GZ,1,100,-0.122
1759437289.764592,217873.000,31883,3,GZ,1,100,-0.122
1759437289.804593,217913.000,31883,3,GZ,1,100,-0.183
1759437289.844594,217953.000,31900,3,GZ,1,100,-0.061
1759437289.884594,217993.000,31900,3,GZ,1,100,-0.153
1759437289.924595,218033.000,31900,3,GZ,1,100,-0.214
1759437289.964596,218073.000,31915,2,GZ,1,100,-0.183
1759437290.004597,218113.000,31915,2,GZ,1,100,-0.427
1759437290.044598,218153.000,31930,3,GZ,1,100,-0.305
1759437290.084598,218193.000,31930,3,GZ,1,100,-0.061
1759437290.124599,218233.000,31930,3,GZ,1,100,-0.183
1759437290.164600,218273.000,31946,2,GZ,1,100,-0.122
1759437290.204601,218313.000,31946,2,GZ,1,100,-0.183
1759437290.244602,218353.000,31962,3,GZ,1,100,-0.153
1759437290.284602,218393.000,31962,3,GZ,1,100,-0.122
1759437290.324603,218433.000,31962,3,GZ,1,100,-0.061
1759437290.364604,218473.000,31977,2,GZ,1,100,-0.092
1759437290.404605,218513.000,31977,2,GZ,1,100,-0.092
1759437290.450606,218559.000,31995,2,GZ,1,100,-0.122
1759437290.496607,218605.000,31995,2,GZ,1,100,-0.092
1759437290.536608,218645.000,32010,3,GZ,1,100,-0.153
1759437290.576608,218685.000,32010,3,GZ,1,100,-0.122
1759437290.616609,218725.000,32010,3,GZ,1,100,-0.183
1759437290.656610,218765.000,32026,3,GZ,1,100,-0.153
1759437290.696611,218805.000,32026,3,GZ,1,100,-0.122
1759437290.736612,218845.000,32026,3,GZ,1,100,-0.153
1759437290.776613,218885.000,32041,2,GZ,1,100,-0.244
1759437290.816613,218925.000,32041,2,GZ,1,100,-0.183
1759437290.856614,218965.000,32058,3,GZ,1,100,-0.122
1759437290.896615,219005.000,32058,3,GZ,1,100,-0.214
1759437290.936616,219045.000,32058,3,GZ,1,100,-0.122
1759437290.976617,219085.000,32072,2,GZ,1,100,-0.214
1759437291.016617,219125.000,32072,2,GZ,1,100,-0.183
1759437291.056618,219165.000,32088,3,GZ,1,100,-0.122
1759437291.096619,219205.000,32088,3,GZ,1,100,-0.153
1759437291.136620,219245.000,32088,3,GZ,1,100,-0.183
1759437291.176621,219285.000,32104,2,GZ,1,100,-0.122
1759437291.216621,219325.000,32104,2,GZ,1,100,-0.092
1759437291.256956,219365.333,32120,3,GZ,1,100,-0.153
1759437291.297290,219405.667,32120,3,GZ,1,100,-0.122
1759437291.337624,219446.000,32120,3,GZ,1,100,-0.153
1759437291.377625,219486.000,32136,2,GZ,1,100,-0.122
1759437291.417626,219526.000,32136,2,GZ,1,100,-0.092
1759437291.464127,219572.500,32153,2,GZ,1,100,-0.153
1759437291.510628,219619.000,32153,2,GZ,1,100,-0.153
1759437291.550295,219658.667,32168,3,GZ,1,100,-0.153
1759437291.589962,219698.333,32168,3,GZ,1,100,-0.183
1759437291.629630,219738.000,32168,3,GZ,1,100,-0.183
1759437291.669631,219778.000,32184,2,GZ,1,100,-0.183
1759437291.709631,219818.000,32184,2,GZ,1,100,-0.183
1759437291.749632,219858.000,32198,3,GZ,1,100,-0.183
1759437291.789633,219898.000,32198,3,GZ,1,100,-0.214
1759437291.829634,219938.000,32198,3,GZ,1,100,-0.153
1759437291.869635,219978.000,32215,3,GZ,1,100,-0.153
1759437291.909636,220018.000,32215,3,GZ,1,100,-0.183
1759437291.949636,220058.000,32215,3,GZ,1,100,-0.153
1759437291.989637,220098.000,32230,2,GZ,1,100,-0.092
1759437292.029638,220138.000,32230,2,GZ,1,100,-0.122
