LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1759437257.033924,185143.000,26769,2,AY,1,100,-0.135
1759437257.073925,185183.000,26785,3,AY,1,100,-0.136
1759437257.113925,185223.000,26785,3,AY,1,100,-0.139
1759437257.153926,185263.000,26785,3,AY,1,100,-0.139
1759437257.193927,185303.000,26801,2,AY,1,100,-0.137
1759437257.233928,185343.000,26801,2,AY,1,100,-0.135
1759437257.273595,185382.667,26819,3,AY,1,100,-0.139
1759437257.313263,185422.333,26819,3,AY,1,100,-0.136
1759437257.352930,185462.000,26819,3,AY,1,100,-0.138
1759437257.393264,185502.333,26834,3,AY,1,100,-0.136
1759437257.433599,185542.667,26834,3,AY,1,100,-0.137
1759437257.473933,185583.000,26834,3,AY,1,100,-0.136
1759437257.513933,185623.000,26850,3,AY,1,100,-0.136
1759437257.553934,185663.000,26850,3,AY,1,100,-0.137
1759437257.593935,185703.000,26850,3,AY,1,100,-0.135
1759437257.633936,185743.000,26865,2,AY,1,100,-0.135
1759437257.673937,185783.000,26865,2,AY,1,100,-0.138
1759437257.713938,185823.000,26881,3,AY,1,100,-0.136
1759437257.753938,185863.000,26881,3,AY,1,100,-0.139
1759437257.793939,185903.000,26881,3,AY,1,100,-0.134
1759437257.833940,185943.000,26897,2,AY,1,100,-0.134
1759437257.873941,185983.000,26897,2,AY,1,100,-0.137
1759437257.913942,186023.000,26913,3,AY,1,100,-0.138
1759437257.953943,186063.000,26913,3,AY,1,100,-0.138
1759437257.993943,186103.000,26913,3,AY,1,100,-0.136
1759437258.039944,186149.000,26927,2,AY,1,100,-0.137
1759437258.085945,186195.000,26927,2,AY,1,100,-0.139
1759437258.125946,186235.000,26945,2,AY,1,100,-0.135
1759437258.165947,186275.000,26945,2,AY,1,100,-0.138
1759437258.205948,186315.000,26962,3,AY,1,100,-0.140
1759437258.245948,186355.000,26962,3,AY,1,100,-0.136
1759437258.285949,186395.000,26962,3,AY,1,100,-0.135
1759437258.325950,186435.000,26978,3,AY,1,100,-0.139
1759437258.365951,186475.000,26978,3,AY,1,100,-0.138
1759437258.405952,186515.000,26978,3,AY,1,100,-0.133
1759437258.445952,186555.000,26992,2,AY,1,100,-0.138
1759437258.485953,186595.000,26992,2,AY,1,100,-0.135
1759437258.525954,186635.000,27009,3,AY,1,100,-0.138
1759437258.565955,186675.000,27009,3,AY,1,100,-0.137
1759437258.605956,186715.000,27009,3,AY,1,100,-0.135
1759437258.645957,186755.000,27024,2,AY,1,100,-0.139
1759437258.685957,186795.000,27024,2,AY,1,100,-0.140
1759437258.726292,186835.333,27040,3,AY,1,100,-0.138
1759437258.766626,186875.667,27040,3,AY,1,100,-0.138
1759437258.806960,186916.000,27040,3,AY,1,100,-0.137
1759437258.846961,186956.000,27055,2,AY,1,100,-0.138
1759437258.886961,186996.000,27055,2,AY,1,100,-0.139
1759437258.926962,187036.000,27073,3,AY,1,100,-0.138
1759437258.966963,187076.000,27073,3,AY,1,100,-0.138
1759437259.006964,187116.000,27073,3,AY,1,100,-0.136
1759437259.052965,187162.000,27088,2,AY,1,100,-0.135
1759437259.098966,187208.000,27088,2,AY,1,100,-0.139
1759437259.138967,187248.000,27105,3,AY,1,100,-0.139
1759437259.178967,187288.000,27105,3,AY,1,100,-0.139
1759437259.218968,187328.000,27105,3,AY,1,100,-0.138
1759437259.258969,187368.000,27119,2,AY,1,100,-0.137
1759437259.298970,187408.000,27119,2,AY,1,100,-0.138
1759437259.338971,187448.000,27135,3,AY,1,100,-0.137
1759437259.378972,187488.000,27135,3,AY,1,100,-0.135
1759437259.418972,187528.000,27135,3,AY,1,100,-0.136
1759437259.458973,187568.000,27150,2,AY,1,100,-0.135
1759437259.498974,187608.000,27150,2,AY,1,100,-0.139
1759437259.538975,187648.000,27167,3,AY,1,100,-0.137
1759437259.578976,187688.000,27167,3,AY,1,100,-0.134
1759437259.618976,187728.000,27167,3,AY,1,100,-0.136
1759437259.658977,187768.000,27181,2,AY,1,100,-0.138
1759437259.698978,187808.000,27181,2,AY,1,100,-0.138
1759437259.738979,187848.000,27197,3,AY,1,100,-0.139
1759437259.778980,187888.000,27197,3,AY,1,100,-0.136
1759437259.818980,187928.000,27197,3,AY,1,100,-0.137
1759437259.858981,187968.000,27213,2,AY,1,100,-0.136
1759437259.898982,188008.000,27213,2,AY,1,100,-0.136
1759437259.938983,188048.000,27229,3,AY,1,100,-0.137
1759437259.978984,188088.000,27229,3,AY,1,100,-0.135
1759437260.018985,188128.000,27229,3,AY,1,100,-0.139
1759437260.065986,188175.000,27244,2,AY,1,100,-0.138
1759437260.112987,188222.000,27244,2,AY,1,100,-0.138
1759437260.152987,188262.000,27260,3,AY,1,100,-0.136
1759437260.192988,188302.000,27260,3,AY,1,100,-0.136
1759437260.232989,188342.000,27260,3,AY,1,100,-0.139
1759437260.272990,188382.000,27275,2,AY,1,100,-0.137
1759437260.312991,188422.000,27275,2,AY,1,100,-0.137
1759437260.352991,188462.000,27291,3,AY,1,100,-0.136
1759437260.392992,188502.000,27291,3,AY,1,100,-0.138
1759437260.432993,188542.000,27291,3,AY,1,100,-0.136
1759437260.472994,188582.000,27306,2,AY,1,100,-0.141
1759437260.512995,188622.000,27306,2,AY,1,100,-0.137
1759437260.552995,188662.000,27322,3,AY,1,100,-0.134
1759437260.592996,188702.000,27322,3,AY,1,100,-0.135
1759437260.632997,188742.000,27322,3,AY,1,100,-0.138
1759437260.672998,188782.000,27337,2,AY,1,100,-0.136
1759437260.712999,188822.000,27337,2,AY,1,100,-0.137
1759437260.753000,188862.000,27353,3,AY,1,100,-0.137
1759437260.793000,188902.000,27353,3,AY,1,100,-0.135
1759437260.833001,188942.000,27353,3,AY,1,100,-0.141
1759437260.873002,188982.000,27369,2,AY,1,100,-0.136
1759437260.913003,189022.000,27369,2,AY,1,100,-0.138
1759437260.953004,189062.000,27384,3,AY,1,100,-0.135
1759437260.993005,189102.000,27384,3,AY,1,100,-0.136
1759437261.033005,189142.000,27384,3,AY,1,100,-0.142
1759437261.080006,189189.000,27399,2,AY,1,100,-0.137
1759437261.127007,189236.000,27399,2,AY,1,100,-0.135
1759437261.167008,189276.000,27416,3,AY,1,100,-0.135
1759437261.207009,189316.000,27416,3,AY,1,100,-0.136
1759437261.247010,189356.000,27416,3,AY,1,100,-0.137
1759437261.287010,189396.000,27431,2,AY,1,100,-0.139
1759437261.327011,189436.000,27431,2,AY,1,100,-0.139
1759437261.366679,189475.667,27446,3,AY,1,100,-0.135
1759437261.406346,189515.333,27446,3,AY,1,100,-0.138
1759437261.446014,189555.000,27446,3,AY,1,100,-0.137
1759437261.486515,189595.500,27462,2,AY,1,100,-0.139
1759437261.527015,189636.000,27462,2,AY,1,100,-0.137
1759437261.566683,189675.667,27478,3,AY,1,100,-0.136
1759437261.606350,189715.333,27478,3,AY,1,100,-0.138
1759437261.646018,189755.000,27478,3,AY,1,100,-0.138
1759437261.686019,189795.000,27493,2,AY,1,100,-0.138
1759437261.726019,189835.000,27493,2,AY,1,100,-0.138
1759437261.766354,189875.333,27508,3,AY,1,100,-0.137
1759437261.806688,189915.667,27508,3,AY,1,100,-0.137
1759437261.847022,189956.000,27508,3,AY,1,100,-0.140
1759437261.886523,189995.500,27524,2,AY,1,100,-0.137
1759437261.926023,190035.000,27524,2,AY,1,100,-0.133
1759437261.966024,190075.000,27540,3,AY,1,100,-0.137
1759437262.006025,190115.000,27540,3,AY,1,100,-0.138
1759437262.046026,190155.000,27540,3,AY,1,100,-0.137
1759437262.086027,190195.000,27555,2,AY,1,100,-0.140
1759437262.126028,190235.000,27555,2,AY,1,100,-0.136
1759437262.170695,190279.667,27571,3,AY,1,100,-0.137
1759437262.215363,190324.333,27571,3,AY,1,100,-0.137
1759437262.260030,190369.000,27571,3,AY,1,100,-0.137
1759437262.300031,190409.000,27586,2,AY,1,100,-0.139
1759437262.340032,190449.000,27586,2,AY,1,100,-0.136
1759437262.380033,190489.000,27602,3,AY,1,100,-0.138
1759437262.420034,190529.000,27602,3,AY,1,100,-0.137
1759437262.460034,190569.000,27602,3,AY,1,100,-0.136
1759437262.500035,190609.000,27620,2,AY,1,100,-0.136
1759437262.540036,190649.000,27620,2,AY,1,100,-0.137
1759437262.580037,190689.000,27636,3,AY,1,100,-0.136
1759437262.620038,190729.000,27636,3,AY,1,100,-0.137
1759437262.660038,190769.000,27636,3,AY,1,100,-0.139
1759437262.700039,190809.000,27652,2,AY,1,100,-0.135
1759437262.740040,190849.000,27652,2,AY,1,100,-0.139
1759437262.780041,190889.000,27668,3,AY,1,100,-0.138
1759437262.820042,190929.000,27668,3,AY,1,100,-0.138
1759437262.860043,190969.000,27668,3,AY,1,100,-0.137
1759437262.900043,191009.000,27684,2,AY,1,100,-0.135
1759437262.940044,191049.000,27684,2,AY,1,100,-0.139
1759437262.980045,191089.000,27700,3,AY,1,100,-0.139
1759437263.020046,191129.000,27700,3,AY,1,100,-0.138
1759437263.060047,191169.000,27700,3,AY,1,100,-0.136
1759437263.100048,191209.000,27714,2,AY,1,100,-0.134
1759437263.140048,191249.000,27714,2,AY,1,100,-0.140
1759437263.184049,191293.000,27731,3,AY,1,100,-0.140
1759437263.228050,191337.000,27731,3,AY,1,100,-0.138
1759437263.272051,191381.000,27731,3,AY,1,100,-0.137
1759437263.312052,191421.000,27746,2,AY,1,100,-0.137
1759437263.352053,191461.000,27746,2,AY,1,100,-0.140
1759437263.392053,191501.000,27762,4,AY,1,100,-0.139
1759437263.432054,191541.000,27762,4,AY,1,100,-0.138
1759437263.472055,191581.000,27762,4,AY,1,100,-0.140
1759437263.512056,191621.000,27762,4,AY,1,100,-0.137
1759437263.552057,191661.000,27778,3,AY,1,100,-0.137
1759437263.592057,191701.000,27778,3,AY,1,100,-0.139
1759437263.632058,191741.000,27778,3,AY,1,100,-0.140
1759437263.672059,191781.000,27794,2,AY,1,100,-0.136
1759437263.712060,191821.000,27794,2,AY,1,100,-0.135
1759437263.752061,191861.000,27808,3,AY,1,100,-0.139
1759437263.792062,191901.000,27808,3,AY,1,100,-0.139
1759437263.832062,191941.000,27808,3,AY,1,100,-0.136
1759437263.872063,191981.000,27825,2,AY,1,100,-0.138
1759437263.912064,192021.000,27825,2,AY,1,100,-0.138
1759437263.952065,192061.000,27842,3,AY,1,100,-0.137
1759437263.992066,192101.000,27842,3,AY,1,100,-0.137
1759437264.032067,192141.000,27842,3,AY,1,100,-0.138
1759437264.072067,192181.000,27860,2,AY,1,100,-0.135
1759437264.112068,192221.000,27860,2,AY,1,100,-0.136
1759437264.152069,192261.000,27875,2,AY,1,100,-0.137
1759437264.192070,192301.000,27875,2,AY,1,100,-0.137
1759437264.236737,192345.667,27891,3,AY,1,100,-0.138
1759437264.281405,192390.333,27891,3,AY,1,100,-0.134
1759437264.326072,192435.000,27891,3,AY,1,100,-0.136
1759437264.366073,192475.000,27906,2,AY,1,100,-0.140
1759437264.406074,192515.000,27906,2,AY,1,100,-0.140
1759437264.446075,192555.000,27923,3,AY,1,100,-0.137
1759437264.486076,192595.000,27923,3,AY,1,100,-0.141
1759437264.526077,192635.000,27923,3,AY,1,100,-0.138
1759437264.566077,192675.000,27937,3,AY,1,100,-0.137
1759437264.606078,192715.000,27937,3,AY,1,100,-0.139
1759437264.646079,192755.000,27937,3,AY,1,100,-0.140
1759437264.685580,192794.500,27953,2,AY,1,100,-0.135
1759437264.725081,192834.000,27953,2,AY,1,100,-0.134
1759437264.765415,192874.333,27968,3,AY,1,100,-0.139
1759437264.805749,192914.667,27968,3,AY,1,100,-0.136
1759437264.846083,192955.000,27968,3,AY,1,100,-0.136
1759437264.885584,192994.500,27985,2,AY,1,100,-0.137
1759437264.925085,193034.000,27985,2,AY,1,100,-0.137
1759437264.965086,193074.000,27999,3,AY,1,100,-0.139
1759437265.005086,193114.000,27999,3,AY,1,100,-0.142
1759437265.045087,193154.000,27999,3,AY,1,100,-0.136
1759437265.085588,193194.500,28015,2,AY,1,100,-0.134
1759437265.126089,193235.000,28015,2,AY,1,100,-0.137
1759437265.165756,193274.667,28031,3,AY,1,100,-0.138
1759437265.205424,193314.333,28031,3,AY,1,100,-0.140
1759437265.245091,193354.000,28031,3,AY,1,100,-0.133
1759437265.292092,193401.000,28049,2,AY,1,100,-0.140
1759437265.339093,193448.000,28049,2,AY,1,100,-0.138
1759437265.379094,193488.000,28063,2,AY,1,100,-0.135
1759437265.419095,193528.000,28063,2,AY,1,100,-0.137
1759437265.459096,193568.000,28080,3,AY,1,100,-0.135
1759437265.499096,193608.000,28080,3,AY,1,100,-0.137
1759437265.539097,193648.000,28080,3,AY,1,100,-0.142
1759437265.579098,193688.000,28095,2,AY,1,100,-0.139
1759437265.619099,193728.000,28095,2,AY,1,100,-0.135
1759437265.659100,193768.000,28111,3,AY,1,100,-0.139
1759437265.699100,193808.000,28111,3,AY,1,100,-0.139
1759437265.739101,193848.000,28111,3,AY,1,100,-0.135
1759437265.779102,193888.000,28127,3,AY,1,100,-0.133
1759437265.819103,193928.000,28127,3,AY,1,100,-0.139
1759437265.859104,193968.000,28127,3,AY,1,100,-0.138
1759437265.899105,194008.000,28144,2,AY,1,100,-0.137
1759437265.939106,194048.000,28144,2,AY,1,100,-0.133
1759437265.979106,194088.000,28159,3,AY,1,100,-0.135
1759437266.019107,194128.000,28159,3,AY,1,100,-0.145
1759437266.059108,194168.000,28159,3,AY,1,100,-0.132
1759437266.099109,194208.000,28175,2,AY,1,100,-0.138
1759437266.139110,194248.000,28175,2,AY,1,100,-0.139
1759437266.179110,194288.000,28191,3,AY,1,100,-0.141
1759437266.219111,194328.000,28191,3,AY,1,100,-0.129
1759437266.259112,194368.000,28191,3,AY,1,100,-0.140
1759437266.306113,194415.000,28206,2,AY,1,100,-0.145
1759437266.353114,194462.000,28206,2,AY,1,100,-0.136
1759437266.393115,194502.000,28223,2,AY,1,100,-0.142
1759437266.433115,194542.000,28223,2,AY,1,100,-0.143
1759437266.473116,194582.000,28240,3,AY,1,100,-0.135
1759437266.513117,194622.000,28240,3,AY,1,100,-0.134
1759437266.553118,194662.000,28240,3,AY,1,100,-0.138
1759437266.593119,194702.000,28255,3,AY,1,100,-0.139
1759437266.633120,194742.000,28255,3,AY,1,100,-0.137
1759437266.673120,194782.000,28255,3,AY,1,100,-0.138
1759437266.713121,194822.000,28270,2,AY,1,100,-0.129
1759437266.753122,194862.000,28270,2,AY,1,100,-0.146
1759437266.793123,194902.000,28288,3,AY,1,100,-0.134
1759437266.833124,194942.000,28288,3,AY,1,100,-0.135
1759437266.873125,194982.000,28288,3,AY,1,100,-0.140
1759437266.913125,195022.000,28304,2,AY,1,100,-0.136
1759437266.953126,195062.000,28304,2,AY,1,100,-0.139
1759437266.993127,195102.000,28319,3,AY,1,100,-0.139
1759437267.033128,195142.000,28319,3,AY,1,100,-0.135
1759437267.073129,195182.000,28319,3,AY,1,100,-0.135
1759437267.113129,195222.000,28334,2,AY,1,100,-0.138
1759437267.153130,195262.000,28334,2,AY,1,100,-0.136
1759437267.193131,195302.000,28350,3,AY,1,100,-0.136
1759437267.233132,195342.000,28350,3,AY,1,100,-0.140
1759437267.273133,195382.000,28350,3,AY,1,100,-0.137
1759437267.313133,195422.000,28366,2,AY,1,100,-0.136
1759437267.353134,195462.000,28366,2,AY,1,100,-0.140
1759437267.399135,195508.000,28383,2,AY,1,100,-0.135
1759437267.445136,195554.000,28383,2,AY,1,100,-0.135
1759437267.485137,195594.000,28399,3,AY,1,100,-0.140
1759437267.525138,195634.000,28399,3,AY,1,100,-0.137
1759437267.565139,195674.000,28399,3,AY,1,100,-0.136
1759437267.605139,195714.000,28414,2,AY,1,100,-0.135
1759437267.645140,195754.000,28414,2,AY,1,100,-0.135
1759437267.685141,195794.000,28430,3,AY,1,100,-0.137
1759437267.725142,195834.000,28430,3,AY,1,100,-0.139
1759437267.765143,195874.000,28430,3,AY,1,100,-0.140
1759437267.805144,195914.000,28446,3,AY,1,100,-0.136
1759437267.845144,195954.000,28446,3,AY,1,100,-0.137
1759437267.885145,195994.000,28446,3,AY,1,100,-0.136
1759437267.925146,196034.000,28461,2,AY,1,100,-0.139
1759437267.965147,196074.000,28461,2,AY,1,100,-0.137
1759437268.005148,196114.000,28476,3,AY,1,100,-0.135
1759437268.045148,196154.000,28476,3,AY,1,100,-0.137
1759437268.085149,196194.000,28476,3,AY,1,100,-0.136
1759437268.125150,196234.000,28492,2,AY,1,100,-0.137
1759437268.165151,196274.000,28492,2,AY,1,100,-0.137
1759437268.205152,196314.000,28508,3,AY,1,100,-0.138
1759437268.245152,196354.000,28508,3,AY,1,100,-0.139
1759437268.285153,196394.000,28508,3,AY,1,100,-0.137
1759437268.325154,196434.000,28524,2,AY,1,100,-0.138
1759437268.365155,196474.000,28524,2,AY,1,100,-0.133
1759437268.409822,196518.667,28538,3,AY,1,100,-0.134
1759437268.454490,196563.333,28538,3,AY,1,100,-0.138
1759437268.499158,196608.000,28538,3,AY,1,100,-0.138
1759437268.539159,196648.000,28555,2,AY,1,100,-0.137
1759437268.579159,196688.000,28555,2,AY,1,100,-0.136
1759437268.618827,196727.667,28570,3,AY,1,100,-0.135
1759437268.658494,196767.333,28570,3,AY,1,100,-0.138
1759437268.698162,196807.000,28570,3,AY,1,100,-0.139
1759437268.738163,196847.000,28586,2,AY,1,100,-0.137
1759437268.778163,196887.000,28586,2,AY,1,100,-0.137
1759437268.818164,196927.000,28603,3,AY,1,100,-0.133
1759437268.858165,196967.000,28603,3,AY,1,100,-0.137
1759437268.898166,197007.000,28603,3,AY,1,100,-0.135
1759437268.938167,197047.000,28621,2,AY,1,100,-0.134
1759437268.978168,197087.000,28621,2,AY,1,100,-0.137
1759437269.018168,197127.000,28636,3,AY,1,100,-0.140
1759437269.058169,197167.000,28636,3,AY,1,100,-0.137
1759437269.098170,197207.000,28636,3,AY,1,100,-0.136
1759437269.138671,197247.500,28653,2,AY,1,100,-0.142
1759437269.179172,197288.000,28653,2,AY,1,100,-0.137
1759437269.218839,197327.667,28667,3,AY,1,100,-0.139
1759437269.258507,197367.333,28667,3,AY,1,100,-0.140
1759437269.298174,197407.000,28667,3,AY,1,100,-0.136
1759437269.338175,197447.000,28683,2,AY,1,100,-0.130
1759437269.378176,197487.000,28683,2,AY,1,100,-0.137
1759437269.422843,197531.667,28698,3,AY,1,100,-0.136
1759437269.467511,197576.333,28698,3,AY,1,100,-0.133
1759437269.512178,197621.000,28698,3,AY,1,100,-0.136
1759437269.552179,197661.000,28717,2,AY,1,100,-0.137
1759437269.592180,197701.000,28717,2,AY,1,100,-0.137
1759437269.632181,197741.000,28731,3,AY,1,100,-0.140
1759437269.672182,197781.000,28731,3,AY,1,100,-0.136
1759437269.712183,197821.000,28731,3,AY,1,100,-0.135
1759437269.752183,197861.000,28747,2,AY,1,100,-0.140
1759437269.792184,197901.000,28747,2,AY,1,100,-0.139
1759437269.832185,197941.000,28763,3,AY,1,100,-0.137
1759437269.872186,197981.000,28763,3,AY,1,100,-0.134
1759437269.912187,198021.000,28763,3,AY,1,100,-0.134
1759437269.952187,198061.000,28779,2,AY,1,100,-0.135
1759437269.992188,198101.000,28779,2,AY,1,100,-0.137
1759437270.032189,198141.000,28793,3,AY,1,100,-0.138
1759437270.072190,198181.000,28793,3,AY,1,100,-0.136
1759437270.112191,198221.000,28793,3,AY,1,100,-0.136
1759437270.152191,198261.000,28810,2,AY,1,100,-0.136
1759437270.192192,198301.000,28810,2,AY,1,100,-0.137
1759437270.232193,198341.000,28825,3,AY,1,100,-0.134
1759437270.272194,198381.000,28825,3,AY,1,100,-0.136
1759437270.312195,198421.000,28825,3,AY,1,100,-0.136
1759437270.352196,198461.000,28843,2,AY,1,100,-0.134
1759437270.392196,198501.000,28843,2,AY,1,100,-0.136
1759437270.436864,198545.667,28857,3,AY,1,100,-0.138
1759437270.481532,198590.333,28857,3,AY,1,100,-0.137
1759437270.526199,198635.000,28857,3,AY,1,100,-0.137
1759437270.566200,198675.000,28874,2,AY,1,100,-0.135
1759437270.606201,198715.000,28874,2,AY,1,100,-0.138
1759437270.646202,198755.000,28889,3,AY,1,100,-0.135
1759437270.686202,198795.000,28889,3,AY,1,100,-0.136
1759437270.726203,198835.000,28889,3,AY,1,100,-0.137
1759437270.766204,198875.000,28905,2,AY,1,100,-0.136
1759437270.806205,198915.000,28905,2,AY,1,100,-0.137
1759437270.846206,198955.000,28923,3,AY,1,100,-0.134
1759437270.886206,198995.000,28923,3,AY,1,100,-0.137
1759437270.926207,199035.000,28923,3,AY,1,100,-0.137
1759437270.966208,199075.000,28938,2,AY,1,100,-0.136
1759437271.006209,199115.000,28938,2,AY,1,100,-0.137
1759437271.046210,199155.000,28953,3,AY,1,100,-0.139
1759437271.086210,199195.000,28953,3,AY,1,100,-0.133
1759437271.126211,199235.000,28953,3,AY,1,100,-0.136
1759437271.166212,199275.000,28970,2,AY,1,100,-0.136
1759437271.206213,199315.000,28970,2,AY,1,100,-0.137
1759437271.246214,199355.000,28985,3,AY,1,100,-0.137
1759437271.286215,199395.000,28985,3,AY,1,100,-0.142
1759437271.326216,199435.000,28985,3,AY,1,100,-0.131
1759437271.366216,199475.000,29002,2,AY,1,100,-0.132
1759437271.406217,199515.000,29002,2,AY,1,100,-0.136
1759437271.445884,199554.667,29018,3,AY,1,100,-0.140
1759437271.485552,199594.333,29018,3,AY,1,100,-0.139
1759437271.525219,199634.000,29018,3,AY,1,100,-0.138
1759437271.571720,199680.500,29034,2,AY,1,100,-0.137
1759437271.618221,199727.000,29034,2,AY,1,100,-0.135
1759437271.658222,199767.000,29049,3,AY,1,100,-0.132
1759437271.698223,199807.000,29049,3,AY,1,100,-0.136
1759437271.738224,199847.000,29049,3,AY,1,100,-0.136
1759437271.778725,199887.500,29064,2,AY,1,100,-0.139
1759437271.819226,199928.000,29064,2,AY,1,100,-0.133
1759437271.859226,199968.000,29080,3,AY,1,100,-0.139
1759437271.899227,200008.000,29080,3,AY,1,100,-0.135
1759437271.939228,200048.000,29080,3,AY,1,100,-0.131
1759437271.979229,200088.000,29096,2,AY,1,100,-0.141
1759437272.019230,200128.000,29096,2,AY,1,100,-0.138
1759437272.059230,200168.000,29111,3,AY,1,100,-0.137
1759437272.099231,200208.000,29111,3,AY,1,100,-0.130
1759437272.139232,200248.000,29111,3,AY,1,100,-0.136
1759437272.179233,200288.000,29127,2,AY,1,100,-0.144
1759437272.219234,200328.000,29127,2,AY,1,100,-0.137
1759437272.259234,200368.000,29142,3,AY,1,100,-0.133
1759437272.299235,200408.000,29142,3,AY,1,100,-0.137
1759437272.339236,200448.000,29142,3,AY,1,100,-0.135
1759437272.379237,200488.000,29158,2,AY,1,100,-0.135
1759437272.419238,200528.000,29158,2,AY,1,100,-0.140
1759437272.459239,200568.000,29174,3,AY,1,100,-0.144
1759437272.499239,200608.000,29174,3,AY,1,100,-0.130
1759437272.539240,200648.000,29174,3,AY,1,100,-0.129
1759437272.579241,200688.000,29189,2,AY,1,100,-0.144
1759437272.619242,200728.000,29189,2,AY,1,100,-0.139
1759437272.663243,200772.000,29206,3,AY,1,100,-0.134
1759437272.707244,200816.000,29206,3,AY,1,100,-0.142
1759437272.751245,200860.000,29206,3,AY,1,100,-0.133
1759437272.791245,200900.000,29222,2,AY,1,100,-0.135
1759437272.831246,200940.000,29222,2,AY,1,100,-0.141
1759437272.871247,200980.000,29238,3,AY,1,100,-0.131
1759437272.911248,201020.000,29238,3,AY,1,100,-0.130
1759437272.951249,201060.000,29238,3,AY,1,100,-0.135
1759437272.991249,201100.000,29253,2,AY,1,100,-0.141
1759437273.031250,201140.000,29253,2,AY,1,100,-0.138
1759437273.071251,201180.000,29268,3,AY,1,100,-0.138
1759437273.111252,201220.000,29268,3,AY,1,100,-0.136
1759437273.151253,201260.000,29268,3,AY,1,100,-0.134
1759437273.191253,201300.000,29285,2,AY,1,100,-0.139
1759437273.231254,201340.000,29285,2,AY,1,100,-0.141
1759437273.271255,201380.000,29300,3,AY,1,100,-0.134
1759437273.311256,201420.000,29300,3,AY,1,100,-0.137
1759437273.351257,201460.000,29300,3,AY,1,100,-0.135
1759437273.391258,201500.000,29316,2,AY,1,100,-0.140
1759437273.431258,201540.000,29316,2,AY,1,100,-0.138
1759437273.471259,201580.000,29333,3,AY,1,100,-0.136
1759437273.511260,201620.000,29333,3,AY,1,100,-0.138
1759437273.551261,201660.000,29333,3,AY,1,100,-0.132
1759437273.591262,201700.000,29349,2,AY,1,100,-0.134
1759437273.631263,201740.000,29349,2,AY,1,100,-0.139
1759437273.675930,201784.667,29364,3,AY,1,100,-0.142
1759437273.720598,201829.333,29364,3,AY,1,100,-0.134
1759437273.765265,201874.000,29364,3,AY,1,100,-0.138
1759437273.805266,201914.000,29381,2,AY,1,100,-0.135
1759437273.845267,201954.000,29381,2,AY,1,100,-0.139
1759437273.885268,201994.000,29397,3,AY,1,100,-0.136
1759437273.925268,202034.000,29397,3,AY,1,100,-0.136
1759437273.965269,202074.000,29397,3,AY,1,100,-0.136
1759437274.005270,202114.000,29413,2,AY,1,100,-0.140
1759437274.045271,202154.000,29413,2,AY,1,100,-0.135
1759437274.085272,202194.000,29428,3,AY,1,100,-0.138
1759437274.125273,202234.000,29428,3,AY,1,100,-0.134
1759437274.165273,202274.000,29428,3,AY,1,100,-0.139
1759437274.205274,202314.000,29445,2,AY,1,100,-0.139
1759437274.245275,202354.000,29445,2,AY,1,100,-0.137
1759437274.285276,202394.000,29459,3,AY,1,100,-0.130
1759437274.325277,202434.000,29459,3,AY,1,100,-0.141
1759437274.365278,202474.000,29459,3,AY,1,100,-0.136
1759437274.405278,202514.000,29477,2,AY,1,100,-0.137
1759437274.445279,202554.000,29477,2,AY,1,100,-0.138
1759437274.485280,202594.000,29493,3,AY,1,100,-0.134
1759437274.525281,202634.000,29493,3,AY,1,100,-0.139
1759437274.565282,202674.000,29493,3,AY,1,100,-0.135
1759437274.605282,202714.000,29509,2,AY,1,100,-0.138
1759437274.645283,202754.000,29509,2,AY,1,100,-0.138
1759437274.689617,202798.333,29523,3,AY,1,100,-0.137
1759437274.733952,202842.667,29523,3,AY,1,100,-0.135
1759437274.778286,202887.000,29523,3,AY,1,100,-0.141
1759437274.818787,202927.500,29540,2,AY,1,100,-0.135
1759437274.859288,202968.000,29540,2,AY,1,100,-0.134
1759437274.898955,203007.667,29555,3,AY,1,100,-0.138
1759437274.938622,203047.333,29555,3,AY,1,100,-0.135
1759437274.978290,203087.000,29555,3,AY,1,100,-0.137
1759437275.018291,203127.000,29571,2,AY,1,100,-0.138
1759437275.058292,203167.000,29571,2,AY,1,100,-0.136
1759437275.098292,203207.000,29585,3,AY,1,100,-0.135
1759437275.138293,203247.000,29585,3,AY,1,100,-0.136
1759437275.178294,203287.000,29585,3,AY,1,100,-0.138
1759437275.218295,203327.000,29602,2,AY,1,100,-0.136
1759437275.258296,203367.000,29602,2,AY,1,100,-0.135
1759437275.298296,203407.000,29619,3,AY,1,100,-0.138
1759437275.338297,203447.000,29619,3,AY,1,100,-0.136
1759437275.378298,203487.000,29619,3,AY,1,100,-0.135
1759437275.418299,203527.000,29635,2,AY,1,100,-0.139
1759437275.458300,203567.000,29635,2,AY,1,100,-0.136
1759437275.498301,203607.000,29650,3,AY,1,100,-0.139
1759437275.538301,203647.000,29650,3,AY,1,100,-0.135
1759437275.578302,203687.000,29650,3,AY,1,100,-0.137
1759437275.618303,203727.000,29666,2,AY,1,100,-0.137
1759437275.658304,203767.000,29666,2,AY,1,100,-0.139
1759437275.702971,203811.667,29681,3,AY,1,100,-0.141
1759437275.747639,203856.333,29681,3,AY,1,100,-0.137
1759437275.792307,203901.000,29681,3,AY,1,100,-0.138
