LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1759437239.288561,167398.000,24018,2,PG,1,100,7434
1759437239.328562,167438.000,24018,2,PG,1,100,7416
1759437239.368563,167478.000,24033,3,PG,1,100,7408
1759437239.408564,167518.000,24033,3,PG,1,100,7423
1759437239.448565,167558.000,24033,3,PG,1,100,7410
1759437239.488565,167598.000,24049,2,PG,1,100,7420
1759437239.528566,167638.000,24049,2,PG,1,100,7420
1759437239.568567,167678.000,24064,3,PG,1,100,7397
1759437239.608568,167718.000,24064,3,PG,1,100,7405
1759437239.648569,167758.000,24064,3,PG,1,100,7403
1759437239.688570,167798.000,24082,2,PG,1,100,7410
1759437239.728570,167838.000,24082,2,PG,1,100,7400
1759437239.768571,167878.000,24097,3,PG,1,100,7400
1759437239.808572,167918.000,24097,3,PG,1,100,7397
1759437239.848573,167958.000,24097,3,PG,1,100,7405
1759437239.888574,167998.000,24113,2,PG,1,100,7390
1759437239.928575,168038.000,24113,2,PG,1,100,7408
1759437239.968575,168078.000,24128,3,PG,1,100,7400
1759437240.008576,168118.000,24128,3,PG,1,100,7403
1759437240.048577,168158.000,24128,3,PG,1,100,7410
1759437240.088578,168198.000,24144,2,PG,1,100,7415
1759437240.128579,168238.000,24144,2,PG,1,100,7399
1759437240.168579,168278.000,24160,3,PG,1,100,7391
1759437240.208580,168318.000,24160,3,PG,1,100,7394
1759437240.248581,168358.000,24160,3,PG,1,100,7383
1759437240.288582,168398.000,24175,3,PG,1,100,7386
1759437240.328583,168438.000,24175,3,PG,1,100,7405
1759437240.368583,168478.000,24175,3,PG,1,100,7384
1759437240.408584,168518.000,24190,2,PG,1,100,7374
1759437240.448585,168558.000,24190,2,PG,1,100,7381
1759437240.488586,168598.000,24207,3,PG,1,100,7383
1759437240.528587,168638.000,24207,3,PG,1,100,7388
1759437240.568588,168678.000,24207,3,PG,1,100,7378
1759437240.608588,168718.000,24222,2,PG,1,100,7363
1759437240.648589,168758.000,24222,2,PG,1,100,7379
1759437240.688590,168798.000,24238,3,PG,1,100,7386
1759437240.728591,168838.000,24238,3,PG,1,100,7391
1759437240.768592,168878.000,24238,3,PG,1,100,7391
1759437240.808593,168918.000,24253,2,PG,1,100,7382
1759437240.848593,168958.000,24253,2,PG,1,100,7392
1759437240.888594,168998.000,24269,3,PG,1,100,7375
1759437240.928595,169038.000,24269,3,PG,1,100,7386
1759437240.968596,169078.000,24269,3,PG,1,100,7374
1759437241.008596,169118.000,24284,2,PG,1,100,7369
1759437241.048597,169158.000,24284,2,PG,1,100,7372
1759437241.088598,169198.000,24300,3,PG,1,100,7376
1759437241.128599,169238.000,24300,3,PG,1,100,7365
1759437241.168600,169278.000,24300,3,PG,1,100,7377
1759437241.208601,169318.000,24315,2,PG,1,100,7357
1759437241.248601,169358.000,24315,2,PG,1,100,7351
1759437241.288269,169397.667,24331,3,PG,1,100,7364
1759437241.327936,169437.333,24331,3,PG,1,100,7363
1759437241.367604,169477.000,24331,3,PG,1,100,7377
1759437241.407605,169517.000,24346,2,PG,1,100,7364
1759437241.447605,169557.000,24346,2,PG,1,100,7367
1759437241.487606,169597.000,24363,3,PG,1,100,7365
1759437241.527607,169637.000,24363,3,PG,1,100,7382
1759437241.567608,169677.000,24363,3,PG,1,100,7384
1759437241.607609,169717.000,24377,2,PG,1,100,7371
1759437241.647609,169757.000,24377,2,PG,1,100,7374
1759437241.687610,169797.000,24393,3,PG,1,100,7382
1759437241.727611,169837.000,24393,3,PG,1,100,7366
1759437241.767612,169877.000,24393,3,PG,1,100,7364
1759437241.807613,169917.000,24409,3,PG,1,100,7356
1759437241.847614,169957.000,24409,3,PG,1,100,7357
1759437241.887614,169997.000,24409,3,PG,1,100,7359
1759437241.927615,170037.000,24425,2,PG,1,100,7363
1759437241.967616,170077.000,24425,2,PG,1,100,7361
1759437242.007617,170117.000,24439,3,PG,1,100,7351
1759437242.047618,170157.000,24439,3,PG,1,100,7354
1759437242.087619,170197.000,24439,3,PG,1,100,7360
1759437242.127619,170237.000,24455,2,PG,1,100,7357
1759437242.167620,170277.000,24455,2,PG,1,100,7368
1759437242.214621,170324.000,24471,2,PG,1,100,7355
1759437242.261622,170371.000,24471,2,PG,1,100,7354
1759437242.301623,170411.000,24487,3,PG,1,100,7361
1759437242.341624,170451.000,24487,3,PG,1,100,7370
1759437242.381624,170491.000,24487,3,PG,1,100,7373
1759437242.421625,170531.000,24501,2,PG,1,100,7370
1759437242.461626,170571.000,24501,2,PG,1,100,7371
1759437242.501627,170611.000,24518,3,PG,1,100,7375
1759437242.541628,170651.000,24518,3,PG,1,100,7362
1759437242.581629,170691.000,24518,3,PG,1,100,7360
1759437242.621629,170731.000,24533,2,PG,1,100,7358
1759437242.661630,170771.000,24533,2,PG,1,100,7365
1759437242.701631,170811.000,24549,3,PG,1,100,7355
1759437242.741632,170851.000,24549,3,PG,1,100,7361
1759437242.781633,170891.000,24549,3,PG,1,100,7375
1759437242.821634,170931.000,24564,3,PG,1,100,7349
1759437242.861634,170971.000,24564,3,PG,1,100,7349
1759437242.901635,171011.000,24564,3,PG,1,100,7366
1759437242.941636,171051.000,24580,2,PG,1,100,7369
1759437242.981637,171091.000,24580,2,PG,1,100,7367
1759437243.021638,171131.000,24597,3,PG,1,100,7369
1759437243.061638,171171.000,24597,3,PG,1,100,7357
1759437243.101639,171211.000,24597,3,PG,1,100,7361
1759437243.141640,171251.000,24613,2,PG,1,100,7369
1759437243.181641,171291.000,24613,2,PG,1,100,7378
1759437243.221642,171331.000,24629,3,PG,1,100,7370
1759437243.261642,171371.000,24629,3,PG,1,100,7367
1759437243.301643,171411.000,24629,3,PG,1,100,7365
1759437243.341644,171451.000,24644,2,PG,1,100,7378
1759437243.381645,171491.000,24644,2,PG,1,100,7370
1759437243.421646,171531.000,24659,3,PG,1,100,7367
1759437243.461647,171571.000,24659,3,PG,1,100,7354
1759437243.501647,171611.000,24659,3,PG,1,100,7368
1759437243.541648,171651.000,24676,2,PG,1,100,7354
1759437243.581649,171691.000,24676,2,PG,1,100,7367
1759437243.621650,171731.000,24693,3,PG,1,100,7361
1759437243.661651,171771.000,24693,3,PG,1,100,7365
1759437243.701652,171811.000,24693,3,PG,1,100,7362
1759437243.741652,171851.000,24708,2,PG,1,100,7373
1759437243.781653,171891.000,24708,2,PG,1,100,7367
1759437243.821654,171931.000,24724,3,PG,1,100,7372
1759437243.861655,171971.000,24724,3,PG,1,100,7359
1759437243.901656,172011.000,24724,3,PG,1,100,7359
1759437243.941656,172051.000,24742,2,PG,1,100,7382
1759437243.981657,172091.000,24742,2,PG,1,100,7371
1759437244.021658,172131.000,24757,3,PG,1,100,7384
1759437244.061659,172171.000,24757,3,PG,1,100,7374
1759437244.101660,172211.000,24757,3,PG,1,100,7373
1759437244.141660,172251.000,24773,2,PG,1,100,7386
1759437244.181661,172291.000,24773,2,PG,1,100,7365
1759437244.221662,172331.000,24788,3,PG,1,100,7377
1759437244.261663,172371.000,24788,3,PG,1,100,7368
1759437244.301664,172411.000,24788,3,PG,1,100,7370
1759437244.341665,172451.000,24804,3,PG,1,100,7371
1759437244.381665,172491.000,24804,3,PG,1,100,7375
1759437244.421666,172531.000,24804,3,PG,1,100,7365
1759437244.461167,172570.500,24819,2,PG,1,100,7375
1759437244.500668,172610.000,24819,2,PG,1,100,7366
1759437244.540669,172650.000,24836,4,PG,1,100,7362
1759437244.580669,172690.000,24836,4,PG,1,100,7387
1759437244.620670,172730.000,24836,4,PG,1,100,7373
1759437244.660671,172770.000,24836,4,PG,1,100,7384
1759437244.700672,172810.000,24852,3,PG,1,100,7368
1759437244.740673,172850.000,24852,3,PG,1,100,7388
1759437244.780674,172890.000,24852,3,PG,1,100,7391
1759437244.820674,172930.000,24867,2,PG,1,100,7392
1759437244.860675,172970.000,24867,2,PG,1,100,7385
1759437244.900676,173010.000,24883,3,PG,1,100,7388
1759437244.940677,173050.000,24883,3,PG,1,100,7380
1759437244.980678,173090.000,24883,3,PG,1,100,7366
1759437245.020679,173130.000,24898,2,PG,1,100,7383
1759437245.060679,173170.000,24898,2,PG,1,100,7385
1759437245.100680,173210.000,24914,3,PG,1,100,7387
1759437245.140681,173250.000,24914,3,PG,1,100,7365
1759437245.180682,173290.000,24914,3,PG,1,100,7367
1759437245.220683,173330.000,24929,3,PG,1,100,7375
1759437245.260683,173370.000,24929,3,PG,1,100,7383
1759437245.300684,173410.000,24929,3,PG,1,100,7390
1759437245.340685,173450.000,24945,2,PG,1,100,7376
1759437245.380686,173490.000,24945,2,PG,1,100,7385
1759437245.420686,173530.000,24960,3,PG,1,100,7379
1759437245.460687,173570.000,24960,3,PG,1,100,7376
1759437245.500688,173610.000,24960,3,PG,1,100,7384
1759437245.547689,173657.000,24977,2,PG,1,100,7386
1759437245.594690,173704.000,24977,2,PG,1,100,7397
1759437245.634691,173744.000,24992,2,PG,1,100,7390
1759437245.674692,173784.000,24992,2,PG,1,100,7393
1759437245.714693,173824.000,25007,3,PG,1,100,7397
1759437245.754694,173864.000,25007,3,PG,1,100,7392
1759437245.794694,173904.000,25007,3,PG,1,100,7383
1759437245.834695,173944.000,25023,2,PG,1,100,7395
1759437245.874696,173984.000,25023,2,PG,1,100,7397
1759437245.914697,174024.000,25039,3,PG,1,100,7393
1759437245.954698,174064.000,25039,3,PG,1,100,7386
1759437245.994698,174104.000,25039,3,PG,1,100,7386
1759437246.034699,174144.000,25054,2,PG,1,100,7412
1759437246.074700,174184.000,25054,2,PG,1,100,7399
1759437246.114701,174224.000,25070,3,PG,1,100,7413
1759437246.154701,174264.000,25070,3,PG,1,100,7384
1759437246.194702,174304.000,25070,3,PG,1,100,7401
1759437246.234703,174344.000,25085,3,PG,1,100,7406
1759437246.274704,174384.000,25085,3,PG,1,100,7388
1759437246.314705,174424.000,25085,3,PG,1,100,7409
1759437246.354706,174464.000,25101,2,PG,1,100,7414
1759437246.394706,174504.000,25101,2,PG,1,100,7395
1759437246.434707,174544.000,25116,3,PG,1,100,7415
1759437246.474708,174584.000,25116,3,PG,1,100,7413
1759437246.514709,174624.000,25116,3,PG,1,100,7402
1759437246.554710,174664.000,25132,2,PG,1,100,7398
1759437246.594711,174704.000,25132,2,PG,1,100,7394
1759437246.634711,174744.000,25147,3,PG,1,100,7417
1759437246.674712,174784.000,25147,3,PG,1,100,7405
1759437246.714713,174824.000,25147,3,PG,1,100,7417
1759437246.754714,174864.000,25163,2,PG,1,100,7394
1759437246.794715,174904.000,25163,2,PG,1,100,7404
1759437246.834715,174944.000,25179,3,PG,1,100,7404
1759437246.874716,174984.000,25179,3,PG,1,100,7407
1759437246.914717,175024.000,25179,3,PG,1,100,7414
1759437246.954718,175064.000,25194,2,PG,1,100,7409
1759437246.994719,175104.000,25194,2,PG,1,100,7408
1759437247.034719,175144.000,25209,3,PG,1,100,7402
1759437247.074720,175184.000,25209,3,PG,1,100,7411
1759437247.114721,175224.000,25209,3,PG,1,100,7408
1759437247.154722,175264.000,25226,2,PG,1,100,7408
1759437247.194723,175304.000,25226,2,PG,1,100,7409
1759437247.234724,175344.000,25241,3,PG,1,100,7422
1759437247.274724,175384.000,25241,3,PG,1,100,7421
1759437247.314725,175424.000,25241,3,PG,1,100,7421
1759437247.354726,175464.000,25256,2,PG,1,100,7415
1759437247.394727,175504.000,25256,2,PG,1,100,7404
1759437247.434728,175544.000,25271,3,PG,1,100,7410
1759437247.474729,175584.000,25271,3,PG,1,100,7404
1759437247.514729,175624.000,25271,3,PG,1,100,7403
1759437247.554730,175664.000,25288,3,PG,1,100,7416
1759437247.594731,175704.000,25288,3,PG,1,100,7413
1759437247.634732,175744.000,25288,3,PG,1,100,7403
1759437247.674733,175784.000,25303,2,PG,1,100,7419
1759437247.714733,175824.000,25303,2,PG,1,100,7402
1759437247.754401,175863.667,25319,3,PG,1,100,7415
1759437247.794068,175903.333,25319,3,PG,1,100,7406
1759437247.833736,175943.000,25319,3,PG,1,100,7412
1759437247.874237,175983.500,25334,2,PG,1,100,7416
1759437247.914737,176024.000,25334,2,PG,1,100,7428
1759437247.954405,176063.667,25350,3,PG,1,100,7426
1759437247.994072,176103.333,25350,3,PG,1,100,7412
1759437248.033740,176143.000,25350,3,PG,1,100,7409
1759437248.073741,176183.000,25365,2,PG,1,100,7418
1759437248.113742,176223.000,25365,2,PG,1,100,7409
1759437248.153742,176263.000,25382,3,PG,1,100,7415
1759437248.193743,176303.000,25382,3,PG,1,100,7410
1759437248.233744,176343.000,25382,3,PG,1,100,7407
1759437248.274245,176383.500,25396,2,PG,1,100,7414
1759437248.314746,176424.000,25396,2,PG,1,100,7410
1759437248.354413,176463.667,25412,3,PG,1,100,7400
1759437248.394081,176503.333,25412,3,PG,1,100,7418
1759437248.433748,176543.000,25412,3,PG,1,100,7408
1759437248.473749,176583.000,25428,2,PG,1,100,7396
1759437248.513750,176623.000,25428,2,PG,1,100,7419
1759437248.553751,176663.000,25444,3,PG,1,100,7422
1759437248.593751,176703.000,25444,3,PG,1,100,7426
1759437248.633752,176743.000,25444,3,PG,1,100,7428
1759437248.673753,176783.000,25458,2,PG,1,100,7420
1759437248.713754,176823.000,25458,2,PG,1,100,7410
1759437248.758421,176867.667,25474,3,PG,1,100,7412
1759437248.803089,176912.333,25474,3,PG,1,100,7409
1759437248.847757,176957.000,25474,3,PG,1,100,7394
1759437248.887757,176997.000,25492,2,PG,1,100,7399
1759437248.927758,177037.000,25492,2,PG,1,100,7408
1759437248.967759,177077.000,25508,3,PG,1,100,7407
1759437249.007760,177117.000,25508,3,PG,1,100,7402
1759437249.047761,177157.000,25508,3,PG,1,100,7400
1759437249.087761,177197.000,25522,2,PG,1,100,7395
1759437249.127762,177237.000,25522,2,PG,1,100,7397
1759437249.167763,177277.000,25539,3,PG,1,100,7404
1759437249.207764,177317.000,25539,3,PG,1,100,7407
1759437249.247765,177357.000,25539,3,PG,1,100,7405
1759437249.287766,177397.000,25554,2,PG,1,100,7403
1759437249.327766,177437.000,25554,2,PG,1,100,7395
1759437249.367767,177477.000,25570,3,PG,1,100,7413
1759437249.407768,177517.000,25570,3,PG,1,100,7395
1759437249.447769,177557.000,25570,3,PG,1,100,7384
1759437249.487770,177597.000,25585,2,PG,1,100,7388
1759437249.527771,177637.000,25585,2,PG,1,100,7381
1759437249.567771,177677.000,25601,3,PG,1,100,7382
1759437249.607772,177717.000,25601,3,PG,1,100,7384
1759437249.647773,177757.000,25601,3,PG,1,100,7398
1759437249.687774,177797.000,25619,2,PG,1,100,7365
1759437249.727775,177837.000,25619,2,PG,1,100,7384
1759437249.767775,177877.000,25635,3,PG,1,100,7381
1759437249.807776,177917.000,25635,3,PG,1,100,7384
1759437249.847777,177957.000,25635,3,PG,1,100,7388
1759437249.887778,177997.000,25650,3,PG,1,100,7386
1759437249.927778,178037.000,25650,3,PG,1,100,7389
1759437249.967779,178077.000,25650,3,PG,1,100,7386
1759437250.007780,178117.000,25666,2,PG,1,100,7385
1759437250.047781,178157.000,25666,2,PG,1,100,7373
1759437250.087782,178197.000,25681,3,PG,1,100,7375
1759437250.127783,178237.000,25681,3,PG,1,100,7370
1759437250.167783,178277.000,25681,3,PG,1,100,7366
1759437250.207784,178317.000,25698,2,PG,1,100,7364
1759437250.247785,178357.000,25698,2,PG,1,100,7362
1759437250.287786,178397.000,25713,3,PG,1,100,7358
1759437250.327787,178437.000,25713,3,PG,1,100,7363
1759437250.367788,178477.000,25713,3,PG,1,100,7358
1759437250.407789,178517.000,25728,2,PG,1,100,7369
1759437250.447789,178557.000,25728,2,PG,1,100,7352
1759437250.487790,178597.000,25744,3,PG,1,100,7348
1759437250.527791,178637.000,25744,3,PG,1,100,7361
1759437250.567792,178677.000,25744,3,PG,1,100,7375
1759437250.607792,178717.000,25760,2,PG,1,100,7386
1759437250.647793,178757.000,25760,2,PG,1,100,7378
1759437250.687794,178797.000,25775,3,PG,1,100,7358
1759437250.727795,178837.000,25775,3,PG,1,100,7374
1759437250.767796,178877.000,25775,3,PG,1,100,7354
1759437250.807796,178917.000,25791,2,PG,1,100,7357
1759437250.847797,178957.000,25791,2,PG,1,100,7360
1759437250.887798,178997.000,25806,3,PG,1,100,7344
1759437250.927799,179037.000,25806,3,PG,1,100,7340
1759437250.967800,179077.000,25806,3,PG,1,100,7350
1759437251.007801,179117.000,25822,2,PG,1,100,7331
1759437251.047801,179157.000,25822,2,PG,1,100,7358
1759437251.087802,179197.000,25837,3,PG,1,100,7341
1759437251.127803,179237.000,25837,3,PG,1,100,7336
1759437251.167804,179277.000,25837,3,PG,1,100,7346
1759437251.207805,179317.000,25853,2,PG,1,100,7351
1759437251.247806,179357.000,25853,2,PG,1,100,7358
1759437251.287806,179397.000,25868,3,PG,1,100,7343
1759437251.327807,179437.000,25868,3,PG,1,100,7340
1759437251.367808,179477.000,25868,3,PG,1,100,7356
1759437251.407809,179517.000,25884,3,PG,1,100,7353
1759437251.447810,179557.000,25884,3,PG,1,100,7352
1759437251.487810,179597.000,25884,3,PG,1,100,7343
1759437251.527811,179637.000,25900,2,PG,1,100,7333
1759437251.567812,179677.000,25900,2,PG,1,100,7344
1759437251.607480,179716.667,25915,3,PG,1,100,7342
1759437251.647147,179756.333,25915,3,PG,1,100,7332
1759437251.686815,179796.000,25915,3,PG,1,100,7340
1759437251.726815,179836.000,25930,2,PG,1,100,7329
1759437251.766816,179876.000,25930,2,PG,1,100,7330
1759437251.806817,179916.000,25947,3,PG,1,100,7327
1759437251.846818,179956.000,25947,3,PG,1,100,7347
1759437251.886819,179996.000,25947,3,PG,1,100,7342
1759437251.926819,180036.000,25962,2,PG,1,100,7337
1759437251.966820,180076.000,25962,2,PG,1,100,7344
1759437252.006821,180116.000,25977,3,PG,1,100,7335
1759437252.046822,180156.000,25977,3,PG,1,100,7352
1759437252.086823,180196.000,25977,3,PG,1,100,7339
1759437252.133824,180243.000,25992,2,PG,1,100,7346
1759437252.180825,180290.000,25992,2,PG,1,100,7347
1759437252.220825,180330.000,26009,2,PG,1,100,7333
1759437252.260826,180370.000,26009,2,PG,1,100,7329
1759437252.300827,180410.000,26024,3,PG,1,100,7329
1759437252.340828,180450.000,26024,3,PG,1,100,7319
1759437252.380829,180490.000,26024,3,PG,1,100,7317
1759437252.420830,180530.000,26039,3,PG,1,100,7333
1759437252.460830,180570.000,26039,3,PG,1,100,7333
1759437252.500831,180610.000,26039,3,PG,1,100,7321
1759437252.540832,180650.000,26055,2,PG,1,100,7311
1759437252.580833,180690.000,26055,2,PG,1,100,7312
1759437252.620834,180730.000,26071,3,PG,1,100,7320
1759437252.660834,180770.000,26071,3,PG,1,100,7324
1759437252.700835,180810.000,26071,3,PG,1,100,7344
1759437252.740836,180850.000,26086,2,PG,1,100,7336
1759437252.780837,180890.000,26086,2,PG,1,100,7324
1759437252.820838,180930.000,26103,3,PG,1,100,7335
1759437252.860838,180970.000,26103,3,PG,1,100,7353
1759437252.900839,181010.000,26103,3,PG,1,100,7348
1759437252.940840,181050.000,26117,2,PG,1,100,7340
1759437252.980841,181090.000,26117,2,PG,1,100,7340
1759437253.020842,181130.000,26133,3,PG,1,100,7344
1759437253.060843,181170.000,26133,3,PG,1,100,7333
1759437253.100843,181210.000,26133,3,PG,1,100,7315
1759437253.140844,181250.000,26149,2,PG,1,100,7311
1759437253.180845,181290.000,26149,2,PG,1,100,7315
1759437253.220846,181330.000,26165,3,PG,1,100,7314
1759437253.260847,181370.000,26165,3,PG,1,100,7320
1759437253.300848,181410.000,26165,3,PG,1,100,7313
1759437253.340848,181450.000,26181,2,PG,1,100,7306
1759437253.380849,181490.000,26181,2,PG,1,100,7320
1759437253.420850,181530.000,26197,3,PG,1,100,7307
1759437253.460851,181570.000,26197,3,PG,1,100,7321
1759437253.500852,181610.000,26197,3,PG,1,100,7322
1759437253.540852,181650.000,26213,2,PG,1,100,7322
1759437253.580853,181690.000,26213,2,PG,1,100,7313
1759437253.620854,181730.000,26229,3,PG,1,100,7320
1759437253.660855,181770.000,26229,3,PG,1,100,7323
1759437253.700856,181810.000,26229,3,PG,1,100,7315
1759437253.740856,181850.000,26243,3,PG,1,100,7337
1759437253.780857,181890.000,26243,3,PG,1,100,7327
1759437253.820858,181930.000,26243,3,PG,1,100,7328
1759437253.860859,181970.000,26260,2,PG,1,100,7333
1759437253.900860,182010.000,26260,2,PG,1,100,7326
1759437253.940861,182050.000,26279,3,PG,1,100,7313
1759437253.980861,182090.000,26279,3,PG,1,100,7313
1759437254.020862,182130.000,26279,3,PG,1,100,7329
1759437254.060863,182170.000,26295,2,PG,1,100,7307
1759437254.100864,182210.000,26295,2,PG,1,100,7329
1759437254.140865,182250.000,26314,3,PG,1,100,7318
1759437254.180866,182290.000,26314,3,PG,1,100,7321
1759437254.220866,182330.000,26314,3,PG,1,100,7317
1759437254.260867,182370.000,26330,2,PG,1,100,7328
1759437254.300868,182410.000,26330,2,PG,1,100,7315
1759437254.340869,182450.000,26345,3,PG,1,100,7336
1759437254.380869,182490.000,26345,3,PG,1,100,7320
1759437254.420870,182530.000,26345,3,PG,1,100,7315
1759437254.460371,182569.500,26361,2,PG,1,100,7333
1759437254.499872,182609.000,26361,2,PG,1,100,7334
1759437254.539873,182649.000,26376,3,PG,1,100,7340
1759437254.579874,182689.000,26376,3,PG,1,100,7328
1759437254.619874,182729.000,26376,3,PG,1,100,7327
1759437254.659875,182769.000,26392,2,PG,1,100,7319
1759437254.699876,182809.000,26392,2,PG,1,100,7314
1759437254.740210,182849.333,26414,3,PG,1,100,7320
1759437254.780544,182889.667,26414,3,PG,1,100,7321
1759437254.820879,182930.000,26414,3,PG,1,100,7317
1759437254.860379,182969.500,26431,2,PG,1,100,7326
1759437254.899880,183009.000,26431,2,PG,1,100,7320
1759437254.939881,183049.000,26446,3,PG,1,100,7326
1759437254.979882,183089.000,26446,3,PG,1,100,7323
1759437255.019882,183129.000,26446,3,PG,1,100,7313
1759437255.060383,183169.500,26463,2,PG,1,100,7320
1759437255.100884,183210.000,26463,2,PG,1,100,7334
1759437255.140552,183249.667,26479,3,PG,1,100,7331
1759437255.180219,183289.333,26479,3,PG,1,100,7324
1759437255.219887,183329.000,26479,3,PG,1,100,7324
1759437255.259887,183369.000,26495,3,PG,1,100,7339
1759437255.299888,183409.000,26495,3,PG,1,100,7332
1759437255.339889,183449.000,26495,3,PG,1,100,7336
1759437255.379890,183489.000,26512,2,PG,1,100,7320
1759437255.419891,183529.000,26512,2,PG,1,100,7325
1759437255.466892,183576.000,26528,2,PG,1,100,7332
1759437255.513893,183623.000,26528,2,PG,1,100,7318
1759437255.553894,183663.000,26543,3,PG,1,100,7316
1759437255.593894,183703.000,26543,3,PG,1,100,7323
1759437255.633895,183743.000,26543,3,PG,1,100,7319
1759437255.673896,183783.000,26559,2,PG,1,100,7321
1759437255.713897,183823.000,26559,2,PG,1,100,7307
1759437255.753897,183863.000,26574,3,PG,1,100,7314
1759437255.793898,183903.000,26574,3,PG,1,100,7315
1759437255.833899,183943.000,26574,3,PG,1,100,7317
1759437255.873900,183983.000,26592,2,PG,1,100,7318
1759437255.913901,184023.000,26592,2,PG,1,100,7338
1759437255.953902,184063.000,26607,3,PG,1,100,7332
1759437255.993902,184103.000,26607,3,PG,1,100,7336
1759437256.033903,184143.000,26607,3,PG,1,100,7330
1759437256.073904,184183.000,26623,2,PG,1,100,7330
1759437256.113905,184223.000,26623,2,PG,1,100,7328
1759437256.153906,184263.000,26639,3,PG,1,100,7338
1759437256.193907,184303.000,26639,3,PG,1,100,7334
1759437256.233907,184343.000,26639,3,PG,1,100,7333
1759437256.273908,184383.000,26654,2,PG,1,100,7322
1759437256.313909,184423.000,26654,2,PG,1,100,7328
1759437256.353910,184463.000,26669,3,PG,1,100,7328
1759437256.393911,184503.000,26669,3,PG,1,100,7321
1759437256.433911,184543.000,26669,3,PG,1,100,7323
1759437256.473912,184583.000,26688,3,PG,1,100,7338
1759437256.513913,184623.000,26688,3,PG,1,100,7325
1759437256.553914,184663.000,26688,3,PG,1,100,7326
1759437256.593915,184703.000,26703,2,PG,1,100,7333
1759437256.633915,184743.000,26703,2,PG,1,100,7324
1759437256.673916,184783.000,26718,3,PG,1,100,7338
1759437256.713917,184823.000,26718,3,PG,1,100,7330
1759437256.753918,184863.000,26718,3,PG,1,100,7342
1759437256.793919,184903.000,26733,2,PG,1,100,7332
1759437256.833920,184943.000,26733,2,PG,1,100,7333
1759437256.873920,184983.000,26750,3,PG,1,100,7328
1759437256.913921,185023.000,26750,3,PG,1,100,7347
1759437256.953922,185063.000,26750,3,PG,1,100,7344
1759437256.993923,185103.000,26765,2,PG,1,100,7345
1759437257.033924,185143.000,26765,2,PG,1,100,7339
1759437257.073925,185183.000,26780,3,PG,1,100,7329
1759437257.113925,185223.000,26780,3,PG,1,100,7349
1759437257.153926,185263.000,26780,3,PG,1,100,7339
1759437257.193927,185303.000,26796,2,PG,1,100,7341
1759437257.233928,185343.000,26796,2,PG,1,100,7327
1759437257.273929,185383.000,26814,4,PG,1,100,7342
1759437257.313929,185423.000,26814,4,PG,1,100,7329
1759437257.353930,185463.000,26814,4,PG,1,100,7337
1759437257.393931,185503.000,26814,4,PG,1,100,7333
1759437257.433932,185543.000,26829,2,PG,1,100,7336
1759437257.473933,185583.000,26829,2,PG,1,100,7339
1759437257.513933,185623.000,26846,3,PG,1,100,7323
1759437257.553934,185663.000,26846,3,PG,1,100,7332
1759437257.593935,185703.000,26846,3,PG,1,100,7343
1759437257.633936,185743.000,26860,2,PG,1,100,7343
1759437257.673937,185783.000,26860,2,PG,1,100,7330
1759437257.713938,185823.000,26876,3,PG,1,100,7348
1759437257.753938,185863.000,26876,3,PG,1,100,7349
1759437257.793939,185903.000,26876,3,PG,1,100,7365
1759437257.833940,185943.000,26892,2,PG,1,100,7336
1759437257.873941,185983.000,26892,2,PG,1,100,7329
1759437257.913608,186022.667,26908,3,PG,1,100,7341
1759437257.953276,186062.333,26908,3,PG,1,100,7340
1759437257.992943,186102.000,26908,3,PG,1,100,7343
1759437258.032944,186142.000,26923,2,PG,1,100,7339
1759437258.072945,186182.000,26923,2,PG,1,100,7331
1759437258.113279,186222.333,26940,3,PG,1,100,7334
1759437258.153613,186262.667,26940,3,PG,1,100,7339
1759437258.193947,186303.000,26940,3,PG,1,100,7334
1759437258.233448,186342.500,26957,2,PG,1,100,7350
1759437258.272949,186382.000,26957,2,PG,1,100,7340
1759437258.312950,186422.000,26973,3,PG,1,100,7347
1759437258.352951,186462.000,26973,3,PG,1,100,7357
1759437258.392951,186502.000,26973,3,PG,1,100,7354
1759437258.432952,186542.000,26988,2,PG,1,100,7350
1759437258.472953,186582.000,26988,2,PG,1,100,7350
1759437258.512954,186622.000,27004,3,PG,1,100,7356
1759437258.552955,186662.000,27004,3,PG,1,100,7339
1759437258.592956,186702.000,27004,3,PG,1,100,7348
1759437258.633456,186742.500,27019,2,PG,1,100,7336
1759437258.673957,186783.000,27019,2,PG,1,100,7338
1759437258.718291,186827.333,27035,3,PG,1,100,7338
1759437258.762626,186871.667,27035,3,PG,1,100,7338
1759437258.806960,186916.000,27035,3,PG,1,100,7346
1759437258.846961,186956.000,27051,2,PG,1,100,7338
1759437258.886961,186996.000,27051,2,PG,1,100,7321
1759437258.926962,187036.000,27068,3,PG,1,100,7330
1759437258.966963,187076.000,27068,3,PG,1,100,7329
1759437259.006964,187116.000,27068,3,PG,1,100,7327
1759437259.046965,187156.000,27083,2,PG,1,100,7337
1759437259.086966,187196.000,27083,2,PG,1,100,7336
1759437259.126966,187236.000,27100,3,PG,1,100,7344
1759437259.166967,187276.000,27100,3,PG,1,100,7359
1759437259.206968,187316.000,27100,3,PG,1,100,7354
