subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz,psd_total_power_0p5_8,psd_peak_freq_0p5_8,psd_bp_0p5_1,psd_bp_1_2,psd_bp_2_4,psd_bp_4_8,psd_centroid_0p5_8,psd_entropy_0p5_8,psd_bin_00,psd_bin_01,psd_bin_02,psd_bin_03,psd_bin_04,psd_bin_05,psd_bin_06,psd_bin_07,psd_bin_08,psd_bin_09,psd_bin_10,psd_bin_11,psd_bin_12,psd_bin_13,psd_bin_14,psd_bin_15,psd_bin_16,psd_bin_17,psd_bin_18,psd_bin_19,psd_bin_20,psd_bin_21,psd_bin_22,psd_bin_23,psd_bin_24,psd_bin_25,psd_bin_26,psd_bin_27,psd_bin_28,psd_bin_29,psd_bin_30,psd_bin_31,psd_bin_32,psd_bin_33,psd_bin_34,psd_bin_35,psd_bin_36,psd_bin_37,psd_bin_38,psd_bin_39,psd_bin_40,psd_bin_41,psd_bin_42,psd_bin_43,psd_bin_44,psd_bin_45,psd_bin_46,psd_bin_47,psd_bin_48,psd_bin_49,psd_bin_50,psd_bin_51,psd_bin_52,psd_bin_53,psd_bin_54,psd_bin_55,psd_bin_56,psd_bin_57,psd_bin_58,psd_bin_59,psd_bin_60,psd_bin_61,psd_bin_62,psd_bin_63
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63665.66247280899,63675.70307172779,63670.6827722684,190.96273838322668,10.0,1.0,True,0.5,8.0,-1.266668533946824,-1.7729557268996228,0.0,-1.0777666309920344,-0.6699940915368692,-0.5503382839896673,-0.48843809724847553,-0.2730939726235387,0.0,0.0,0.48670849844055597,0.0,0.0,-0.5844085230217902,0.0,0.0,0.0,-0.7992046682762923,0.0,0.0,0.2045169549173958,0.0,0.0,-0.7171111944697356,0.0,0.0,0.0,-0.13089727961480574,0.0,0.0,0.2765445926772237,0.0,0.0,-1.4223611131046774,0.0,0.0,0.0,-0.26564931736997915,0.0,0.0,-0.5829158933854114,0.0,0.0,-0.48757912748591226,0.0,0.0,0.0,0.2594446193737948,0.0,0.0,0.180409340906918,0.0,0.0,-0.9352250659073398,0.0,0.0,0.0,0.08746462688039758,0.0,0.0,-0.251130989141888,0.0,0.0,-0.8929751281994092,0.0,0.0,0.0,-0.321756691776196,0.0,0.0,-0.40096430299471797,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63666.667537765825,63676.70813668463,63671.687837225225,191.967803340056,10.0,1.0,True,0.5,8.0,-0.3274152183434807,-1.7729557268996228,0.0,-0.5102993864012998,-0.48257527810945194,-0.35315051377162865,-0.5586398043990902,-0.38521214879004795,0.0,0.0,0.982564056967549,0.0,0.0,-0.08059275368276195,0.0,0.0,0.0,-0.4681834349182318,0.0,0.0,0.5506810016414917,0.0,0.0,-0.23605947270640884,0.0,0.0,0.0,0.14451334957238646,0.0,0.0,0.35048113742530085,0.0,0.0,-1.717866732871762,0.0,0.0,0.0,-0.20552595920037572,0.0,0.0,-0.27520382449933406,0.0,0.0,-0.09917009811829064,0.0,0.0,0.0,0.5183009843858355,0.0,0.0,0.3733179885529933,0.0,0.0,-0.5301969030547069,0.0,0.0,0.0,0.13688777192825852,0.0,0.0,-0.09335453088786223,0.0,0.0,-0.09621279770562555,0.0,0.0,0.0,-0.363059883475391,0.0,0.0,-0.19433540129067806,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63667.67260272266,63677.71320164147,63672.69290218207,192.97286829689983,10.0,1.0,True,0.5,8.0,-1.8833729758582036,-1.7729557268996228,0.0,-1.4955461172085696,-1.0571395551048988,-0.6455780747432025,-0.6097950798526773,-0.5015447701383825,0.0,0.0,0.41249837265234907,0.0,0.0,-0.9438910767883077,0.0,0.0,0.0,-1.0918173431793756,0.0,0.0,-0.5240714229728304,0.0,0.0,-1.4200026682829254,0.0,0.0,0.0,-0.41204825899559566,0.0,0.0,-0.6778404884007588,0.0,0.0,-0.8795839407384297,0.0,0.0,0.0,-0.729939196994998,0.0,0.0,-0.8262278335651569,0.0,0.0,-0.47730410113847643,0.0,0.0,0.0,-0.05826617904941658,0.0,0.0,-0.15911673560343229,0.0,0.0,-0.617986574561785,0.0,0.0,0.0,0.06644479639838134,0.0,0.0,-0.35257532491915194,0.0,0.0,-0.4598900425692234,0.0,0.0,0.0,-0.7647371583189353,0.0,0.0,-0.9115602989075465,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63668.6776676795,63678.718266598305,63673.6979671389,193.97793325372913,10.0,1.0,True,0.5,8.0,-4.308250707259823,-1.7729557268996228,0.0,-2.8473935146113805,-1.5800658488442318,-1.2555836791257122,-0.2682469774688567,0.3560181234311148,0.0,0.0,-2.5263131245495356,0.0,0.0,-4.330788329154033,0.0,0.0,0.0,-1.8697866952258408,0.0,0.0,-1.6339046815173828,0.0,0.0,-2.4633547419926525,0.0,0.0,0.0,-1.036110632979561,0.0,0.0,-1.681731561209775,0.0,0.0,-2.4711592048832705,0.0,0.0,0.0,-2.1247456358961276,0.0,0.0,-1.8077039307064633,0.0,0.0,-2.2550640086183478,0.0,0.0,0.0,-2.174508873024611,0.0,0.0,-1.697629351281897,0.0,0.0,-2.1662295610165025,0.0,0.0,0.0,-1.8542879436565305,0.0,0.0,-1.994256057801093,0.0,0.0,-2.4417607202323306,0.0,0.0,0.0,-2.378017585210356,0.0,0.0,-2.260021438659273,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63669.682732636335,63679.72333155514,63674.70303209574,194.982998210573,10.0,1.0,True,0.5,8.0,-4.41547886221462,0.34798385695669576,0.0,-2.951944245527118,-1.689161240690715,-1.2920907252096612,-0.4184970132600212,0.032714735252351815,0.0,0.0,-2.702802884839853,0.0,0.0,-4.077479443743354,0.0,0.0,0.0,-2.838727120345517,0.0,0.0,-1.4728891522622738,0.0,0.0,-3.139428190498951,0.0,0.0,0.0,-1.3884759693908446,0.0,0.0,-1.4715420045336483,0.0,0.0,-3.899046404705687,0.0,0.0,0.0,-2.378265169917208,0.0,0.0,-2.2264682270937746,0.0,0.0,-2.448142096051007,0.0,0.0,0.0,-2.0911910530778552,0.0,0.0,-1.9898858938359583,0.0,0.0,-2.394209969972442,0.0,0.0,0.0,-2.2670715223082287,0.0,0.0,-2.4433352818527827,0.0,0.0,-2.8151176613853566,0.0,0.0,0.0,-2.5191919906979,0.0,0.0,-2.216137976741647,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63670.68779759317,63680.72839651198,63675.70809705257,195.9880631674023,10.0,1.0,True,0.5,8.0,0.7538317022838131,-1.7729557268996228,0.0,1.047281672208471,-1.1359135740978519,-1.052134672076538,-1.2760463380172504,-1.3422195470901046,0.0,0.0,1.7081532056438515,0.0,0.0,0.3683153368415536,0.0,0.0,0.0,1.1862913976164735,0.0,0.0,0.8384181635324433,0.0,0.0,-0.8297766758910345,0.0,0.0,0.0,-0.7123040907786122,0.0,0.0,-1.0986136136751667,0.0,0.0,-1.0727522203526376,0.0,0.0,0.0,-0.6133302847696518,0.0,0.0,-0.6172482275315143,0.0,0.0,-0.5696727889749739,0.0,0.0,0.0,-0.9700547436756071,0.0,0.0,-1.3567196481871704,0.0,0.0,-1.7737458912523252,0.0,0.0,0.0,-1.375351906209714,0.0,0.0,-1.5867153962635407,0.0,0.0,-1.8958771453496512,0.0,0.0,0.0,-2.0705567877004505,0.0,0.0,-1.8623103741600866,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63671.692862550015,63681.73346146882,63676.713162009415,196.99312812424617,10.0,1.0,True,0.5,8.0,-0.03009391582377448,-1.7729557268996228,0.0,0.1966111515275485,-1.0446911191153587,-1.1167763612836341,-1.2964413566489033,-1.327847680425635,0.0,0.0,1.671153256678802,0.0,0.0,-0.2080205425982743,0.0,0.0,0.0,0.8606593273985298,0.0,0.0,0.6461565747396578,0.0,0.0,-0.7487058733981812,0.0,0.0,0.0,-0.40098643112629706,0.0,0.0,-0.9924587170412075,0.0,0.0,-1.0284387261420047,0.0,0.0,0.0,-0.9182741824220887,0.0,0.0,-1.0602218436748951,0.0,0.0,-0.8199715601071144,0.0,0.0,0.0,-1.2576891521037763,0.0,0.0,-1.4030177628041367,0.0,0.0,-1.7429004377101092,0.0,0.0,0.0,-1.5799490119787052,0.0,0.0,-1.8546435548903206,0.0,0.0,-2.1334177354380337,0.0,0.0,0.0,-2.1545028697244524,0.0,0.0,-2.0069102514521013,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63672.69792750685,63682.73852642566,63677.71822696626,197.99819308109,10.0,1.0,True,0.5,8.0,-1.0045882471724843,-1.7729557268996228,0.0,-0.7617105246035508,-1.289140357733752,-1.1866851559432687,-1.386865144409927,-1.552601754610553,0.0,0.0,1.4687434678805555,0.0,0.0,-0.6222805182609382,0.0,0.0,0.0,-0.02393298370446447,0.0,0.0,0.2560476544713267,0.0,0.0,-1.034042208902933,0.0,0.0,0.0,-0.8640655388606868,0.0,0.0,-1.1506035834697652,0.0,0.0,-1.7234139413680623,0.0,0.0,0.0,-1.3580881178409594,0.0,0.0,-1.063455079338024,0.0,0.0,-1.054481610244164,0.0,0.0,0.0,-1.8001471644092648,0.0,0.0,-1.7364092771167932,0.0,0.0,-1.9990804721213176,0.0,0.0,0.0,-2.0341605755422725,0.0,0.0,-2.0340903617125123,0.0,0.0,-2.7257533809160717,0.0,0.0,0.0,-2.206122174141462,0.0,0.0,-1.9577497478174368,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63673.70299246369,63683.743591382496,63678.72329192309,199.0032580379193,10.0,1.0,True,0.5,8.0,-1.9578398577602654,-1.7729557268996228,0.0,-1.2708453967648516,-1.6905684347913623,-1.2372123679648688,-1.4270597270847103,-1.7077994483291412,0.0,0.0,0.8673331508739442,0.0,0.0,-0.924941610141777,0.0,0.0,0.0,-0.5262384887312457,0.0,0.0,-0.38022543233588874,0.0,0.0,-1.9746136278848654,0.0,0.0,0.0,-2.0519589063618606,0.0,0.0,-1.9284239063773942,0.0,0.0,-2.7392621406940356,0.0,0.0,0.0,-1.633364712117325,0.0,0.0,-1.0791181297345056,0.0,0.0,-1.29552908164984,0.0,0.0,0.0,-2.0430241386346144,0.0,0.0,-2.227938825088796,0.0,0.0,-2.4463023370262706,0.0,0.0,0.0,-2.4716401320471237,0.0,0.0,-2.323841105494935,0.0,0.0,-2.7703604529845083,0.0,0.0,0.0,-2.142791149826416,0.0,0.0,-2.1296931170296585,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63674.708057420525,63684.74865633933,63679.72835687993,200.00832299476315,10.0,1.0,True,0.5,8.0,-2.786393379872154,-1.7729557268996228,0.0,-1.7099572764173439,-1.8097888985931372,-1.3050548449005996,-1.4020051164700322,-1.6139331477219008,0.0,0.0,0.20465541744555582,0.0,0.0,-1.611319819650758,0.0,0.0,0.0,-0.605698560749009,0.0,0.0,-0.9172836400278543,0.0,0.0,-2.597270460020256,0.0,0.0,0.0,-2.18133128428376,0.0,0.0,-2.8507374502704956,0.0,0.0,-2.573300007022355,0.0,0.0,0.0,-2.004662969065897,0.0,0.0,-1.6712988567995475,0.0,0.0,-1.707672770830211,0.0,0.0,0.0,-2.3148334536176374,0.0,0.0,-2.7718046606210804,0.0,0.0,-3.05675986526406,0.0,0.0,0.0,-2.8155359063054513,0.0,0.0,-2.9969983687916826,0.0,0.0,-3.0284866880946693,0.0,0.0,0.0,-2.4247097581984,0.0,0.0,-2.5492291876420703,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63675.71312237736,63685.75372129617,63680.73342183676,201.01338795159245,10.0,1.0,True,0.5,8.0,-1.6640761204134864,-1.7729557268996228,0.0,-1.0568093778693641,-1.4888873851466373,-1.2814464817730191,-1.397810944788143,-1.5304246806390107,0.0,0.0,1.2926412471561297,0.0,0.0,-1.7187736103655824,0.0,0.0,0.0,0.34646390626557233,0.0,0.0,0.7106435070279051,0.0,0.0,-1.3521477423221202,0.0,0.0,0.0,-1.2149845361355105,0.0,0.0,-1.8255959380876146,0.0,0.0,-1.9293736595747657,0.0,0.0,0.0,-1.6928266675339207,0.0,0.0,-1.7206767907224128,0.0,0.0,-1.7676606310729304,0.0,0.0,0.0,-2.158682910022871,0.0,0.0,-2.259502825523505,0.0,0.0,-2.7431685978892615,0.0,0.0,0.0,-2.6439316401594395,0.0,0.0,-2.5281234039987535,0.0,0.0,-2.2181762840577237,0.0,0.0,0.0,-2.39363176648005,0.0,0.0,-2.4635381182388554,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63676.7181873342,63686.758786253005,63681.738486793605,202.0184529084363,10.0,1.0,True,0.5,8.0,-2.337701542258641,-1.7729557268996228,0.0,-1.6193275811583066,-1.8467742492108787,-1.3673497616348425,-1.6609903915159858,-2.175018007261026,0.0,0.0,1.065274400225246,0.0,0.0,-1.5563023128429334,0.0,0.0,0.0,-0.5115867057317226,0.0,0.0,-0.6162340490469848,0.0,0.0,-2.1141293969545343,0.0,0.0,0.0,-2.664765622125863,0.0,0.0,-3.3334598961991397,0.0,0.0,-2.6965744333544555,0.0,0.0,0.0,-2.753823652954307,0.0,0.0,-2.758745563854215,0.0,0.0,-2.6260714267735965,0.0,0.0,0.0,-3.086437315398411,0.0,0.0,-3.0441566614829867,0.0,0.0,-3.3851352345991206,0.0,0.0,0.0,-3.3285330665835504,0.0,0.0,-3.1132189737644067,0.0,0.0,-3.0663940183427956,0.0,0.0,0.0,-2.817533050714081,0.0,0.0,-2.755121107588677,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63677.723252291034,63687.76385120984,63682.743551750435,203.0235178652656,10.0,1.0,True,0.5,8.0,-2.4375840340608907,-1.7729557268996228,0.0,-1.748414972177685,-1.6411603944481503,-1.2796850419811614,-1.4530787704083594,-1.719509068251954,0.0,0.0,0.9019548598189584,0.0,0.0,-1.7801781208571419,0.0,0.0,0.0,-0.5670327963446212,0.0,0.0,-0.7115225998163618,0.0,0.0,-1.8092058525867858,0.0,0.0,0.0,-1.8238904488508016,0.0,0.0,-2.4659529594474576,0.0,0.0,-1.8230695104544732,0.0,0.0,0.0,-1.2804699277551022,0.0,0.0,-1.3286480866120063,0.0,0.0,-1.7305950422093943,0.0,0.0,0.0,-2.3823593097569464,0.0,0.0,-2.8432214268756586,0.0,0.0,-2.8001717812211857,0.0,0.0,0.0,-2.6742733059431676,0.0,0.0,-2.202623107593143,0.0,0.0,-1.900792242109862,0.0,0.0,0.0,-2.2524223120317775,0.0,0.0,-2.650678266300315,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63678.72831724788,63688.768916166686,63683.74861670728,204.02858282210943,10.0,1.0,True,0.5,8.0,-0.25708771410132575,-1.7729557268996228,0.0,-1.7954710280183186,2.0497712183215646,1.1979349121091543,1.2081750320712514,1.5287101483018077,0.0,0.0,0.8983424525036601,0.0,0.0,-2.59465689922565,0.0,0.0,0.0,-0.3839707948998935,0.0,0.0,0.49723655017019514,0.0,0.0,-0.2754122787806778,0.0,0.0,0.0,1.068639819980253,0.0,0.0,1.5354067064396646,0.0,0.0,1.8976546106018426,0.0,0.0,0.0,2.232072529001269,0.0,0.0,1.9269580922702645,0.0,0.0,1.4934107273404194,0.0,0.0,0.0,1.134968030099282,0.0,0.0,1.1084456857900014,0.0,0.0,1.0832238488711898,0.0,0.0,0.0,0.9929452470674187,0.0,0.0,1.150630493297802,0.0,0.0,0.946821138069395,0.0,0.0,0.0,-0.07302784199907598,0.0,0.0,-0.8416421899439455,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63679.733382204715,63689.77398112352,63684.75368166412,205.0336477789533,10.0,1.0,True,0.5,8.0,0.44252989071482013,-1.7729557268996228,0.0,-1.057533451902727,2.4426658015848566,1.127342544089944,1.0317090829752216,1.55192998933564,0.0,0.0,0.9217615371562597,0.0,0.0,-1.9586015645673163,0.0,0.0,0.0,0.4680242471022326,0.0,0.0,0.7928649789003273,0.0,0.0,0.3201674906036988,0.0,0.0,0.0,1.262185035112915,0.0,0.0,1.5905302001570834,0.0,0.0,1.9488766384942555,0.0,0.0,0.0,2.3140318959267274,0.0,0.0,1.9254215691175713,0.0,0.0,1.4968008313793044,0.0,0.0,0.0,1.119694096196302,0.0,0.0,1.014282969104887,0.0,0.0,1.0599511251477773,0.0,0.0,0.0,0.9272176440933582,0.0,0.0,1.1059550758054235,0.0,0.0,0.8643201771750351,0.0,0.0,0.0,-0.11094085801397002,0.0,0.0,-0.8017152901537555,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63680.73844716155,63690.77904608036,63685.75874662095,206.0387127357826,10.0,1.0,True,0.5,8.0,-0.0312348529362385,-1.7729557268996228,0.0,-0.8612641719585041,1.18078277933278,0.25505136246946414,0.300058400751452,0.871414658115981,0.0,0.0,0.9444745946859285,0.0,0.0,-1.0750635340269374,0.0,0.0,0.0,0.2003848439803154,0.0,0.0,0.5600262373138106,0.0,0.0,0.09615232245511125,0.0,0.0,0.0,0.8869068159718814,0.0,0.0,0.9085922124819931,0.0,0.0,1.407749718184035,0.0,0.0,0.0,1.7532173335652599,0.0,0.0,1.3893978335746144,0.0,0.0,0.9441726998719231,0.0,0.0,0.0,0.49208447048596615,0.0,0.0,0.4626187648532707,0.0,0.0,0.5672803338331033,0.0,0.0,0.0,0.3015441877485616,0.0,0.0,0.6979636552374615,0.0,0.0,0.47356664747106486,0.0,0.0,0.0,-0.3386512307638911,0.0,0.0,-1.0397441501395634,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63681.74351211839,63691.7841110372,63686.763811577795,207.0437776926265,10.0,1.0,True,0.5,8.0,-0.23290375506164668,-1.7729557268996228,0.0,-0.8259984079697454,0.4190065377689944,0.0903962082555083,-0.012139984946988112,0.4057635579263833,0.0,0.0,1.044128223651494,0.0,0.0,-0.7036492523421447,0.0,0.0,0.0,-0.026582840947847245,0.0,0.0,0.19786581810926546,0.0,0.0,-0.5770561855209002,0.0,0.0,0.0,0.432942826282626,0.0,0.0,0.5532386211609738,0.0,0.0,1.1144833614095064,0.0,0.0,0.0,1.392895676689552,0.0,0.0,1.2040386002669632,0.0,0.0,0.7407858270656169,0.0,0.0,0.0,0.3186425237942283,0.0,0.0,0.4071786064042457,0.0,0.0,0.42083870310499405,0.0,0.0,0.0,0.23139704321358928,0.0,0.0,0.6371155032036036,0.0,0.0,0.441602610161003,0.0,0.0,0.0,-0.4329984534800535,0.0,0.0,-1.2290913073480618,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63682.748577075225,63692.78917599403,63687.768876534625,208.04884264945576,10.0,1.0,True,0.5,8.0,-0.04672514916460139,-1.7729557268996228,0.0,-1.0117199769574514,1.2001885901820342,0.8056790545900847,0.6713794152811633,1.1287093537389232,0.0,0.0,0.863542396115121,0.0,0.0,-1.2193241972972508,0.0,0.0,0.0,0.14262068029905314,0.0,0.0,0.3402836042696051,0.0,0.0,-0.8761684220294623,0.0,0.0,0.0,0.7614646616720977,0.0,0.0,1.1711125824322184,0.0,0.0,1.581201626728846,0.0,0.0,0.0,1.9016379028317052,0.0,0.0,1.6912462670058543,0.0,0.0,1.2483619266412793,0.0,0.0,0.0,0.8955812779070687,0.0,0.0,0.9192148054641914,0.0,0.0,0.8782746100936752,0.0,0.0,0.0,0.8129107662959081,0.0,0.0,1.0163594011321784,0.0,0.0,0.8072359077272904,0.0,0.0,0.0,-0.22479359193996248,0.0,0.0,-0.9643598542047442,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63683.75364203206,63693.79424095087,63688.77394149147,209.0539076062996,10.0,1.0,True,0.5,8.0,0.13441441599587084,-1.7729557268996228,0.0,-1.4045031213085937,2.7903958048851383,1.618142537003932,1.8249113887045687,2.109024666745368,0.0,0.0,-0.21877589662393615,0.0,0.0,-1.385717228628988,0.0,0.0,0.0,-0.312324604691907,0.0,0.0,-0.18821709855909408,0.0,0.0,0.1915260324495938,0.0,0.0,0.0,1.3205021805238284,0.0,0.0,1.7480026624333591,0.0,0.0,2.1283486604384034,0.0,0.0,0.0,2.4779104739142728,0.0,0.0,2.1318884922701726,0.0,0.0,1.7229939595026342,0.0,0.0,0.0,1.3490775845523757,0.0,0.0,1.256629615935613,0.0,0.0,1.271282908606481,0.0,0.0,0.0,1.181382873281247,0.0,0.0,1.327975124827025,0.0,0.0,1.0585497629836642,0.0,0.0,0.0,-0.0011350909439293653,0.0,0.0,-0.6697055401943685,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63684.7587069889,63694.799305907705,63689.7790064483,210.05897256312892,10.0,1.0,True,0.5,8.0,2.161396361915216,0.34798385695669576,0.0,-0.09007649394709993,4.349151936125295,2.172202395865898,1.6090334069380083,2.0018816718232473,0.0,0.0,0.08996523068772708,0.0,0.0,-0.3500744215208482,0.0,0.0,0.0,0.6645977650619341,0.0,0.0,0.5256073195238359,0.0,0.0,1.0384060664050463,0.0,0.0,0.0,1.819279142578275,0.0,0.0,2.081218015055386,0.0,0.0,2.4699339567972975,0.0,0.0,0.0,2.8234251510386135,0.0,0.0,2.413728019362232,0.0,0.0,1.9830926761659478,0.0,0.0,0.0,1.544136671127847,0.0,0.0,1.4071058156003202,0.0,0.0,1.4935924445401636,0.0,0.0,0.0,1.2957511294139248,0.0,0.0,1.5421819602115248,0.0,0.0,1.2085524002642998,0.0,0.0,0.0,0.26917631411945353,0.0,0.0,-0.4284123028588909,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63685.76377194574,63695.80437086455,63690.78407140514,211.06403751997277,10.0,1.0,True,0.5,8.0,-2.078986944383307,0.34798385695669576,0.0,-1.413413542914378,-0.9489381153682825,-0.3984881297497168,0.02478411449168851,0.11136473193221955,0.0,0.0,-0.6704933664424617,0.0,0.0,-0.8591932980594078,0.0,0.0,0.0,-0.7610481773739755,0.0,0.0,-1.417125695098312,0.0,0.0,-3.122882277716077,0.0,0.0,0.0,-0.5063031507199712,0.0,0.0,-0.5923033400255531,0.0,0.0,0.08566695876926912,0.0,0.0,0.0,0.35370115187298445,0.0,0.0,0.48697120916442466,0.0,0.0,0.25844196164371,0.0,0.0,0.0,-0.2817054427958776,0.0,0.0,-0.11099860612151075,0.0,0.0,-0.025593474832587355,0.0,0.0,0.0,-0.32237682890666597,0.0,0.0,0.41197030637314475,0.0,0.0,0.009696754751943272,0.0,0.0,0.0,-0.5436952011281999,0.0,0.0,-1.3768455827626196,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63686.76883690258,63696.809435821386,63691.789136361986,212.06910247681665,10.0,1.0,True,0.5,8.0,1.1411775168821165,0.34798385695669576,0.0,1.8071068318702328,-1.4740665591649544,-0.9147338695290156,-1.259064963887729,-1.6578640589646303,0.0,0.0,1.3660369120848834,0.0,0.0,1.0550251108064266,0.0,0.0,0.0,1.3347149001291783,0.0,0.0,-0.3498913003393005,0.0,0.0,-2.087909993518919,0.0,0.0,0.0,-0.7853137339386229,0.0,0.0,-1.620753191280519,0.0,0.0,-2.534451885562182,0.0,0.0,0.0,-1.0237876558887302,0.0,0.0,-0.6957558317471316,0.0,0.0,-0.5128311533409929,0.0,0.0,0.0,-0.757622665823959,0.0,0.0,-1.2077767552262928,0.0,0.0,-1.3511454383637622,0.0,0.0,0.0,-0.7934619929544269,0.0,0.0,-0.4219491315987251,0.0,0.0,-0.720476937631251,0.0,0.0,0.0,-1.418443034824693,0.0,0.0,-1.211498913941184,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63687.773901859415,63697.81450077822,63692.794201318815,213.07416743364593,10.0,1.0,True,0.5,8.0,-1.675579288518889,0.34798385695669576,0.0,-1.0186935568575421,-1.5695382823122808,-0.9963372472085138,-1.1413178485792945,-1.3969992885693319,0.0,0.0,0.5194568399828543,0.0,0.0,-0.35375731231390733,0.0,0.0,0.0,-0.7266055787831095,0.0,0.0,-0.8955742765138671,0.0,0.0,-1.814265197670838,0.0,0.0,0.0,-1.299191158018785,0.0,0.0,-2.0275496312141623,0.0,0.0,-2.2218285531273017,0.0,0.0,0.0,-1.2522203062844788,0.0,0.0,-0.291398263288738,0.0,0.0,-0.42999650564907765,0.0,0.0,0.0,-1.0368022973123172,0.0,0.0,-1.8303990432755533,0.0,0.0,-2.043697101232366,0.0,0.0,0.0,-1.203347116082717,0.0,0.0,-0.8055756599084897,0.0,0.0,-1.234297663842906,0.0,0.0,0.0,-1.2948487277032885,0.0,0.0,-1.4070997228645687,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63688.77896681625,63698.81956573506,63693.79926627566,214.07923239048975,10.0,1.0,True,0.5,8.0,1.0100205033933236,0.34798385695669576,0.0,0.7631800390009895,-0.870619257855543,-0.6103321588800078,-1.073795901772536,-1.24367026209685,0.0,0.0,1.639988314317407,0.0,0.0,0.8333380898392756,0.0,0.0,0.0,0.4161560579087848,0.0,0.0,-0.25769308812551367,0.0,0.0,-0.4075103539946213,0.0,0.0,0.0,-0.26356431661720725,0.0,0.0,-0.7105780127931871,0.0,0.0,-1.0489394402987091,0.0,0.0,0.0,-0.2904049678623061,0.0,0.0,0.41783949802270753,0.0,0.0,0.31936576003565054,0.0,0.0,0.0,-0.2180761417370843,0.0,0.0,-0.9919245667669806,0.0,0.0,-0.9309436500251245,0.0,0.0,0.0,-0.2856383051732827,0.0,0.0,-0.044164777441334464,0.0,0.0,-0.9489958398723898,0.0,0.0,0.0,-0.8671491130484569,0.0,0.0,-0.9094432419627195,0.0
EmotiBit_1,PPG_EmotiBit_1,1,99.49605679515616,med_2,63689.78403177309,63699.824630691895,63694.80433123249,215.08429734731908,10.0,1.0,True,0.5,8.0,1.0728732557585958,0.34798385695669576,0.0,0.9729453923170921,-0.8538424995251443,-0.6605815631269285,-1.1038009716584,-1.4139988278312543,0.0,0.0,1.5284299692854106,0.0,0.0,1.0208868481664541,0.0,0.0,0.0,0.5183309754340066,0.0,0.0,-1.2799551293156128,0.0,0.0,-0.8449891705801367,0.0,0.0,0.0,0.13604793750020536,0.0,0.0,-0.7659955488414886,0.0,0.0,-1.292391774640242,0.0,0.0,0.0,-0.3417711060062485,0.0,0.0,0.09765403166367302,0.0,0.0,0.2566481100090046,0.0,0.0,0.0,-0.3562480823607629,0.0,0.0,-1.559135603363949,0.0,0.0,-0.8345029150603929,0.0,0.0,0.0,-0.001341970648629538,0.0,0.0,-0.15976898350920762,0.0,0.0,-1.3472053306095582,0.0,0.0,0.0,-0.6544131863728267,0.0,0.0,-0.7814045848921303,0.0
