LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1759437259.188752,194480.000,28663,2,GY,1,100,-0.305
1759437259.228755,194520.000,28678,3,GY,1,100,-0.641
1759437259.268757,194560.000,28678,3,GY,1,100,-0.244
1759437259.308759,194600.000,28678,3,GY,1,100,-0.610
1759437259.348762,194640.000,28695,2,GY,1,100,-1.312
1759437259.388764,194680.000,28695,2,GY,1,100,-0.824
1759437259.428766,194720.000,28710,3,GY,1,100,-0.977
1759437259.468768,194760.000,28710,3,GY,1,100,-1.007
1759437259.508771,194800.000,28710,3,GY,1,100,-0.488
1759437259.548773,194840.000,28725,2,GY,1,100,-0.824
1759437259.588775,194880.000,28725,2,GY,1,100,-1.129
1759437259.628778,194920.000,28743,3,GY,1,100,-0.732
1759437259.668780,194960.000,28743,3,GY,1,100,-0.854
1759437259.708782,195000.000,28743,3,GY,1,100,-1.007
1759437259.748784,195040.000,28759,2,GY,1,100,-0.702
1759437259.788787,195080.000,28759,2,GY,1,100,-1.068
1759437259.833122,195124.333,28776,3,GY,1,100,-1.129
1759437259.877458,195168.667,28776,3,GY,1,100,-0.824
1759437259.921794,195213.000,28776,3,GY,1,100,-0.977
1759437259.961796,195253.000,28792,2,GY,1,100,-1.068
1759437260.001799,195293.000,28792,2,GY,1,100,-0.916
1759437260.041801,195333.000,28807,3,GY,1,100,-1.190
1759437260.081803,195373.000,28807,3,GY,1,100,-0.854
1759437260.121805,195413.000,28807,3,GY,1,100,-0.763
1759437260.161808,195453.000,28825,2,GY,1,100,-0.793
1759437260.201810,195493.000,28825,2,GY,1,100,-0.427
1759437260.241812,195533.000,28840,3,GY,1,100,-1.251
1759437260.281815,195573.000,28840,3,GY,1,100,-0.854
1759437260.321817,195613.000,28840,3,GY,1,100,-1.007
1759437260.361819,195653.000,28857,2,GY,1,100,-1.068
1759437260.401821,195693.000,28857,2,GY,1,100,-0.916
1759437260.441824,195733.000,28873,3,GY,1,100,0.061
1759437260.481826,195773.000,28873,3,GY,1,100,-0.946
1759437260.521828,195813.000,28873,3,GY,1,100,-0.732
1759437260.561831,195853.000,28889,2,GY,1,100,-0.092
1759437260.601833,195893.000,28889,2,GY,1,100,-0.702
1759437260.641835,195933.000,28905,3,GY,1,100,-0.732
1759437260.681837,195973.000,28905,3,GY,1,100,-0.397
1759437260.721839,196013.000,28905,3,GY,1,100,-0.275
1759437260.761842,196053.000,28923,2,GY,1,100,-0.732
1759437260.801844,196093.000,28923,2,GY,1,100,-0.427
1759437260.841846,196133.000,28937,3,GY,1,100,-0.397
1759437260.881849,196173.000,28937,3,GY,1,100,-0.549
1759437260.921851,196213.000,28937,3,GY,1,100,-0.031
1759437260.968354,196259.500,28954,2,GY,1,100,-0.336
1759437261.014856,196306.000,28954,2,GY,1,100,-0.031
1759437261.054858,196346.000,28969,3,GY,1,100,-0.671
1759437261.094861,196386.000,28969,3,GY,1,100,-0.488
1759437261.134863,196426.000,28969,3,GY,1,100,-0.610
1759437261.174865,196466.000,28987,2,GY,1,100,-1.038
1759437261.214868,196506.000,28987,2,GY,1,100,-0.488
1759437261.254870,196546.000,29003,3,GY,1,100,-0.092
1759437261.294872,196586.000,29003,3,GY,1,100,-0.916
1759437261.334874,196626.000,29003,3,GY,1,100,-0.519
1759437261.374876,196666.000,29020,2,GY,1,100,-0.549
1759437261.414879,196706.000,29020,2,GY,1,100,-0.580
1759437261.454881,196746.000,29035,3,GY,1,100,-0.519
1759437261.494884,196786.000,29035,3,GY,1,100,-0.610
1759437261.534886,196826.000,29035,3,GY,1,100,-0.549
1759437261.574888,196866.000,29051,2,GY,1,100,-0.580
1759437261.614890,196906.000,29051,2,GY,1,100,-0.641
1759437261.654892,196946.000,29066,3,GY,1,100,-0.580
1759437261.694895,196986.000,29066,3,GY,1,100,-0.885
1759437261.734897,197026.000,29066,3,GY,1,100,-0.458
1759437261.774899,197066.000,29084,2,GY,1,100,-0.580
1759437261.814902,197106.000,29084,2,GY,1,100,-0.122
1759437261.854904,197146.000,29099,3,GY,1,100,-0.366
1759437261.894906,197186.000,29099,3,GY,1,100,-0.977
1759437261.934908,197226.000,29099,3,GY,1,100,-0.580
1759437261.974911,197266.000,29116,2,GY,1,100,-0.671
1759437262.014913,197306.000,29116,2,GY,1,100,-0.854
1759437262.059249,197350.333,29133,3,GY,1,100,-0.427
1759437262.103585,197394.667,29133,3,GY,1,100,-0.336
1759437262.147921,197439.000,29133,3,GY,1,100,-0.916
1759437262.187923,197479.000,29150,2,GY,1,100,-0.519
1759437262.227925,197519.000,29150,2,GY,1,100,-0.336
1759437262.267927,197559.000,29167,3,GY,1,100,-1.099
1759437262.307930,197599.000,29167,3,GY,1,100,-0.549
1759437262.347932,197639.000,29167,3,GY,1,100,-0.549
1759437262.387934,197679.000,29184,2,GY,1,100,-0.885
1759437262.427936,197719.000,29184,2,GY,1,100,-0.732
1759437262.467939,197759.000,29201,3,GY,1,100,-0.671
1759437262.507941,197799.000,29201,3,GY,1,100,-1.007
1759437262.547943,197839.000,29201,3,GY,1,100,-1.099
1759437262.587945,197879.000,29216,2,GY,1,100,-0.854
1759437262.627948,197919.000,29216,2,GY,1,100,-0.824
1759437262.667950,197959.000,29232,3,GY,1,100,-0.519
1759437262.707952,197999.000,29232,3,GY,1,100,-0.427
1759437262.747955,198039.000,29232,3,GY,1,100,-1.343
1759437262.787957,198079.000,29250,3,GY,1,100,-1.038
1759437262.827959,198119.000,29250,3,GY,1,100,-0.641
1759437262.867961,198159.000,29250,3,GY,1,100,-1.251
1759437262.907964,198199.000,29265,2,GY,1,100,-1.190
1759437262.947966,198239.000,29265,2,GY,1,100,-0.336
1759437262.987968,198279.000,29283,3,GY,1,100,-1.160
1759437263.027971,198319.000,29283,3,GY,1,100,-1.282
1759437263.067973,198359.000,29283,3,GY,1,100,-0.610
1759437263.107975,198399.000,29298,2,GY,1,100,-1.221
1759437263.147977,198439.000,29298,2,GY,1,100,-1.282
1759437263.194480,198485.500,29314,2,GY,1,100,-0.641
1759437263.240983,198532.000,29314,2,GY,1,100,-1.099
1759437263.280985,198572.000,29335,3,GY,1,100,-0.885
1759437263.320987,198612.000,29335,3,GY,1,100,-0.854
1759437263.360989,198652.000,29335,3,GY,1,100,-1.068
1759437263.400992,198692.000,29350,2,GY,1,100,-0.793
1759437263.440994,198732.000,29350,2,GY,1,100,-0.763
1759437263.480996,198772.000,29365,3,GY,1,100,-0.610
1759437263.520998,198812.000,29365,3,GY,1,100,-0.519
1759437263.561001,198852.000,29365,3,GY,1,100,-0.427
1759437263.601003,198892.000,29381,2,GY,1,100,-0.793
1759437263.641005,198932.000,29381,2,GY,1,100,-0.427
1759437263.681008,198972.000,29399,3,GY,1,100,-0.854
1759437263.721010,199012.000,29399,3,GY,1,100,-0.702
1759437263.761012,199052.000,29399,3,GY,1,100,-0.122
1759437263.801014,199092.000,29416,3,GY,1,100,-0.366
1759437263.841017,199132.000,29416,3,GY,1,100,-0.916
1759437263.881019,199172.000,29416,3,GY,1,100,-0.427
1759437263.921021,199212.000,29431,2,GY,1,100,-0.427
1759437263.961024,199252.000,29431,2,GY,1,100,-0.824
1759437264.001026,199292.000,29448,3,GY,1,100,-0.458
1759437264.041028,199332.000,29448,3,GY,1,100,-0.641
1759437264.081030,199372.000,29448,3,GY,1,100,-0.488
1759437264.121032,199412.000,29465,2,GY,1,100,-0.610
1759437264.161035,199452.000,29465,2,GY,1,100,-0.793
1759437264.201037,199492.000,29481,3,GY,1,100,-0.671
1759437264.241039,199532.000,29481,3,GY,1,100,-0.580
1759437264.281042,199572.000,29481,3,GY,1,100,-1.251
1759437264.327544,199618.500,29496,2,GY,1,100,-0.549
1759437264.374047,199665.000,29496,2,GY,1,100,-0.092
1759437264.414549,199705.500,29512,2,GY,1,100,-2.380
1759437264.455051,199746.000,29512,2,GY,1,100,-0.519
1759437264.494720,199785.667,29527,3,GY,1,100,0.671
1759437264.534389,199825.333,29527,3,GY,1,100,-2.228
1759437264.574058,199865.000,29527,3,GY,1,100,-1.892
1759437264.614061,199905.000,29543,2,GY,1,100,-0.214
1759437264.654063,199945.000,29543,2,GY,1,100,-0.885
1759437264.694065,199985.000,29562,3,GY,1,100,-1.801
1759437264.734067,200025.000,29562,3,GY,1,100,-1.617
1759437264.774070,200065.000,29562,3,GY,1,100,-1.740
1759437264.814072,200105.000,29580,3,GY,1,100,-1.221
1759437264.854074,200145.000,29580,3,GY,1,100,-0.214
1759437264.894076,200185.000,29580,3,GY,1,100,0.031
1759437264.934079,200225.000,29595,2,GY,1,100,0.244
1759437264.974081,200265.000,29595,2,GY,1,100,1.038
1759437265.014083,200305.000,29614,3,GY,1,100,0.061
1759437265.054085,200345.000,29614,3,GY,1,100,-0.580
1759437265.094088,200385.000,29614,3,GY,1,100,-0.336
1759437265.134090,200425.000,29628,2,GY,1,100,-0.244
1759437265.174092,200465.000,29628,2,GY,1,100,0.153
1759437265.214095,200505.000,29644,3,GY,1,100,-1.129
1759437265.254097,200545.000,29644,3,GY,1,100,-2.655
1759437265.294099,200585.000,29644,3,GY,1,100,0.092
1759437265.334101,200625.000,29660,2,GY,1,100,-1.434
1759437265.374104,200665.000,29660,2,GY,1,100,-1.923
1759437265.414106,200705.000,29676,2,GY,1,100,1.892
1759437265.454108,200745.000,29676,2,GY,1,100,-1.007
1759437265.498777,200789.667,29690,3,GY,1,100,0.885
1759437265.543447,200834.333,29690,3,GY,1,100,-0.397
1759437265.588116,200879.000,29690,3,GY,1,100,-3.784
1759437265.628118,200919.000,29709,2,GY,1,100,-1.984
1759437265.668120,200959.000,29709,2,GY,1,100,0.641
1759437265.708123,200999.000,29726,3,GY,1,100,-1.526
1759437265.748125,201039.000,29726,3,GY,1,100,-2.289
1759437265.788127,201079.000,29726,3,GY,1,100,-0.610
1759437265.828130,201119.000,29742,3,GY,1,100,-0.824
1759437265.868132,201159.000,29742,3,GY,1,100,-1.099
1759437265.908134,201199.000,29742,3,GY,1,100,-0.488
1759437265.948136,201239.000,29756,2,GY,1,100,-1.068
1759437265.988139,201279.000,29756,2,GY,1,100,-1.373
1759437266.028141,201319.000,29773,3,GY,1,100,0.397
1759437266.068143,201359.000,29773,3,GY,1,100,-3.021
1759437266.108145,201399.000,29773,3,GY,1,100,-2.350
1759437266.148148,201439.000,29788,2,GY,1,100,-1.343
1759437266.188150,201479.000,29788,2,GY,1,100,-1.984
1759437266.228152,201519.000,29806,3,GY,1,100,-1.984
1759437266.268154,201559.000,29806,3,GY,1,100,1.251
1759437266.308157,201599.000,29806,3,GY,1,100,2.258
1759437266.348159,201639.000,29823,2,GY,1,100,-2.289
1759437266.388161,201679.000,29823,2,GY,1,100,3.418
1759437266.428164,201719.000,29841,3,GY,1,100,-1.099
1759437266.468166,201759.000,29841,3,GY,1,100,-1.556
1759437266.508168,201799.000,29841,3,GY,1,100,-0.061
1759437266.548170,201839.000,29856,2,GY,1,100,0.610
1759437266.588173,201879.000,29856,2,GY,1,100,-1.526
1759437266.632842,201923.667,29873,3,GY,1,100,1.404
1759437266.677511,201968.333,29873,3,GY,1,100,-1.770
1759437266.722180,202013.000,29873,3,GY,1,100,-4.486
1759437266.762182,202053.000,29890,2,GY,1,100,1.617
1759437266.802185,202093.000,29890,2,GY,1,100,-0.580
1759437266.842187,202133.000,29907,3,GY,1,100,-0.336
1759437266.882189,202173.000,29907,3,GY,1,100,-0.702
1759437266.922192,202213.000,29907,3,GY,1,100,0.641
1759437266.962194,202253.000,29923,2,GY,1,100,1.526
1759437267.002196,202293.000,29923,2,GY,1,100,-0.763
1759437267.042198,202333.000,29941,3,GY,1,100,0.305
1759437267.082201,202373.000,29941,3,GY,1,100,0.244
1759437267.122203,202413.000,29941,3,GY,1,100,-0.122
1759437267.162205,202453.000,29956,2,GY,1,100,0.641
1759437267.202208,202493.000,29956,2,GY,1,100,0.153
1759437267.242210,202533.000,29971,3,GY,1,100,-0.580
1759437267.282212,202573.000,29971,3,GY,1,100,-0.763
1759437267.322214,202613.000,29971,3,GY,1,100,-0.305
1759437267.362216,202653.000,29989,2,GY,1,100,-0.824
1759437267.402219,202693.000,29989,2,GY,1,100,-0.977
1759437267.441888,202732.667,30005,3,GY,1,100,-0.519
1759437267.481557,202772.333,30005,3,GY,1,100,-1.007
1759437267.521226,202812.000,30005,3,GY,1,100,-1.373
1759437267.561228,202852.000,30020,2,GY,1,100,-0.793
1759437267.601230,202892.000,30020,2,GY,1,100,-0.580
1759437267.641232,202932.000,30036,3,GY,1,100,-0.793
1759437267.681235,202972.000,30036,3,GY,1,100,-0.366
1759437267.721237,203012.000,30036,3,GY,1,100,-0.793
1759437267.761239,203052.000,30051,2,GY,1,100,-0.916
1759437267.801242,203092.000,30051,2,GY,1,100,-0.214
1759437267.845577,203136.333,30067,3,GY,1,100,-0.763
1759437267.889913,203180.667,30067,3,GY,1,100,-0.946
1759437267.934249,203225.000,30067,3,GY,1,100,-0.305
1759437267.974251,203265.000,30085,2,GY,1,100,-0.763
1759437268.014254,203305.000,30085,2,GY,1,100,-1.099
1759437268.054256,203345.000,30100,3,GY,1,100,-0.977
1759437268.094258,203385.000,30100,3,GY,1,100,-1.038
1759437268.134260,203425.000,30100,3,GY,1,100,-0.916
1759437268.174263,203465.000,30117,2,GY,1,100,-0.549
1759437268.214265,203505.000,30117,2,GY,1,100,-0.366
1759437268.254601,203545.333,30133,3,GY,1,100,-1.587
1759437268.294936,203585.667,30133,3,GY,1,100,-1.190
1759437268.335272,203626.000,30133,3,GY,1,100,-0.702
1759437268.375274,203666.000,30154,2,GY,1,100,-1.465
1759437268.415276,203706.000,30154,2,GY,1,100,-0.671
1759437268.455279,203746.000,30169,3,GY,1,100,-0.793
1759437268.495281,203786.000,30169,3,GY,1,100,-1.282
1759437268.535283,203826.000,30169,3,GY,1,100,-1.129
1759437268.575285,203866.000,30184,2,GY,1,100,-1.068
1759437268.615288,203906.000,30184,2,GY,1,100,-1.160
1759437268.655290,203946.000,30205,3,GY,1,100,-1.251
1759437268.695292,203986.000,30205,3,GY,1,100,-0.885
1759437268.735295,204026.000,30205,3,GY,1,100,-0.885
1759437268.775297,204066.000,30220,2,GY,1,100,-1.312
1759437268.815299,204106.000,30220,2,GY,1,100,-2.991
1759437268.855301,204146.000,30236,3,GY,1,100,-2.625
1759437268.895304,204186.000,30236,3,GY,1,100,-0.977
1759437268.935306,204226.000,30236,3,GY,1,100,-1.862
1759437268.981308,204272.000,30251,2,GY,1,100,-1.617
1759437269.027311,204318.000,30251,2,GY,1,100,-0.366
1759437269.067313,204358.000,30267,3,GY,1,100,-0.427
1759437269.107316,204398.000,30267,3,GY,1,100,-0.641
1759437269.147318,204438.000,30267,3,GY,1,100,1.343
1759437269.187320,204478.000,30282,2,GY,1,100,-0.519
1759437269.227323,204518.000,30282,2,GY,1,100,-0.397
1759437269.267325,204558.000,30301,3,GY,1,100,0.305
1759437269.307327,204598.000,30301,3,GY,1,100,-1.221
1759437269.347329,204638.000,30301,3,GY,1,100,-1.678
1759437269.387331,204678.000,30317,2,GY,1,100,-0.671
1759437269.427334,204718.000,30317,2,GY,1,100,-0.977
1759437269.467336,204758.000,30333,3,GY,1,100,-1.221
1759437269.507338,204798.000,30333,3,GY,1,100,-1.282
1759437269.547341,204838.000,30333,3,GY,1,100,0.000
1759437269.587343,204878.000,30349,3,GY,1,100,0.122
1759437269.627345,204918.000,30349,3,GY,1,100,-0.519
1759437269.667347,204958.000,30349,3,GY,1,100,-0.702
1759437269.707350,204998.000,30368,2,GY,1,100,-0.763
1759437269.747352,205038.000,30368,2,GY,1,100,0.336
1759437269.787354,205078.000,30382,3,GY,1,100,0.153
1759437269.827357,205118.000,30382,3,GY,1,100,-0.275
1759437269.867359,205158.000,30382,3,GY,1,100,-1.007
1759437269.907361,205198.000,30398,2,GY,1,100,-0.671
1759437269.947363,205238.000,30398,2,GY,1,100,-0.488
1759437269.987366,205278.000,30414,2,GY,1,100,-0.702
1759437270.027368,205318.000,30414,2,GY,1,100,-0.122
1759437270.072037,205362.667,30434,3,GY,1,100,-0.427
1759437270.116706,205407.333,30434,3,GY,1,100,-0.519
1759437270.161376,205452.000,30434,3,GY,1,100,-0.580
1759437270.201378,205492.000,30448,2,GY,1,100,-0.702
1759437270.241380,205532.000,30448,2,GY,1,100,-0.793
1759437270.281382,205572.000,30467,3,GY,1,100,-1.038
1759437270.321385,205612.000,30467,3,GY,1,100,-0.397
1759437270.361387,205652.000,30467,3,GY,1,100,-0.366
1759437270.401389,205692.000,30482,2,GY,1,100,-0.641
1759437270.441391,205732.000,30482,2,GY,1,100,-0.641
1759437270.481394,205772.000,30498,3,GY,1,100,-0.458
1759437270.521396,205812.000,30498,3,GY,1,100,-0.458
1759437270.561398,205852.000,30498,3,GY,1,100,-0.641
1759437270.601401,205892.000,30512,2,GY,1,100,-0.305
1759437270.641403,205932.000,30512,2,GY,1,100,-0.488
1759437270.681405,205972.000,30529,3,GY,1,100,-0.214
1759437270.721407,206012.000,30529,3,GY,1,100,-1.099
1759437270.761410,206052.000,30529,3,GY,1,100,-0.671
1759437270.801079,206091.667,30544,3,GY,1,100,-0.702
1759437270.840747,206131.333,30544,3,GY,1,100,-1.282
1759437270.880416,206171.000,30544,3,GY,1,100,-0.671
1759437270.920919,206211.500,30562,2,GY,1,100,-0.916
1759437270.961421,206252.000,30562,2,GY,1,100,-0.885
1759437271.001090,206291.667,30578,3,GY,1,100,-0.763
1759437271.040759,206331.333,30578,3,GY,1,100,-1.129
1759437271.080428,206371.000,30578,3,GY,1,100,-0.977
1759437271.120930,206411.500,30593,2,GY,1,100,-1.038
1759437271.161432,206452.000,30593,2,GY,1,100,-1.068
1759437271.207935,206498.500,30608,2,GY,1,100,-1.160
1759437271.254438,206545.000,30608,2,GY,1,100,-1.923
1759437271.294440,206585.000,30625,3,GY,1,100,-3.540
1759437271.334442,206625.000,30625,3,GY,1,100,-3.418
1759437271.374444,206665.000,30625,3,GY,1,100,-2.167
1759437271.414447,206705.000,30642,2,GY,1,100,-2.594
1759437271.454449,206745.000,30642,2,GY,1,100,0.580
1759437271.494451,206785.000,30657,3,GY,1,100,0.732
1759437271.534453,206825.000,30657,3,GY,1,100,-1.556
1759437271.574456,206865.000,30657,3,GY,1,100,-1.251
1759437271.614458,206905.000,30673,2,GY,1,100,-2.380
1759437271.654460,206945.000,30673,2,GY,1,100,-2.808
1759437271.694463,206985.000,30693,3,GY,1,100,-1.526
1759437271.734465,207025.000,30693,3,GY,1,100,-1.343
1759437271.774467,207065.000,30693,3,GY,1,100,-2.045
1759437271.814469,207105.000,30708,3,GY,1,100,-0.549
1759437271.854472,207145.000,30708,3,GY,1,100,0.244
1759437271.894474,207185.000,30708,3,GY,1,100,-0.916
1759437271.934476,207225.000,30723,2,GY,1,100,0.519
1759437271.974478,207265.000,30723,2,GY,1,100,1.190
1759437272.014481,207305.000,30739,3,GY,1,100,-0.183
1759437272.054483,207345.000,30739,3,GY,1,100,-0.275
1759437272.094485,207385.000,30739,3,GY,1,100,-0.336
1759437272.134488,207425.000,30757,2,GY,1,100,0.458
1759437272.174490,207465.000,30757,2,GY,1,100,1.190
1759437272.214492,207505.000,30772,3,GY,1,100,-1.587
1759437272.254494,207545.000,30772,3,GY,1,100,-2.075
1759437272.294497,207585.000,30772,3,GY,1,100,-0.519
1759437272.341499,207632.000,30788,2,GY,1,100,0.305
1759437272.388502,207679.000,30788,2,GY,1,100,-0.946
1759437272.428004,207718.500,30803,2,GY,1,100,-0.977
1759437272.467506,207758.000,30803,2,GY,1,100,0.671
1759437272.507509,207798.000,30821,3,GY,1,100,-1.923
1759437272.547511,207838.000,30821,3,GY,1,100,-0.793
1759437272.587513,207878.000,30821,3,GY,1,100,2.960
1759437272.627516,207918.000,30837,2,GY,1,100,-2.106
1759437272.667518,207958.000,30837,2,GY,1,100,-1.343
1759437272.707520,207998.000,30852,3,GY,1,100,0.000
1759437272.747522,208038.000,30852,3,GY,1,100,-3.601
1759437272.787525,208078.000,30852,3,GY,1,100,-2.563
1759437272.827527,208118.000,30867,3,GY,1,100,-1.099
1759437272.867529,208158.000,30867,3,GY,1,100,-2.319
1759437272.907531,208198.000,30867,3,GY,1,100,-1.007
1759437272.947534,208238.000,30883,2,GY,1,100,-0.366
1759437272.987536,208278.000,30883,2,GY,1,100,-1.434
1759437273.027538,208318.000,30901,3,GY,1,100,0.702
1759437273.067541,208358.000,30901,3,GY,1,100,1.099
1759437273.107543,208398.000,30901,3,GY,1,100,-2.258
1759437273.147545,208438.000,30916,2,GY,1,100,0.275
1759437273.187547,208478.000,30916,2,GY,1,100,0.092
1759437273.227550,208518.000,30933,3,GY,1,100,-1.770
1759437273.267552,208558.000,30933,3,GY,1,100,0.031
1759437273.307554,208598.000,30933,3,GY,1,100,-1.740
1759437273.347556,208638.000,30950,2,GY,1,100,-2.716
1759437273.387559,208678.000,30950,2,GY,1,100,0.458
1759437273.427561,208718.000,30965,2,GY,1,100,-0.793
1759437273.467563,208758.000,30965,2,GY,1,100,-1.343
1759437273.512233,208802.667,30983,3,GY,1,100,-1.740
1759437273.556902,208847.333,30983,3,GY,1,100,-2.075
1759437273.601571,208892.000,30983,3,GY,1,100,-1.099
1759437273.641573,208932.000,30998,3,GY,1,100,-1.129
1759437273.681576,208972.000,30998,3,GY,1,100,-1.862
1759437273.721578,209012.000,30998,3,GY,1,100,-3.937
1759437273.761580,209052.000,31016,2,GY,1,100,-2.136
1759437273.801582,209092.000,31016,2,GY,1,100,-4.150
1759437273.841584,209132.000,31031,3,GY,1,100,-2.380
1759437273.881587,209172.000,31031,3,GY,1,100,0.183
1759437273.921589,209212.000,31031,3,GY,1,100,-1.526
1759437273.961591,209252.000,31048,2,GY,1,100,0.214
1759437274.001594,209292.000,31048,2,GY,1,100,2.228
1759437274.041596,209332.000,31062,3,GY,1,100,1.617
1759437274.081598,209372.000,31062,3,GY,1,100,0.397
1759437274.121600,209412.000,31062,3,GY,1,100,-1.740
1759437274.161603,209452.000,31078,2,GY,1,100,-1.068
1759437274.201605,209492.000,31078,2,GY,1,100,0.305
1759437274.241607,209532.000,31093,3,GY,1,100,-0.824
1759437274.281610,209572.000,31093,3,GY,1,100,-0.366
1759437274.321612,209612.000,31093,3,GY,1,100,0.793
1759437274.361614,209652.000,31110,2,GY,1,100,-0.885
1759437274.401616,209692.000,31110,2,GY,1,100,-0.824
1759437274.441619,209732.000,31126,3,GY,1,100,0.763
1759437274.481621,209772.000,31126,3,GY,1,100,-0.336
1759437274.521623,209812.000,31126,3,GY,1,100,-0.946
1759437274.561125,209851.500,31144,2,GY,1,100,-1.099
1759437274.600628,209891.000,31144,2,GY,1,100,-1.038
1759437274.645297,209935.667,31160,3,GY,1,100,-1.099
1759437274.689966,209980.333,31160,3,GY,1,100,-0.397
1759437274.734635,210025.000,31160,3,GY,1,100,-0.153
1759437274.774637,210065.000,31178,2,GY,1,100,-0.916
1759437274.814640,210105.000,31178,2,GY,1,100,-0.183
1759437274.854642,210145.000,31192,3,GY,1,100,-0.244
1759437274.894644,210185.000,31192,3,GY,1,100,0.610
1759437274.934647,210225.000,31192,3,GY,1,100,-0.244
1759437274.974649,210265.000,31209,2,GY,1,100,0.153
1759437275.014651,210305.000,31209,2,GY,1,100,0.183
1759437275.054653,210345.000,31224,3,GY,1,100,-0.458
1759437275.094656,210385.000,31224,3,GY,1,100,0.153
1759437275.134658,210425.000,31224,3,GY,1,100,-0.031
1759437275.174660,210465.000,31242,2,GY,1,100,-0.427
1759437275.214663,210505.000,31242,2,GY,1,100,-0.275
1759437275.254665,210545.000,31256,3,GY,1,100,-0.183
1759437275.294667,210585.000,31256,3,GY,1,100,-0.092
1759437275.334669,210625.000,31256,3,GY,1,100,0.092
1759437275.374671,210665.000,31273,2,GY,1,100,-0.214
1759437275.414674,210705.000,31273,2,GY,1,100,-0.977
1759437275.454676,210745.000,31288,3,GY,1,100,-0.092
1759437275.494678,210785.000,31288,3,GY,1,100,0.153
1759437275.534681,210825.000,31288,3,GY,1,100,-0.580
1759437275.574683,210865.000,31304,2,GY,1,100,-0.488
1759437275.614685,210905.000,31304,2,GY,1,100,0.122
1759437275.654687,210945.000,31319,3,GY,1,100,-0.488
1759437275.694690,210985.000,31319,3,GY,1,100,-0.488
1759437275.734692,211025.000,31319,3,GY,1,100,0.366
1759437275.774694,211065.000,31335,2,GY,1,100,-0.610
1759437275.814697,211105.000,31335,2,GY,1,100,-0.671
1759437275.859032,211149.333,31350,3,GY,1,100,-0.183
1759437275.903368,211193.667,31350,3,GY,1,100,-0.549
1759437275.947704,211238.000,31350,3,GY,1,100,-0.336
1759437275.987706,211278.000,31369,2,GY,1,100,-0.702
1759437276.027709,211318.000,31369,2,GY,1,100,-0.549
1759437276.067711,211358.000,31384,3,GY,1,100,0.000
1759437276.107713,211398.000,31384,3,GY,1,100,0.153
1759437276.147716,211438.000,31384,3,GY,1,100,-0.885
1759437276.187718,211478.000,31399,2,GY,1,100,-0.641
1759437276.227720,211518.000,31399,2,GY,1,100,-0.641
1759437276.267722,211558.000,31414,3,GY,1,100,-1.099
1759437276.307724,211598.000,31414,3,GY,1,100,-0.458
1759437276.347727,211638.000,31414,3,GY,1,100,-0.061
1759437276.387729,211678.000,31431,2,GY,1,100,-0.793
1759437276.427731,211718.000,31431,2,GY,1,100,-0.763
1759437276.467734,211758.000,31446,3,GY,1,100,-0.458
1759437276.507736,211798.000,31446,3,GY,1,100,-0.458
1759437276.547738,211838.000,31446,3,GY,1,100,-0.732
1759437276.587740,211878.000,31461,2,GY,1,100,-0.549
1759437276.627743,211918.000,31461,2,GY,1,100,-0.854
1759437276.667745,211958.000,31483,3,GY,1,100,-0.732
1759437276.707747,211998.000,31483,3,GY,1,100,-0.580
1759437276.747750,212038.000,31483,3,GY,1,100,-0.519
1759437276.787752,212078.000,31499,2,GY,1,100,-0.763
1759437276.827754,212118.000,31499,2,GY,1,100,-0.671
1759437276.867756,212158.000,31514,3,GY,1,100,-0.977
1759437276.907759,212198.000,31514,3,GY,1,100,-1.373
1759437276.947761,212238.000,31514,3,GY,1,100,-0.671
1759437276.994263,212284.500,31530,2,GY,1,100,-0.732
1759437277.040766,212331.000,31530,2,GY,1,100,0.122
1759437277.080768,212371.000,31547,3,GY,1,100,-1.251
1759437277.120771,212411.000,31547,3,GY,1,100,-1.526
1759437277.160773,212451.000,31547,3,GY,1,100,-0.580
1759437277.200775,212491.000,31563,2,GY,1,100,-1.160
1759437277.240777,212531.000,31563,2,GY,1,100,-1.068
1759437277.280780,212571.000,31579,3,GY,1,100,-0.366
1759437277.320782,212611.000,31579,3,GY,1,100,-1.038
1759437277.360784,212651.000,31579,3,GY,1,100,-1.129
1759437277.400787,212691.000,31594,2,GY,1,100,-0.732
1759437277.440789,212731.000,31594,2,GY,1,100,-1.282
1759437277.480791,212771.000,31609,3,GY,1,100,-1.099
1759437277.520793,212811.000,31609,3,GY,1,100,-0.793
1759437277.560796,212851.000,31609,3,GY,1,100,-1.373
1759437277.600798,212891.000,31629,2,GY,1,100,-0.824
1759437277.640800,212931.000,31629,2,GY,1,100,-1.068
1759437277.680803,212971.000,31645,3,GY,1,100,-0.854
1759437277.720805,213011.000,31645,3,GY,1,100,-0.702
1759437277.760807,213051.000,31645,3,GY,1,100,-1.038
1759437277.800809,213091.000,31660,2,GY,1,100,-0.946
1759437277.840811,213131.000,31660,2,GY,1,100,-0.275
1759437277.880814,213171.000,31677,3,GY,1,100,-0.610
1759437277.920816,213211.000,31677,3,GY,1,100,-0.397
1759437277.960819,213251.000,31677,3,GY,1,100,-0.824
1759437278.000821,213291.000,31694,3,GY,1,100,-0.793
