LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1759437240.295180,175587.500,25667,2,EA,1,100,0.042830
1759437240.361683,175654.000,25667,2,EA,1,100,0.042837
1759437240.428687,175721.000,25682,1,EA,1,100,0.042848
1759437240.495191,175787.500,25698,2,EA,1,100,0.042859
1759437240.561695,175854.000,25698,2,EA,1,100,0.042867
1759437240.627698,175920.000,25713,1,EA,1,100,0.042879
1759437240.694702,175987.000,25731,2,EA,1,100,0.042889
1759437240.761706,176054.000,25731,2,EA,1,100,0.042895
1759437240.827710,176120.000,25746,1,EA,1,100,0.042906
1759437240.894714,176187.000,25762,2,EA,1,100,0.042927
1759437240.961718,176254.000,25762,2,EA,1,100,0.042935
1759437241.027721,176320.000,25780,1,EA,1,100,0.042943
1759437241.094725,176387.000,25797,2,EA,1,100,0.042950
1759437241.161729,176454.000,25797,2,EA,1,100,0.042961
1759437241.227733,176520.000,25812,1,EA,1,100,0.042972
1759437241.294736,176587.000,25829,2,EA,1,100,0.042983
1759437241.361740,176654.000,25829,2,EA,1,100,0.042994
1759437241.427744,176720.000,25844,1,EA,1,100,0.043004
1759437241.494748,176787.000,25862,2,EA,1,100,0.043013
1759437241.561752,176854.000,25862,2,EA,1,100,0.043021
1759437241.628255,176920.500,25877,2,EA,1,100,0.043031
1759437241.694759,176987.000,25877,2,EA,1,100,0.043043
1759437241.761763,177054.000,25895,1,EA,1,100,0.043054
1759437241.828267,177120.500,25910,2,EA,1,100,0.043063
1759437241.894770,177187.000,25910,2,EA,1,100,0.043076
1759437241.961774,177254.000,25926,1,EA,1,100,0.043084
1759437242.028278,177320.500,25943,2,EA,1,100,0.043095
1759437242.094782,177387.000,25943,2,EA,1,100,0.043101
1759437242.161786,177454.000,25959,1,EA,1,100,0.043108
1759437242.228289,177520.500,25974,2,EA,1,100,0.043119
1759437242.294793,177587.000,25974,2,EA,1,100,0.043133
1759437242.361797,177654.000,25991,1,EA,1,100,0.043143
1759437242.428301,177720.500,26007,2,EA,1,100,0.043151
1759437242.494805,177787.000,26007,2,EA,1,100,0.043161
1759437242.561808,177854.000,26023,1,EA,1,100,0.043168
1759437242.628312,177920.500,26043,4,EA,1,100,0.043172
1759437242.694816,177987.000,26043,4,EA,1,100,0.043187
1759437242.761320,178053.500,26043,4,EA,1,100,0.043202
1759437242.827823,178120.000,26043,4,EA,1,100,0.043206
1759437242.894827,178187.000,26058,1,EA,1,100,0.043213
1759437242.961331,178253.500,26074,2,EA,1,100,0.043223
1759437243.027835,178320.000,26074,2,EA,1,100,0.043230
1759437243.094839,178387.000,26089,1,EA,1,100,0.043239
1759437243.161342,178453.500,26105,2,EA,1,100,0.043246
1759437243.227846,178520.000,26105,2,EA,1,100,0.043256
1759437243.294850,178587.000,26120,1,EA,1,100,0.043269
1759437243.361354,178653.500,26136,2,EA,1,100,0.043278
1759437243.427858,178720.000,26136,2,EA,1,100,0.043291
1759437243.494861,178787.000,26153,1,EA,1,100,0.043304
1759437243.561365,178853.500,26171,2,EA,1,100,0.043316
1759437243.627869,178920.000,26171,2,EA,1,100,0.043321
1759437243.694873,178987.000,26187,1,EA,1,100,0.043324
1759437243.761376,179053.500,26202,2,EA,1,100,0.043338
1759437243.827880,179120.000,26202,2,EA,1,100,0.043350
1759437243.894884,179187.000,26217,1,EA,1,100,0.043359
1759437243.961388,179253.500,26234,2,EA,1,100,0.043374
1759437244.027892,179320.000,26234,2,EA,1,100,0.043381
1759437244.094895,179387.000,26249,1,EA,1,100,0.043394
1759437244.161399,179453.500,26266,2,EA,1,100,0.043403
1759437244.227903,179520.000,26266,2,EA,1,100,0.043412
1759437244.294907,179587.000,26281,1,EA,1,100,0.043420
1759437244.361411,179653.500,26300,2,EA,1,100,0.043429
1759437244.427914,179720.000,26300,2,EA,1,100,0.043443
1759437244.494918,179787.000,26316,1,EA,1,100,0.043455
1759437244.561422,179853.500,26334,2,EA,1,100,0.043458
1759437244.627926,179920.000,26334,2,EA,1,100,0.043464
1759437244.694429,179986.500,26349,2,EA,1,100,0.043473
1759437244.760933,180053.000,26349,2,EA,1,100,0.043478
1759437244.827937,180120.000,26365,1,EA,1,100,0.043488
1759437244.894441,180186.500,26380,2,EA,1,100,0.043501
1759437244.960945,180253.000,26380,2,EA,1,100,0.043520
1759437245.027948,180320.000,26397,1,EA,1,100,0.043529
1759437245.094452,180386.500,26411,2,EA,1,100,0.043541
1759437245.160956,180453.000,26411,2,EA,1,100,0.043553
1759437245.227960,180520.000,26431,1,EA,1,100,0.043559
1759437245.294464,180586.500,26447,2,EA,1,100,0.043569
1759437245.360967,180653.000,26447,2,EA,1,100,0.043577
1759437245.427971,180720.000,26463,1,EA,1,100,0.043581
1759437245.494475,180786.500,26477,2,EA,1,100,0.043585
1759437245.560979,180853.000,26477,2,EA,1,100,0.043597
1759437245.627982,180920.000,26493,1,EA,1,100,0.043610
1759437245.694486,180986.500,26509,2,EA,1,100,0.043626
1759437245.760990,181053.000,26509,2,EA,1,100,0.043633
1759437245.827994,181120.000,26527,1,EA,1,100,0.043641
1759437245.894498,181186.500,26541,2,EA,1,100,0.043655
1759437245.961001,181253.000,26541,2,EA,1,100,0.043667
1759437246.028005,181320.000,26558,1,EA,1,100,0.043677
1759437246.094509,181386.500,26575,2,EA,1,100,0.043685
1759437246.161013,181453.000,26575,2,EA,1,100,0.043688
1759437246.228017,181520.000,26591,1,EA,1,100,0.043696
1759437246.294520,181586.500,26606,2,EA,1,100,0.043707
1759437246.361024,181653.000,26606,2,EA,1,100,0.043720
1759437246.428028,181720.000,26622,1,EA,1,100,0.043734
1759437246.494532,181786.500,26639,2,EA,1,100,0.043744
1759437246.561035,181853.000,26639,2,EA,1,100,0.043751
1759437246.628039,181920.000,26655,1,EA,1,100,0.043757
1759437246.694543,181986.500,26673,2,EA,1,100,0.043769
1759437246.761047,182053.000,26673,2,EA,1,100,0.043782
1759437246.828051,182120.000,26688,1,EA,1,100,0.043790
1759437246.894554,182186.500,26705,2,EA,1,100,0.043799
1759437246.961058,182253.000,26705,2,EA,1,100,0.043809
1759437247.028062,182320.000,26724,1,EA,1,100,0.043819
1759437247.094566,182386.500,26741,2,EA,1,100,0.043819
1759437247.161069,182453.000,26741,2,EA,1,100,0.043825
1759437247.227573,182519.500,26756,2,EA,1,100,0.043838
1759437247.294077,182586.000,26756,2,EA,1,100,0.043854
1759437247.361081,182653.000,26772,1,EA,1,100,0.043863
1759437247.427585,182719.500,26788,2,EA,1,100,0.043871
1759437247.494088,182786.000,26788,2,EA,1,100,0.043882
1759437247.561092,182853.000,26803,1,EA,1,100,0.043891
1759437247.627596,182919.500,26819,2,EA,1,100,0.043901
1759437247.694100,182986.000,26819,2,EA,1,100,0.043912
1759437247.761104,183053.000,26834,1,EA,1,100,0.043921
1759437247.827607,183119.500,26852,2,EA,1,100,0.043932
1759437247.894111,183186.000,26852,2,EA,1,100,0.043941
1759437247.961115,183253.000,26869,1,EA,1,100,0.043949
1759437248.027619,183319.500,26885,2,EA,1,100,0.043961
1759437248.094122,183386.000,26885,2,EA,1,100,0.043972
1759437248.161126,183453.000,26900,1,EA,1,100,0.043981
1759437248.227630,183519.500,26918,2,EA,1,100,0.043993
1759437248.294134,183586.000,26918,2,EA,1,100,0.044001
1759437248.361138,183653.000,26934,1,EA,1,100,0.044010
1759437248.427641,183719.500,26951,2,EA,1,100,0.044017
1759437248.494145,183786.000,26951,2,EA,1,100,0.044023
1759437248.561149,183853.000,26966,1,EA,1,100,0.044036
1759437248.627653,183919.500,26983,2,EA,1,100,0.044045
1759437248.694157,183986.000,26983,2,EA,1,100,0.044056
1759437248.761160,184053.000,26998,1,EA,1,100,0.044066
1759437248.827664,184119.500,27015,2,EA,1,100,0.044071
1759437248.894168,184186.000,27015,2,EA,1,100,0.044076
1759437248.961172,184253.000,27030,1,EA,1,100,0.044085
1759437249.027675,184319.500,27049,2,EA,1,100,0.044096
1759437249.094179,184386.000,27049,2,EA,1,100,0.044111
1759437249.161183,184453.000,27064,1,EA,1,100,0.044122
1759437249.227687,184519.500,27081,2,EA,1,100,0.044128
1759437249.294191,184586.000,27081,2,EA,1,100,0.044141
1759437249.361194,184653.000,27097,1,EA,1,100,0.044154
1759437249.427698,184719.500,27113,2,EA,1,100,0.044163
1759437249.494202,184786.000,27113,2,EA,1,100,0.044173
1759437249.561206,184853.000,27130,1,EA,1,100,0.044182
1759437249.627710,184919.500,27147,2,EA,1,100,0.044196
1759437249.694213,184986.000,27147,2,EA,1,100,0.044200
1759437249.761217,185053.000,27163,2,EA,1,100,0.044205
1759437249.828221,185120.000,27163,2,EA,1,100,0.044217
1759437249.894225,185186.000,27179,1,EA,1,100,0.044224
1759437249.961229,185253.000,27195,2,EA,1,100,0.044236
1759437250.028232,185320.000,27195,2,EA,1,100,0.044253
1759437250.094236,185386.000,27211,1,EA,1,100,0.044262
1759437250.161240,185453.000,27227,2,EA,1,100,0.044268
1759437250.228244,185520.000,27227,2,EA,1,100,0.044285
1759437250.294247,185586.000,27243,1,EA,1,100,0.044298
1759437250.361251,185653.000,27261,2,EA,1,100,0.044305
1759437250.428255,185720.000,27261,2,EA,1,100,0.044319
1759437250.494259,185786.000,27277,1,EA,1,100,0.044328
1759437250.560763,185852.500,27293,2,EA,1,100,0.044337
1759437250.627266,185919.000,27293,2,EA,1,100,0.044349
1759437250.694270,185986.000,27310,1,EA,1,100,0.044360
1759437250.760774,186052.500,27327,2,EA,1,100,0.044369
1759437250.827278,186119.000,27327,2,EA,1,100,0.044379
1759437250.894281,186186.000,27343,1,EA,1,100,0.044386
1759437250.960785,186252.500,27360,2,EA,1,100,0.044398
1759437251.027289,186319.000,27360,2,EA,1,100,0.044405
1759437251.094293,186386.000,27376,1,EA,1,100,0.044412
1759437251.160797,186452.500,27393,2,EA,1,100,0.044428
1759437251.227300,186519.000,27393,2,EA,1,100,0.044435
1759437251.294304,186586.000,27409,1,EA,1,100,0.044447
1759437251.360808,186652.500,27424,2,EA,1,100,0.044464
1759437251.427312,186719.000,27424,2,EA,1,100,0.044471
1759437251.494316,186786.000,27442,1,EA,1,100,0.044478
1759437251.560819,186852.500,27457,2,EA,1,100,0.044480
1759437251.627323,186919.000,27457,2,EA,1,100,0.044490
1759437251.694327,186986.000,27474,1,EA,1,100,0.044502
1759437251.760831,187052.500,27491,2,EA,1,100,0.044506
1759437251.827334,187119.000,27491,2,EA,1,100,0.044516
1759437251.894338,187186.000,27506,1,EA,1,100,0.044524
1759437251.960842,187252.500,27522,2,EA,1,100,0.044543
1759437252.027346,187319.000,27522,2,EA,1,100,0.044549
1759437252.094350,187386.000,27540,2,EA,1,100,0.044557
