LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1759437251.360808,186652.500,27425,2,EL,1,100,11651.599609
1759437251.427312,186719.000,27425,2,EL,1,100,11646.200195
1759437251.494316,186786.000,27443,1,EL,1,100,11641.400391
1759437251.560819,186852.500,27458,2,EL,1,100,11639.799805
1759437251.627323,186919.000,27458,2,EL,1,100,11632.799805
1759437251.694327,186986.000,27475,1,EL,1,100,11624.799805
1759437251.760831,187052.500,27492,2,EL,1,100,11621.599609
1759437251.827334,187119.000,27492,2,EL,1,100,11615.200195
1759437251.894338,187186.000,27507,1,EL,1,100,11609.599609
1759437251.960842,187252.500,27523,2,EL,1,100,11596.000000
1759437252.027346,187319.000,27523,2,EL,1,100,11591.599609
1759437252.094350,187386.000,27541,2,EL,1,100,11586.200195
1759437252.161353,187453.000,27541,2,EL,1,100,11578.200195
1759437252.227357,187519.000,27556,1,EL,1,100,11571.599609
1759437252.294361,187586.000,27572,2,EL,1,100,11564.200195
1759437252.361365,187653.000,27572,2,EL,1,100,11557.200195
1759437252.427369,187719.000,27589,1,EL,1,100,11550.000000
1759437252.494372,187786.000,27607,2,EL,1,100,11544.000000
1759437252.561376,187853.000,27607,2,EL,1,100,11536.200195
1759437252.627380,187919.000,27622,1,EL,1,100,11527.000000
1759437252.694384,187986.000,27638,2,EL,1,100,11519.200195
1759437252.761388,188053.000,27638,2,EL,1,100,11512.000000
1759437252.827391,188119.000,27655,1,EL,1,100,11506.799805
1759437252.894395,188186.000,27671,2,EL,1,100,11504.200195
1759437252.961399,188253.000,27671,2,EL,1,100,11493.799805
1759437253.027403,188319.000,27687,1,EL,1,100,11484.799805
1759437253.094406,188386.000,27704,2,EL,1,100,11476.599609
1759437253.161410,188453.000,27704,2,EL,1,100,11474.000000
1759437253.227414,188519.000,27721,1,EL,1,100,11468.799805
1759437253.294418,188586.000,27738,2,EL,1,100,11461.599609
1759437253.361422,188653.000,27738,2,EL,1,100,11455.400391
1759437253.427425,188719.000,27753,1,EL,1,100,11450.799805
1759437253.494429,188786.000,27768,2,EL,1,100,11444.599609
1759437253.561433,188853.000,27768,2,EL,1,100,11438.400391
1759437253.627437,188919.000,27783,1,EL,1,100,11431.599609
1759437253.694441,188986.000,27800,2,EL,1,100,11420.000000
1759437253.761444,189053.000,27800,2,EL,1,100,11412.599609
1759437253.827448,189119.000,27815,1,EL,1,100,11406.000000
1759437253.893952,189185.500,27833,2,EL,1,100,11403.000000
1759437253.960456,189252.000,27833,2,EL,1,100,11395.000000
1759437254.027459,189319.000,27848,1,EL,1,100,11385.599609
1759437254.094463,189386.000,27866,2,EL,1,100,11378.599609
1759437254.161467,189453.000,27866,2,EL,1,100,11374.400391
1759437254.227471,189519.000,27881,1,EL,1,100,11369.599609
1759437254.293975,189585.500,27898,2,EL,1,100,11358.799805
1759437254.360478,189652.000,27898,2,EL,1,100,11350.799805
1759437254.427482,189719.000,27912,2,EL,1,100,11344.200195
1759437254.494486,189786.000,27912,2,EL,1,100,11338.200195
1759437254.560490,189852.000,27928,1,EL,1,100,11331.200195
1759437254.627493,189919.000,27944,2,EL,1,100,11322.799805
1759437254.694497,189986.000,27944,2,EL,1,100,11316.599609
1759437254.760501,190052.000,27962,1,EL,1,100,11311.000000
1759437254.827505,190119.000,27976,2,EL,1,100,11307.200195
1759437254.894509,190186.000,27976,2,EL,1,100,11301.599609
1759437254.960512,190252.000,27992,1,EL,1,100,11293.400391
1759437255.027516,190319.000,28008,2,EL,1,100,11284.799805
1759437255.094520,190386.000,28008,2,EL,1,100,11278.200195
1759437255.160524,190452.000,28026,1,EL,1,100,11272.400391
1759437255.227528,190519.000,28040,2,EL,1,100,11268.000000
1759437255.294531,190586.000,28040,2,EL,1,100,11266.799805
1759437255.360535,190652.000,28057,1,EL,1,100,11259.400391
1759437255.427539,190719.000,28072,2,EL,1,100,11252.599609
1759437255.494543,190786.000,28072,2,EL,1,100,11245.400391
1759437255.560546,190852.000,28088,1,EL,1,100,11238.400391
1759437255.627550,190919.000,28103,2,EL,1,100,11229.000000
1759437255.694554,190986.000,28103,2,EL,1,100,11224.000000
1759437255.760558,191052.000,28121,1,EL,1,100,11218.400391
1759437255.827562,191119.000,28136,2,EL,1,100,11213.000000
1759437255.894565,191186.000,28136,2,EL,1,100,11203.000000
1759437255.960569,191252.000,28152,1,EL,1,100,11194.799805
1759437256.027573,191319.000,28169,2,EL,1,100,11192.200195
1759437256.094577,191386.000,28169,2,EL,1,100,11186.799805
1759437256.160581,191452.000,28185,1,EL,1,100,11181.000000
1759437256.227584,191519.000,28200,2,EL,1,100,11174.799805
1759437256.294588,191586.000,28200,2,EL,1,100,11165.400391
1759437256.360592,191652.000,28217,1,EL,1,100,11158.599609
1759437256.427596,191719.000,28232,2,EL,1,100,11151.599609
1759437256.494600,191786.000,28232,2,EL,1,100,11146.000000
1759437256.560603,191852.000,28249,1,EL,1,100,11141.000000
1759437256.627607,191919.000,28267,2,EL,1,100,11132.200195
1759437256.694611,191986.000,28267,2,EL,1,100,11123.200195
1759437256.760615,192052.000,28285,1,EL,1,100,11117.400391
1759437256.827618,192119.000,28302,2,EL,1,100,11109.599609
1759437256.894622,192186.000,28302,2,EL,1,100,11105.799805
1759437256.961126,192252.500,28318,2,EL,1,100,11103.400391
1759437257.027630,192319.000,28318,2,EL,1,100,11096.000000
1759437257.094634,192386.000,28333,1,EL,1,100,11089.599609
1759437257.161137,192452.500,28349,2,EL,1,100,11084.400391
1759437257.227641,192519.000,28349,2,EL,1,100,11072.599609
1759437257.293645,192585.000,28364,1,EL,1,100,11066.799805
1759437257.360649,192652.000,28382,2,EL,1,100,11062.599609
1759437257.427652,192719.000,28382,2,EL,1,100,11054.799805
1759437257.493656,192785.000,28399,1,EL,1,100,11048.400391
1759437257.560660,192852.000,28417,2,EL,1,100,11042.599609
1759437257.627664,192919.000,28417,2,EL,1,100,11035.200195
1759437257.693668,192985.000,28433,1,EL,1,100,11028.599609
1759437257.760671,193052.000,28448,2,EL,1,100,11021.799805
1759437257.827675,193119.000,28448,2,EL,1,100,11015.200195
1759437257.893679,193185.000,28463,1,EL,1,100,11007.599609
1759437257.960683,193252.000,28480,2,EL,1,100,10996.799805
1759437258.027687,193319.000,28480,2,EL,1,100,10993.000000
1759437258.093690,193385.000,28497,1,EL,1,100,10989.200195
1759437258.160361,193451.667,28515,3,EL,1,100,10984.000000
1759437258.227031,193518.333,28515,3,EL,1,100,10977.400391
1759437258.293702,193585.000,28515,3,EL,1,100,10971.799805
1759437258.360705,193652.000,28532,1,EL,1,100,10969.400391
1759437258.427209,193718.500,28546,2,EL,1,100,10963.400391
1759437258.493713,193785.000,28546,2,EL,1,100,10960.599609
1759437258.560717,193852.000,28562,1,EL,1,100,10953.200195
1759437258.627221,193918.500,28578,2,EL,1,100,10944.599609
1759437258.693724,193985.000,28578,2,EL,1,100,10937.000000
1759437258.760728,194052.000,28594,1,EL,1,100,10928.799805
1759437258.827232,194118.500,28608,2,EL,1,100,10922.400391
1759437258.893736,194185.000,28608,2,EL,1,100,10915.000000
1759437258.960740,194252.000,28624,1,EL,1,100,10907.799805
1759437259.027243,194318.500,28642,2,EL,1,100,10907.000000
1759437259.093747,194385.000,28642,2,EL,1,100,10902.599609
1759437259.160751,194452.000,28658,1,EL,1,100,10896.000000
1759437259.227255,194518.500,28672,2,EL,1,100,10889.200195
1759437259.293758,194585.000,28672,2,EL,1,100,10881.599609
1759437259.360762,194652.000,28689,1,EL,1,100,10874.400391
1759437259.427266,194718.500,28704,2,EL,1,100,10867.000000
1759437259.493770,194785.000,28704,2,EL,1,100,10860.200195
1759437259.560774,194852.000,28720,1,EL,1,100,10854.400391
1759437259.627277,194918.500,28737,2,EL,1,100,10849.400391
1759437259.693781,194985.000,28737,2,EL,1,100,10845.200195
1759437259.760785,195052.000,28753,1,EL,1,100,10839.400391
1759437259.827289,195118.500,28770,2,EL,1,100,10832.200195
1759437259.893793,195185.000,28770,2,EL,1,100,10825.400391
1759437259.960796,195252.000,28786,1,EL,1,100,10818.400391
1759437260.027300,195318.500,28802,2,EL,1,100,10808.599609
1759437260.093804,195385.000,28802,2,EL,1,100,10802.000000
1759437260.160808,195452.000,28819,1,EL,1,100,10798.000000
1759437260.227311,195518.500,28834,2,EL,1,100,10793.599609
1759437260.293815,195585.000,28834,2,EL,1,100,10788.000000
1759437260.360819,195652.000,28851,2,EL,1,100,10779.799805
1759437260.427823,195719.000,28851,2,EL,1,100,10773.400391
1759437260.493827,195785.000,28868,1,EL,1,100,10768.400391
1759437260.560330,195851.500,28883,2,EL,1,100,10761.200195
1759437260.626834,195918.000,28883,2,EL,1,100,10754.400391
1759437260.693838,195985.000,28899,1,EL,1,100,10747.599609
1759437260.760342,196051.500,28917,2,EL,1,100,10741.400391
1759437260.826845,196118.000,28917,2,EL,1,100,10735.400391
1759437260.893849,196185.000,28932,1,EL,1,100,10728.400391
1759437260.960353,196251.500,28948,2,EL,1,100,10722.000000
1759437261.026857,196318.000,28948,2,EL,1,100,10712.000000
1759437261.093861,196385.000,28963,1,EL,1,100,10706.000000
1759437261.160364,196451.500,28981,2,EL,1,100,10700.799805
1759437261.226868,196518.000,28981,2,EL,1,100,10694.400391
1759437261.293872,196585.000,28998,1,EL,1,100,10690.400391
1759437261.360376,196651.500,29014,2,EL,1,100,10684.599609
1759437261.426880,196718.000,29014,2,EL,1,100,10678.400391
1759437261.493883,196785.000,29029,1,EL,1,100,10669.799805
1759437261.560387,196851.500,29045,2,EL,1,100,10664.799805
1759437261.626891,196918.000,29045,2,EL,1,100,10658.599609
1759437261.693895,196985.000,29061,1,EL,1,100,10653.000000
1759437261.760398,197051.500,29078,2,EL,1,100,10649.200195
1759437261.826902,197118.000,29078,2,EL,1,100,10643.400391
1759437261.893906,197185.000,29093,1,EL,1,100,10636.799805
1759437261.960410,197251.500,29110,2,EL,1,100,10625.000000
1759437262.026914,197318.000,29110,2,EL,1,100,10620.599609
1759437262.093917,197385.000,29127,1,EL,1,100,10616.000000
1759437262.160421,197451.500,29145,2,EL,1,100,10607.000000
1759437262.226925,197518.000,29145,2,EL,1,100,10601.200195
1759437262.293929,197585.000,29161,1,EL,1,100,10600.000000
1759437262.360433,197651.500,29178,2,EL,1,100,10592.599609
1759437262.426936,197718.000,29178,2,EL,1,100,10584.000000
1759437262.493940,197785.000,29195,2,EL,1,100,10575.799805
1759437262.560944,197852.000,29195,2,EL,1,100,10571.400391
1759437262.626948,197918.000,29211,1,EL,1,100,10566.000000
1759437262.693952,197985.000,29226,2,EL,1,100,10557.599609
1759437262.760955,198052.000,29226,2,EL,1,100,10552.000000
1759437262.826959,198118.000,29244,1,EL,1,100,10547.200195
1759437262.893963,198185.000,29259,2,EL,1,100,10544.000000
1759437262.960967,198252.000,29259,2,EL,1,100,10537.000000
1759437263.026970,198318.000,29278,1,EL,1,100,10531.000000
1759437263.093974,198385.000,29292,2,EL,1,100,10523.599609
1759437263.160978,198452.000,29292,2,EL,1,100,10517.400391
1759437263.226982,198518.000,29308,1,EL,1,100,10510.400391
1759437263.293986,198585.000,29329,2,EL,1,100,10504.599609
1759437263.360989,198652.000,29329,2,EL,1,100,10500.000000
1759437263.426993,198718.000,29345,1,EL,1,100,10496.000000
1759437263.493997,198785.000,29359,2,EL,1,100,10489.200195
1759437263.561001,198852.000,29359,2,EL,1,100,10482.000000
1759437263.627004,198918.000,29375,1,EL,1,100,10474.599609
1759437263.694008,198985.000,29393,2,EL,1,100,10471.200195
1759437263.761012,199052.000,29393,2,EL,1,100,10465.000000
1759437263.827016,199118.000,29411,1,EL,1,100,10459.000000
1759437263.893520,199184.500,29425,2,EL,1,100,10447.799805
1759437263.960023,199251.000,29425,2,EL,1,100,10442.400391
1759437264.027027,199318.000,29442,1,EL,1,100,10437.599609
1759437264.093531,199384.500,29459,2,EL,1,100,10433.000000
1759437264.160035,199451.000,29459,2,EL,1,100,10428.799805
1759437264.227039,199518.000,29475,1,EL,1,100,10424.200195
1759437264.293542,199584.500,29491,2,EL,1,100,10417.000000
1759437264.360046,199651.000,29491,2,EL,1,100,10407.799805
1759437264.427050,199718.000,29506,1,EL,1,100,10400.200195
1759437264.493554,199784.500,29521,2,EL,1,100,10394.799805
1759437264.560057,199851.000,29521,2,EL,1,100,10387.200195
1759437264.627061,199918.000,29537,1,EL,1,100,10381.799805
1759437264.693565,199984.500,29557,2,EL,1,100,10376.799805
1759437264.760069,200051.000,29557,2,EL,1,100,10369.400391
1759437264.827073,200118.000,29574,2,EL,1,100,10359.799805
1759437264.894076,200185.000,29574,2,EL,1,100,10356.000000
1759437264.960080,200251.000,29589,1,EL,1,100,10350.200195
1759437265.027084,200318.000,29608,2,EL,1,100,10342.799805
1759437265.094088,200385.000,29608,2,EL,1,100,10338.200195
1759437265.160092,200451.000,29623,1,EL,1,100,10333.200195
1759437265.227095,200518.000,29638,2,EL,1,100,10330.200195
1759437265.294099,200585.000,29638,2,EL,1,100,10323.799805
1759437265.360103,200651.000,29654,1,EL,1,100,10317.000000
1759437265.427107,200718.000,29670,2,EL,1,100,10309.599609
1759437265.494111,200785.000,29670,2,EL,1,100,10302.799805
1759437265.560114,200851.000,29685,1,EL,1,100,10295.599609
1759437265.627118,200918.000,29703,2,EL,1,100,10291.799805
1759437265.694122,200985.000,29703,2,EL,1,100,10288.000000
1759437265.760126,201051.000,29720,1,EL,1,100,10281.200195
1759437265.827129,201118.000,29736,2,EL,1,100,10276.000000
1759437265.894133,201185.000,29736,2,EL,1,100,10271.200195
1759437265.960137,201251.000,29751,1,EL,1,100,10264.200195
1759437266.027141,201318.000,29767,2,EL,1,100,10256.799805
1759437266.094145,201385.000,29767,2,EL,1,100,10249.799805
1759437266.160148,201451.000,29782,1,EL,1,100,10243.200195
1759437266.227152,201518.000,29800,2,EL,1,100,10240.799805
1759437266.294156,201585.000,29800,2,EL,1,100,10233.000000
1759437266.360160,201651.000,29818,1,EL,1,100,10224.400391
1759437266.427164,201718.000,29835,2,EL,1,100,10218.000000
1759437266.494167,201785.000,29835,2,EL,1,100,10215.799805
1759437266.560171,201851.000,29850,1,EL,1,100,10211.200195
1759437266.627175,201918.000,29867,2,EL,1,100,10201.799805
1759437266.694179,201985.000,29867,2,EL,1,100,10194.400391
1759437266.760182,202051.000,29884,1,EL,1,100,10188.400391
1759437266.827186,202118.000,29902,2,EL,1,100,10181.400391
1759437266.894190,202185.000,29902,2,EL,1,100,10176.400391
1759437266.960694,202251.500,29917,2,EL,1,100,10172.799805
1759437267.027198,202318.000,29917,2,EL,1,100,10165.799805
1759437267.094201,202385.000,29935,1,EL,1,100,10159.599609
1759437267.160705,202451.500,29950,2,EL,1,100,10149.400391
1759437267.227209,202518.000,29950,2,EL,1,100,10141.599609
1759437267.294213,202585.000,29966,1,EL,1,100,10136.799805
1759437267.360717,202651.500,29983,2,EL,1,100,10132.000000
1759437267.427220,202718.000,29983,2,EL,1,100,10127.000000
1759437267.493224,202784.000,29999,1,EL,1,100,10121.599609
1759437267.560228,202851.000,30014,2,EL,1,100,10117.000000
1759437267.627232,202918.000,30014,2,EL,1,100,10112.000000
1759437267.694235,202985.000,30031,1,EL,1,100,10107.200195
1759437267.760739,203051.500,30045,2,EL,1,100,10100.599609
1759437267.827243,203118.000,30045,2,EL,1,100,10094.400391
1759437267.893247,203184.000,30061,1,EL,1,100,10090.799805
1759437267.960251,203251.000,30079,2,EL,1,100,10087.799805
1759437268.027254,203318.000,30079,2,EL,1,100,10079.599609
1759437268.093258,203384.000,30095,1,EL,1,100,10072.400391
1759437268.160262,203451.000,30111,2,EL,1,100,10067.000000
1759437268.227266,203518.000,30111,2,EL,1,100,10063.000000
1759437268.293269,203584.000,30127,1,EL,1,100,10055.400391
1759437268.360273,203651.000,30148,2,EL,1,100,10045.599609
1759437268.427277,203718.000,30148,2,EL,1,100,10041.000000
1759437268.493281,203784.000,30164,1,EL,1,100,10034.400391
1759437268.560285,203851.000,30178,2,EL,1,100,10025.799805
1759437268.627288,203918.000,30178,2,EL,1,100,10022.000000
1759437268.693292,203984.000,30199,1,EL,1,100,10018.200195
1759437268.760296,204051.000,30214,2,EL,1,100,10011.000000
1759437268.827300,204118.000,30214,2,EL,1,100,10004.599609
1759437268.893304,204184.000,30230,1,EL,1,100,9998.200195
1759437268.960307,204251.000,30246,2,EL,1,100,9990.400391
1759437269.027311,204318.000,30246,2,EL,1,100,9982.400391
1759437269.093815,204384.500,30261,2,EL,1,100,9975.000000
1759437269.160319,204451.000,30261,2,EL,1,100,9966.200195
1759437269.227323,204518.000,30276,1,EL,1,100,9961.599609
1759437269.293826,204584.500,30295,2,EL,1,100,9959.599609
1759437269.360330,204651.000,30295,2,EL,1,100,9953.200195
1759437269.427334,204718.000,30312,1,EL,1,100,9947.000000
1759437269.493838,204784.500,30327,2,EL,1,100,9941.799805
1759437269.560341,204851.000,30327,2,EL,1,100,9934.599609
1759437269.627345,204918.000,30343,1,EL,1,100,9927.799805
1759437269.693849,204984.500,30362,2,EL,1,100,9922.799805
1759437269.760353,205051.000,30362,2,EL,1,100,9922.400391
1759437269.827357,205118.000,30377,1,EL,1,100,9918.000000
1759437269.893860,205184.500,30392,2,EL,1,100,9913.599609
1759437269.960364,205251.000,30392,2,EL,1,100,9904.599609
1759437270.027368,205318.000,30408,1,EL,1,100,9897.200195
1759437270.093872,205384.500,30428,2,EL,1,100,9891.000000
1759437270.160376,205451.000,30428,2,EL,1,100,9887.799805
1759437270.227379,205518.000,30443,1,EL,1,100,9880.200195
1759437270.293883,205584.500,30461,2,EL,1,100,9871.400391
1759437270.360387,205651.000,30461,2,EL,1,100,9870.000000
1759437270.427391,205718.000,30476,1,EL,1,100,9866.400391
1759437270.493894,205784.500,30492,2,EL,1,100,9862.000000
1759437270.560398,205851.000,30492,2,EL,1,100,9854.599609
1759437270.626402,205917.000,30507,1,EL,1,100,9846.400391
1759437270.693406,205984.000,30523,2,EL,1,100,9836.799805
1759437270.760410,206051.000,30523,2,EL,1,100,9831.599609
1759437270.826413,206117.000,30538,1,EL,1,100,9825.400391
1759437270.893417,206184.000,30556,2,EL,1,100,9821.599609
1759437270.960421,206251.000,30556,2,EL,1,100,9816.599609
1759437271.026425,206317.000,30572,1,EL,1,100,9810.200195
1759437271.093428,206384.000,30588,2,EL,1,100,9806.200195
1759437271.160432,206451.000,30588,2,EL,1,100,9800.599609
1759437271.226436,206517.000,30602,1,EL,1,100,9792.599609
1759437271.293440,206584.000,30619,2,EL,1,100,9786.400391
1759437271.360444,206651.000,30619,2,EL,1,100,9780.200195
1759437271.426447,206717.000,30636,1,EL,1,100,9776.200195
1759437271.493451,206784.000,30652,2,EL,1,100,9772.000000
1759437271.560455,206851.000,30652,2,EL,1,100,9765.799805
1759437271.626959,206917.500,30667,2,EL,1,100,9760.200195
1759437271.693463,206984.000,30667,2,EL,1,100,9753.799805
1759437271.760466,207051.000,30687,1,EL,1,100,9748.400391
1759437271.826970,207117.500,30702,2,EL,1,100,9741.400391
1759437271.893474,207184.000,30702,2,EL,1,100,9734.599609
1759437271.960478,207251.000,30718,1,EL,1,100,9726.599609
1759437272.026981,207317.500,30733,2,EL,1,100,9720.599609
1759437272.093485,207384.000,30733,2,EL,1,100,9715.200195
1759437272.160489,207451.000,30751,1,EL,1,100,9710.400391
1759437272.226993,207517.500,30766,2,EL,1,100,9704.799805
1759437272.293497,207584.000,30766,2,EL,1,100,9696.599609
1759437272.360500,207651.000,30783,1,EL,1,100,9688.799805
1759437272.427004,207717.500,30797,2,EL,1,100,9682.400391
1759437272.493508,207784.000,30797,2,EL,1,100,9677.599609
1759437272.560512,207851.000,30815,1,EL,1,100,9672.799805
1759437272.627016,207917.500,30831,2,EL,1,100,9668.799805
1759437272.693519,207984.000,30831,2,EL,1,100,9666.200195
1759437272.760523,208051.000,30847,1,EL,1,100,9661.400391
1759437272.827027,208117.500,30861,2,EL,1,100,9654.599609
1759437272.893531,208184.000,30861,2,EL,1,100,9648.200195
1759437272.960535,208251.000,30877,1,EL,1,100,9641.599609
1759437273.027038,208317.500,30895,2,EL,1,100,9636.000000
1759437273.093542,208384.000,30895,2,EL,1,100,9631.799805
1759437273.160546,208451.000,30911,1,EL,1,100,9625.799805
1759437273.227050,208517.500,30927,2,EL,1,100,9619.000000
1759437273.293553,208584.000,30927,2,EL,1,100,9616.000000
1759437273.360557,208651.000,30944,1,EL,1,100,9610.400391
1759437273.427061,208717.500,30959,2,EL,1,100,9600.000000
1759437273.493565,208784.000,30959,2,EL,1,100,9596.200195
1759437273.560569,208851.000,30977,1,EL,1,100,9591.799805
1759437273.627072,208917.500,30993,2,EL,1,100,9580.000000
1759437273.693576,208984.000,30993,2,EL,1,100,9576.400391
1759437273.760080,209050.500,31010,2,EL,1,100,9571.200195
1759437273.826584,209117.000,31010,2,EL,1,100,9568.799805
1759437273.893587,209184.000,31025,1,EL,1,100,9564.400391
1759437273.960091,209250.500,31042,2,EL,1,100,9556.200195
1759437274.026595,209317.000,31042,2,EL,1,100,9548.599609
1759437274.093599,209384.000,31057,1,EL,1,100,9544.200195
1759437274.160103,209450.500,31072,2,EL,1,100,9536.599609
1759437274.226606,209517.000,31072,2,EL,1,100,9524.000000
1759437274.293610,209584.000,31087,1,EL,1,100,9517.599609
1759437274.360114,209650.500,31104,2,EL,1,100,9512.400391
1759437274.426618,209717.000,31104,2,EL,1,100,9506.799805
1759437274.493622,209784.000,31121,1,EL,1,100,9503.599609
1759437274.560125,209850.500,31138,2,EL,1,100,9498.400391
1759437274.626629,209917.000,31138,2,EL,1,100,9497.799805
1759437274.693633,209984.000,31154,1,EL,1,100,9490.200195
1759437274.760137,210050.500,31172,2,EL,1,100,9481.200195
1759437274.826640,210117.000,31172,2,EL,1,100,9479.000000
1759437274.893644,210184.000,31187,1,EL,1,100,9473.599609
1759437274.960148,210250.500,31203,2,EL,1,100,9466.000000
1759437275.026652,210317.000,31203,2,EL,1,100,9457.799805
1759437275.093656,210384.000,31218,1,EL,1,100,9451.000000
1759437275.160159,210450.500,31236,2,EL,1,100,9447.000000
1759437275.226663,210517.000,31236,2,EL,1,100,9438.200195
1759437275.293667,210584.000,31251,1,EL,1,100,9434.000000
1759437275.360171,210650.500,31267,2,EL,1,100,9430.799805
1759437275.426675,210717.000,31267,2,EL,1,100,9425.400391
1759437275.493678,210784.000,31282,1,EL,1,100,9419.400391
1759437275.560182,210850.500,31298,2,EL,1,100,9414.400391
1759437275.626686,210917.000,31298,2,EL,1,100,9407.000000
1759437275.693690,210984.000,31314,1,EL,1,100,9399.400391
1759437275.760193,211050.500,31329,2,EL,1,100,9393.599609
1759437275.826697,211117.000,31329,2,EL,1,100,9388.000000
1759437275.893701,211184.000,31344,1,EL,1,100,9381.400391
1759437275.960205,211250.500,31363,2,EL,1,100,9379.200195
1759437276.026709,211317.000,31363,2,EL,1,100,9374.200195
1759437276.093712,211384.000,31378,1,EL,1,100,9367.799805
1759437276.160216,211450.500,31394,2,EL,1,100,9361.000000
1759437276.226720,211517.000,31394,2,EL,1,100,9356.400391
1759437276.293724,211584.000,31408,1,EL,1,100,9353.400391
1759437276.360228,211650.500,31425,2,EL,1,100,9347.599609
1759437276.426731,211717.000,31425,2,EL,1,100,9342.799805
1759437276.493235,211783.500,31440,2,EL,1,100,9337.000000
1759437276.559739,211850.000,31440,2,EL,1,100,9331.000000
1759437276.626743,211917.000,31456,1,EL,1,100,9318.599609
1759437276.693246,211983.500,31477,2,EL,1,100,9315.400391
1759437276.759750,212050.000,31477,2,EL,1,100,9313.000000
1759437276.826754,212117.000,31493,1,EL,1,100,9308.599609
1759437276.893258,212183.500,31508,2,EL,1,100,9303.799805
1759437276.959762,212250.000,31508,2,EL,1,100,9297.000000
1759437277.026765,212317.000,31525,1,EL,1,100,9291.400391
1759437277.093269,212383.500,31541,2,EL,1,100,9285.599609
1759437277.159773,212450.000,31541,2,EL,1,100,9284.200195
1759437277.226777,212517.000,31557,1,EL,1,100,9279.599609
1759437277.293281,212583.500,31573,2,EL,1,100,9274.599609
1759437277.359784,212650.000,31573,2,EL,1,100,9270.400391
1759437277.426788,212717.000,31589,1,EL,1,100,9263.400391
1759437277.493292,212783.500,31603,2,EL,1,100,9252.599609
1759437277.559796,212850.000,31603,2,EL,1,100,9249.400391
1759437277.626799,212917.000,31623,1,EL,1,100,9245.200195
1759437277.693303,212983.500,31639,2,EL,1,100,9239.799805
1759437277.759807,213050.000,31639,2,EL,1,100,9232.599609
1759437277.826811,213117.000,31655,1,EL,1,100,9225.400391
1759437277.893315,213183.500,31671,2,EL,1,100,9221.799805
1759437277.959818,213250.000,31671,2,EL,1,100,9216.599609
1759437278.026822,213317.000,31688,1,EL,1,100,9211.200195
1759437278.093326,213383.500,31703,2,EL,1,100,9205.000000
1759437278.159830,213450.000,31703,2,EL,1,100,9199.400391
1759437278.226834,213517.000,31721,1,EL,1,100,9195.000000
1759437278.293337,213583.500,31736,2,EL,1,100,9182.799805
1759437278.359841,213650.000,31736,2,EL,1,100,9178.000000
1759437278.426845,213717.000,31754,1,EL,1,100,9172.400391
1759437278.493349,213783.500,31771,2,EL,1,100,9166.799805
1759437278.559852,213850.000,31771,2,EL,1,100,9161.799805
1759437278.626856,213917.000,31787,1,EL,1,100,9158.400391
1759437278.693360,213983.500,31803,2,EL,1,100,9155.799805
1759437278.759864,214050.000,31803,2,EL,1,100,9149.799805
1759437278.826868,214117.000,31818,1,EL,1,100,9142.599609
1759437278.893371,214183.500,31835,2,EL,1,100,9139.400391
1759437278.959875,214250.000,31835,2,EL,1,100,9135.000000
1759437279.026379,214316.500,31852,2,EL,1,100,9128.799805
1759437279.092883,214383.000,31852,2,EL,1,100,9124.200195
1759437279.159887,214450.000,31867,1,EL,1,100,9121.400391
1759437279.226390,214516.500,31884,2,EL,1,100,9118.599609
1759437279.292894,214583.000,31884,2,EL,1,100,9108.599609
1759437279.359898,214650.000,31900,1,EL,1,100,9102.200195
1759437279.426402,214716.500,31916,2,EL,1,100,9095.000000
1759437279.492905,214783.000,31916,2,EL,1,100,9090.000000
1759437279.559909,214850.000,31931,1,EL,1,100,9085.599609
1759437279.626413,214916.500,31949,2,EL,1,100,9081.200195
1759437279.692917,214983.000,31949,2,EL,1,100,9077.200195
1759437279.759921,215050.000,31964,1,EL,1,100,9071.799805
1759437279.826424,215116.500,31980,2,EL,1,100,9068.599609
1759437279.892928,215183.000,31980,2,EL,1,100,9062.799805
1759437279.959932,215250.000,31995,1,EL,1,100,9057.799805
1759437280.026436,215316.500,32011,2,EL,1,100,9051.200195
1759437280.092939,215383.000,32011,2,EL,1,100,9044.200195
1759437280.159943,215450.000,32026,1,EL,1,100,9036.799805
1759437280.226447,215516.500,32044,2,EL,1,100,9031.200195
1759437280.292951,215583.000,32044,2,EL,1,100,9024.799805
1759437280.359955,215650.000,32060,1,EL,1,100,9018.599609
1759437280.426458,215716.500,32077,2,EL,1,100,9016.000000
1759437280.492962,215783.000,32077,2,EL,1,100,9011.400391
1759437280.559966,215850.000,32092,1,EL,1,100,9005.599609
1759437280.626470,215916.500,32109,2,EL,1,100,8995.200195
1759437280.692974,215983.000,32109,2,EL,1,100,8989.000000
1759437280.759977,216050.000,32124,1,EL,1,100,8983.000000
1759437280.826481,216116.500,32142,2,EL,1,100,8976.200195
1759437280.892985,216183.000,32142,2,EL,1,100,8972.599609
1759437280.959989,216250.000,32156,1,EL,1,100,8969.400391
1759437281.026493,216316.500,32173,2,EL,1,100,8963.000000
1759437281.092996,216383.000,32173,2,EL,1,100,8957.400391
1759437281.160000,216450.000,32188,1,EL,1,100,8950.400391
1759437281.226504,216516.500,32206,2,EL,1,100,8942.799805
