LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1759437241.402743,176695.000,25842,3,PR,1,100,133071
1759437241.442745,176735.000,25842,3,PR,1,100,133082
1759437241.482747,176775.000,25842,3,PR,1,100,133080
1759437241.522749,176815.000,25860,2,PR,1,100,133064
1759437241.562752,176855.000,25860,2,PR,1,100,133060
1759437241.602754,176895.000,25875,3,PR,1,100,133100
1759437241.642756,176935.000,25875,3,PR,1,100,133081
1759437241.682758,176975.000,25875,3,PR,1,100,133107
1759437241.722761,177015.000,25893,2,PR,1,100,133084
1759437241.762763,177055.000,25893,2,PR,1,100,133103
1759437241.802765,177095.000,25908,3,PR,1,100,133101
1759437241.842767,177135.000,25908,3,PR,1,100,133111
1759437241.882770,177175.000,25908,3,PR,1,100,133090
1759437241.922772,177215.000,25924,2,PR,1,100,133094
1759437241.962774,177255.000,25924,2,PR,1,100,133126
1759437242.002777,177295.000,25941,3,PR,1,100,133133
1759437242.042779,177335.000,25941,3,PR,1,100,133105
1759437242.082781,177375.000,25941,3,PR,1,100,133119
1759437242.122783,177415.000,25957,3,PR,1,100,133125
1759437242.162786,177455.000,25957,3,PR,1,100,133141
1759437242.202788,177495.000,25957,3,PR,1,100,133138
1759437242.242790,177535.000,25972,2,PR,1,100,133135
1759437242.282793,177575.000,25972,2,PR,1,100,133142
1759437242.322795,177615.000,25989,3,PR,1,100,133136
1759437242.362797,177655.000,25989,3,PR,1,100,133127
1759437242.402799,177695.000,25989,3,PR,1,100,133160
1759437242.442801,177735.000,26005,2,PR,1,100,133146
1759437242.482804,177775.000,26005,2,PR,1,100,133145
1759437242.522806,177815.000,26021,3,PR,1,100,133157
1759437242.562809,177855.000,26021,3,PR,1,100,133150
1759437242.602811,177895.000,26021,3,PR,1,100,133144
1759437242.642813,177935.000,26041,5,PR,1,100,133146
1759437242.682815,177975.000,26041,5,PR,1,100,133159
1759437242.722817,178015.000,26041,5,PR,1,100,133172
1759437242.762820,178055.000,26041,5,PR,1,100,133171
1759437242.802822,178095.000,26041,5,PR,1,100,133187
1759437242.842824,178135.000,26056,3,PR,1,100,133182
1759437242.882827,178175.000,26056,3,PR,1,100,133168
1759437242.922829,178215.000,26056,3,PR,1,100,133187
1759437242.962831,178255.000,26072,2,PR,1,100,133187
1759437243.002833,178295.000,26072,2,PR,1,100,133189
1759437243.042836,178335.000,26087,3,PR,1,100,133180
1759437243.082838,178375.000,26087,3,PR,1,100,133203
1759437243.122840,178415.000,26087,3,PR,1,100,133194
1759437243.169343,178461.500,26103,2,PR,1,100,133197
1759437243.215846,178508.000,26103,2,PR,1,100,133217
1759437243.255848,178548.000,26118,3,PR,1,100,133200
1759437243.295850,178588.000,26118,3,PR,1,100,133198
1759437243.335852,178628.000,26118,3,PR,1,100,133223
1759437243.375854,178668.000,26134,2,PR,1,100,133216
1759437243.415857,178708.000,26134,2,PR,1,100,133192
1759437243.455859,178748.000,26151,3,PR,1,100,133219
1759437243.495861,178788.000,26151,3,PR,1,100,133214
1759437243.535864,178828.000,26151,3,PR,1,100,133213
1759437243.575866,178868.000,26169,2,PR,1,100,133203
1759437243.615868,178908.000,26169,2,PR,1,100,133230
1759437243.655870,178948.000,26185,3,PR,1,100,133205
1759437243.695873,178988.000,26185,3,PR,1,100,133231
1759437243.735875,179028.000,26185,3,PR,1,100,133243
1759437243.775877,179068.000,26200,2,PR,1,100,133236
1759437243.815880,179108.000,26200,2,PR,1,100,133240
1759437243.855882,179148.000,26215,3,PR,1,100,133242
1759437243.895884,179188.000,26215,3,PR,1,100,133250
1759437243.935886,179228.000,26215,3,PR,1,100,133245
1759437243.975889,179268.000,26232,2,PR,1,100,133250
1759437244.015891,179308.000,26232,2,PR,1,100,133244
1759437244.055893,179348.000,26247,3,PR,1,100,133260
1759437244.095896,179388.000,26247,3,PR,1,100,133259
1759437244.135898,179428.000,26247,3,PR,1,100,133272
1759437244.175900,179468.000,26264,2,PR,1,100,133267
1759437244.215902,179508.000,26264,2,PR,1,100,133244
1759437244.255904,179548.000,26279,3,PR,1,100,133259
1759437244.295907,179588.000,26279,3,PR,1,100,133264
1759437244.335909,179628.000,26279,3,PR,1,100,133265
1759437244.375911,179668.000,26298,3,PR,1,100,133263
1759437244.415914,179708.000,26298,3,PR,1,100,133274
1759437244.455916,179748.000,26298,3,PR,1,100,133274
1759437244.495918,179788.000,26314,2,PR,1,100,133277
1759437244.535920,179828.000,26314,2,PR,1,100,133282
1759437244.575923,179868.000,26332,3,PR,1,100,133286
1759437244.615925,179908.000,26332,3,PR,1,100,133264
1759437244.655927,179948.000,26332,3,PR,1,100,133284
1759437244.695930,179988.000,26347,2,PR,1,100,133281
1759437244.735932,180028.000,26347,2,PR,1,100,133304
1759437244.775934,180068.000,26363,3,PR,1,100,133277
1759437244.815936,180108.000,26363,3,PR,1,100,133278
1759437244.855939,180148.000,26363,3,PR,1,100,133291
1759437244.895941,180188.000,26378,2,PR,1,100,133311
1759437244.935943,180228.000,26378,2,PR,1,100,133295
1759437244.975945,180268.000,26395,3,PR,1,100,133295
1759437245.015948,180308.000,26395,3,PR,1,100,133299
1759437245.055950,180348.000,26395,3,PR,1,100,133289
1759437245.095952,180388.000,26409,2,PR,1,100,133273
1759437245.135955,180428.000,26409,2,PR,1,100,133298
1759437245.180290,180472.333,26429,3,PR,1,100,133292
1759437245.224626,180516.667,26429,3,PR,1,100,133280
1759437245.268962,180561.000,26429,3,PR,1,100,133291
1759437245.308964,180601.000,26445,2,PR,1,100,133299
1759437245.348967,180641.000,26445,2,PR,1,100,133290
1759437245.388969,180681.000,26461,3,PR,1,100,133308
1759437245.428971,180721.000,26461,3,PR,1,100,133305
1759437245.468973,180761.000,26461,3,PR,1,100,133293
1759437245.508976,180801.000,26475,2,PR,1,100,133304
1759437245.548978,180841.000,26475,2,PR,1,100,133312
1759437245.588980,180881.000,26491,3,PR,1,100,133302
1759437245.628983,180921.000,26491,3,PR,1,100,133312
1759437245.668985,180961.000,26491,3,PR,1,100,133318
1759437245.708987,181001.000,26507,2,PR,1,100,133315
1759437245.748989,181041.000,26507,2,PR,1,100,133296
1759437245.788992,181081.000,26525,3,PR,1,100,133305
1759437245.828994,181121.000,26525,3,PR,1,100,133311
1759437245.868996,181161.000,26525,3,PR,1,100,133305
1759437245.908998,181201.000,26539,2,PR,1,100,133291
1759437245.949001,181241.000,26539,2,PR,1,100,133324
1759437245.989003,181281.000,26556,3,PR,1,100,133302
1759437246.029005,181321.000,26556,3,PR,1,100,133305
1759437246.069007,181361.000,26556,3,PR,1,100,133313
1759437246.109010,181401.000,26573,2,PR,1,100,133311
1759437246.149012,181441.000,26573,2,PR,1,100,133293
1759437246.189014,181481.000,26589,3,PR,1,100,133315
1759437246.229017,181521.000,26589,3,PR,1,100,133301
1759437246.269019,181561.000,26589,3,PR,1,100,133311
1759437246.309021,181601.000,26604,2,PR,1,100,133308
1759437246.349023,181641.000,26604,2,PR,1,100,133328
1759437246.389026,181681.000,26620,3,PR,1,100,133317
1759437246.429028,181721.000,26620,3,PR,1,100,133311
1759437246.469030,181761.000,26620,3,PR,1,100,133314
1759437246.509032,181801.000,26637,2,PR,1,100,133312
1759437246.549035,181841.000,26637,2,PR,1,100,133303
1759437246.589037,181881.000,26653,3,PR,1,100,133301
1759437246.629039,181921.000,26653,3,PR,1,100,133296
1759437246.669042,181961.000,26653,3,PR,1,100,133305
1759437246.709044,182001.000,26671,3,PR,1,100,133299
1759437246.749046,182041.000,26671,3,PR,1,100,133304
1759437246.789048,182081.000,26671,3,PR,1,100,133302
1759437246.829051,182121.000,26686,2,PR,1,100,133305
1759437246.869053,182161.000,26686,2,PR,1,100,133296
1759437246.909055,182201.000,26703,3,PR,1,100,133299
1759437246.949058,182241.000,26703,3,PR,1,100,133308
1759437246.989060,182281.000,26703,3,PR,1,100,133312
1759437247.029062,182321.000,26722,2,PR,1,100,133299
1759437247.069064,182361.000,26722,2,PR,1,100,133318
1759437247.109066,182401.000,26739,3,PR,1,100,133303
1759437247.149069,182441.000,26739,3,PR,1,100,133319
1759437247.189071,182481.000,26739,3,PR,1,100,133314
1759437247.229073,182521.000,26754,2,PR,1,100,133313
1759437247.269076,182561.000,26754,2,PR,1,100,133306
1759437247.316078,182608.000,26770,2,PR,1,100,133291
1759437247.363081,182655.000,26770,2,PR,1,100,133286
1759437247.402750,182694.667,26786,3,PR,1,100,133288
1759437247.442419,182734.333,26786,3,PR,1,100,133275
1759437247.482088,182774.000,26786,3,PR,1,100,133286
1759437247.522090,182814.000,26801,2,PR,1,100,133294
1759437247.562092,182854.000,26801,2,PR,1,100,133279
1759437247.602095,182894.000,26817,3,PR,1,100,133294
1759437247.642097,182934.000,26817,3,PR,1,100,133294
1759437247.682099,182974.000,26817,3,PR,1,100,133288
1759437247.722101,183014.000,26832,3,PR,1,100,133289
1759437247.762104,183054.000,26832,3,PR,1,100,133301
1759437247.802106,183094.000,26832,3,PR,1,100,133288
1759437247.842108,183134.000,26850,2,PR,1,100,133262
1759437247.882110,183174.000,26850,2,PR,1,100,133277
1759437247.922113,183214.000,26867,3,PR,1,100,133299
1759437247.962115,183254.000,26867,3,PR,1,100,133279
1759437248.002117,183294.000,26867,3,PR,1,100,133282
1759437248.042120,183334.000,26883,2,PR,1,100,133280
1759437248.082122,183374.000,26883,2,PR,1,100,133262
1759437248.122124,183414.000,26898,3,PR,1,100,133258
1759437248.162126,183454.000,26898,3,PR,1,100,133276
1759437248.202129,183494.000,26898,3,PR,1,100,133259
1759437248.242131,183534.000,26916,2,PR,1,100,133250
1759437248.282133,183574.000,26916,2,PR,1,100,133281
1759437248.322135,183614.000,26932,3,PR,1,100,133295
1759437248.362138,183654.000,26932,3,PR,1,100,133261
1759437248.402140,183694.000,26932,3,PR,1,100,133292
1759437248.442142,183734.000,26949,2,PR,1,100,133283
1759437248.482145,183774.000,26949,2,PR,1,100,133280
1759437248.522147,183814.000,26964,3,PR,1,100,133266
1759437248.562149,183854.000,26964,3,PR,1,100,133262
1759437248.602151,183894.000,26964,3,PR,1,100,133278
1759437248.642154,183934.000,26981,2,PR,1,100,133260
1759437248.682156,183974.000,26981,2,PR,1,100,133288
1759437248.722158,184014.000,26996,3,PR,1,100,133296
1759437248.762161,184054.000,26996,3,PR,1,100,133252
1759437248.802163,184094.000,26996,3,PR,1,100,133257
1759437248.842165,184134.000,27013,2,PR,1,100,133273
1759437248.882167,184174.000,27013,2,PR,1,100,133256
1759437248.922169,184214.000,27028,3,PR,1,100,133248
1759437248.962172,184254.000,27028,3,PR,1,100,133253
1759437249.002174,184294.000,27028,3,PR,1,100,133260
1759437249.042176,184334.000,27047,2,PR,1,100,133247
1759437249.082179,184374.000,27047,2,PR,1,100,133275
1759437249.122181,184414.000,27062,3,PR,1,100,133284
1759437249.162183,184454.000,27062,3,PR,1,100,133276
1759437249.202185,184494.000,27062,3,PR,1,100,133268
1759437249.242188,184534.000,27079,3,PR,1,100,133280
1759437249.282190,184574.000,27079,3,PR,1,100,133268
1759437249.322192,184614.000,27079,3,PR,1,100,133265
1759437249.362195,184654.000,27095,2,PR,1,100,133261
1759437249.402197,184694.000,27095,2,PR,1,100,133269
1759437249.449199,184741.000,27111,2,PR,1,100,133252
1759437249.496202,184788.000,27111,2,PR,1,100,133279
1759437249.536204,184828.000,27128,3,PR,1,100,133253
1759437249.576207,184868.000,27128,3,PR,1,100,133261
1759437249.616209,184908.000,27128,3,PR,1,100,133259
1759437249.656211,184948.000,27145,2,PR,1,100,133273
1759437249.696213,184988.000,27145,2,PR,1,100,133276
1759437249.736216,185028.000,27161,3,PR,1,100,133271
1759437249.776218,185068.000,27161,3,PR,1,100,133276
1759437249.816220,185108.000,27161,3,PR,1,100,133286
1759437249.856223,185148.000,27177,2,PR,1,100,133288
1759437249.896225,185188.000,27177,2,PR,1,100,133279
1759437249.936227,185228.000,27193,3,PR,1,100,133269
1759437249.976229,185268.000,27193,3,PR,1,100,133281
1759437250.016232,185308.000,27193,3,PR,1,100,133277
1759437250.056234,185348.000,27209,2,PR,1,100,133278
1759437250.096236,185388.000,27209,2,PR,1,100,133282
1759437250.136238,185428.000,27225,3,PR,1,100,133280
1759437250.176241,185468.000,27225,3,PR,1,100,133280
1759437250.216243,185508.000,27225,3,PR,1,100,133277
1759437250.256245,185548.000,27241,2,PR,1,100,133277
1759437250.296247,185588.000,27241,2,PR,1,100,133289
1759437250.336250,185628.000,27259,3,PR,1,100,133272
1759437250.376252,185668.000,27259,3,PR,1,100,133279
1759437250.416254,185708.000,27259,3,PR,1,100,133291
1759437250.455923,185747.667,27275,3,PR,1,100,133281
1759437250.495592,185787.333,27275,3,PR,1,100,133291
1759437250.535261,185827.000,27275,3,PR,1,100,133300
1759437250.575263,185867.000,27291,2,PR,1,100,133300
1759437250.615266,185907.000,27291,2,PR,1,100,133286
1759437250.655268,185947.000,27308,3,PR,1,100,133292
1759437250.695270,185987.000,27308,3,PR,1,100,133303
1759437250.735272,186027.000,27308,3,PR,1,100,133285
1759437250.775275,186067.000,27325,2,PR,1,100,133284
1759437250.815277,186107.000,27325,2,PR,1,100,133306
1759437250.855279,186147.000,27341,3,PR,1,100,133290
1759437250.895282,186187.000,27341,3,PR,1,100,133285
1759437250.935284,186227.000,27341,3,PR,1,100,133309
1759437250.975286,186267.000,27358,2,PR,1,100,133300
1759437251.015288,186307.000,27358,2,PR,1,100,133299
1759437251.055291,186347.000,27374,3,PR,1,100,133291
1759437251.095293,186387.000,27374,3,PR,1,100,133302
1759437251.135295,186427.000,27374,3,PR,1,100,133298
1759437251.175297,186467.000,27391,2,PR,1,100,133291
1759437251.215300,186507.000,27391,2,PR,1,100,133324
1759437251.255302,186547.000,27407,3,PR,1,100,133314
1759437251.295304,186587.000,27407,3,PR,1,100,133305
1759437251.335307,186627.000,27407,3,PR,1,100,133332
1759437251.375309,186667.000,27422,2,PR,1,100,133322
1759437251.415311,186707.000,27422,2,PR,1,100,133311
1759437251.459980,186751.667,27440,3,PR,1,100,133326
1759437251.504649,186796.333,27440,3,PR,1,100,133325
1759437251.549319,186841.000,27440,3,PR,1,100,133317
1759437251.589321,186881.000,27455,2,PR,1,100,133321
1759437251.629323,186921.000,27455,2,PR,1,100,133333
1759437251.669326,186961.000,27472,3,PR,1,100,133330
1759437251.709328,187001.000,27472,3,PR,1,100,133333
1759437251.749330,187041.000,27472,3,PR,1,100,133349
1759437251.789332,187081.000,27489,2,PR,1,100,133349
1759437251.829334,187121.000,27489,2,PR,1,100,133332
1759437251.869337,187161.000,27504,3,PR,1,100,133340
1759437251.909339,187201.000,27504,3,PR,1,100,133345
1759437251.949341,187241.000,27504,3,PR,1,100,133339
1759437251.989344,187281.000,27520,2,PR,1,100,133343
1759437252.029346,187321.000,27520,2,PR,1,100,133353
1759437252.069348,187361.000,27538,3,PR,1,100,133348
1759437252.109350,187401.000,27538,3,PR,1,100,133377
1759437252.149353,187441.000,27538,3,PR,1,100,133370
1759437252.189355,187481.000,27553,2,PR,1,100,133367
1759437252.229357,187521.000,27553,2,PR,1,100,133363
1759437252.269360,187561.000,27569,3,PR,1,100,133363
1759437252.309362,187601.000,27569,3,PR,1,100,133360
1759437252.349364,187641.000,27569,3,PR,1,100,133370
1759437252.389366,187681.000,27586,2,PR,1,100,133377
1759437252.429369,187721.000,27586,2,PR,1,100,133363
1759437252.469371,187761.000,27604,3,PR,1,100,133373
1759437252.509373,187801.000,27604,3,PR,1,100,133401
1759437252.549376,187841.000,27604,3,PR,1,100,133393
1759437252.589378,187881.000,27619,3,PR,1,100,133399
1759437252.629380,187921.000,27619,3,PR,1,100,133379
1759437252.669382,187961.000,27619,3,PR,1,100,133399
1759437252.709385,188001.000,27635,2,PR,1,100,133386
1759437252.749387,188041.000,27635,2,PR,1,100,133407
1759437252.789389,188081.000,27652,3,PR,1,100,133413
1759437252.829391,188121.000,27652,3,PR,1,100,133396
1759437252.869394,188161.000,27652,3,PR,1,100,133404
1759437252.909396,188201.000,27668,2,PR,1,100,133424
1759437252.949398,188241.000,27668,2,PR,1,100,133403
1759437252.989400,188281.000,27684,3,PR,1,100,133411
1759437253.029403,188321.000,27684,3,PR,1,100,133434
1759437253.069405,188361.000,27684,3,PR,1,100,133421
1759437253.109407,188401.000,27701,2,PR,1,100,133418
1759437253.149410,188441.000,27701,2,PR,1,100,133416
1759437253.189412,188481.000,27718,3,PR,1,100,133429
1759437253.229414,188521.000,27718,3,PR,1,100,133428
1759437253.269416,188561.000,27718,3,PR,1,100,133409
1759437253.309419,188601.000,27735,2,PR,1,100,133437
1759437253.349421,188641.000,27735,2,PR,1,100,133434
1759437253.389423,188681.000,27750,3,PR,1,100,133433
1759437253.429425,188721.000,27750,3,PR,1,100,133445
1759437253.469428,188761.000,27750,3,PR,1,100,133444
1759437253.509430,188801.000,27765,2,PR,1,100,133435
1759437253.549432,188841.000,27765,2,PR,1,100,133432
1759437253.593768,188885.333,27780,3,PR,1,100,133448
1759437253.638104,188929.667,27780,3,PR,1,100,133435
1759437253.682440,188974.000,27780,3,PR,1,100,133436
1759437253.722442,189014.000,27797,2,PR,1,100,133455
1759437253.762444,189054.000,27797,2,PR,1,100,133440
1759437253.802447,189094.000,27812,3,PR,1,100,133452
1759437253.842449,189134.000,27812,3,PR,1,100,133459
1759437253.882451,189174.000,27812,3,PR,1,100,133455
1759437253.922453,189214.000,27830,2,PR,1,100,133445
1759437253.962456,189254.000,27830,2,PR,1,100,133463
1759437254.002458,189294.000,27845,3,PR,1,100,133455
1759437254.042460,189334.000,27845,3,PR,1,100,133454
1759437254.082463,189374.000,27845,3,PR,1,100,133461
1759437254.122465,189414.000,27863,2,PR,1,100,133461
1759437254.162467,189454.000,27863,2,PR,1,100,133449
1759437254.202469,189494.000,27878,3,PR,1,100,133458
1759437254.242472,189534.000,27878,3,PR,1,100,133467
1759437254.282474,189574.000,27878,3,PR,1,100,133476
1759437254.322476,189614.000,27895,2,PR,1,100,133463
1759437254.362478,189654.000,27895,2,PR,1,100,133474
1759437254.402481,189694.000,27909,3,PR,1,100,133469
1759437254.442483,189734.000,27909,3,PR,1,100,133482
1759437254.482485,189774.000,27909,3,PR,1,100,133464
1759437254.522487,189814.000,27925,2,PR,1,100,133469
1759437254.562490,189854.000,27925,2,PR,1,100,133476
1759437254.602492,189894.000,27941,3,PR,1,100,133494
1759437254.642494,189934.000,27941,3,PR,1,100,133479
1759437254.682497,189974.000,27941,3,PR,1,100,133490
1759437254.722499,190014.000,27959,2,PR,1,100,133477
1759437254.762501,190054.000,27959,2,PR,1,100,133491
1759437254.802503,190094.000,27973,3,PR,1,100,133490
1759437254.842506,190134.000,27973,3,PR,1,100,133498
1759437254.882508,190174.000,27973,3,PR,1,100,133475
1759437254.922510,190214.000,27989,3,PR,1,100,133483
1759437254.962512,190254.000,27989,3,PR,1,100,133491
1759437255.002515,190294.000,27989,3,PR,1,100,133508
1759437255.042517,190334.000,28005,2,PR,1,100,133498
1759437255.082519,190374.000,28005,2,PR,1,100,133507
1759437255.122522,190414.000,28023,3,PR,1,100,133507
1759437255.162524,190454.000,28023,3,PR,1,100,133506
1759437255.202526,190494.000,28023,3,PR,1,100,133509
1759437255.242528,190534.000,28037,2,PR,1,100,133521
1759437255.282531,190574.000,28037,2,PR,1,100,133499
1759437255.322533,190614.000,28054,3,PR,1,100,133495
1759437255.362535,190654.000,28054,3,PR,1,100,133503
1759437255.402538,190694.000,28054,3,PR,1,100,133508
1759437255.442540,190734.000,28069,2,PR,1,100,133492
1759437255.482542,190774.000,28069,2,PR,1,100,133509
1759437255.522544,190814.000,28085,3,PR,1,100,133513
1759437255.562546,190854.000,28085,3,PR,1,100,133507
1759437255.602549,190894.000,28085,3,PR,1,100,133507
1759437255.642551,190934.000,28100,2,PR,1,100,133517
1759437255.682553,190974.000,28100,2,PR,1,100,133510
1759437255.729056,191020.500,28118,2,PR,1,100,133510
1759437255.775559,191067.000,28118,2,PR,1,100,133513
1759437255.815561,191107.000,28133,3,PR,1,100,133526
1759437255.855563,191147.000,28133,3,PR,1,100,133519
1759437255.895566,191187.000,28133,3,PR,1,100,133525
1759437255.935568,191227.000,28149,3,PR,1,100,133521
1759437255.975570,191267.000,28149,3,PR,1,100,133514
1759437256.015572,191307.000,28149,3,PR,1,100,133517
1759437256.055575,191347.000,28166,2,PR,1,100,133535
1759437256.095577,191387.000,28166,2,PR,1,100,133521
1759437256.135579,191427.000,28182,3,PR,1,100,133526
1759437256.175581,191467.000,28182,3,PR,1,100,133514
1759437256.215584,191507.000,28182,3,PR,1,100,133515
1759437256.255586,191547.000,28197,2,PR,1,100,133502
1759437256.295588,191587.000,28197,2,PR,1,100,133527
1759437256.335590,191627.000,28214,3,PR,1,100,133522
1759437256.375593,191667.000,28214,3,PR,1,100,133505
1759437256.415595,191707.000,28214,3,PR,1,100,133512
1759437256.455597,191747.000,28229,2,PR,1,100,133523
1759437256.495600,191787.000,28229,2,PR,1,100,133510
1759437256.535602,191827.000,28246,3,PR,1,100,133530
1759437256.575604,191867.000,28246,3,PR,1,100,133520
1759437256.615606,191907.000,28246,3,PR,1,100,133522
1759437256.655609,191947.000,28264,2,PR,1,100,133519
1759437256.695611,191987.000,28264,2,PR,1,100,133534
1759437256.735613,192027.000,28282,3,PR,1,100,133534
1759437256.775615,192067.000,28282,3,PR,1,100,133514
1759437256.815618,192107.000,28282,3,PR,1,100,133518
1759437256.855620,192147.000,28299,2,PR,1,100,133528
1759437256.895622,192187.000,28299,2,PR,1,100,133521
1759437256.935625,192227.000,28315,3,PR,1,100,133536
1759437256.975627,192267.000,28315,3,PR,1,100,133519
1759437257.015629,192307.000,28315,3,PR,1,100,133524
1759437257.055631,192347.000,28330,2,PR,1,100,133515
1759437257.095634,192387.000,28330,2,PR,1,100,133515
1759437257.135636,192427.000,28346,3,PR,1,100,133521
1759437257.175638,192467.000,28346,3,PR,1,100,133517
1759437257.215641,192507.000,28346,3,PR,1,100,133500
1759437257.255643,192547.000,28361,2,PR,1,100,133511
1759437257.295645,192587.000,28361,2,PR,1,100,133503
1759437257.335647,192627.000,28379,3,PR,1,100,133504
1759437257.375649,192667.000,28379,3,PR,1,100,133503
1759437257.415652,192707.000,28379,3,PR,1,100,133516
1759437257.455654,192747.000,28396,3,PR,1,100,133502
1759437257.495656,192787.000,28396,3,PR,1,100,133518
1759437257.535659,192827.000,28396,3,PR,1,100,133508
1759437257.575661,192867.000,28414,2,PR,1,100,133513
1759437257.615663,192907.000,28414,2,PR,1,100,133509
1759437257.655665,192947.000,28430,3,PR,1,100,133516
1759437257.695668,192987.000,28430,3,PR,1,100,133501
1759437257.735670,193027.000,28430,3,PR,1,100,133512
1759437257.775672,193067.000,28445,2,PR,1,100,133508
1759437257.815675,193107.000,28445,2,PR,1,100,133497
1759437257.862177,193153.500,28460,2,PR,1,100,133499
1759437257.908680,193200.000,28460,2,PR,1,100,133515
1759437257.948682,193240.000,28477,3,PR,1,100,133485
1759437257.988684,193280.000,28477,3,PR,1,100,133495
1759437258.028687,193320.000,28477,3,PR,1,100,133495
1759437258.068689,193360.000,28494,2,PR,1,100,133495
1759437258.108691,193400.000,28494,2,PR,1,100,133480
1759437258.148693,193440.000,28512,4,PR,1,100,133501
1759437258.188696,193480.000,28512,4,PR,1,100,133495
1759437258.228698,193520.000,28512,4,PR,1,100,133493
1759437258.268700,193560.000,28512,4,PR,1,100,133505
1759437258.308702,193600.000,28529,3,PR,1,100,133508
1759437258.348705,193640.000,28529,3,PR,1,100,133501
1759437258.388707,193680.000,28529,3,PR,1,100,133499
1759437258.428709,193720.000,28543,2,PR,1,100,133506
1759437258.468712,193760.000,28543,2,PR,1,100,133494
1759437258.508714,193800.000,28559,3,PR,1,100,133498
1759437258.548716,193840.000,28559,3,PR,1,100,133490
1759437258.588718,193880.000,28559,3,PR,1,100,133487
1759437258.628721,193920.000,28575,2,PR,1,100,133474
1759437258.668723,193960.000,28575,2,PR,1,100,133479
1759437258.708725,194000.000,28591,3,PR,1,100,133472
1759437258.748728,194040.000,28591,3,PR,1,100,133476
1759437258.788730,194080.000,28591,3,PR,1,100,133464
1759437258.828732,194120.000,28605,2,PR,1,100,133479
1759437258.868734,194160.000,28605,2,PR,1,100,133462
1759437258.908736,194200.000,28621,3,PR,1,100,133467
1759437258.948739,194240.000,28621,3,PR,1,100,133472
1759437258.988741,194280.000,28621,3,PR,1,100,133479
1759437259.028744,194320.000,28639,3,PR,1,100,133459
1759437259.068746,194360.000,28639,3,PR,1,100,133465
1759437259.108748,194400.000,28639,3,PR,1,100,133476
1759437259.148750,194440.000,28655,2,PR,1,100,133476
1759437259.188752,194480.000,28655,2,PR,1,100,133492
1759437259.228755,194520.000,28669,3,PR,1,100,133501
1759437259.268757,194560.000,28669,3,PR,1,100,133481
1759437259.308759,194600.000,28669,3,PR,1,100,133469
1759437259.348762,194640.000,28686,2,PR,1,100,133482
1759437259.388764,194680.000,28686,2,PR,1,100,133473
1759437259.428766,194720.000,28701,3,PR,1,100,133459
1759437259.468768,194760.000,28701,3,PR,1,100,133449
1759437259.508771,194800.000,28701,3,PR,1,100,133465
1759437259.548773,194840.000,28717,2,PR,1,100,133450
1759437259.588775,194880.000,28717,2,PR,1,100,133483
1759437259.628778,194920.000,28734,3,PR,1,100,133472
1759437259.668780,194960.000,28734,3,PR,1,100,133464
1759437259.708782,195000.000,28734,3,PR,1,100,133448
1759437259.748784,195040.000,28750,2,PR,1,100,133468
1759437259.788787,195080.000,28750,2,PR,1,100,133463
1759437259.828789,195120.000,28767,3,PR,1,100,133466
1759437259.868791,195160.000,28767,3,PR,1,100,133456
1759437259.908793,195200.000,28767,3,PR,1,100,133468
1759437259.955296,195246.500,28783,2,PR,1,100,133464
1759437260.001799,195293.000,28783,2,PR,1,100,133466
1759437260.041801,195333.000,28799,3,PR,1,100,133474
1759437260.081803,195373.000,28799,3,PR,1,100,133460
1759437260.121805,195413.000,28799,3,PR,1,100,133467
1759437260.161808,195453.000,28816,2,PR,1,100,133472
1759437260.201810,195493.000,28816,2,PR,1,100,133476
1759437260.241812,195533.000,28831,3,PR,1,100,133452
1759437260.281815,195573.000,28831,3,PR,1,100,133473
1759437260.321817,195613.000,28831,3,PR,1,100,133466
1759437260.361819,195653.000,28848,2,PR,1,100,133461
1759437260.401821,195693.000,28848,2,PR,1,100,133450
1759437260.441824,195733.000,28865,3,PR,1,100,133457
1759437260.481826,195773.000,28865,3,PR,1,100,133452
1759437260.521828,195813.000,28865,3,PR,1,100,133426
1759437260.561831,195853.000,28880,2,PR,1,100,133449
1759437260.601833,195893.000,28880,2,PR,1,100,133448
1759437260.641835,195933.000,28896,3,PR,1,100,133449
1759437260.681837,195973.000,28896,3,PR,1,100,133456
1759437260.721839,196013.000,28896,3,PR,1,100,133458
1759437260.761842,196053.000,28914,2,PR,1,100,133461
1759437260.801844,196093.000,28914,2,PR,1,100,133460
1759437260.841846,196133.000,28929,3,PR,1,100,133458
1759437260.881849,196173.000,28929,3,PR,1,100,133466
1759437260.921851,196213.000,28929,3,PR,1,100,133473
1759437260.961853,196253.000,28945,2,PR,1,100,133457
1759437261.001855,196293.000,28945,2,PR,1,100,133469
1759437261.041858,196333.000,28960,3,PR,1,100,133463
1759437261.081860,196373.000,28960,3,PR,1,100,133466
1759437261.121862,196413.000,28960,3,PR,1,100,133471
1759437261.161865,196453.000,28978,2,PR,1,100,133471
1759437261.201867,196493.000,28978,2,PR,1,100,133474
1759437261.241869,196533.000,28995,3,PR,1,100,133477
1759437261.281871,196573.000,28995,3,PR,1,100,133466
1759437261.321874,196613.000,28995,3,PR,1,100,133472
1759437261.361876,196653.000,29011,3,PR,1,100,133464
