t_sec,EmotiBit_1,EmotiBit_2,EmotiBit_3,EmotiBit_4,EmotiBit_5,EmotiBit_6,EmotiBit_7
63245,65.62102955721397,64.64708209028667,73.5386252408399,72.74709575224118,84.30533170951693,67.99933865212361,63.73958789057792
63246,64.42036962104788,65.49994522064367,72.58135268754745,68.9770677210732,81.39842442752698,67.63459548043052,63.20075261386266
63247,66.76742592151516,65.29023693746736,70.59701816367436,66.59752883292643,78.83729118197047,67.47978432760696,62.77016321840172
63248,68.12925894657157,65.05338238934067,68.25077872484442,66.37806198797871,77.68562718773407,67.33500348655352,63.19750990466671
63249,70.4981481487256,64.97429803135701,66.2296648411191,66.6116165369328,77.56857863722234,66.87316996974212,62.54884717475833
63250,71.68027828542236,65.30493794300942,64.9065333938657,66.81225961509736,76.9173850080825,66.95769892164749,62.097576728255646
63251,74.82328864609401,64.85142834646251,64.23271114116538,66.87740620686573,75.30702163604694,67.25175215086475,62.06174216413844
63252,74.86988537125384,64.61839951700293,63.49534121161387,66.34391796806608,73.56733645505778,67.15328379812142,62.927672057739905
63253,75.07843578262283,64.71677063092376,63.13416321580213,65.66447205586206,72.32894666882403,66.99066377402423,62.66167241659497
63254,74.41430595110339,64.98684666401218,65.3321652092511,65.46209676221787,71.6621296294958,66.53944606057539,62.22507454311243
63255,72.45272360256439,65.17011073493588,67.4910146190696,65.04292141205734,71.46793141727304,65.89642176404374,62.68660922830005
63256,73.03977149019039,64.89447380343626,70.01254545356495,64.589505711682,71.73531073871824,65.88161983647358,63.66993227214492
63257,73.21063040420657,64.16518471061462,73.67327541031736,64.18198330223892,73.32980577797993,66.5635695412553,63.44698794071667
63258,74.19077734708739,63.80869536940738,74.92491824250983,63.267844182713205,75.70620876405277,66.53844859412295,63.6639015100262
63259,72.85950931221964,63.477977483891834,73.9108126536621,62.7842747802581,77.3081305534558,66.35831202785985,64.71678658906485
63260,74.21173536897446,63.059064951897405,72.43266830426604,62.98783077344426,78.64497998350268,66.28509752047495,64.66392818062822
63261,73.40137330592718,63.29243864019954,70.55080963408136,63.37609988195637,81.11650232174226,66.00155163127974,63.39481065353614
63262,73.4606258568876,64.34241098336157,67.47832042397633,63.521014444695176,83.2277850266401,66.06370220071422,63.154024571128744
63263,72.91624471728267,64.45002414107573,66.33729185111619,63.70322221074222,83.90765486112409,66.36378924563444,62.83237326004563
63264,75.38410137849343,64.65568837528443,64.88667682262383,63.561382804970194,84.78037339464083,66.40523407933676,61.3411543380836
63265,76.08568703467253,65.14226205115804,64.59326538930591,63.346614298070925,84.71118753901267,66.59347260158518,60.3522234727312
63266,76.90599471402756,65.24622130752716,63.95593039081857,63.149737482291755,82.6716980004762,67.00556024772294,59.98563669432222
63267,76.79223378783551,65.47010322702234,64.15320710731046,63.3310417223816,79.49245040837907,67.31844344532728,59.3494962574638
63268,76.67476796389478,66.21924376716727,65.9583628368066,64.41710117130785,77.17513002672511,67.26626603995643,59.68871243279516
63269,74.88831854452668,66.45206507303774,68.32465610759236,66.8528732579193,75.84948075600751,67.62009424722785,60.9124647642263
63270,72.24956941658908,66.28688106406709,70.42317941456675,68.77132443541674,75.0535160575152,67.8711305804845,61.82032308191637
63271,70.35440044406208,66.56035539884431,73.53902575530911,69.0925525964881,75.39791020698897,68.4606474021496,63.57863571719703
63272,70.99121665191792,66.12577533265696,74.64393192854445,68.33191546794492,75.63840323728978,68.812713040868,65.62200252124335
63273,71.87660452885976,63.73462948924852,73.35359530163213,66.69904648812712,75.67010813549862,68.69544359879431,65.67643501210162
63274,70.44753969393453,63.157472410492744,71.56437172368977,64.29152789906551,74.85528191923831,68.33963696991118,65.5423143820605
63275,73.04829011329346,62.76765682548537,69.61766636810526,62.02487054182443,75.58562184219022,68.26561017218975,66.49073816545113
63276,73.83135861806309,62.48923825335506,66.64351108658556,61.40838191618611,74.87766370807569,68.62896055657845,65.99638706703874
63277,70.52489577785107,62.73682164860397,64.75592032511724,62.06543148649952,75.18461435775095,68.70477335912403,64.73016070623936
63278,69.30245836721625,64.37861390384482,64.02938935173263,63.705021841610645,76.14224623913574,69.24287858897934,64.97676712268478
63279,69.17307264422116,64.84970261695887,63.432913926329334,64.93709336562067,77.79483832206036,70.07115838636908,64.96862441159917
63280,66.68732928482657,65.14509431786193,62.75780918035783,65.99146239346967,80.05600992449405,70.9418381635701,63.33268256189773
63281,63.96265220876221,65.15003855518303,63.27543523580064,66.78289724410706,85.10192272077472,71.63514983673772,62.03615748744268
63282,64.01261889954102,65.26377789962484,63.7328846114159,67.12736576089262,87.83918422843264,71.44514819410682,61.86211052035245
63283,62.8257365084314,66.22065847110201,64.651727213036,67.63270576600628,88.33752472731598,70.84671157222559,61.36072216294707
63284,61.5563071984854,66.5203487925773,65.94642240541853,67.75466246761043,88.26296296977526,70.02302206929615,60.68100699269276
63285,60.626719545320086,66.43836378430693,67.48424988372514,69.12701165693778,86.38150415752648,69.23552144694881,60.838883373212795
63286,60.0514013245896,66.83230078015865,69.52761961695266,69.82239273944876,81.71759367314215,67.9523653703935,62.56989319830882
63287,61.54586464618107,66.9413308636141,71.19912414463882,69.3005020804224,78.9343659908754,67.19426172117971,63.00942231381803
63288,60.842556630984085,66.20363324943199,71.49791709425074,67.54836248613783,77.40434088909066,66.54386167283586,62.613678310905016
63289,61.57441576968573,65.84974489252922,71.24876772031256,66.06008788858134,75.61580719469846,66.41228357917056,62.06618362880374
63290,62.56732908856766,66.02584727092682,70.2271397104859,64.02427300638371,74.22122760694258,66.82309369819163,63.0802910119157
63291,65.05606862717194,65.89190754190103,67.76512468448502,62.893602522853165,73.69546957538824,67.80799421304695,62.516886935137904
63292,65.47100416396168,65.45944918397225,65.667100456329,62.85731615247981,73.311074067838,68.7630501501698,61.455097516269994
63293,65.14863514600233,66.20555636659073,64.34531747730675,62.9577229873513,70.97929509607305,69.54764816326625,60.72315907600288
63294,64.08829100506401,66.58050167263302,63.278858137240015,63.10245383782764,67.94174473008246,69.87699293913722,61.1565947856966
63295,63.82497089009003,66.4877597375652,62.40774825285273,63.77513107202748,68.56924952830522,70.24597023124788,60.95382475710121
63296,63.10420525137738,66.1187350402623,62.01556114193063,66.17041652134809,73.16084094780581,69.23089575759849,60.35798727079757
63297,61.72069817776823,66.95084168653028,62.66503280781093,68.75089832462734,73.88421351004209,67.70506366143937,60.63605461477156
63298,62.50894268981125,66.908605224951,63.626046953170075,70.4841011929312,73.45559342486845,67.00916792923431,61.57482755206703
63299,64.1653936325324,66.84213075150933,64.57649248986978,71.13938125005055,75.87626436683978,67.19153815566742,62.45659955047258
63300,64.11835552930987,67.0814234126654,65.80976789398997,70.91972552339712,76.31535706620416,67.46765241985865,61.87198188008271
63301,63.23782571754814,68.0778245869308,68.07886346566474,69.05805278396375,74.12807106634958,68.12758056176307,61.727407769986414
63302,62.55403617314943,67.85092929276291,70.79480138974992,67.7895253345147,76.70556212845841,69.0831614691751,62.113434858298874
63303,62.67829275673445,67.12176302393985,73.57677537070188,67.46948784367848,81.63222635265063,69.60995492112912,62.58734023222678
63304,62.17404944045579,66.71764114086973,75.40070118768236,68.94404284814637,83.20773695698327,69.80815063727945,62.29581361097051
63305,61.90258704777078,66.5213510635564,76.14862154282523,69.443199814907,82.04476577518052,69.98494788621167,62.23306598690444
63306,62.382481023598416,65.51603713543827,75.3599040540937,70.51143079579928,79.20825846405553,70.14878831481201,62.61754067281381
63307,62.3690733731457,64.9041028879785,72.33619813800681,72.25202105701791,75.03734163822455,70.19630327509518,62.82886667513681
63308,61.74703543987755,65.22925547055907,68.96607091198065,73.05586786401754,72.11785772613578,69.89315257402347,62.17682512249102
63309,61.809651993376406,65.37864150065248,66.59580736700444,72.46513755928308,71.21321362274712,69.34929789029403,61.33588509840623
63310,61.044514728386886,65.03953693820158,64.58641660899195,72.88815816282873,71.62370794106262,68.50992076564927,61.29489559052068
63311,62.87575823233478,64.66364113433062,63.11988025791637,73.34194091521506,73.26991028404214,67.35974270079494,62.04652989927338
63312,63.72759471919736,65.71704515534675,62.57432693378045,73.28479530905575,75.30926108849653,66.57466768719559,62.31100998361429
63313,64.02577589224697,65.41584147744588,61.91200375453086,74.40776053693033,76.66261667686739,66.37341812057446,61.77203902605977
63314,63.27588053764191,65.33536472683713,61.90920168783059,76.02481684581747,76.72125447505387,66.8199846117966,61.7350268673944
63315,64.7587905729539,65.71647719782888,62.50246583018966,76.59670618560698,76.08064973148518,66.92684853005203,62.0556933824991
63316,64.2644645860099,66.80332230007562,63.402311778960176,75.88454350224467,74.45583067819082,66.68727033318171,62.38853522032159
63317,65.87722857906815,66.40390544328939,65.49199394043734,73.71345498838143,72.18778892861391,66.58130658202523,62.598023106437665
63318,67.58307100216953,66.52305436266181,69.49595300864895,71.20127305944567,70.47722049813488,67.03437644898267,63.25500881987121
63319,70.79886080208202,67.05919903598833,72.97881218486557,70.1139557123178,69.9395023201819,67.75218678830899,63.66414744948495
63320,71.3114413699625,67.1720087467481,75.17062947814763,71.8110315550168,70.72733787811373,68.40880736901538,63.4365296694764
63321,71.43353710233255,66.59107245469349,75.93992472024269,74.25858894106861,73.40573352355621,68.93055161173096,62.654601864618506
63322,70.43166937876114,65.87433160907321,74.81588155311884,76.05636418098564,76.60519634165716,69.09494635004461,62.94961583275411
63323,70.11448236644185,66.60039651769344,71.89970866222369,76.8299009936269,81.32313376355066,68.88011828031048,63.32459739277947
63324,68.11897903843087,66.42807167101871,68.58993241408162,75.9372901657274,83.38217915659848,68.1177558983265,63.541964037327645
63325,66.98337463352807,66.32299340297608,66.69565767709034,73.19151726216273,82.12118334228438,66.60836114576894,64.40666178819488
63326,65.98766083382903,66.82305279949631,65.06589029870457,70.84928132525165,78.37856991781608,65.64870170496557,65.33145658080461
63327,66.36563176204443,67.71301434961016,64.54188475194508,69.93970168701811,74.69551958138652,65.51412405713589,64.94982380168715
63328,65.36722957369594,67.0912937882398,64.28965566185771,69.54259248716082,69.81190495149248,66.19190392365154,64.76251228921603
63329,63.61211562350263,67.12200702561077,64.73011500520575,69.32306230110919,67.60871675523109,67.03045503382381,65.59471906185188
63330,64.7075603033285,67.4184017525312,65.70046800538711,69.46038109453458,68.7135249777311,68.09468272245606,66.2543624788631
63331,64.76075380042714,66.91487353796033,68.72197914106587,69.73077687340961,71.59085445784653,68.71510132925695,67.49079650385445
63332,63.491956464576695,66.3759041581778,71.37421601208759,69.54133969959727,74.06007738173754,68.82268284760252,69.12907468628609
63333,63.01930103461564,66.04008661262635,74.59462657238008,69.287888348593,75.82660626213801,68.64124440582418,71.4988952370843
63334,63.6692542360007,66.08531311624371,77.08848087332362,68.70050245008619,75.46414913990272,67.15970456734333,74.13570801046271
63335,61.91642893881582,65.88194905831257,78.13837329472028,67.83686365154847,72.34513602990292,65.44967462181144,74.91139280291527
63336,60.71272246931716,65.95300816121153,76.35662817909193,66.66723853945635,70.07616452255152,64.43035069213886,73.67753652695264
63337,61.684648904626194,66.01786129034933,74.40472391102153,66.76709771813144,69.82861598347738,63.97765839424092,73.03483937854801
63338,64.28308941705669,66.75176536809195,71.2373214910524,66.88013689437541,71.86800698392568,63.92629741004815,71.76965297732076
63339,68.50804400660867,66.51782286764924,67.9209834957999,66.9147250340873,76.05245879893612,64.53475069042386,69.165339037065
63340,74.42414513204247,66.28353236410393,65.25627813825513,66.9147250340873,82.33651620767756,65.21633044161551,68.3058996477129
63341,77.1927886984842,66.14461415447495,63.977339838005264,66.57320386264607,85.97709980239092,65.54959012342051,68.66689159393925
63342,75.18746062881237,66.51422235965762,62.90490434525166,65.39997114203835,87.69989673766192,65.66136242165574,67.68427191621747
63343,73.18650213208605,64.2473189291212,62.24927513382164,65.485133129089,87.1399015347802,65.36934260715431,66.39514992285552
63344,71.38823281820984,63.49791017396685,62.276306906865806,67.56235058413951,86.1558805460499,64.77814039677983,66.32764381888163
63345,67.37017706966779,63.080746499646565,62.634534095096,69.52583019278302,83.99931233156538,64.507741131293,65.42689802703558
63346,64.44971281146276,63.18690931806525,64.03075910973917,70.04103789692176,81.61873740152218,64.80137347940855,63.73772386595491
63347,67.42927292950394,62.756845919432,67.11846994532921,69.57286558960531,79.87615406305434,65.79010651425082,62.845607630945565
63348,67.23630798639444,64.805639471285,70.82507209351964,68.39890191153576,77.02377300912703,65.77885910242688,63.20005493358008
63349,64.62770993993956,65.79326822509181,72.86886692900848,66.69054419512428,74.18994483203858,65.3624815715165,62.30263818780114
63350,62.69713218028229,66.27810237791732,73.6234755774099,66.35009529411539,72.48089986383906,64.86782532990972,61.22094378488881
63351,62.80050648587593,66.11372191096325,73.07408530935115,66.6297768807523,72.54058165123648,64.56442294644151,60.329063614991966
63352,61.728506269753154,67.10377083694623,70.4969111798473,66.819613723044,74.21069355689536,63.81275482756797,60.96067716266697
63353,61.71217518815316,66.99021648373775,67.05154244791467,66.98164338625207,77.56939065099365,63.09529381195016,60.593595923442535
63354,60.37028665709509,66.80398046316279,64.33795699954247,66.30326957054257,80.06592962912724,62.99872531185017,60.56953791346998
63355,60.57366698387856,67.07944551931764,63.335053310095894,64.56132865858206,81.40012050651546,63.4615789498621,61.545422700647485
63356,60.088343623342965,67.6045459763765,62.505533188107506,63.94566007282326,82.68278919393401,64.05185865436796,62.70711019915133
63357,59.516110282642714,66.45616112240468,62.14665281577559,64.94100161438205,80.28665929553242,63.795613056116714,61.94009031053184
63358,60.920131533876386,65.94267296919895,62.54372706079719,65.45963234551695,77.21689843678526,63.542164543188846,62.022379545645585
63359,64.36343137923981,66.15178366978407,63.88557895512522,65.7979149362512,74.5193392758861,63.37713125839573,62.332252427627466
63360,68.2057543098293,65.11609478366961,65.54068216829208,66.05577331548855,72.42077338788984,63.50347347014309,61.87512281039726
63361,71.52905283978656,64.13916277798921,69.30773906215639,66.26207576929548,69.77567979370806,63.77258042534969,61.550366001542855
63362,72.13842696301538,64.16133695717322,71.84237571281821,67.21794790238569,68.84045510188312,63.90179392559313,62.54184196926752
63363,72.344607574219,64.97689993743101,73.60933555121159,67.96380707785235,69.26102834644732,63.99094097197068,62.85239405692571
63364,71.75024952903354,64.36970646564433,73.66468691951903,68.04629540226969,70.34148675320625,64.25306255313762,62.526021057439394
63365,68.2568270430253,64.94148095502551,72.5133467781904,67.54682556124183,73.33903079603053,64.88752781886242,62.651926604985746
63366,66.20551853897159,65.51078525494525,69.7163557228279,66.43705380996764,75.15931014557643,65.64744835141849,63.42494454996879
63367,65.6415918825881,65.66136098778782,66.82218324525678,63.977251947331865,75.74381576476783,66.4513493997181,62.849066041143736
63368,63.056371095428766,65.2324999302624,64.32133569740117,62.86456605804425,74.47609070966507,66.86227774041011,62.41939134066587
63369,60.89420306912224,65.23028802118759,62.86079758824652,62.762743583367026,73.47427452379031,66.73968641867401,63.56314736318069
63370,62.62696779211706,65.41361558574606,61.86193571575461,62.80285846808789,71.2423114716855,65.99059928690869,64.42381391777892
63371,61.96457259595939,65.59998555303947,60.480393590246216,63.70195839024742,69.35791436207607,64.57095309173039,64.0851526523522
63372,60.11672092236237,65.6460267624318,60.63716342015783,64.18724546284804,68.78250536558949,63.108259149877085,64.60297257172542
63373,60.29962415946672,65.62626226677446,60.57901593849728,63.67876531290316,69.18413406995255,62.412600911411985,65.6178942729108
63374,61.38133175231671,66.06335142582908,61.14979107096248,63.320179097350355,69.35367241840768,62.68108933690513,64.80883322823217
63375,59.24465549990375,66.50546495788097,62.17871588875587,63.217954433680426,69.09549701586494,63.667845141442534,63.56414700341867
63376,60.25097276060332,66.46330750979664,64.12350292616127,62.35056344929171,69.51294967465768,65.2421935746378,62.80062856786499
63377,61.85442790800406,67.24379901218532,67.26249548415598,61.6862907605734,70.17996729479846,66.44801841479689,62.452085366535506
63378,63.05502716764156,68.4117040368066,70.25282132283948,61.299798957952646,71.67398684470713,67.28308632957729,61.600269051704046
63379,64.87257313379837,68.98319815960723,71.62782023437704,60.89305456457764,72.42502754833565,68.1141853576873,60.69239464654255
63380,67.3901978550825,69.52975853264773,72.42937817342909,61.227447485294306,72.75140186534689,68.69235700258437,60.384216777656626
63381,70.22909523779606,70.55050984814007,71.02745757059643,62.10574779099777,72.91780832677678,67.98033979938305,61.02370097000566
63382,73.19068613757214,70.14380254578043,68.1563863428354,62.50867687288546,72.91891082400446,67.11700492092547,61.07904544995081
63383,75.73569038155532,69.2944836745682,65.09012338438835,62.730541196686566,73.74660898574606,66.44633587817377,60.43151832819033
63384,77.74692904907013,68.74206871977374,63.511497528545966,63.79904222547856,74.91572038562356,65.69178519817243,60.54824985563915
63385,79.91872305871907,67.79983012177475,61.47878975265691,63.487804746979975,75.70603062929949,64.35471164648888,61.589896561693806
63386,81.53472981393757,66.5467991185714,61.30570668824779,62.96677432680368,76.2299028226478,62.98652692510825,61.755361795753856
63387,84.08441277807515,66.18481786430355,60.83687819403595,64.01813498798268,77.5457863335949,62.87599426531077,61.11059220913758
63388,84.09136914615365,66.14520238187258,61.07705844600264,67.71197155844177,76.72636019090137,63.12126011943091,61.60344388804656
63389,81.10091506633209,65.71200374281537,61.23496611293764,70.18998960409535,75.03311352510771,63.63948973379937,63.32953870189088
63390,79.6718576044656,65.28429610099187,62.45491137395745,71.43058503102304,73.6148185215309,64.26706949796792,62.50408857708878
63391,79.80419676055415,63.60560291449043,65.20947244887995,71.91176271142818,73.18753822112703,66.07272349092378,61.619731920355
63392,78.06650033399274,63.18379293071634,69.42687220217432,71.06199297797347,73.15193485744012,67.33119906477438,62.012150080094315
63393,77.4561787726814,63.03244166491915,72.71806713807072,68.36142008847833,73.3251533569402,68.07292057415046,62.62416552741441
63394,78.22288123677711,63.26295463974163,74.51835377931539,66.67936640084577,74.16802196971157,68.60062935985688,61.22070863559951
63395,76.34898251304371,63.49453655433024,74.46900302179588,67.4342000615177,74.93542230536582,67.98292104899735,61.47025091248304
63396,72.28436204812323,65.03512029781237,71.93560058180643,69.42245228103147,75.57327909730165,66.37041558121415,62.44176188451128
63397,69.07050859412824,65.51011722465077,67.87575514093713,71.88708860260331,74.30224526327149,64.89730901876439,62.659806664677454
63398,66.99524836568938,65.26236666153251,64.38900343170774,72.46521088740118,73.03271249709941,65.18562197767196,61.79595006838734
63399,65.12298571030252,64.50701748446347,62.02218907239851,71.48511293260756,72.02299914086865,65.86095821901635,61.90852434672392
63400,63.959013235273616,64.08136599271708,60.7007368773523,69.82693561481666,71.71328362200279,67.46765048713031,62.7079314613412
63401,62.878281894687305,63.930526347147314,60.0119994679878,67.35161193490141,71.45530431490987,68.78980947587885,62.1927722456802
63402,61.78795933139794,63.4788273065371,59.83271452094948,64.90937867910782,71.14712299792964,70.00421360522323,61.961918807405176
63403,60.5477149437859,63.34592125874603,59.96988752411448,64.09729154894805,71.22278966784388,70.21909043949802,62.59487381611363
63404,60.20243916518657,64.43004097591992,61.01631867001279,63.67027338084358,72.40687955493695,68.69795071650516,62.5193146524168
63405,61.59354039822516,65.32310125335559,63.35455521264596,63.79242216856137,74.55657969517031,66.45160398155201,61.4799500022275
63406,63.35281265508645,65.7001175104466,67.23689679309918,64.32728474948844,77.23454919841515,65.62547343087574,61.289583827678214
63407,67.35779598116287,65.51199934419671,70.07741853711319,66.52579838807286,79.01622125218329,66.4676430970862,61.592422039668904
63408,68.85730206239796,64.53907492138539,72.31643925832643,70.46873540321963,79.26843295874536,67.49349072682968,61.558720861118616
63409,67.49238695780355,64.42804335293778,72.71356232926068,76.06018190127708,78.32961664602381,68.56805223124863,61.47297059787989
63410,67.90638055203621,63.937023400281234,71.27676165004165,78.75775228378265,78.11743960488562,69.3744936780334,61.80404960338566
63411,71.64265843218458,63.665654897282,68.11729178972061,79.0503824597242,74.95866897711093,69.21552080944181,62.190018952119786
63412,71.52747525845193,64.52107298049474,65.89825622552942,76.32224417595984,72.50320455217135,67.83121869250651,61.59534153305469
63413,72.16452373188373,66.23200128532204,63.47393541441413,71.30298964344743,71.68758309912292,65.38197994968367,60.5825856279255
63414,76.2928579659494,66.35819664015347,62.20420633101677,65.11786082196258,71.7751629419534,63.64592982386081,60.135990020977054
63415,77.38126521344222,66.33769915355688,62.11807144409872,61.767318989830095,70.0745931281514,63.217886739705634,59.68846103496452
63416,75.42974547436219,67.03345099918435,61.90889674119817,60.62060647414678,72.36669233197577,63.75184432449406,59.057311180536466
63417,73.79857531162477,66.56701055373819,62.35204745707408,60.5233080439365,76.03494830061808,64.86155028058135,58.85112084361994
63418,73.7330067451361,64.710131254796,62.75506446432763,60.64965087580472,78.28910738732743,65.99413082100762,59.54250036845865
63419,72.46594840165075,64.32446488609749,63.74859949697834,60.59361659571035,78.6443468876563,66.58577535850466,60.76464986642027
63420,70.28745787419828,64.41094914454075,66.00006533562042,60.54014890390374,77.95639836221673,66.62379733646439,61.37103706548572
63421,67.95044904638317,64.19561743433108,68.20803904130875,60.98003871129926,75.36079356184537,66.3147859294478,62.03585500851267
63422,65.87302557740414,64.22398238719973,72.07781684051216,62.51455060182296,72.6198393503975,64.76375696850604,63.00513839067846
63423,64.75852755126225,65.53046412774623,75.96186150219924,65.4194466897716,70.82742867120133,62.97554875324166,63.07003428940743
63424,64.4912298359217,65.97982850410607,76.76799891903961,68.56811181585661,69.81962751569364,61.837850750296624,62.31145701201372
63425,64.78107483835299,66.11000244770676,75.53112387051536,70.02208126882404,69.616915199715,60.834350732278175,62.73652468712267
63426,64.87514867495159,65.90095081538513,74.01147450038204,69.97133151912013,69.85350099677784,60.40313245117109,62.51977987971452
63427,67.08550970341628,66.36434726867265,69.68718304593583,68.61338103454082,69.9869384692384,61.38273896166483,61.49561623069435
63428,68.403273083601,66.74154965883862,65.43211330353088,66.26782144565377,70.05749121795995,62.94803145623952,61.80820461740327
63429,70.91811557450873,66.38199304092103,63.70052368329622,64.8577834783603,70.52317871430053,63.89300559468295,62.33730862279352
63430,72.06828889085371,66.93914660508199,62.26752491774314,64.98995330631776,71.61398121906784,65.00828955149356,61.941052754131306
63431,70.78391390622993,67.15087752319462,61.68762476136074,65.32188107957568,73.10669441589565,65.97234800887145,62.29918010791537
63432,68.61860282557372,66.75525482919525,62.18314724584197,65.15523140839498,75.2493126571119,66.0176194642784,64.19691904682642
63433,67.39768144618441,66.40345166603966,64.95820279021903,64.74504341026028,77.71094712678575,65.38145507088022,64.1739079153746
63434,66.05429253368182,66.50924395941225,69.05807920022664,63.482745521106175,79.29873206411676,64.65752399003159,63.44858241112352
63435,64.36750182300187,66.15449312502456,73.53349705075239,63.74003559890224,79.26710745061177,64.04770627663399,63.54847390748392
63436,64.90886469948018,67.85095365290941,75.99661964788353,64.48752962453362,76.75339174091161,62.779204325643605,63.259261192761265
63437,65.7985657534814,68.76127270063911,76.66685118744265,65.10791053039819,72.69665197447566,60.940572756440375,61.205942924056465
63438,65.80221157543448,67.19647607570381,75.17675876442388,65.11329189594221,69.07118124006016,59.70513429757875,60.35668000111052
63439,63.70382417757016,67.2517935515754,71.78690784149785,64.9458019371107,66.96255446083435,59.32112226966014,60.86663633299911
63440,63.05946375136758,67.10524282548178,67.6690200388899,63.903401687067515,65.92121842309118,59.399451679524134,60.162056312216826
63441,62.71651716886631,65.52277258973398,65.35016386748859,63.44928800127701,66.56627876600291,60.03134714918664,59.45332767868162
63442,63.01881395067919,65.77116409048433,63.92425864642737,63.46064590753003,68.13443523071174,61.60864034953943,60.335524363462504
63443,63.07817520651827,68.16160450526105,62.819436414683445,63.54997977506988,69.7602751139892,63.33674160407064,60.6423446777241
63444,63.57987531697618,67.06326509645764,62.21427972627566,63.41738152090926,71.96665347342784,64.53206665708798,60.37793475710466
63445,63.196475393868035,66.953700404785,62.332061719417126,62.6841332210028,74.9393981392988,65.46303343587336,60.97998852191811
63446,62.838374227422264,67.03800062710187,62.59503912648718,61.73088189328323,77.51646867970938,65.0944490563891,61.30044870776926
63447,61.208300598845746,66.16249558740748,63.02965536880777,61.21429347392411,77.61674640527636,63.59037331417993,60.27813521323213
63448,59.40897274782593,65.54656716042214,63.29984439448209,61.420466319507,76.57113646307089,62.35244249940662,60.081799541719235
63449,58.98598030859023,66.39341617434079,63.33869076520968,61.787309647380184,74.99040840671684,61.34353309928737,60.01910912119583
63450,61.75418604903068,66.27522836272193,62.719310301322125,62.915176646206035,73.52820817095747,60.27583189579968,58.75463054100878
63451,63.9293233793631,66.24960988003005,63.58858909583374,66.79752594045877,72.0150991140794,59.61999773789923,58.737268956907144
63452,66.85192629572481,66.640884338675,63.56825413678278,68.12527212814247,72.1719083825678,59.97091404445236,59.81455077479719
63453,69.45410683805147,66.77105244938637,63.72848771579586,68.75673294475904,72.77081066028836,60.29391746555242,59.70204279758823
63454,72.76418766499398,67.3152504733338,63.663002223300126,68.98838989902913,73.58683410643235,61.579880050821245,59.2578470025024
63455,73.51642671834966,68.19427964484068,63.76995995402763,68.73417889839212,75.00289590376097,63.931633713215795,60.49912223457183
63456,74.23562866670507,68.58285502659619,61.914984975824574,66.48126485950465,77.05857822666071,66.29713744921665,60.41603949274619
63457,74.54944693703153,68.2002231997516,61.10017439284432,66.30777749462513,77.93769261133471,67.58783026984891,59.30845135297543
63458,75.78059048850443,68.31239955738917,60.44895551823872,65.58142741737728,77.67262717607932,68.36850591872704,58.04614712200855
63459,74.60432963552844,68.3207940863413,60.42742327977413,64.75290691082003,75.57469926558913,68.76616296216518,57.75832096692998
63460,74.73536307585799,67.5767282311377,61.292489643745554,63.66145416792242,72.03345203242478,66.96123278592202,57.50108915040936
63461,74.66699069304968,66.95102620269789,62.279110276875144,62.33555790292545,68.64437343444504,64.48944792248729,58.129109715799885
63462,74.39921248710348,67.08874167443383,64.65376638234525,62.26043078047935,67.21928815452755,62.94123123009062,58.07450734907128
63463,73.93202845801939,67.23820738480578,67.1272026119195,62.72415685959761,66.87575841002091,62.7807984196013,58.3098993387712
63464,73.91462266897206,67.08453612829649,68.69332500415808,62.89389083065022,68.1482233202683,62.47514102678341,59.23979827724186
63465,73.8813114537181,67.10527106672973,68.95718792406021,62.922415568691086,69.72317312725353,62.738041633043096,59.50156645045896
63466,76.53914670856895,67.37301915306548,68.6991247948737,62.493814450765,70.61378201099406,63.785022414202444,59.28568254194439
63467,78.24402205958745,67.5196884208627,66.85528203182044,61.28962062288474,70.78954564017042,64.80064691173274,59.73846799200062
63468,78.99593750677361,66.10959430574118,64.48787143066127,60.53275097626054,71.842889744468,65.158103422636,61.61769332526411
63469,78.54817285403544,65.77396750101126,62.81675298697786,60.53933179295287,71.78879459638671,64.82454917864345,61.61769689107691
63470,76.15634340339338,66.29107802690338,61.897275877433,60.641842164570235,71.44380559107609,64.34175957269645,61.019966965682976
63471,70.82682933101039,66.13009775865712,61.61680506237533,60.53281943418968,71.595312556653,64.21972927160857,61.27855722981339
63472,67.91028553364444,65.6309701329665,62.16684507984263,60.598044804893235,73.17168711792893,64.79910715759875,61.91750362022789
63473,65.42158896061628,66.8233845986276,62.587309873071014,61.381251824560216,74.88705441881505,66.14031458407973,60.93168655784357
63474,64.19604802704582,66.91457521608423,65.2621643525263,63.430139403767086,75.54691393024474,67.03503194119216,60.54176245086787
63475,63.65810568026624,66.31559735674963,68.98866035265897,65.12189241934804,75.84165540836042,67.42553666510955,61.4355947945071
63476,63.358036514285025,66.29593630411604,71.1654198629677,65.81768453696627,75.26328881191148,67.1129438858208,60.99626643485355
63477,61.69569571652944,66.72424229058872,71.2829654030921,65.7768931393799,74.60828840949587,66.21733274063317,60.32248187103907
63478,61.182029975576214,66.31100039468998,71.55253198583159,64.72918753681222,74.47885592585487,64.28552450754793,61.047162994623946
63479,60.876374435447545,66.08783116715668,69.62190093014426,62.460167719160424,75.26947122273415,62.97645698968154,61.44017015604496
63480,59.92653978578868,65.82856646241733,65.58266120319063,60.65916877778867,75.05677378381455,62.40232656501164,60.597976018811686
