LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1032564.375813,1032564.375810,1760462494.188815,175176.000,25333,1,T1,1,100,32.875
1032564.508823,1032564.508820,1760462494.321826,175309.000,25364,1,T1,1,100,32.946
1032564.641833,1032564.641830,1760462494.454836,175442.000,25379,1,T1,1,100,32.941
1032564.775843,1032564.775840,1760462494.588846,175576.000,25395,1,T1,1,100,32.939
1032564.908853,1032564.908850,1760462494.721856,175709.000,25428,1,T1,1,100,32.903
1032565.041862,1032565.041860,1760462494.854867,175842.000,25446,1,T1,1,100,32.887
1032565.174872,1032565.174870,1760462494.987877,175975.000,25463,1,T1,1,100,32.987
1032565.308882,1032565.308880,1760462495.121887,176109.000,25495,1,T1,1,100,32.959
1032565.441892,1032565.441890,1760462495.254898,176242.000,25512,1,T1,1,100,32.982
1032565.574902,1032565.574900,1760462495.387908,176375.000,25529,1,T1,1,100,32.957
1032565.708912,1032565.708910,1760462495.521918,176509.000,25544,1,T1,1,100,32.946
1032565.841922,1032565.841920,1760462495.654928,176642.000,25575,1,T1,1,100,32.835
1032565.974932,1032565.974930,1760462495.787939,176775.000,25593,1,T1,1,100,32.928
1032566.108942,1032566.108940,1760462495.921949,176909.000,25609,1,T1,1,100,32.863
1032566.241952,1032566.241950,1760462496.054959,177042.000,25644,1,T1,1,100,32.834
1032566.374962,1032566.374960,1760462496.187970,177175.000,25660,1,T1,1,100,32.893
1032566.508972,1032566.508970,1760462496.321980,177309.000,25676,1,T1,1,100,33.025
1032566.641982,1032566.641980,1760462496.454990,177442.000,25708,1,T1,1,100,32.940
1032566.774992,1032566.774990,1760462496.588001,177575.000,25724,1,T1,1,100,33.045
1032566.909002,1032566.909000,1760462496.722011,177709.000,25742,1,T1,1,100,33.055
1032567.042012,1032567.042010,1760462496.855021,177842.000,25775,1,T1,1,100,33.024
1032567.175022,1032567.175019,1760462496.988031,177975.000,25792,1,T1,1,100,33.010
1032567.309032,1032567.309029,1760462497.122042,178109.000,25809,1,T1,1,100,33.004
1032567.442042,1032567.442039,1760462497.255052,178242.000,25825,1,T1,1,100,32.966
1032567.575052,1032567.575049,1760462497.388062,178375.000,25856,1,T1,1,100,32.985
1032567.709062,1032567.709059,1760462497.522073,178509.000,25871,1,T1,1,100,32.958
1032567.842072,1032567.842069,1760462497.655083,178642.000,25890,1,T1,1,100,33.053
1032567.975082,1032567.975079,1760462497.788093,178775.000,25922,1,T1,1,100,33.023
1032568.109092,1032568.109089,1760462497.922104,178909.000,25938,1,T1,1,100,33.116
1032568.242102,1032568.242099,1760462498.055114,179042.000,25959,1,T1,1,100,33.121
1032568.375112,1032568.375109,1760462498.188124,179175.000,25993,1,T1,1,100,33.088
1032568.508122,1032568.508119,1760462498.321134,179308.000,26009,1,T1,1,100,33.144
1032568.642132,1032568.642129,1760462498.455145,179442.000,26025,1,T1,1,100,33.062
1032568.775142,1032568.775139,1760462498.588155,179575.000,26065,1,T1,1,100,33.027
1032568.908152,1032568.908149,1760462498.721165,179708.000,26082,1,T1,1,100,33.047
1032569.042162,1032569.042159,1760462498.855176,179842.000,26098,1,T1,1,100,32.949
1032569.175172,1032569.175169,1760462498.988186,179975.000,26114,1,T1,1,100,32.943
1032569.308181,1032569.308179,1760462499.121196,180108.000,26147,1,T1,1,100,32.904
1032569.442192,1032569.442189,1760462499.255207,180242.000,26165,1,T1,1,100,32.923
1032569.575201,1032569.575199,1760462499.388217,180375.000,26181,1,T1,1,100,33.038
1032569.708211,1032569.708209,1760462499.521227,180508.000,26213,1,T1,1,100,32.981
1032569.842221,1032569.842219,1760462499.655237,180642.000,26230,1,T1,1,100,32.956
1032569.975231,1032569.975229,1760462499.788248,180775.000,26245,1,T1,1,100,33.017
1032570.108241,1032570.108239,1760462499.921258,180908.000,26279,1,T1,1,100,33.078
1032570.242251,1032570.242249,1760462500.055268,181042.000,26297,1,T1,1,100,33.140
1032570.375261,1032570.375259,1760462500.188278,181175.000,26314,1,T1,1,100,33.132
1032570.508271,1032570.508269,1760462500.321289,181308.000,26345,1,T1,1,100,33.128
1032570.642281,1032570.642279,1760462500.455299,181442.000,26363,1,T1,1,100,33.126
1032570.775291,1032570.775289,1760462500.588310,181575.000,26378,1,T1,1,100,33.161
1032570.908301,1032570.908299,1760462500.721320,181708.000,26409,1,T1,1,100,33.105
1032571.042311,1032571.042309,1760462500.855330,181842.000,26425,1,T1,1,100,33.187
1032571.175321,1032571.175319,1760462500.988340,181975.000,26448,1,T1,1,100,33.187
1032571.308331,1032571.308329,1760462501.121351,182108.000,26464,1,T1,1,100,33.117
1032571.442341,1032571.442339,1760462501.255361,182242.000,26494,1,T1,1,100,33.050
1032571.575351,1032571.575348,1760462501.388371,182375.000,26512,1,T1,1,100,33.093
1032571.708361,1032571.708358,1760462501.521381,182508.000,26528,1,T1,1,100,33.217
1032571.842371,1032571.842368,1760462501.655392,182642.000,26563,1,T1,1,100,33.165
1032571.975381,1032571.975378,1760462501.788402,182775.000,26578,1,T1,1,100,33.178
1032572.108391,1032572.108388,1760462501.921412,182908.000,26595,1,T1,1,100,33.148
1032572.241401,1032572.241398,1760462502.054423,183041.000,26628,1,T1,1,100,33.206
1032572.375411,1032572.375408,1760462502.188433,183175.000,26647,1,T1,1,100,33.160
1032572.508421,1032572.508418,1760462502.321443,183308.000,26666,1,T1,1,100,33.140
1032572.641431,1032572.641428,1760462502.454453,183441.000,26696,1,T1,1,100,33.061
1032572.775441,1032572.775438,1760462502.588464,183575.000,26711,1,T1,1,100,33.133
1032572.908451,1032572.908448,1760462502.721474,183708.000,26730,1,T1,1,100,33.093
1032573.041461,1032573.041458,1760462502.854484,183841.000,26763,1,T1,1,100,33.111
1032573.175471,1032573.175468,1760462502.988495,183975.000,26779,1,T1,1,100,33.084
1032573.308481,1032573.308478,1760462503.121505,184108.000,26799,1,T1,1,100,33.107
1032573.441491,1032573.441488,1760462503.254515,184241.000,26814,1,T1,1,100,33.153
1032573.575501,1032573.575498,1760462503.388526,184375.000,26847,1,T1,1,100,33.137
1032573.708511,1032573.708508,1760462503.521536,184508.000,26863,1,T1,1,100,33.095
1032573.841521,1032573.841518,1760462503.654546,184641.000,26879,1,T1,1,100,33.147
1032573.975531,1032573.975528,1760462503.788557,184775.000,26900,1,T1,1,100,33.099
1032574.108540,1032574.108538,1760462503.921567,184908.000,26933,1,T1,1,100,33.114
1032574.241550,1032574.241548,1760462504.054577,185041.000,26949,1,T1,1,100,33.120
1032574.375560,1032574.375558,1760462504.188587,185175.000,26967,1,T1,1,100,33.123
1032574.508570,1032574.508568,1760462504.321598,185308.000,26998,1,T1,1,100,33.266
1032574.641580,1032574.641578,1760462504.454608,185441.000,27015,1,T1,1,100,33.292
1032574.775590,1032574.775588,1760462504.588618,185575.000,27031,1,T1,1,100,33.268
1032574.908600,1032574.908598,1760462504.721629,185708.000,27062,1,T1,1,100,33.222
1032575.041610,1032575.041608,1760462504.854639,185841.000,27077,1,T1,1,100,33.167
1032575.174620,1032575.174618,1760462504.987649,185974.000,27097,1,T1,1,100,33.143
1032575.308630,1032575.308628,1760462505.121660,186108.000,27129,1,T1,1,100,33.168
1032575.441640,1032575.441638,1760462505.254670,186241.000,27144,1,T1,1,100,33.215
1032575.575650,1032575.575648,1760462505.388680,186375.000,27161,1,T1,1,100,33.235
1032575.708660,1032575.708658,1760462505.521690,186508.000,27193,1,T1,1,100,33.208
1032575.841670,1032575.841667,1760462505.654701,186641.000,27209,1,T1,1,100,33.161
1032575.974680,1032575.974677,1760462505.787711,186774.000,27225,1,T1,1,100,33.141
1032576.108690,1032576.108687,1760462505.921721,186908.000,27240,1,T1,1,100,33.167
1032576.241700,1032576.241697,1760462506.054732,187041.000,27274,1,T1,1,100,33.143
1032576.374710,1032576.374707,1760462506.187742,187174.000,27292,1,T1,1,100,33.133
1032576.508720,1032576.508717,1760462506.321752,187308.000,27308,1,T1,1,100,33.128
1032576.641730,1032576.641727,1760462506.454762,187441.000,27338,1,T1,1,100,33.126
1032576.774740,1032576.774737,1760462506.587773,187574.000,27358,1,T1,1,100,33.126
1032576.908750,1032576.908747,1760462506.721783,187708.000,27374,1,T1,1,100,33.125
1032577.041760,1032577.041757,1760462506.854793,187841.000,27405,1,T1,1,100,33.125
1032577.174770,1032577.174767,1760462506.987804,187974.000,27422,1,T1,1,100,33.054
1032577.308780,1032577.308777,1760462507.121814,188108.000,27439,1,T1,1,100,33.094
1032577.441790,1032577.441787,1760462507.254824,188241.000,27472,1,T1,1,100,33.112
1032577.574800,1032577.574797,1760462507.387835,188374.000,27488,1,T1,1,100,33.190
1032577.708810,1032577.708807,1760462507.521845,188508.000,27503,1,T1,1,100,33.260
1032577.841820,1032577.841817,1760462507.654855,188641.000,27519,1,T1,1,100,33.290
1032577.974830,1032577.974827,1760462507.787865,188774.000,27554,1,T1,1,100,33.196
1032578.108840,1032578.108837,1760462507.921876,188908.000,27570,1,T1,1,100,33.262
1032578.241850,1032578.241847,1760462508.054886,189041.000,27587,1,T1,1,100,33.255
1032578.374860,1032578.374857,1760462508.187896,189174.000,27623,1,T1,1,100,33.323
1032578.507869,1032578.507867,1760462508.320907,189307.000,27639,1,T1,1,100,33.175
1032578.641879,1032578.641877,1760462508.454917,189441.000,27657,1,T1,1,100,33.076
1032578.774889,1032578.774887,1760462508.587927,189574.000,27688,1,T1,1,100,33.139
1032578.907899,1032578.907897,1760462508.720937,189707.000,27703,1,T1,1,100,33.167
1032579.041909,1032579.041907,1760462508.854948,189841.000,27723,1,T1,1,100,33.178
1032579.174919,1032579.174917,1760462508.987958,189974.000,27762,1,T1,1,100,33.077
1032579.307929,1032579.307927,1760462509.120968,190107.000,27779,1,T1,1,100,33.140
1032579.441939,1032579.441937,1760462509.254979,190241.000,27795,1,T1,1,100,33.131
1032579.574949,1032579.574947,1760462509.387989,190374.000,27813,1,T1,1,100,33.057
1032579.707959,1032579.707957,1760462509.520999,190507.000,27845,1,T1,1,100,33.131
1032579.841969,1032579.841967,1760462509.655010,190641.000,27862,1,T1,1,100,33.021
1032579.974979,1032579.974977,1760462509.788020,190774.000,27877,1,T1,1,100,33.186
1032580.107989,1032580.107986,1760462509.921030,190907.000,27913,1,T1,1,100,33.187
1032580.241999,1032580.241996,1760462510.055040,191041.000,27929,1,T1,1,100,33.152
1032580.375009,1032580.375006,1760462510.188051,191174.000,27947,1,T1,1,100,33.243
1032580.508019,1032580.508016,1760462510.321061,191307.000,27980,1,T1,1,100,33.282
1032580.642029,1032580.642026,1760462510.455071,191441.000,27998,1,T1,1,100,33.229
1032580.775039,1032580.775036,1760462510.588082,191574.000,28013,1,T1,1,100,33.205
1032580.908049,1032580.908046,1760462510.721092,191707.000,28030,1,T1,1,100,33.231
1032581.042059,1032581.042056,1760462510.855102,191841.000,28060,1,T1,1,100,33.171
1032581.175069,1032581.175066,1760462510.988112,191974.000,28076,1,T1,1,100,33.251
1032581.308079,1032581.308076,1760462511.121123,192107.000,28094,1,T1,1,100,33.250
1032581.442089,1032581.442086,1760462511.255133,192241.000,28127,1,T1,1,100,33.215
1032581.575099,1032581.575096,1760462511.388143,192374.000,28142,1,T1,1,100,33.270
1032581.708109,1032581.708106,1760462511.521154,192507.000,28158,1,T1,1,100,33.223
1032581.842119,1032581.842116,1760462511.655164,192641.000,28191,1,T1,1,100,33.238
1032581.975129,1032581.975126,1760462511.788174,192774.000,28206,1,T1,1,100,33.280
1032582.108139,1032582.108136,1760462511.921185,192907.000,28222,1,T1,1,100,33.228
1032582.241149,1032582.241146,1760462512.054195,193040.000,28257,1,T1,1,100,33.276
1032582.375159,1032582.375156,1760462512.188205,193174.000,28272,1,T1,1,100,33.226
1032582.508169,1032582.508166,1760462512.321215,193307.000,28291,1,T1,1,100,33.275
1032582.642179,1032582.642176,1760462512.455226,193441.000,28321,1,T1,1,100,33.261
1032582.775189,1032582.775186,1760462512.588236,193574.000,28338,1,T1,1,100,33.255
1032582.908199,1032582.908196,1760462512.721246,193707.000,28355,1,T1,1,100,33.287
1032583.041208,1032583.041206,1760462512.854257,193840.000,28370,1,T1,1,100,33.266
1032583.175219,1032583.175216,1760462512.988267,193974.000,28401,1,T1,1,100,33.292
1032583.308228,1032583.308226,1760462513.121277,194107.000,28421,1,T1,1,100,33.375
1032583.441238,1032583.441236,1760462513.254287,194240.000,28436,1,T1,1,100,33.304
1032583.575248,1032583.575246,1760462513.388298,194374.000,28467,1,T1,1,100,33.238
1032583.708258,1032583.708256,1760462513.521308,194507.000,28483,1,T1,1,100,33.245
1032583.841268,1032583.841266,1760462513.654318,194640.000,28501,1,T1,1,100,33.319
1032583.975278,1032583.975276,1760462513.788329,194774.000,28533,1,T1,1,100,33.315
1032584.108288,1032584.108286,1760462513.921339,194907.000,28549,1,T1,1,100,33.314
1032584.241298,1032584.241296,1760462514.054349,195040.000,28565,1,T1,1,100,33.348
1032584.375308,1032584.375306,1760462514.188359,195174.000,28597,1,T1,1,100,33.328
1032584.508318,1032584.508315,1760462514.321370,195307.000,28614,1,T1,1,100,33.319
1032584.641328,1032584.641325,1760462514.454380,195440.000,28629,1,T1,1,100,33.315
1032584.775338,1032584.775335,1760462514.588391,195574.000,28660,1,T1,1,100,33.278
1032584.908348,1032584.908345,1760462514.721401,195707.000,28676,1,T1,1,100,33.298
1032585.041358,1032585.041355,1760462514.854411,195840.000,28693,1,T1,1,100,33.271
1032585.175368,1032585.175365,1760462514.988421,195974.000,28726,1,T1,1,100,33.259
1032585.308378,1032585.308375,1760462515.121432,196107.000,28742,1,T1,1,100,33.360
1032585.441388,1032585.441385,1760462515.254442,196240.000,28757,1,T1,1,100,33.333
1032585.574398,1032585.574395,1760462515.387452,196373.000,28776,1,T1,1,100,33.286
1032585.708408,1032585.708405,1760462515.521462,196507.000,28808,1,T1,1,100,33.301
1032585.841418,1032585.841415,1760462515.654473,196640.000,28824,1,T1,1,100,33.343
1032585.974428,1032585.974425,1760462515.787483,196773.000,28840,1,T1,1,100,33.326
1032586.108438,1032586.108435,1760462515.921494,196907.000,28873,1,T1,1,100,33.212
1032586.241448,1032586.241445,1760462516.054504,197040.000,28888,1,T1,1,100,33.304
1032586.374458,1032586.374455,1760462516.187514,197173.000,28904,1,T1,1,100,33.203
1032586.508468,1032586.508465,1760462516.321524,197307.000,28937,1,T1,1,100,33.371
1032586.641478,1032586.641475,1760462516.454535,197440.000,28952,1,T1,1,100,33.338
1032586.774488,1032586.774485,1760462516.587545,197573.000,28970,1,T1,1,100,33.394
1032586.908498,1032586.908495,1760462516.721555,197707.000,29001,1,T1,1,100,33.383
1032587.041508,1032587.041505,1760462516.854565,197840.000,29016,1,T1,1,100,33.379
1032587.174518,1032587.174515,1760462516.987576,197973.000,29033,1,T1,1,100,33.377
1032587.308528,1032587.308525,1760462517.121586,198107.000,29050,1,T1,1,100,33.305
1032587.441538,1032587.441535,1760462517.254596,198240.000,29080,1,T1,1,100,33.274
1032587.574547,1032587.574545,1760462517.387607,198373.000,29097,1,T1,1,100,33.402
1032587.708558,1032587.708555,1760462517.521617,198507.000,29112,1,T1,1,100,33.458
1032587.841567,1032587.841565,1760462517.654627,198640.000,29147,1,T1,1,100,33.482
1032587.974577,1032587.974575,1760462517.787637,198773.000,29163,1,T1,1,100,33.315
1032588.108587,1032588.108585,1760462517.921648,198907.000,29178,1,T1,1,100,33.420
1032588.241597,1032588.241595,1760462518.054658,199040.000,29213,1,T1,1,100,33.394
1032588.374607,1032588.374605,1760462518.187668,199173.000,29231,1,T1,1,100,33.454
1032588.508617,1032588.508615,1760462518.321679,199307.000,29247,1,T1,1,100,33.338
1032588.641627,1032588.641625,1760462518.454689,199440.000,29277,1,T1,1,100,33.430
1032588.774637,1032588.774634,1760462518.587699,199573.000,29293,1,T1,1,100,33.399
1032588.907647,1032588.907644,1760462518.720710,199706.000,29309,1,T1,1,100,33.350
1032589.041657,1032589.041654,1760462518.854720,199840.000,29343,1,T1,1,100,33.222
1032589.174667,1032589.174664,1760462518.987730,199973.000,29360,1,T1,1,100,33.273
1032589.307677,1032589.307674,1760462519.120740,200106.000,29377,1,T1,1,100,33.402
1032589.441687,1032589.441684,1760462519.254751,200240.000,29410,1,T1,1,100,33.351
1032589.574697,1032589.574694,1760462519.387761,200373.000,29426,1,T1,1,100,33.329
1032589.707707,1032589.707704,1760462519.520771,200506.000,29441,1,T1,1,100,33.355
1032589.841717,1032589.841714,1760462519.654782,200640.000,29457,1,T1,1,100,33.331
1032589.974727,1032589.974724,1760462519.787792,200773.000,29490,1,T1,1,100,33.356
1032590.107737,1032590.107734,1760462519.920802,200906.000,29505,1,T1,1,100,33.331
1032590.241747,1032590.241744,1760462520.054813,201040.000,29522,1,T1,1,100,33.392
1032590.374757,1032590.374754,1760462520.187823,201173.000,29554,1,T1,1,100,33.453
1032590.507767,1032590.507764,1760462520.320833,201306.000,29572,1,T1,1,100,33.373
1032590.641777,1032590.641774,1760462520.454844,201440.000,29588,1,T1,1,100,33.374
1032590.774787,1032590.774784,1760462520.587854,201573.000,29619,1,T1,1,100,33.375
1032590.907797,1032590.907794,1760462520.720864,201706.000,29634,1,T1,1,100,33.410
1032591.041807,1032591.041804,1760462520.854874,201840.000,29650,1,T1,1,100,33.355
1032591.174817,1032591.174814,1760462520.987885,201973.000,29683,1,T1,1,100,33.366
1032591.307827,1032591.307824,1760462521.120895,202106.000,29700,1,T1,1,100,33.300
1032591.441837,1032591.441834,1760462521.254905,202240.000,29716,1,T1,1,100,33.414
1032591.574847,1032591.574844,1760462521.387916,202373.000,29747,1,T1,1,100,33.427
1032591.707857,1032591.707854,1760462521.520926,202506.000,29764,1,T1,1,100,33.504
1032591.841867,1032591.841864,1760462521.654936,202640.000,29783,1,T1,1,100,33.431
1032591.974877,1032591.974874,1760462521.787946,202773.000,29798,1,T1,1,100,33.364
1032592.107887,1032592.107884,1760462521.920957,202906.000,29828,1,T1,1,100,33.441
1032592.240896,1032592.240894,1760462522.053967,203039.000,29847,1,T1,1,100,33.404
1032592.374906,1032592.374904,1760462522.187977,203173.000,29862,1,T1,1,100,33.316
1032592.507916,1032592.507914,1760462522.320987,203306.000,29895,2,T1,1,100,33.385
1032592.640926,1032592.640924,1760462522.453998,203439.000,29895,2,T1,1,100,33.379
1032592.774936,1032592.774934,1760462522.588008,203573.000,29912,1,T1,1,100,33.377
1032592.907946,1032592.907944,1760462522.721019,203706.000,29943,1,T1,1,100,33.305
1032593.040956,1032593.040953,1760462522.854029,203839.000,29959,1,T1,1,100,33.451
1032593.174966,1032593.174963,1760462522.988039,203973.000,29975,1,T1,1,100,33.514
1032593.307976,1032593.307973,1760462523.121049,204106.000,30012,1,T1,1,100,33.400
1032593.440986,1032593.440983,1760462523.254060,204239.000,30028,1,T1,1,100,33.279
1032593.574996,1032593.574993,1760462523.388070,204373.000,30044,1,T1,1,100,33.369
1032593.708006,1032593.708003,1760462523.521080,204506.000,30074,1,T1,1,100,33.408
1032593.841016,1032593.841013,1760462523.654090,204639.000,30091,1,T1,1,100,33.354
