LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1032503.117232,1032503.117230,1760462432.930085,113922.000,15586,2,EA,1,100,0.136113
1032503.184237,1032503.184235,1760462432.997090,113989.000,15601,1,EA,1,100,0.136089
1032503.250742,1032503.250740,1760462433.063595,114055.500,15619,2,EA,1,100,0.136028
1032503.317247,1032503.317245,1760462433.130100,114122.000,15619,2,EA,1,100,0.135993
1032503.383752,1032503.383750,1760462433.196606,114188.500,15636,2,EA,1,100,0.135974
1032503.450257,1032503.450255,1760462433.263111,114255.000,15636,2,EA,1,100,0.135940
1032503.517262,1032503.517260,1760462433.330116,114322.000,15653,1,EA,1,100,0.135892
1032503.583767,1032503.583765,1760462433.396621,114388.500,15667,2,EA,1,100,0.135842
1032503.650271,1032503.650270,1760462433.463126,114455.000,15667,2,EA,1,100,0.135794
1032503.717276,1032503.717275,1760462433.530131,114522.000,15683,1,EA,1,100,0.135772
1032503.783781,1032503.783780,1760462433.596637,114588.500,15699,2,EA,1,100,0.135730
1032503.850286,1032503.850285,1760462433.663142,114655.000,15699,2,EA,1,100,0.135690
1032503.917291,1032503.917290,1760462433.730147,114722.000,15717,1,EA,1,100,0.135653
1032503.983796,1032503.983795,1760462433.796652,114788.500,15731,2,EA,1,100,0.135600
1032504.050301,1032504.050300,1760462433.863157,114855.000,15731,2,EA,1,100,0.135579
1032504.117306,1032504.117305,1760462433.930162,114922.000,15747,1,EA,1,100,0.135555
1032504.183811,1032504.183810,1760462433.996667,114988.500,15763,2,EA,1,100,0.135529
1032504.250316,1032504.250314,1760462434.063173,115055.000,15763,2,EA,1,100,0.135478
1032504.317321,1032504.317320,1760462434.130178,115122.000,15779,1,EA,1,100,0.135470
1032504.383826,1032504.383824,1760462434.196683,115188.500,15793,2,EA,1,100,0.135465
1032504.450331,1032504.450329,1760462434.263188,115255.000,15793,2,EA,1,100,0.135455
1032504.517336,1032504.517334,1760462434.330193,115322.000,15812,1,EA,1,100,0.135423
1032504.583841,1032504.583839,1760462434.396698,115388.500,15827,2,EA,1,100,0.135386
1032504.650346,1032504.650344,1760462434.463203,115455.000,15827,2,EA,1,100,0.135349
1032504.717351,1032504.717349,1760462434.530209,115522.000,15843,1,EA,1,100,0.135323
1032504.783856,1032504.783854,1760462434.596714,115588.500,15858,2,EA,1,100,0.135299
1032504.850361,1032504.850359,1760462434.663219,115655.000,15858,2,EA,1,100,0.135278
1032504.917366,1032504.917364,1760462434.730224,115722.000,15874,1,EA,1,100,0.135241
1032504.983871,1032504.983869,1760462434.796729,115788.500,15889,2,EA,1,100,0.135215
1032505.050376,1032505.050374,1760462434.863234,115855.000,15889,2,EA,1,100,0.135183
1032505.116881,1032505.116879,1760462434.929739,115921.500,15908,2,EA,1,100,0.135146
1032505.183386,1032505.183384,1760462434.996245,115988.000,15908,2,EA,1,100,0.135096
1032505.250391,1032505.250389,1760462435.063250,116055.000,15923,1,EA,1,100,0.135059
