LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1032501.414404,1032501.414402,1760462431.227254,112219.300,15314,10,PG,1,100,7424
1032501.425105,1032501.425103,1760462431.237954,112230.000,15314,10,PG,1,100,7423
1032501.434506,1032501.434504,1760462431.247355,112239.400,15330,10,PG,1,100,7401
1032501.443906,1032501.443905,1760462431.256756,112248.800,15330,10,PG,1,100,7427
1032501.453307,1032501.453305,1760462431.266157,112258.200,15330,10,PG,1,100,7414
1032501.462708,1032501.462706,1760462431.275557,112267.600,15330,10,PG,1,100,7422
1032501.472109,1032501.472107,1760462431.284958,112277.000,15330,10,PG,1,100,7418
1032501.481509,1032501.481507,1760462431.294359,112286.400,15330,10,PG,1,100,7444
1032501.490910,1032501.490908,1760462431.303760,112295.800,15330,10,PG,1,100,7430
1032501.500311,1032501.500309,1760462431.313160,112305.200,15330,10,PG,1,100,7434
1032501.509711,1032501.509710,1760462431.322561,112314.600,15330,10,PG,1,100,7405
1032501.519112,1032501.519110,1760462431.331962,112324.000,15330,10,PG,1,100,7411
1032501.529713,1032501.529711,1760462431.342562,112334.600,15345,10,PG,1,100,7431
1032501.540314,1032501.540312,1760462431.353163,112345.200,15345,10,PG,1,100,7443
1032501.550914,1032501.550913,1760462431.363764,112355.800,15345,10,PG,1,100,7429
1032501.561515,1032501.561513,1760462431.374365,112366.400,15345,10,PG,1,100,7434
1032501.572116,1032501.572114,1760462431.384966,112377.000,15345,10,PG,1,100,7433
1032501.582717,1032501.582715,1760462431.395567,112387.600,15345,10,PG,1,100,7438
1032501.593318,1032501.593316,1760462431.406168,112398.200,15345,10,PG,1,100,7429
1032501.603918,1032501.603917,1760462431.416768,112408.800,15345,10,PG,1,100,7455
1032501.614519,1032501.614517,1760462431.427369,112419.400,15345,10,PG,1,100,7443
1032501.625120,1032501.625118,1760462431.437970,112430.000,15345,10,PG,1,100,7442
1032501.634521,1032501.634519,1760462431.447371,112439.400,15363,10,PG,1,100,7436
1032501.643921,1032501.643920,1760462431.456771,112448.800,15363,10,PG,1,100,7452
1032501.653322,1032501.653320,1760462431.466172,112458.200,15363,10,PG,1,100,7436
1032501.662723,1032501.662721,1760462431.475573,112467.600,15363,10,PG,1,100,7446
1032501.672124,1032501.672122,1760462431.484973,112477.000,15363,10,PG,1,100,7438
1032501.681524,1032501.681522,1760462431.494374,112486.400,15363,10,PG,1,100,7461
1032501.690925,1032501.690923,1760462431.503775,112495.800,15363,10,PG,1,100,7455
1032501.700326,1032501.700324,1760462431.513176,112505.200,15363,10,PG,1,100,7450
1032501.709726,1032501.709725,1760462431.522576,112514.600,15363,10,PG,1,100,7476
1032501.719127,1032501.719125,1760462431.531977,112524.000,15363,10,PG,1,100,7450
1032501.729728,1032501.729726,1760462431.542578,112534.600,15378,10,PG,1,100,7468
1032501.740329,1032501.740327,1760462431.553179,112545.200,15378,10,PG,1,100,7474
1032501.750929,1032501.750928,1760462431.563780,112555.800,15378,10,PG,1,100,7464
1032501.761530,1032501.761528,1760462431.574380,112566.400,15378,10,PG,1,100,7464
1032501.772131,1032501.772129,1760462431.584981,112577.000,15378,10,PG,1,100,7467
1032501.782732,1032501.782730,1760462431.595582,112587.600,15378,10,PG,1,100,7439
1032501.793333,1032501.793331,1760462431.606183,112598.200,15378,10,PG,1,100,7462
1032501.803933,1032501.803932,1760462431.616784,112608.800,15378,10,PG,1,100,7489
1032501.814534,1032501.814532,1760462431.627384,112619.400,15378,10,PG,1,100,7486
1032501.825135,1032501.825133,1760462431.637985,112630.000,15378,10,PG,1,100,7505
1032501.835469,1032501.835467,1760462431.648319,112640.333,15394,9,PG,1,100,7513
1032501.845803,1032501.845801,1760462431.658653,112650.667,15394,9,PG,1,100,7499
1032501.856137,1032501.856135,1760462431.668988,112661.000,15394,9,PG,1,100,7473
1032501.866471,1032501.866470,1760462431.679322,112671.333,15394,9,PG,1,100,7512
1032501.876806,1032501.876804,1760462431.689656,112681.667,15394,9,PG,1,100,7502
1032501.887140,1032501.887138,1760462431.699990,112692.000,15394,9,PG,1,100,7513
1032501.897474,1032501.897472,1760462431.710324,112702.333,15394,9,PG,1,100,7474
1032501.907808,1032501.907806,1760462431.720658,112712.667,15394,9,PG,1,100,7487
1032501.918142,1032501.918140,1760462431.730993,112723.000,15394,9,PG,1,100,7485
1032501.927870,1032501.927868,1760462431.740721,112732.727,15409,11,PG,1,100,7461
1032501.937598,1032501.937596,1760462431.750448,112742.455,15409,11,PG,1,100,7454
1032501.947326,1032501.947324,1760462431.760177,112752.182,15409,11,PG,1,100,7468
1032501.957054,1032501.957052,1760462431.769905,112761.909,15409,11,PG,1,100,7464
1032501.966782,1032501.966780,1760462431.779633,112771.636,15409,11,PG,1,100,7444
1032501.976510,1032501.976508,1760462431.789361,112781.364,15409,11,PG,1,100,7430
1032501.986238,1032501.986236,1760462431.799089,112791.091,15409,11,PG,1,100,7443
1032501.995966,1032501.995964,1760462431.808817,112800.818,15409,11,PG,1,100,7477
1032502.005694,1032502.005692,1760462431.818545,112810.545,15409,11,PG,1,100,7439
1032502.015422,1032502.015420,1760462431.828273,112820.273,15409,11,PG,1,100,7467
1032502.025150,1032502.025148,1760462431.838001,112830.000,15409,11,PG,1,100,7446
1032502.034878,1032502.034876,1760462431.847729,112839.727,15425,11,PG,1,100,7420
1032502.044606,1032502.044604,1760462431.857457,112849.455,15425,11,PG,1,100,7427
1032502.054334,1032502.054332,1760462431.867185,112859.182,15425,11,PG,1,100,7433
1032502.064062,1032502.064060,1760462431.876913,112868.909,15425,11,PG,1,100,7445
1032502.073790,1032502.073788,1760462431.886641,112878.636,15425,11,PG,1,100,7447
1032502.083518,1032502.083516,1760462431.896369,112888.364,15425,11,PG,1,100,7471
1032502.093246,1032502.093244,1760462431.906097,112898.091,15425,11,PG,1,100,7451
1032502.102974,1032502.102972,1760462431.915825,112907.818,15425,11,PG,1,100,7463
1032502.112702,1032502.112700,1760462431.925553,112917.545,15425,11,PG,1,100,7447
1032502.122430,1032502.122428,1760462431.935281,112927.273,15425,11,PG,1,100,7484
1032502.132158,1032502.132156,1760462431.945009,112937.000,15425,11,PG,1,100,7439
1032502.142492,1032502.142490,1760462431.955343,112947.333,15441,9,PG,1,100,7461
1032502.152826,1032502.152824,1760462431.965677,112957.667,15441,9,PG,1,100,7460
1032502.163160,1032502.163158,1760462431.976012,112968.000,15441,9,PG,1,100,7440
1032502.173494,1032502.173493,1760462431.986346,112978.333,15441,9,PG,1,100,7440
1032502.183828,1032502.183827,1760462431.996680,112988.667,15441,9,PG,1,100,7465
1032502.194163,1032502.194161,1760462432.007014,112999.000,15441,9,PG,1,100,7482
1032502.204497,1032502.204495,1760462432.017348,113009.333,15441,9,PG,1,100,7452
1032502.214831,1032502.214829,1760462432.027682,113019.667,15441,9,PG,1,100,7483
1032502.225165,1032502.225163,1760462432.038016,113030.000,15441,9,PG,1,100,7475
1032502.234893,1032502.234891,1760462432.047744,113039.727,15458,11,PG,1,100,7472
1032502.244621,1032502.244619,1760462432.057472,113049.455,15458,11,PG,1,100,7463
1032502.254349,1032502.254347,1760462432.067200,113059.182,15458,11,PG,1,100,7495
1032502.264077,1032502.264075,1760462432.076928,113068.909,15458,11,PG,1,100,7479
1032502.273805,1032502.273803,1760462432.086656,113078.636,15458,11,PG,1,100,7461
1032502.283533,1032502.283531,1760462432.096384,113088.364,15458,11,PG,1,100,7511
1032502.293261,1032502.293259,1760462432.106112,113098.091,15458,11,PG,1,100,7496
1032502.302989,1032502.302987,1760462432.115840,113107.818,15458,11,PG,1,100,7484
1032502.312717,1032502.312715,1760462432.125568,113117.545,15458,11,PG,1,100,7481
1032502.322445,1032502.322443,1760462432.135296,113127.273,15458,11,PG,1,100,7509
1032502.332173,1032502.332171,1760462432.145025,113137.000,15458,11,PG,1,100,7487
1032502.342774,1032502.342772,1760462432.155625,113147.600,15473,10,PG,1,100,7485
1032502.353375,1032502.353373,1760462432.166226,113158.200,15473,10,PG,1,100,7498
1032502.363975,1032502.363973,1760462432.176827,113168.800,15473,10,PG,1,100,7490
1032502.374576,1032502.374574,1760462432.187428,113179.400,15473,10,PG,1,100,7494
1032502.385177,1032502.385175,1760462432.198029,113190.000,15473,10,PG,1,100,7525
1032502.395778,1032502.395776,1760462432.208629,113200.600,15473,10,PG,1,100,7538
1032502.406378,1032502.406377,1760462432.219230,113211.200,15473,10,PG,1,100,7507
1032502.416979,1032502.416977,1760462432.229831,113221.800,15473,10,PG,1,100,7503
1032502.427580,1032502.427578,1760462432.240432,113232.400,15473,10,PG,1,100,7540
1032502.438181,1032502.438179,1760462432.251033,113243.000,15473,10,PG,1,100,7523
1032502.448626,1032502.448624,1760462432.261478,113253.444,15490,9,PG,1,100,7519
1032502.459071,1032502.459069,1760462432.271923,113263.889,15490,9,PG,1,100,7528
1032502.469517,1032502.469515,1760462432.282368,113274.333,15490,9,PG,1,100,7520
1032502.479962,1032502.479960,1760462432.292814,113284.778,15490,9,PG,1,100,7536
1032502.490407,1032502.490405,1760462432.303259,113295.222,15490,9,PG,1,100,7495
1032502.500852,1032502.500850,1760462432.313704,113305.667,15490,9,PG,1,100,7547
1032502.511297,1032502.511296,1760462432.324149,113316.111,15490,9,PG,1,100,7501
1032502.521743,1032502.521741,1760462432.334595,113326.556,15490,9,PG,1,100,7497
1032502.532188,1032502.532186,1760462432.345040,113337.000,15490,9,PG,1,100,7494
1032502.541825,1032502.541823,1760462432.354677,113346.636,15505,11,PG,1,100,7507
1032502.551462,1032502.551460,1760462432.364314,113356.273,15505,11,PG,1,100,7469
1032502.561099,1032502.561097,1760462432.373951,113365.909,15505,11,PG,1,100,7484
1032502.570736,1032502.570734,1760462432.383588,113375.545,15505,11,PG,1,100,7496
1032502.580373,1032502.580371,1760462432.393225,113385.182,15505,11,PG,1,100,7464
1032502.590010,1032502.590009,1760462432.402863,113394.818,15505,11,PG,1,100,7471
1032502.599647,1032502.599646,1760462432.412500,113404.455,15505,11,PG,1,100,7464
1032502.609285,1032502.609283,1760462432.422137,113414.091,15505,11,PG,1,100,7482
1032502.618922,1032502.618920,1760462432.431774,113423.727,15505,11,PG,1,100,7449
1032502.628559,1032502.628557,1760462432.441411,113433.364,15505,11,PG,1,100,7497
1032502.638196,1032502.638194,1760462432.451048,113443.000,15505,11,PG,1,100,7477
1032502.648641,1032502.648639,1760462432.461493,113453.444,15520,9,PG,1,100,7483
1032502.659086,1032502.659084,1760462432.471939,113463.889,15520,9,PG,1,100,7463
1032502.669531,1032502.669530,1760462432.482384,113474.333,15520,9,PG,1,100,7482
1032502.679977,1032502.679975,1760462432.492829,113484.778,15520,9,PG,1,100,7489
1032502.690422,1032502.690420,1760462432.503274,113495.222,15520,9,PG,1,100,7468
1032502.700867,1032502.700865,1760462432.513720,113505.667,15520,9,PG,1,100,7513
1032502.711312,1032502.711311,1760462432.524165,113516.111,15520,9,PG,1,100,7503
1032502.721758,1032502.721756,1760462432.534610,113526.556,15520,9,PG,1,100,7499
1032502.732203,1032502.732201,1760462432.545055,113537.000,15520,9,PG,1,100,7481
1032502.741840,1032502.741838,1760462432.554693,113546.636,15537,11,PG,1,100,7482
1032502.751477,1032502.751475,1760462432.564330,113556.273,15537,11,PG,1,100,7490
1032502.761114,1032502.761112,1760462432.573967,113565.909,15537,11,PG,1,100,7500
1032502.770751,1032502.770749,1760462432.583604,113575.545,15537,11,PG,1,100,7517
1032502.780388,1032502.780386,1760462432.593241,113585.182,15537,11,PG,1,100,7494
1032502.790025,1032502.790023,1760462432.602878,113594.818,15537,11,PG,1,100,7497
1032502.799662,1032502.799661,1760462432.612515,113604.455,15537,11,PG,1,100,7495
1032502.809300,1032502.809298,1760462432.622152,113614.091,15537,11,PG,1,100,7512
1032502.818937,1032502.818935,1760462432.631789,113623.727,15537,11,PG,1,100,7530
1032502.828574,1032502.828572,1760462432.641426,113633.364,15537,11,PG,1,100,7504
1032502.838211,1032502.838209,1760462432.651063,113643.000,15537,11,PG,1,100,7505
1032502.848912,1032502.848910,1760462432.661764,113653.700,15554,10,PG,1,100,7505
1032502.859612,1032502.859611,1760462432.672465,113664.400,15554,10,PG,1,100,7499
1032502.870313,1032502.870311,1760462432.683166,113675.100,15554,10,PG,1,100,7540
1032502.881014,1032502.881012,1760462432.693867,113685.800,15554,10,PG,1,100,7502
1032502.891715,1032502.891713,1760462432.704568,113696.500,15554,10,PG,1,100,7543
1032502.902416,1032502.902414,1760462432.715269,113707.200,15554,10,PG,1,100,7530
1032502.913116,1032502.913115,1760462432.725969,113717.900,15554,10,PG,1,100,7535
1032502.923817,1032502.923815,1760462432.736670,113728.600,15554,10,PG,1,100,7511
1032502.934518,1032502.934516,1760462432.747371,113739.300,15554,10,PG,1,100,7513
1032502.945219,1032502.945217,1760462432.758072,113750.000,15554,10,PG,1,100,7499
1032502.954619,1032502.954618,1760462432.767473,113759.400,15569,10,PG,1,100,7550
1032502.964020,1032502.964018,1760462432.776873,113768.800,15569,10,PG,1,100,7527
1032502.973421,1032502.973419,1760462432.786274,113778.200,15569,10,PG,1,100,7531
1032502.982822,1032502.982820,1760462432.795675,113787.600,15569,10,PG,1,100,7548
1032502.992222,1032502.992220,1760462432.805075,113797.000,15569,10,PG,1,100,7521
1032503.001623,1032503.001621,1760462432.814476,113806.400,15569,10,PG,1,100,7541
1032503.011024,1032503.011022,1760462432.823877,113815.800,15569,10,PG,1,100,7550
1032503.020424,1032503.020423,1760462432.833278,113825.200,15569,10,PG,1,100,7578
1032503.029825,1032503.029823,1760462432.842678,113834.600,15569,10,PG,1,100,7529
1032503.039226,1032503.039224,1760462432.852079,113844.000,15569,10,PG,1,100,7553
1032503.049827,1032503.049825,1760462432.862680,113854.600,15585,10,PG,1,100,7546
1032503.060427,1032503.060426,1760462432.873281,113865.200,15585,10,PG,1,100,7515
1032503.071028,1032503.071026,1760462432.883882,113875.800,15585,10,PG,1,100,7512
1032503.081629,1032503.081627,1760462432.894482,113886.400,15585,10,PG,1,100,7537
1032503.092230,1032503.092228,1760462432.905083,113897.000,15585,10,PG,1,100,7520
1032503.102831,1032503.102829,1760462432.915684,113907.600,15585,10,PG,1,100,7510
1032503.113431,1032503.113429,1760462432.926285,113918.200,15585,10,PG,1,100,7510
1032503.124032,1032503.124030,1760462432.936886,113928.800,15585,10,PG,1,100,7520
1032503.134633,1032503.134631,1760462432.947486,113939.400,15585,10,PG,1,100,7508
1032503.145234,1032503.145232,1760462432.958087,113950.000,15585,10,PG,1,100,7488
1032503.154534,1032503.154533,1760462432.967388,113959.300,15600,10,PG,1,100,7503
1032503.163835,1032503.163833,1760462432.976689,113968.600,15600,10,PG,1,100,7507
1032503.173136,1032503.173134,1760462432.985989,113977.900,15600,10,PG,1,100,7508
1032503.182437,1032503.182435,1760462432.995290,113987.200,15600,10,PG,1,100,7505
1032503.191737,1032503.191735,1760462433.004591,113996.500,15600,10,PG,1,100,7509
1032503.201038,1032503.201036,1760462433.013891,114005.800,15600,10,PG,1,100,7472
1032503.210339,1032503.210337,1760462433.023192,114015.100,15600,10,PG,1,100,7507
1032503.219639,1032503.219637,1760462433.032493,114024.400,15600,10,PG,1,100,7537
1032503.228940,1032503.228938,1760462433.041794,114033.700,15600,10,PG,1,100,7519
1032503.238241,1032503.238239,1760462433.051095,114043.000,15600,10,PG,1,100,7498
1032503.248941,1032503.248940,1760462433.061795,114053.700,15618,10,PG,1,100,7515
1032503.259642,1032503.259640,1760462433.072496,114064.400,15618,10,PG,1,100,7527
1032503.270343,1032503.270341,1760462433.083197,114075.100,15618,10,PG,1,100,7500
1032503.281044,1032503.281042,1760462433.093898,114085.800,15618,10,PG,1,100,7536
1032503.291745,1032503.291743,1760462433.104599,114096.500,15618,10,PG,1,100,7517
1032503.302445,1032503.302444,1760462433.115299,114107.200,15618,10,PG,1,100,7501
1032503.313146,1032503.313144,1760462433.126000,114117.900,15618,10,PG,1,100,7496
1032503.323847,1032503.323845,1760462433.136701,114128.600,15618,10,PG,1,100,7543
1032503.334548,1032503.334546,1760462433.147402,114139.300,15618,10,PG,1,100,7544
