LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1032498.650898,1032498.650896,1760462428.463740,109456.000,14882,1,EL,1,100,-9431.000000
1032498.717403,1032498.717401,1760462428.530245,109522.500,14899,2,EL,1,100,-9433.599609
1032498.783908,1032498.783906,1760462428.596750,109589.000,14899,2,EL,1,100,-9434.599609
1032498.850913,1032498.850911,1760462428.663756,109656.000,14916,1,EL,1,100,-9434.200195
1032498.917418,1032498.917416,1760462428.730261,109722.500,14932,2,EL,1,100,-9436.200195
1032498.983923,1032498.983921,1760462428.796766,109789.000,14932,2,EL,1,100,-9439.400391
1032499.050928,1032499.050926,1760462428.863771,109856.000,14948,1,EL,1,100,-9442.000000
1032499.117433,1032499.117431,1760462428.930276,109922.500,14964,2,EL,1,100,-9446.400391
1032499.183937,1032499.183936,1760462428.996781,109989.000,14964,2,EL,1,100,-9451.000000
1032499.250942,1032499.250941,1760462429.063787,110056.000,14980,1,EL,1,100,-9453.599609
1032499.317447,1032499.317446,1760462429.130292,110122.500,14996,2,EL,1,100,-9456.599609
1032499.383952,1032499.383951,1760462429.196797,110189.000,14996,2,EL,1,100,-9456.200195
1032499.450957,1032499.450956,1760462429.263802,110256.000,15014,1,EL,1,100,-9455.000000
1032499.517462,1032499.517461,1760462429.330307,110322.500,15030,2,EL,1,100,-9457.000000
1032499.583967,1032499.583966,1760462429.396812,110389.000,15030,2,EL,1,100,-9459.599609
1032499.650972,1032499.650971,1760462429.463817,110456.000,15046,1,EL,1,100,-9461.000000
1032499.717477,1032499.717476,1760462429.530323,110522.500,15060,2,EL,1,100,-9461.400391
1032499.783982,1032499.783981,1760462429.596828,110589.000,15060,2,EL,1,100,-9462.400391
1032499.850987,1032499.850986,1760462429.663833,110656.000,15077,1,EL,1,100,-9461.599609
1032499.917492,1032499.917491,1760462429.730338,110722.500,15094,2,EL,1,100,-9460.599609
1032499.983997,1032499.983995,1760462429.796843,110789.000,15094,2,EL,1,100,-9457.799805
1032500.051002,1032500.051001,1760462429.863848,110856.000,15110,1,EL,1,100,-9456.000000
1032500.117507,1032500.117505,1760462429.930353,110922.500,15125,2,EL,1,100,-9455.799805
1032500.184012,1032500.184010,1760462429.996859,110989.000,15125,2,EL,1,100,-9453.000000
1032500.251017,1032500.251015,1760462430.063864,111056.000,15141,1,EL,1,100,-9448.599609
1032500.317522,1032500.317520,1760462430.130369,111122.500,15156,2,EL,1,100,-9444.200195
1032500.384027,1032500.384025,1760462430.196874,111189.000,15156,2,EL,1,100,-9439.200195
1032500.451032,1032500.451030,1760462430.263879,111256.000,15172,1,EL,1,100,-9436.400391
1032500.517537,1032500.517535,1760462430.330384,111322.500,15190,2,EL,1,100,-9433.200195
1032500.584042,1032500.584040,1760462430.396889,111389.000,15190,2,EL,1,100,-9431.400391
1032500.651047,1032500.651045,1760462430.463895,111456.000,15205,1,EL,1,100,-9430.200195
1032500.717552,1032500.717550,1760462430.530400,111522.500,15220,2,EL,1,100,-9430.799805
1032500.784057,1032500.784055,1760462430.596905,111589.000,15220,2,EL,1,100,-9431.400391
1032500.850562,1032500.850560,1760462430.663410,111655.500,15237,2,EL,1,100,-9432.799805
1032500.917067,1032500.917065,1760462430.729915,111722.000,15237,2,EL,1,100,-9433.000000
1032500.984072,1032500.984070,1760462430.796920,111789.000,15252,1,EL,1,100,-9431.799805
1032501.050577,1032501.050575,1760462430.863425,111855.500,15269,2,EL,1,100,-9432.000000
1032501.117082,1032501.117080,1760462430.929931,111922.000,15269,2,EL,1,100,-9432.000000
1032501.184087,1032501.184085,1760462430.996936,111989.000,15285,1,EL,1,100,-9430.400391
1032501.250592,1032501.250590,1760462431.063441,112055.500,15301,2,EL,1,100,-9428.599609
1032501.317097,1032501.317095,1760462431.129946,112122.000,15301,2,EL,1,100,-9425.599609
1032501.384102,1032501.384100,1760462431.196951,112189.000,15316,1,EL,1,100,-9423.200195
1032501.450607,1032501.450605,1760462431.263456,112255.500,15332,2,EL,1,100,-9420.200195
1032501.517112,1032501.517110,1760462431.329962,112322.000,15332,2,EL,1,100,-9416.200195
1032501.584117,1032501.584115,1760462431.396967,112389.000,15347,1,EL,1,100,-9413.200195
1032501.650622,1032501.650620,1760462431.463472,112455.500,15365,2,EL,1,100,-9412.400391
1032501.717127,1032501.717125,1760462431.529977,112522.000,15365,2,EL,1,100,-9411.000000
1032501.784132,1032501.784130,1760462431.596982,112589.000,15380,1,EL,1,100,-9411.000000
1032501.850637,1032501.850635,1760462431.663487,112655.500,15396,2,EL,1,100,-9411.000000
1032501.917142,1032501.917140,1760462431.729992,112722.000,15396,2,EL,1,100,-9409.799805
1032501.984147,1032501.984145,1760462431.796998,112789.000,15411,1,EL,1,100,-9408.200195
1032502.050652,1032502.050650,1760462431.863503,112855.500,15427,2,EL,1,100,-9405.000000
1032502.117157,1032502.117155,1760462431.930008,112922.000,15427,2,EL,1,100,-9403.599609
1032502.184162,1032502.184160,1760462431.997013,112989.000,15443,1,EL,1,100,-9402.000000
1032502.250667,1032502.250665,1760462432.063518,113055.500,15460,2,EL,1,100,-9400.799805
1032502.317172,1032502.317170,1760462432.130023,113122.000,15460,2,EL,1,100,-9397.000000
1032502.384177,1032502.384175,1760462432.197028,113189.000,15475,1,EL,1,100,-9393.599609
1032502.450682,1032502.450680,1760462432.263534,113255.500,15492,2,EL,1,100,-9391.200195
1032502.517187,1032502.517185,1760462432.330039,113322.000,15492,2,EL,1,100,-9390.000000
1032502.584192,1032502.584190,1760462432.397044,113389.000,15507,1,EL,1,100,-9388.799805
1032502.650697,1032502.650695,1760462432.463549,113455.500,15522,2,EL,1,100,-9387.400391
1032502.717202,1032502.717200,1760462432.530054,113522.000,15522,2,EL,1,100,-9385.799805
1032502.784207,1032502.784205,1760462432.597059,113589.000,15539,1,EL,1,100,-9383.799805
1032502.850712,1032502.850710,1760462432.663564,113655.500,15556,2,EL,1,100,-9382.000000
1032502.917217,1032502.917215,1760462432.730070,113722.000,15556,2,EL,1,100,-9381.200195
1032502.984222,1032502.984220,1760462432.797075,113789.000,15571,1,EL,1,100,-9378.200195
1032503.050727,1032503.050725,1760462432.863580,113855.500,15587,2,EL,1,100,-9375.799805
1032503.117232,1032503.117230,1760462432.930085,113922.000,15587,2,EL,1,100,-9374.400391
1032503.184237,1032503.184235,1760462432.997090,113989.000,15602,1,EL,1,100,-9372.599609
1032503.250742,1032503.250740,1760462433.063595,114055.500,15620,2,EL,1,100,-9368.000000
1032503.317247,1032503.317245,1760462433.130100,114122.000,15620,2,EL,1,100,-9365.400391
1032503.383752,1032503.383750,1760462433.196606,114188.500,15637,2,EL,1,100,-9364.000000
1032503.450257,1032503.450255,1760462433.263111,114255.000,15637,2,EL,1,100,-9361.400391
1032503.517262,1032503.517260,1760462433.330116,114322.000,15654,1,EL,1,100,-9357.799805
1032503.583767,1032503.583765,1760462433.396621,114388.500,15668,2,EL,1,100,-9354.000000
1032503.650271,1032503.650270,1760462433.463126,114455.000,15668,2,EL,1,100,-9350.400391
1032503.717276,1032503.717275,1760462433.530131,114522.000,15684,1,EL,1,100,-9348.799805
1032503.783781,1032503.783780,1760462433.596637,114588.500,15700,2,EL,1,100,-9345.599609
1032503.850286,1032503.850285,1760462433.663142,114655.000,15700,2,EL,1,100,-9342.599609
1032503.917291,1032503.917290,1760462433.730147,114722.000,15718,1,EL,1,100,-9339.799805
1032503.983796,1032503.983795,1760462433.796652,114788.500,15732,2,EL,1,100,-9335.799805
1032504.050301,1032504.050300,1760462433.863157,114855.000,15732,2,EL,1,100,-9334.200195
1032504.117306,1032504.117305,1760462433.930162,114922.000,15748,1,EL,1,100,-9332.400391
1032504.183811,1032504.183810,1760462433.996667,114988.500,15764,2,EL,1,100,-9330.400391
1032504.250316,1032504.250314,1760462434.063173,115055.000,15764,2,EL,1,100,-9326.599609
1032504.317321,1032504.317320,1760462434.130178,115122.000,15780,1,EL,1,100,-9326.000000
1032504.383826,1032504.383824,1760462434.196683,115188.500,15794,2,EL,1,100,-9325.599609
1032504.450331,1032504.450329,1760462434.263188,115255.000,15794,2,EL,1,100,-9324.799805
1032504.517336,1032504.517334,1760462434.330193,115322.000,15813,1,EL,1,100,-9322.400391
1032504.583841,1032504.583839,1760462434.396698,115388.500,15828,2,EL,1,100,-9319.599609
1032504.650346,1032504.650344,1760462434.463203,115455.000,15828,2,EL,1,100,-9316.799805
1032504.717351,1032504.717349,1760462434.530209,115522.000,15844,1,EL,1,100,-9314.799805
1032504.783856,1032504.783854,1760462434.596714,115588.500,15859,2,EL,1,100,-9313.000000
1032504.850361,1032504.850359,1760462434.663219,115655.000,15859,2,EL,1,100,-9311.400391
1032504.917366,1032504.917364,1760462434.730224,115722.000,15875,1,EL,1,100,-9308.599609
1032504.983871,1032504.983869,1760462434.796729,115788.500,15890,2,EL,1,100,-9306.599609
1032505.050376,1032505.050374,1760462434.863234,115855.000,15890,2,EL,1,100,-9304.200195
1032505.116881,1032505.116879,1760462434.929739,115921.500,15909,2,EL,1,100,-9301.400391
1032505.183386,1032505.183384,1760462434.996245,115988.000,15909,2,EL,1,100,-9297.599609
1032505.250391,1032505.250389,1760462435.063250,116055.000,15924,1,EL,1,100,-9294.799805
1032505.316896,1032505.316894,1760462435.129755,116121.500,15939,2,EL,1,100,-9292.400391
1032505.383401,1032505.383399,1760462435.196260,116188.000,15939,2,EL,1,100,-9289.000000
1032505.450406,1032505.450404,1760462435.263265,116255.000,15954,1,EL,1,100,-9285.400391
1032505.516911,1032505.516909,1760462435.329770,116321.500,15971,2,EL,1,100,-9282.400391
1032505.583416,1032505.583414,1760462435.396276,116388.000,15971,2,EL,1,100,-9278.200195
1032505.650421,1032505.650419,1760462435.463281,116455.000,15986,1,EL,1,100,-9274.599609
1032505.716926,1032505.716924,1760462435.529786,116521.500,16001,2,EL,1,100,-9272.200195
1032505.783431,1032505.783429,1760462435.596291,116588.000,16001,2,EL,1,100,-9267.599609
1032505.850436,1032505.850434,1760462435.663296,116655.000,16019,1,EL,1,100,-9262.599609
1032505.916941,1032505.916939,1760462435.729801,116721.500,16035,2,EL,1,100,-9260.599609
1032505.983446,1032505.983444,1760462435.796306,116788.000,16035,2,EL,1,100,-9256.799805
1032506.050451,1032506.050449,1760462435.863312,116855.000,16050,1,EL,1,100,-9253.200195
1032506.116956,1032506.116954,1760462435.929817,116921.500,16066,2,EL,1,100,-9251.200195
1032506.183461,1032506.183459,1760462435.996322,116988.000,16066,2,EL,1,100,-9248.200195
1032506.250466,1032506.250464,1760462436.063327,117055.000,16083,1,EL,1,100,-9245.000000
1032506.316971,1032506.316969,1760462436.129832,117121.500,16099,2,EL,1,100,-9243.599609
1032506.383476,1032506.383474,1760462436.196337,117188.000,16099,2,EL,1,100,-9241.200195
1032506.450481,1032506.450479,1760462436.263342,117255.000,16114,1,EL,1,100,-9239.400391
1032506.516986,1032506.516984,1760462436.329848,117321.500,16130,2,EL,1,100,-9238.799805
1032506.583491,1032506.583489,1760462436.396353,117388.000,16130,2,EL,1,100,-9237.599609
1032506.650496,1032506.650494,1760462436.463358,117455.000,16145,1,EL,1,100,-9235.000000
1032506.717001,1032506.716999,1760462436.529863,117521.500,16163,2,EL,1,100,-9231.799805
1032506.783506,1032506.783504,1760462436.596368,117588.000,16163,2,EL,1,100,-9228.000000
1032506.850511,1032506.850509,1760462436.663373,117655.000,16179,1,EL,1,100,-9225.400391
1032506.917016,1032506.917014,1760462436.729878,117721.500,16194,2,EL,1,100,-9222.599609
1032506.983521,1032506.983519,1760462436.796384,117788.000,16194,2,EL,1,100,-9221.200195
1032507.050526,1032507.050524,1760462436.863389,117855.000,16209,1,EL,1,100,-9221.000000
1032507.117031,1032507.117029,1760462436.929894,117921.500,16226,2,EL,1,100,-9219.000000
1032507.183536,1032507.183534,1760462436.996399,117988.000,16226,2,EL,1,100,-9213.200195
1032507.250541,1032507.250539,1760462437.063404,118055.000,16241,1,EL,1,100,-9211.200195
1032507.317046,1032507.317044,1760462437.129909,118121.500,16259,2,EL,1,100,-9211.200195
1032507.383551,1032507.383549,1760462437.196414,118188.000,16259,2,EL,1,100,-9209.599609
1032507.450056,1032507.450054,1760462437.262920,118254.500,16274,2,EL,1,100,-9207.599609
1032507.516561,1032507.516559,1760462437.329425,118321.000,16274,2,EL,1,100,-9206.400391
1032507.583566,1032507.583564,1760462437.396430,118388.000,16290,1,EL,1,100,-9203.400391
1032507.650071,1032507.650069,1760462437.462935,118454.500,16305,2,EL,1,100,-9201.000000
1032507.716576,1032507.716574,1760462437.529440,118521.000,16305,2,EL,1,100,-9197.799805
1032507.783581,1032507.783579,1760462437.596445,118588.000,16321,1,EL,1,100,-9196.000000
1032507.850086,1032507.850084,1760462437.662951,118654.500,16336,2,EL,1,100,-9194.799805
1032507.916591,1032507.916589,1760462437.729456,118721.000,16336,2,EL,1,100,-9193.000000
1032507.983596,1032507.983594,1760462437.796461,118788.000,16355,2,EL,1,100,-9190.200195
1032508.050601,1032508.050599,1760462437.863466,118855.000,16355,2,EL,1,100,-9187.400391
1032508.116605,1032508.116604,1760462437.929471,118921.000,16371,1,EL,1,100,-9186.200195
1032508.183610,1032508.183609,1760462437.996476,118988.000,16389,2,EL,1,100,-9185.200195
1032508.250616,1032508.250614,1760462438.063482,119055.000,16389,2,EL,1,100,-9182.400391
1032508.317120,1032508.317119,1760462438.129987,119121.500,16407,2,EL,1,100,-9178.000000
1032508.383625,1032508.383624,1760462438.196492,119188.000,16407,2,EL,1,100,-9174.400391
1032508.450630,1032508.450629,1760462438.263497,119255.000,16422,1,EL,1,100,-9172.599609
1032508.517135,1032508.517134,1760462438.330002,119321.500,16438,2,EL,1,100,-9171.400391
1032508.583640,1032508.583638,1760462438.396507,119388.000,16438,2,EL,1,100,-9171.200195
1032508.650645,1032508.650644,1760462438.463512,119455.000,16453,1,EL,1,100,-9170.799805
1032508.717150,1032508.717148,1760462438.530018,119521.500,16469,2,EL,1,100,-9168.200195
1032508.783655,1032508.783653,1760462438.596523,119588.000,16469,2,EL,1,100,-9165.400391
1032508.850660,1032508.850658,1760462438.663528,119655.000,16486,1,EL,1,100,-9165.000000
1032508.917165,1032508.917163,1760462438.730033,119721.500,16505,2,EL,1,100,-9163.000000
1032508.983670,1032508.983668,1760462438.796538,119788.000,16505,2,EL,1,100,-9161.000000
1032509.050675,1032509.050673,1760462438.863543,119855.000,16520,1,EL,1,100,-9159.799805
1032509.117180,1032509.117178,1760462438.930048,119921.500,16537,2,EL,1,100,-9156.799805
1032509.183685,1032509.183683,1760462438.996553,119988.000,16537,2,EL,1,100,-9155.200195
1032509.250690,1032509.250688,1760462439.063559,120055.000,16552,1,EL,1,100,-9153.599609
1032509.317195,1032509.317193,1760462439.130064,120121.500,16567,2,EL,1,100,-9151.400391
1032509.383700,1032509.383698,1760462439.196569,120188.000,16567,2,EL,1,100,-9148.799805
1032509.450705,1032509.450703,1760462439.263574,120255.000,16582,1,EL,1,100,-9147.000000
1032509.517210,1032509.517208,1760462439.330079,120321.500,16601,2,EL,1,100,-9146.200195
1032509.583715,1032509.583713,1760462439.396585,120388.000,16601,2,EL,1,100,-9146.200195
1032509.650720,1032509.650718,1760462439.463590,120455.000,16616,1,EL,1,100,-9144.200195
1032509.717225,1032509.717223,1760462439.530095,120521.500,16631,2,EL,1,100,-9142.000000
1032509.783730,1032509.783728,1760462439.596600,120588.000,16631,2,EL,1,100,-9140.400391
1032509.850735,1032509.850733,1760462439.663605,120655.000,16648,1,EL,1,100,-9140.200195
1032509.917240,1032509.917238,1760462439.730110,120721.500,16666,2,EL,1,100,-9139.000000
1032509.983745,1032509.983743,1760462439.796615,120788.000,16666,2,EL,1,100,-9137.200195
1032510.050750,1032510.050748,1760462439.863621,120855.000,16683,1,EL,1,100,-9135.400391
1032510.117255,1032510.117253,1760462439.930126,120921.500,16700,2,EL,1,100,-9132.400391
1032510.183760,1032510.183758,1760462439.996631,120988.000,16700,2,EL,1,100,-9130.400391
1032510.250765,1032510.250763,1760462440.063636,121055.000,16714,1,EL,1,100,-9129.200195
1032510.317270,1032510.317268,1760462440.130141,121121.500,16730,2,EL,1,100,-9127.799805
1032510.383775,1032510.383773,1760462440.196646,121188.000,16730,2,EL,1,100,-9125.400391
1032510.450280,1032510.450278,1760462440.263151,121254.500,16746,2,EL,1,100,-9124.400391
1032510.516785,1032510.516783,1760462440.329656,121321.000,16746,2,EL,1,100,-9124.599609
1032510.583790,1032510.583788,1760462440.396662,121388.000,16762,1,EL,1,100,-9123.599609
1032510.650295,1032510.650293,1760462440.463167,121454.500,16778,2,EL,1,100,-9123.000000
1032510.716800,1032510.716798,1760462440.529672,121521.000,16778,2,EL,1,100,-9122.000000
1032510.783805,1032510.783803,1760462440.596677,121588.000,16794,1,EL,1,100,-9123.599609
1032510.850310,1032510.850308,1760462440.663182,121654.500,16813,2,EL,1,100,-9124.400391
1032510.916815,1032510.916813,1760462440.729687,121721.000,16813,2,EL,1,100,-9122.799805
1032510.983820,1032510.983818,1760462440.796693,121788.000,16829,1,EL,1,100,-9122.000000
1032511.050325,1032511.050323,1760462440.863198,121854.500,16843,2,EL,1,100,-9120.599609
1032511.116830,1032511.116828,1760462440.929703,121921.000,16843,2,EL,1,100,-9119.799805
1032511.183835,1032511.183833,1760462440.996708,121988.000,16862,1,EL,1,100,-9119.000000
1032511.250340,1032511.250338,1760462441.063213,122054.500,16877,2,EL,1,100,-9119.000000
1032511.316845,1032511.316843,1760462441.129718,122121.000,16877,2,EL,1,100,-9118.000000
1032511.383850,1032511.383848,1760462441.196723,122188.000,16893,1,EL,1,100,-9116.599609
1032511.450355,1032511.450353,1760462441.263229,122254.500,16909,2,EL,1,100,-9115.599609
1032511.516860,1032511.516858,1760462441.329734,122321.000,16909,2,EL,1,100,-9114.200195
1032511.583865,1032511.583863,1760462441.396739,122388.000,16924,1,EL,1,100,-9114.000000
1032511.650370,1032511.650368,1760462441.463244,122454.500,16939,2,EL,1,100,-9112.599609
1032511.716875,1032511.716873,1760462441.529749,122521.000,16939,2,EL,1,100,-9113.000000
1032511.783380,1032511.783378,1760462441.596254,122587.500,16958,2,EL,1,100,-9113.799805
1032511.849885,1032511.849883,1760462441.662759,122654.000,16958,2,EL,1,100,-9114.799805
1032511.916890,1032511.916888,1760462441.729764,122721.000,16976,1,EL,1,100,-9115.599609
1032511.983395,1032511.983393,1760462441.796270,122787.500,16991,2,EL,1,100,-9114.200195
1032512.049900,1032512.049898,1760462441.862775,122854.000,16991,2,EL,1,100,-9113.799805
1032512.116905,1032512.116903,1760462441.929780,122921.000,17006,1,EL,1,100,-9113.000000
1032512.183410,1032512.183408,1760462441.996285,122987.500,17023,2,EL,1,100,-9111.400391
1032512.249915,1032512.249913,1760462442.062790,123054.000,17023,2,EL,1,100,-9109.799805
1032512.316920,1032512.316918,1760462442.129796,123121.000,17038,1,EL,1,100,-9109.200195
1032512.383425,1032512.383423,1760462442.196301,123187.500,17055,2,EL,1,100,-9109.599609
1032512.449930,1032512.449928,1760462442.262806,123254.000,17055,2,EL,1,100,-9108.599609
1032512.516935,1032512.516933,1760462442.329811,123321.000,17071,1,EL,1,100,-9108.000000
1032512.583440,1032512.583438,1760462442.396316,123387.500,17087,2,EL,1,100,-9108.599609
1032512.649944,1032512.649943,1760462442.462821,123454.000,17087,2,EL,1,100,-9110.000000
1032512.716950,1032512.716948,1760462442.529826,123521.000,17102,1,EL,1,100,-9110.799805
1032512.783454,1032512.783453,1760462442.596332,123587.500,17118,2,EL,1,100,-9111.400391
1032512.849959,1032512.849957,1760462442.662837,123654.000,17118,2,EL,1,100,-9112.000000
1032512.916964,1032512.916963,1760462442.729842,123721.000,17138,1,EL,1,100,-9112.400391
1032512.983469,1032512.983467,1760462442.796347,123787.500,17154,2,EL,1,100,-9114.799805
1032513.049974,1032513.049972,1760462442.862852,123854.000,17154,2,EL,1,100,-9114.799805
1032513.116979,1032513.116977,1760462442.929857,123921.000,17172,1,EL,1,100,-9116.000000
1032513.183484,1032513.183482,1760462442.996362,123987.500,17190,2,EL,1,100,-9116.200195
1032513.249989,1032513.249987,1760462443.062867,124054.000,17190,2,EL,1,100,-9112.799805
1032513.316994,1032513.316992,1760462443.129873,124121.000,17205,1,EL,1,100,-9109.799805
1032513.383499,1032513.383497,1760462443.196378,124187.500,17223,2,EL,1,100,-9109.400391
1032513.450004,1032513.450002,1760462443.262883,124254.000,17223,2,EL,1,100,-9109.400391
1032513.517009,1032513.517007,1760462443.329888,124321.000,17239,1,EL,1,100,-9111.000000
1032513.583514,1032513.583512,1760462443.396393,124387.500,17255,2,EL,1,100,-9112.400391
1032513.650019,1032513.650017,1760462443.462898,124454.000,17255,2,EL,1,100,-9113.400391
1032513.717024,1032513.717022,1760462443.529904,124521.000,17269,1,EL,1,100,-9115.200195
1032513.783529,1032513.783527,1760462443.596409,124587.500,17287,2,EL,1,100,-9116.200195
1032513.850034,1032513.850032,1760462443.662914,124654.000,17287,2,EL,1,100,-9116.000000
1032513.916539,1032513.916537,1760462443.729419,124720.500,17304,2,EL,1,100,-9116.799805
1032513.983044,1032513.983042,1760462443.795924,124787.000,17304,2,EL,1,100,-9118.400391
1032514.050049,1032514.050047,1760462443.862929,124854.000,17322,1,EL,1,100,-9119.000000
1032514.117054,1032514.117052,1760462443.929935,124921.000,17337,2,EL,1,100,-9117.799805
1032514.184059,1032514.184057,1760462443.996940,124988.000,17337,2,EL,1,100,-9119.200195
1032514.250064,1032514.250062,1760462444.062945,125054.000,17353,1,EL,1,100,-9121.000000
1032514.316569,1032514.316567,1760462444.129450,125120.500,17368,2,EL,1,100,-9120.599609
1032514.383074,1032514.383072,1760462444.195955,125187.000,17368,2,EL,1,100,-9121.799805
1032514.450079,1032514.450077,1760462444.262960,125254.000,17384,1,EL,1,100,-9123.200195
1032514.516584,1032514.516582,1760462444.329465,125320.500,17399,2,EL,1,100,-9124.200195
1032514.583089,1032514.583087,1760462444.395970,125387.000,17399,2,EL,1,100,-9125.000000
1032514.650094,1032514.650092,1760462444.462976,125454.000,17417,1,EL,1,100,-9125.000000
1032514.716599,1032514.716597,1760462444.529481,125520.500,17432,2,EL,1,100,-9125.000000
1032514.783104,1032514.783102,1760462444.595986,125587.000,17432,2,EL,1,100,-9125.000000
1032514.850109,1032514.850107,1760462444.662991,125654.000,17452,1,EL,1,100,-9124.799805
1032514.916614,1032514.916612,1760462444.729496,125720.500,17467,2,EL,1,100,-9125.000000
1032514.983119,1032514.983117,1760462444.796001,125787.000,17467,2,EL,1,100,-9126.000000
1032515.050124,1032515.050122,1760462444.863007,125854.000,17482,2,EL,1,100,-9129.599609
1032515.117129,1032515.117127,1760462444.930012,125921.000,17482,2,EL,1,100,-9130.799805
1032515.183134,1032515.183132,1760462444.996017,125987.000,17500,1,EL,1,100,-9128.599609
1032515.250139,1032515.250137,1760462445.063022,126054.000,17516,2,EL,1,100,-9125.599609
1032515.317144,1032515.317142,1760462445.130027,126121.000,17516,2,EL,1,100,-9124.799805
1032515.383149,1032515.383147,1760462445.196032,126187.000,17531,1,EL,1,100,-9124.000000
1032515.450154,1032515.450152,1760462445.263037,126254.000,17547,2,EL,1,100,-9124.000000
1032515.517159,1032515.517157,1760462445.330043,126321.000,17547,2,EL,1,100,-9122.400391
1032515.583164,1032515.583162,1760462445.396048,126387.000,17562,1,EL,1,100,-9121.400391
1032515.650169,1032515.650167,1760462445.463053,126454.000,17578,2,EL,1,100,-9122.000000
1032515.717174,1032515.717172,1760462445.530058,126521.000,17578,2,EL,1,100,-9122.599609
1032515.783179,1032515.783177,1760462445.596063,126587.000,17595,1,EL,1,100,-9123.599609
1032515.850184,1032515.850182,1760462445.663068,126654.000,17612,2,EL,1,100,-9122.400391
1032515.917189,1032515.917187,1760462445.730073,126721.000,17612,2,EL,1,100,-9118.599609
1032515.983194,1032515.983192,1760462445.796078,126787.000,17629,1,EL,1,100,-9116.000000
1032516.050199,1032516.050197,1760462445.863084,126854.000,17645,2,EL,1,100,-9116.000000
1032516.117204,1032516.117202,1760462445.930089,126921.000,17645,2,EL,1,100,-9115.200195
1032516.183209,1032516.183207,1760462445.996094,126987.000,17661,1,EL,1,100,-9115.200195
1032516.250214,1032516.250212,1760462446.063099,127054.000,17678,2,EL,1,100,-9116.000000
1032516.317219,1032516.317217,1760462446.130104,127121.000,17678,2,EL,1,100,-9116.599609
1032516.383224,1032516.383222,1760462446.196110,127187.000,17693,1,EL,1,100,-9117.000000
1032516.450229,1032516.450227,1760462446.263115,127254.000,17710,2,EL,1,100,-9117.599609
1032516.517234,1032516.517232,1760462446.330120,127321.000,17710,2,EL,1,100,-9117.200195
1032516.583239,1032516.583237,1760462446.396125,127387.000,17725,1,EL,1,100,-9116.599609
1032516.650244,1032516.650242,1760462446.463130,127454.000,17741,2,EL,1,100,-9116.799805
1032516.717249,1032516.717247,1760462446.530135,127521.000,17741,2,EL,1,100,-9118.400391
1032516.783254,1032516.783252,1760462446.596140,127587.000,17755,1,EL,1,100,-9118.000000
1032516.850259,1032516.850257,1760462446.663146,127654.000,17777,2,EL,1,100,-9118.799805
1032516.917264,1032516.917262,1760462446.730151,127721.000,17777,2,EL,1,100,-9119.200195
1032516.983769,1032516.983767,1760462446.796656,127787.500,17792,2,EL,1,100,-9120.400391
1032517.050274,1032517.050272,1760462446.863161,127854.000,17792,2,EL,1,100,-9122.200195
1032517.117279,1032517.117277,1760462446.930166,127921.000,17808,1,EL,1,100,-9125.599609
1032517.183784,1032517.183782,1760462446.996671,127987.500,17823,2,EL,1,100,-9130.000000
1032517.250289,1032517.250287,1760462447.063176,128054.000,17823,2,EL,1,100,-9133.000000
1032517.317294,1032517.317292,1760462447.130182,128121.000,17839,1,EL,1,100,-9131.799805
1032517.383799,1032517.383796,1760462447.196687,128187.500,17854,2,EL,1,100,-9130.599609
1032517.450303,1032517.450301,1760462447.263192,128254.000,17854,2,EL,1,100,-9131.400391
1032517.517308,1032517.517306,1760462447.330197,128321.000,17873,1,EL,1,100,-9131.200195
1032517.583813,1032517.583811,1760462447.396702,128387.500,17887,2,EL,1,100,-9131.000000
1032517.650318,1032517.650316,1760462447.463207,128454.000,17887,2,EL,1,100,-9131.400391
1032517.717323,1032517.717321,1760462447.530212,128521.000,17904,1,EL,1,100,-9133.000000
1032517.783828,1032517.783826,1760462447.596718,128587.500,17920,2,EL,1,100,-9132.799805
1032517.850333,1032517.850331,1760462447.663223,128654.000,17920,2,EL,1,100,-9133.599609
1032517.916338,1032517.916336,1760462447.729228,128720.000,17936,1,EL,1,100,-9135.599609
1032517.983343,1032517.983341,1760462447.796233,128787.000,17955,2,EL,1,100,-9135.799805
1032518.050348,1032518.050346,1760462447.863238,128854.000,17955,2,EL,1,100,-9134.799805
1032518.116353,1032518.116351,1760462447.929243,128920.000,17970,1,EL,1,100,-9134.000000
1032518.183358,1032518.183356,1760462447.996248,128987.000,17988,2,EL,1,100,-9132.000000
1032518.250363,1032518.250361,1760462448.063254,129054.000,17988,2,EL,1,100,-9130.200195
1032518.316868,1032518.316866,1760462448.129759,129120.500,18004,2,EL,1,100,-9130.000000
1032518.383373,1032518.383371,1760462448.196264,129187.000,18004,2,EL,1,100,-9128.599609
1032518.450378,1032518.450376,1760462448.263269,129254.000,18019,1,EL,1,100,-9125.599609
1032518.516883,1032518.516881,1760462448.329774,129320.500,18037,2,EL,1,100,-9121.000000
1032518.583388,1032518.583386,1760462448.396279,129387.000,18037,2,EL,1,100,-9117.400391
1032518.650393,1032518.650391,1760462448.463284,129454.000,18052,1,EL,1,100,-9116.599609
1032518.716898,1032518.716896,1760462448.529790,129520.500,18068,2,EL,1,100,-9114.400391
