LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1032540.010991,1032540.010988,1760462469.823934,150813.000,21422,3,GY,1,100,-0.244
1032540.050994,1032540.050991,1760462469.863937,150853.000,21422,3,GY,1,100,0.641
1032540.090997,1032540.090994,1760462469.903940,150893.000,21422,3,GY,1,100,1.160
1032540.131000,1032540.130997,1760462469.943943,150933.000,21438,2,GY,1,100,-2.167
1032540.171003,1032540.171000,1760462469.983946,150973.000,21438,2,GY,1,100,1.556
1032540.211006,1032540.211003,1760462470.023949,151013.000,21456,3,GY,1,100,0.031
1032540.251009,1032540.251006,1760462470.063952,151053.000,21456,3,GY,1,100,2.014
1032540.291012,1032540.291009,1760462470.103956,151093.000,21456,3,GY,1,100,0.153
1032540.331015,1032540.331012,1760462470.143959,151133.000,21471,2,GY,1,100,-0.763
1032540.371018,1032540.371015,1760462470.183962,151173.000,21471,2,GY,1,100,-0.366
1032540.415688,1032540.415685,1760462470.228632,151217.667,21489,3,GY,1,100,1.068
1032540.460358,1032540.460355,1760462470.273302,151262.333,21489,3,GY,1,100,0.519
1032540.505028,1032540.505025,1760462470.317972,151307.000,21489,3,GY,1,100,-0.244
1032540.544531,1032540.544528,1760462470.357475,151346.500,21504,2,GY,1,100,1.251
1032540.584033,1032540.584031,1760462470.396978,151386.000,21504,2,GY,1,100,-0.885
1032540.624036,1032540.624034,1760462470.436981,151426.000,21520,3,GY,1,100,1.038
1032540.664039,1032540.664037,1760462470.476984,151466.000,21520,3,GY,1,100,0.000
1032540.704042,1032540.704040,1760462470.516987,151506.000,21520,3,GY,1,100,0.000
1032540.744045,1032540.744043,1760462470.556991,151546.000,21535,2,GY,1,100,0.824
1032540.784048,1032540.784046,1760462470.596994,151586.000,21535,2,GY,1,100,0.793
1032540.824051,1032540.824049,1760462470.636997,151626.000,21552,3,GY,1,100,1.068
1032540.864054,1032540.864052,1760462470.677000,151666.000,21552,3,GY,1,100,-0.214
1032540.904057,1032540.904055,1760462470.717003,151706.000,21552,3,GY,1,100,0.854
1032540.944060,1032540.944058,1760462470.757006,151746.000,21567,2,GY,1,100,0.641
1032540.984063,1032540.984061,1760462470.797009,151786.000,21567,2,GY,1,100,0.336
1032541.024066,1032541.024064,1760462470.837012,151826.000,21585,3,GY,1,100,0.580
1032541.064069,1032541.064067,1760462470.877015,151866.000,21585,3,GY,1,100,0.580
1032541.104072,1032541.104070,1760462470.917018,151906.000,21585,3,GY,1,100,0.916
1032541.144075,1032541.144073,1760462470.957021,151946.000,21603,3,GY,1,100,1.099
1032541.184078,1032541.184076,1760462470.997025,151986.000,21603,3,GY,1,100,0.153
1032541.224081,1032541.224079,1760462471.037028,152026.000,21603,3,GY,1,100,-1.129
1032541.264084,1032541.264082,1760462471.077031,152066.000,21619,2,GY,1,100,1.892
1032541.304087,1032541.304085,1760462471.117034,152106.000,21619,2,GY,1,100,1.251
1032541.344090,1032541.344088,1760462471.157037,152146.000,21633,2,GY,1,100,0.916
1032541.384093,1032541.384091,1760462471.197040,152186.000,21633,2,GY,1,100,0.122
1032541.428430,1032541.428428,1760462471.241377,152230.333,21652,3,GY,1,100,-0.610
1032541.472767,1032541.472764,1760462471.285713,152274.667,21652,3,GY,1,100,0.183
1032541.517103,1032541.517101,1760462471.330050,152319.000,21652,3,GY,1,100,1.068
1032541.557106,1032541.557104,1760462471.370053,152359.000,21667,3,GY,1,100,0.763
1032541.597109,1032541.597107,1760462471.410056,152399.000,21667,3,GY,1,100,-0.641
1032541.637112,1032541.637110,1760462471.450059,152439.000,21667,3,GY,1,100,0.793
1032541.677115,1032541.677113,1760462471.490062,152479.000,21683,2,GY,1,100,0.275
1032541.717118,1032541.717116,1760462471.530066,152519.000,21683,2,GY,1,100,1.007
1032541.757121,1032541.757119,1760462471.570069,152559.000,21698,3,GY,1,100,-0.549
1032541.797124,1032541.797122,1760462471.610072,152599.000,21698,3,GY,1,100,1.251
1032541.837127,1032541.837125,1760462471.650075,152639.000,21698,3,GY,1,100,0.763
1032541.877130,1032541.877128,1760462471.690078,152679.000,21716,2,GY,1,100,-0.214
1032541.917133,1032541.917131,1760462471.730081,152719.000,21716,2,GY,1,100,0.519
1032541.957136,1032541.957134,1760462471.770084,152759.000,21732,3,GY,1,100,-1.495
1032541.997139,1032541.997137,1760462471.810087,152799.000,21732,3,GY,1,100,1.251
1032542.037142,1032542.037140,1760462471.850090,152839.000,21732,3,GY,1,100,0.153
1032542.077145,1032542.077143,1760462471.890094,152879.000,21750,2,GY,1,100,0.702
1032542.117148,1032542.117146,1760462471.930097,152919.000,21750,2,GY,1,100,-1.556
1032542.157151,1032542.157149,1760462471.970100,152959.000,21768,3,GY,1,100,1.099
1032542.197154,1032542.197152,1760462472.010103,152999.000,21768,3,GY,1,100,0.244
1032542.237157,1032542.237155,1760462472.050106,153039.000,21768,3,GY,1,100,1.862
1032542.277660,1032542.277658,1760462472.090609,153079.500,21783,2,GY,1,100,0.000
1032542.318163,1032542.318161,1760462472.131112,153120.000,21783,2,GY,1,100,-0.061
1032542.358166,1032542.358164,1760462472.171115,153160.000,21798,3,GY,1,100,1.587
1032542.398169,1032542.398167,1760462472.211118,153200.000,21798,3,GY,1,100,-0.580
1032542.438172,1032542.438170,1760462472.251121,153240.000,21798,3,GY,1,100,0.061
1032542.484676,1032542.484673,1760462472.297625,153286.500,21815,2,GY,1,100,0.092
1032542.531179,1032542.531177,1760462472.344129,153333.000,21815,2,GY,1,100,-0.092
1032542.571182,1032542.571180,1760462472.384132,153373.000,21832,3,GY,1,100,0.488
1032542.611185,1032542.611183,1760462472.424135,153413.000,21832,3,GY,1,100,0.305
1032542.651188,1032542.651186,1760462472.464138,153453.000,21832,3,GY,1,100,-0.671
1032542.691191,1032542.691189,1760462472.504141,153493.000,21847,2,GY,1,100,0.488
1032542.731194,1032542.731192,1760462472.544144,153533.000,21847,2,GY,1,100,-0.488
1032542.771197,1032542.771195,1760462472.584147,153573.000,21863,3,GY,1,100,1.617
1032542.811200,1032542.811198,1760462472.624150,153613.000,21863,3,GY,1,100,-0.977
1032542.851203,1032542.851201,1760462472.664153,153653.000,21863,3,GY,1,100,0.702
1032542.891206,1032542.891204,1760462472.704156,153693.000,21879,2,GY,1,100,-0.092
1032542.931209,1032542.931207,1760462472.744159,153733.000,21879,2,GY,1,100,1.251
1032542.971212,1032542.971210,1760462472.784163,153773.000,21895,3,GY,1,100,0.031
1032543.011215,1032543.011213,1760462472.824166,153813.000,21895,3,GY,1,100,-0.122
1032543.051218,1032543.051216,1760462472.864169,153853.000,21895,3,GY,1,100,0.397
1032543.091221,1032543.091219,1760462472.904172,153893.000,21912,2,GY,1,100,-0.092
1032543.131224,1032543.131222,1760462472.944175,153933.000,21912,2,GY,1,100,1.221
1032543.171227,1032543.171225,1760462472.984178,153973.000,21932,3,GY,1,100,-0.641
1032543.211230,1032543.211228,1760462473.024181,154013.000,21932,3,GY,1,100,0.946
1032543.251233,1032543.251231,1760462473.064184,154053.000,21932,3,GY,1,100,-0.244
1032543.291236,1032543.291234,1760462473.104187,154093.000,21953,2,GY,1,100,1.221
1032543.331239,1032543.331237,1760462473.144190,154133.000,21953,2,GY,1,100,0.427
1032543.371242,1032543.371240,1760462473.184193,154173.000,21968,3,GY,1,100,-0.732
1032543.411245,1032543.411243,1760462473.224196,154213.000,21968,3,GY,1,100,1.678
1032543.451248,1032543.451246,1760462473.264199,154253.000,21968,3,GY,1,100,0.000
1032543.497751,1032543.497749,1760462473.310703,154299.500,21984,2,GY,1,100,1.312
1032543.544255,1032543.544253,1760462473.357207,154346.000,21984,2,GY,1,100,-0.122
1032543.584258,1032543.584256,1760462473.397210,154386.000,22001,3,GY,1,100,-0.824
1032543.624261,1032543.624259,1760462473.437213,154426.000,22001,3,GY,1,100,0.488
1032543.664264,1032543.664262,1760462473.477216,154466.000,22001,3,GY,1,100,1.587
1032543.704267,1032543.704265,1760462473.517219,154506.000,22017,2,GY,1,100,-0.580
1032543.744270,1032543.744268,1760462473.557222,154546.000,22017,2,GY,1,100,0.092
1032543.784273,1032543.784270,1760462473.597225,154586.000,22035,3,GY,1,100,-0.641
1032543.824276,1032543.824273,1760462473.637228,154626.000,22035,3,GY,1,100,-0.153
1032543.864279,1032543.864276,1760462473.677232,154666.000,22035,3,GY,1,100,2.167
1032543.904282,1032543.904279,1760462473.717235,154706.000,22050,2,GY,1,100,-0.427
1032543.944285,1032543.944282,1760462473.757238,154746.000,22050,2,GY,1,100,0.214
1032543.984288,1032543.984285,1760462473.797241,154786.000,22066,3,GY,1,100,0.580
1032544.024291,1032544.024288,1760462473.837244,154826.000,22066,3,GY,1,100,0.336
1032544.064294,1032544.064291,1760462473.877247,154866.000,22066,3,GY,1,100,0.397
1032544.104297,1032544.104294,1760462473.917250,154906.000,22084,2,GY,1,100,1.068
1032544.144300,1032544.144297,1760462473.957253,154946.000,22084,2,GY,1,100,-1.923
1032544.184303,1032544.184300,1760462473.997256,154986.000,22104,3,GY,1,100,2.106
1032544.224306,1032544.224303,1760462474.037259,155026.000,22104,3,GY,1,100,-0.397
1032544.264309,1032544.264306,1760462474.077262,155066.000,22104,3,GY,1,100,1.404
1032544.304312,1032544.304309,1760462474.117265,155106.000,22120,2,GY,1,100,0.305
1032544.344315,1032544.344312,1760462474.157269,155146.000,22120,2,GY,1,100,-1.099
1032544.384318,1032544.384315,1760462474.197272,155186.000,22134,3,GY,1,100,2.594
1032544.424321,1032544.424318,1760462474.237275,155226.000,22134,3,GY,1,100,0.305
1032544.464324,1032544.464321,1760462474.277278,155266.000,22134,3,GY,1,100,0.275
1032544.510827,1032544.510825,1760462474.323781,155312.500,22151,2,GY,1,100,0.854
1032544.557331,1032544.557328,1760462474.370285,155359.000,22151,2,GY,1,100,1.770
1032544.597334,1032544.597331,1760462474.410288,155399.000,22166,3,GY,1,100,1.221
1032544.637337,1032544.637334,1760462474.450291,155439.000,22166,3,GY,1,100,0.732
1032544.677340,1032544.677337,1760462474.490294,155479.000,22166,3,GY,1,100,-0.458
1032544.717343,1032544.717340,1760462474.530297,155519.000,22184,2,GY,1,100,2.472
1032544.757346,1032544.757343,1760462474.570300,155559.000,22184,2,GY,1,100,-0.275
1032544.797349,1032544.797346,1760462474.610303,155599.000,22199,3,GY,1,100,2.228
1032544.837352,1032544.837349,1760462474.650307,155639.000,22199,3,GY,1,100,-1.282
1032544.877355,1032544.877352,1760462474.690310,155679.000,22199,3,GY,1,100,-0.671
1032544.917358,1032544.917355,1760462474.730313,155719.000,22215,2,GY,1,100,1.556
1032544.957361,1032544.957358,1760462474.770316,155759.000,22215,2,GY,1,100,0.305
1032544.997363,1032544.997361,1760462474.810319,155799.000,22233,3,GY,1,100,1.129
1032545.037366,1032545.037364,1760462474.850322,155839.000,22233,3,GY,1,100,-0.336
1032545.077369,1032545.077367,1760462474.890325,155879.000,22233,3,GY,1,100,1.282
1032545.117372,1032545.117370,1760462474.930328,155919.000,22250,2,GY,1,100,1.770
1032545.157375,1032545.157373,1760462474.970331,155959.000,22250,2,GY,1,100,0.366
1032545.197378,1032545.197376,1760462475.010334,155999.000,22266,3,GY,1,100,0.916
1032545.237381,1032545.237379,1760462475.050338,156039.000,22266,3,GY,1,100,-0.610
1032545.277384,1032545.277382,1760462475.090341,156079.000,22266,3,GY,1,100,0.732
1032545.317387,1032545.317385,1760462475.130344,156119.000,22282,2,GY,1,100,1.129
1032545.357390,1032545.357388,1760462475.170347,156159.000,22282,2,GY,1,100,0.366
1032545.397393,1032545.397391,1760462475.210350,156199.000,22297,3,GY,1,100,-0.793
1032545.437396,1032545.437394,1760462475.250353,156239.000,22297,3,GY,1,100,0.336
1032545.477399,1032545.477397,1760462475.290356,156279.000,22297,3,GY,1,100,1.129
1032545.517402,1032545.517400,1760462475.330359,156319.000,22314,2,GY,1,100,1.556
1032545.557405,1032545.557403,1760462475.370362,156359.000,22314,2,GY,1,100,-1.190
1032545.601742,1032545.601740,1760462475.414699,156403.333,22328,3,GY,1,100,1.068
1032545.646079,1032545.646076,1760462475.459036,156447.667,22328,3,GY,1,100,1.282
1032545.690415,1032545.690413,1760462475.503372,156492.000,22328,3,GY,1,100,0.519
1032545.730418,1032545.730416,1760462475.543375,156532.000,22346,2,GY,1,100,1.251
1032545.770421,1032545.770419,1760462475.583379,156572.000,22346,2,GY,1,100,-0.275
1032545.810758,1032545.810755,1760462475.623715,156612.333,22362,3,GY,1,100,-0.946
1032545.851094,1032545.851092,1760462475.664052,156652.667,22362,3,GY,1,100,1.068
1032545.891430,1032545.891428,1760462475.704388,156693.000,22362,3,GY,1,100,-0.183
1032545.930933,1032545.930931,1760462475.743891,156732.500,22378,2,GY,1,100,0.854
1032545.970436,1032545.970434,1760462475.783394,156772.000,22378,2,GY,1,100,1.862
1032546.010773,1032546.010770,1760462475.823730,156812.333,22393,3,GY,1,100,6.226
1032546.051109,1032546.051107,1760462475.864067,156852.667,22393,3,GY,1,100,-1.495
1032546.091445,1032546.091443,1760462475.904403,156893.000,22393,3,GY,1,100,-1.801
1032546.130948,1032546.130946,1760462475.943907,156932.500,22410,2,GY,1,100,1.495
1032546.170451,1032546.170449,1760462475.983410,156972.000,22410,2,GY,1,100,-1.434
1032546.210454,1032546.210452,1760462476.023413,157012.000,22427,3,GY,1,100,2.289
1032546.250457,1032546.250455,1760462476.063416,157052.000,22427,3,GY,1,100,0.397
1032546.290460,1032546.290458,1760462476.103419,157092.000,22427,3,GY,1,100,-2.228
1032546.330463,1032546.330461,1760462476.143422,157132.000,22445,2,GY,1,100,4.791
1032546.370466,1032546.370464,1760462476.183425,157172.000,22445,2,GY,1,100,-0.549
1032546.410469,1032546.410467,1760462476.223428,157212.000,22459,3,GY,1,100,-1.251
1032546.450472,1032546.450470,1760462476.263431,157252.000,22459,3,GY,1,100,-1.678
1032546.490475,1032546.490473,1760462476.303434,157292.000,22459,3,GY,1,100,1.617
1032546.530478,1032546.530476,1760462476.343437,157332.000,22476,2,GY,1,100,3.296
1032546.570481,1032546.570479,1760462476.383440,157372.000,22476,2,GY,1,100,-0.336
1032546.615151,1032546.615149,1760462476.428111,157416.667,22491,3,GY,1,100,0.000
1032546.659821,1032546.659819,1760462476.472781,157461.333,22491,3,GY,1,100,-0.336
1032546.704491,1032546.704489,1760462476.517451,157506.000,22491,3,GY,1,100,0.763
1032546.744494,1032546.744492,1760462476.557454,157546.000,22507,2,GY,1,100,0.702
1032546.784497,1032546.784495,1760462476.597457,157586.000,22507,2,GY,1,100,2.228
1032546.824500,1032546.824498,1760462476.637460,157626.000,22523,3,GY,1,100,2.380
1032546.864503,1032546.864501,1760462476.677463,157666.000,22523,3,GY,1,100,0.336
1032546.904506,1032546.904504,1760462476.717466,157706.000,22523,3,GY,1,100,-1.984
1032546.944509,1032546.944507,1760462476.757469,157746.000,22540,2,GY,1,100,1.129
1032546.984512,1032546.984510,1760462476.797472,157786.000,22540,2,GY,1,100,-0.580
1032547.024515,1032547.024513,1760462476.837476,157826.000,22556,3,GY,1,100,7.782
1032547.064518,1032547.064516,1760462476.877479,157866.000,22556,3,GY,1,100,7.111
1032547.104521,1032547.104519,1760462476.917482,157906.000,22556,3,GY,1,100,-2.441
1032547.144524,1032547.144522,1760462476.957485,157946.000,22573,2,GY,1,100,1.862
1032547.184527,1032547.184525,1760462476.997488,157986.000,22573,2,GY,1,100,0.854
1032547.224530,1032547.224528,1760462477.037491,158026.000,22590,3,GY,1,100,0.946
1032547.264533,1032547.264531,1760462477.077494,158066.000,22590,3,GY,1,100,-0.580
1032547.304536,1032547.304534,1760462477.117497,158106.000,22590,3,GY,1,100,0.427
1032547.344539,1032547.344537,1760462477.157500,158146.000,22605,3,GY,1,100,2.686
1032547.384542,1032547.384540,1760462477.197503,158186.000,22605,3,GY,1,100,-0.824
1032547.424545,1032547.424543,1760462477.237506,158226.000,22605,3,GY,1,100,-2.319
1032547.464048,1032547.464046,1760462477.277009,158265.500,22621,2,GY,1,100,2.045
1032547.503551,1032547.503549,1760462477.316513,158305.000,22621,2,GY,1,100,-0.305
1032547.543554,1032547.543552,1760462477.356516,158345.000,22637,3,GY,1,100,2.045
1032547.583557,1032547.583555,1760462477.396519,158385.000,22637,3,GY,1,100,-1.831
1032547.623560,1032547.623558,1760462477.436522,158425.000,22637,3,GY,1,100,2.045
1032547.670563,1032547.670561,1760462477.483525,158472.000,22654,2,GY,1,100,-0.366
1032547.717567,1032547.717565,1760462477.530529,158519.000,22654,2,GY,1,100,1.221
1032547.757570,1032547.757568,1760462477.570532,158559.000,22669,2,GY,1,100,-2.930
1032547.797573,1032547.797571,1760462477.610535,158599.000,22669,2,GY,1,100,2.380
1032547.837576,1032547.837574,1760462477.650538,158639.000,22685,3,GY,1,100,2.228
1032547.877579,1032547.877577,1760462477.690541,158679.000,22685,3,GY,1,100,-7.690
1032547.917582,1032547.917580,1760462477.730544,158719.000,22685,3,GY,1,100,0.336
1032547.957585,1032547.957583,1760462477.770548,158759.000,22702,2,GY,1,100,4.059
1032547.997588,1032547.997586,1760462477.810551,158799.000,22702,2,GY,1,100,1.984
1032548.037591,1032548.037589,1760462477.850554,158839.000,22717,3,GY,1,100,-3.540
1032548.077594,1032548.077592,1760462477.890557,158879.000,22717,3,GY,1,100,0.397
1032548.117597,1032548.117595,1760462477.930560,158919.000,22717,3,GY,1,100,-0.214
1032548.157600,1032548.157597,1760462477.970563,158959.000,22733,3,GY,1,100,0.977
1032548.197603,1032548.197600,1760462478.010566,158999.000,22733,3,GY,1,100,-4.913
1032548.237606,1032548.237603,1760462478.050569,159039.000,22733,3,GY,1,100,0.977
1032548.277609,1032548.277606,1760462478.090572,159079.000,22752,2,GY,1,100,1.251
1032548.317612,1032548.317609,1760462478.130575,159119.000,22752,2,GY,1,100,-0.946
1032548.357615,1032548.357612,1760462478.170578,159159.000,22773,3,GY,1,100,0.488
1032548.397618,1032548.397615,1760462478.210582,159199.000,22773,3,GY,1,100,-1.923
1032548.437621,1032548.437618,1760462478.250585,159239.000,22773,3,GY,1,100,0.885
1032548.477624,1032548.477621,1760462478.290588,159279.000,22789,2,GY,1,100,0.732
1032548.517627,1032548.517624,1760462478.330591,159319.000,22789,2,GY,1,100,2.289
1032548.557630,1032548.557627,1760462478.370594,159359.000,22805,3,GY,1,100,0.610
1032548.597633,1032548.597630,1760462478.410597,159399.000,22805,3,GY,1,100,-1.709
1032548.637636,1032548.637633,1760462478.450600,159439.000,22805,3,GY,1,100,4.517
1032548.677639,1032548.677636,1760462478.490603,159479.000,22819,2,GY,1,100,0.427
1032548.717642,1032548.717639,1760462478.530606,159519.000,22819,2,GY,1,100,-0.702
1032548.764145,1032548.764143,1760462478.577110,159565.500,22835,2,GY,1,100,2.899
1032548.810649,1032548.810646,1760462478.623613,159612.000,22835,2,GY,1,100,-3.662
1032548.850652,1032548.850649,1760462478.663616,159652.000,22851,3,GY,1,100,0.580
1032548.890655,1032548.890652,1760462478.703619,159692.000,22851,3,GY,1,100,2.808
1032548.930658,1032548.930655,1760462478.743623,159732.000,22851,3,GY,1,100,1.709
1032548.970661,1032548.970658,1760462478.783626,159772.000,22868,3,GY,1,100,-1.862
1032549.010664,1032549.010661,1760462478.823629,159812.000,22868,3,GY,1,100,-0.610
1032549.050667,1032549.050664,1760462478.863632,159852.000,22868,3,GY,1,100,1.160
1032549.090670,1032549.090667,1760462478.903635,159892.000,22884,2,GY,1,100,-1.068
1032549.130673,1032549.130670,1760462478.943638,159932.000,22884,2,GY,1,100,-1.556
1032549.170676,1032549.170673,1760462478.983641,159972.000,22903,3,GY,1,100,0.397
1032549.210679,1032549.210676,1760462479.023644,160012.000,22903,3,GY,1,100,-1.007
1032549.250682,1032549.250679,1760462479.063647,160052.000,22903,3,GY,1,100,0.092
1032549.290685,1032549.290682,1760462479.103651,160092.000,22918,3,GY,1,100,0.366
1032549.330688,1032549.330685,1760462479.143654,160132.000,22918,3,GY,1,100,0.610
1032549.370691,1032549.370688,1760462479.183657,160172.000,22918,3,GY,1,100,-0.763
1032549.410694,1032549.410691,1760462479.223660,160212.000,22934,2,GY,1,100,0.122
1032549.450697,1032549.450694,1760462479.263663,160252.000,22934,2,GY,1,100,1.953
1032549.490700,1032549.490697,1760462479.303666,160292.000,22950,3,GY,1,100,0.031
1032549.530703,1032549.530700,1760462479.343669,160332.000,22950,3,GY,1,100,-0.366
1032549.570705,1032549.570703,1760462479.383672,160372.000,22950,3,GY,1,100,1.495
1032549.610708,1032549.610706,1760462479.423675,160412.000,22965,2,GY,1,100,-0.153
1032549.650711,1032549.650709,1760462479.463678,160452.000,22965,2,GY,1,100,-1.251
1032549.690714,1032549.690712,1760462479.503681,160492.000,22982,2,GY,1,100,-0.275
1032549.730717,1032549.730715,1760462479.543684,160532.000,22982,2,GY,1,100,-0.854
1032549.775054,1032549.775052,1760462479.588021,160576.333,22999,3,GY,1,100,-0.397
1032549.819391,1032549.819388,1760462479.632358,160620.667,22999,3,GY,1,100,-0.763
1032549.863727,1032549.863725,1760462479.676695,160665.000,22999,3,GY,1,100,0.671
1032549.903730,1032549.903728,1760462479.716698,160705.000,23014,3,GY,1,100,2.228
1032549.943733,1032549.943731,1760462479.756701,160745.000,23014,3,GY,1,100,-0.854
1032549.983736,1032549.983734,1760462479.796704,160785.000,23014,3,GY,1,100,0.275
1032550.023739,1032550.023737,1760462479.836707,160825.000,23030,2,GY,1,100,1.617
1032550.063742,1032550.063740,1760462479.876710,160865.000,23030,2,GY,1,100,-2.136
1032550.103745,1032550.103743,1760462479.916713,160905.000,23046,3,GY,1,100,0.854
1032550.143748,1032550.143746,1760462479.956716,160945.000,23046,3,GY,1,100,-0.244
1032550.183751,1032550.183749,1760462479.996719,160985.000,23046,3,GY,1,100,-0.122
1032550.223754,1032550.223752,1760462480.036722,161025.000,23066,2,GY,1,100,-0.946
1032550.263757,1032550.263755,1760462480.076726,161065.000,23066,2,GY,1,100,-0.244
1032550.303760,1032550.303758,1760462480.116729,161105.000,23081,3,GY,1,100,0.519
1032550.343763,1032550.343761,1760462480.156732,161145.000,23081,3,GY,1,100,2.197
1032550.383766,1032550.383764,1760462480.196735,161185.000,23081,3,GY,1,100,0.793
1032550.423769,1032550.423767,1760462480.236738,161225.000,23096,2,GY,1,100,0.671
1032550.463772,1032550.463770,1760462480.276741,161265.000,23096,2,GY,1,100,-0.031
1032550.503775,1032550.503773,1760462480.316744,161305.000,23114,3,GY,1,100,0.183
1032550.543778,1032550.543776,1760462480.356747,161345.000,23114,3,GY,1,100,-0.244
1032550.583781,1032550.583779,1760462480.396750,161385.000,23114,3,GY,1,100,-1.465
1032550.623784,1032550.623782,1760462480.436754,161425.000,23130,2,GY,1,100,-0.244
1032550.663787,1032550.663785,1760462480.476757,161465.000,23130,2,GY,1,100,-1.556
1032550.703790,1032550.703788,1760462480.516760,161505.000,23145,3,GY,1,100,0.031
1032550.743793,1032550.743791,1760462480.556763,161545.000,23145,3,GY,1,100,-1.404
1032550.783796,1032550.783794,1760462480.596766,161585.000,23145,3,GY,1,100,0.336
1032550.830300,1032550.830297,1760462480.643269,161631.500,23161,2,GY,1,100,0.641
1032550.876803,1032550.876801,1760462480.689773,161678.000,23161,2,GY,1,100,-0.702
1032550.916806,1032550.916804,1760462480.729776,161718.000,23176,3,GY,1,100,-0.031
1032550.956809,1032550.956807,1760462480.769779,161758.000,23176,3,GY,1,100,0.854
1032550.996812,1032550.996810,1760462480.809782,161798.000,23176,3,GY,1,100,0.580
1032551.036815,1032551.036813,1760462480.849785,161838.000,23193,2,GY,1,100,-0.671
1032551.076818,1032551.076816,1760462480.889788,161878.000,23193,2,GY,1,100,-1.251
1032551.116821,1032551.116819,1760462480.929791,161918.000,23209,3,GY,1,100,-1.038
1032551.156824,1032551.156822,1760462480.969795,161958.000,23209,3,GY,1,100,-3.448
1032551.196827,1032551.196825,1760462481.009798,161998.000,23209,3,GY,1,100,-0.275
1032551.236830,1032551.236828,1760462481.049801,162038.000,23226,2,GY,1,100,1.007
1032551.276833,1032551.276831,1760462481.089804,162078.000,23226,2,GY,1,100,-0.854
1032551.317169,1032551.317167,1760462481.130140,162118.333,23241,3,GY,1,100,0.214
1032551.357506,1032551.357503,1760462481.170477,162158.667,23241,3,GY,1,100,0.000
1032551.397842,1032551.397840,1760462481.210813,162199.000,23241,3,GY,1,100,1.495
1032551.437345,1032551.437343,1760462481.250316,162238.500,23257,2,GY,1,100,0.244
1032551.476848,1032551.476846,1760462481.289819,162278.000,23257,2,GY,1,100,0.458
1032551.517184,1032551.517182,1760462481.330156,162318.333,23273,3,GY,1,100,0.793
1032551.557521,1032551.557518,1760462481.370492,162358.667,23273,3,GY,1,100,0.305
1032551.597857,1032551.597855,1760462481.410829,162399.000,23273,3,GY,1,100,-0.092
1032551.637860,1032551.637858,1760462481.450832,162439.000,23289,2,GY,1,100,0.916
1032551.677863,1032551.677861,1760462481.490835,162479.000,23289,2,GY,1,100,0.183
1032551.717533,1032551.717530,1760462481.530504,162518.667,23303,3,GY,1,100,-0.214
1032551.757202,1032551.757200,1760462481.570174,162558.333,23303,3,GY,1,100,1.526
1032551.796872,1032551.796870,1760462481.609844,162598.000,23303,3,GY,1,100,0.488
1032551.843875,1032551.843873,1760462481.656848,162645.000,23320,2,GY,1,100,0.702
1032551.890879,1032551.890877,1760462481.703851,162692.000,23320,2,GY,1,100,-0.488
1032551.930882,1032551.930880,1760462481.743854,162732.000,23335,3,GY,1,100,1.282
1032551.970885,1032551.970883,1760462481.783857,162772.000,23335,3,GY,1,100,0.916
1032552.010888,1032552.010886,1760462481.823860,162812.000,23335,3,GY,1,100,0.305
1032552.050891,1032552.050889,1760462481.863864,162852.000,23352,2,GY,1,100,0.916
1032552.090894,1032552.090892,1760462481.903867,162892.000,23352,2,GY,1,100,-0.824
1032552.130897,1032552.130895,1760462481.943870,162932.000,23367,3,GY,1,100,1.068
1032552.170900,1032552.170898,1760462481.983873,162972.000,23367,3,GY,1,100,0.061
1032552.210903,1032552.210901,1760462482.023876,163012.000,23367,3,GY,1,100,0.092
1032552.250906,1032552.250904,1760462482.063879,163052.000,23385,2,GY,1,100,0.275
1032552.290909,1032552.290907,1760462482.103882,163092.000,23385,2,GY,1,100,1.099
1032552.330912,1032552.330910,1760462482.143885,163132.000,23400,3,GY,1,100,-0.488
1032552.370915,1032552.370913,1760462482.183888,163172.000,23400,3,GY,1,100,1.129
1032552.410918,1032552.410916,1760462482.223891,163212.000,23400,3,GY,1,100,-0.122
1032552.450921,1032552.450919,1760462482.263895,163252.000,23417,2,GY,1,100,0.397
1032552.490924,1032552.490922,1760462482.303898,163292.000,23417,2,GY,1,100,1.221
1032552.530927,1032552.530924,1760462482.343901,163332.000,23431,3,GY,1,100,0.458
1032552.570930,1032552.570927,1760462482.383904,163372.000,23431,3,GY,1,100,-0.488
1032552.610933,1032552.610930,1760462482.423907,163412.000,23431,3,GY,1,100,-0.153
1032552.650936,1032552.650933,1760462482.463910,163452.000,23449,2,GY,1,100,1.495
1032552.690939,1032552.690936,1760462482.503913,163492.000,23449,2,GY,1,100,-0.458
1032552.730942,1032552.730939,1760462482.543916,163532.000,23464,3,GY,1,100,0.275
1032552.770945,1032552.770942,1760462482.583919,163572.000,23464,3,GY,1,100,0.854
1032552.810948,1032552.810945,1760462482.623922,163612.000,23464,3,GY,1,100,-0.153
1032552.850951,1032552.850948,1760462482.663925,163652.000,23481,2,GY,1,100,0.214
1032552.890954,1032552.890951,1760462482.703928,163692.000,23481,2,GY,1,100,0.763
1032552.935290,1032552.935288,1760462482.748265,163736.333,23495,3,GY,1,100,-0.549
